// key	DUNGEON_NAME_	DUNGEON_SECOND_NAME_	DUNGEON_LOCATION_DESC_
1615	7-6	ランフェイ	女主人はハーレム街の黒い星。
161501	ステージ1	HARD 暗黒街	
1616	7-7	中心街	やけに騒がしいと思ったら…
161601	ステージ1	HARD 夫婦ゲンカ	
1617	7-8	ニルティ	悪魔の軍門に下った祓魔師。
161701	ステージ1	HARD 自らの業	
1700	8-1	交通渋滞区間	停留所でバスが停まると渋滞しやすい。
170001	ステージ1	自己防衛	
170002	ステージ2	消えた候補生	
170003	ステージ3	デビルアラーム	
170004	ステージ4	変数	
1701	8-2	ターミナル	高速ターミナルの近く、信号機がやたら多い。
170101	ステージ1	ターミナル	
170102	ステージ2	ターミナル	
170103	ステージ3	ターミナル	
170104	ステージ4	ターミナル	
1702	8-3	学習塾	学習塾は魔界も人間界も難しい。がんばれ青春！
170201	ステージ1	フレイを探して	
170202	ステージ2	対戦相手	
170203	ステージ3	交渉	
170204	ステージ4	モナの提案	
1703	8-4	ターミナル	高速ターミナルの近く、排気ガスで息苦しい。
170301	ステージ1	ターミナル	
170302	ステージ2	ターミナル	
170303	ステージ3	ターミナル	
170304	ステージ4	ターミナル	
1704	8-5	フレイ	真夏の暑さより激しい魔王争奪戦…
170401	ステージ1	臨時同行人	
170402	ステージ2	悪魔らしい悪魔	
170403	ステージ3	安全不感症	
170404	ステージ4	悪魔式切り札	
1705	8-6	ターミナル	高速ターミナルの近く、交通事故多発注意。
170501	ステージ1	ターミナル	
170502	ステージ2	ターミナル	
170503	ステージ3	ターミナル	
170504	ステージ4	ターミナル	
1706	8-7	ルーファスⅠ	魔王の嫡子、ルーファス見参。
170601	ステージ1	ブレイクアウトの悪魔	
170602	ステージ2	重要な任務	
170603	ステージ3	幼馴染	
170604	ステージ4	回想	
1707	8-8	ルーファスⅡ	魔界の貴公子が君を待っている。
170701	ステージ1	人形対戦	
170702	ステージ2	作戦	
170703	ステージ3	予想通り	
170704	ステージ4	嫡子ルーファス	
1710	8-1	交通渋滞区間	大渋滞で、みんなイライラ。
171001	ステージ1	HARD 交通安全	
1711	8-2	ターミナル	高速ターミナルの近く、多くの車が行き交う。
171101	ステージ1	HARD ターミナル	
1712	8-3	学習塾	すし詰めの教室で、浮かない顔の学生たち。
171201	ステージ1	HARD 受験戦争	
1713	8-4	ターミナル	高速ターミナルの近く、整理されたところ。
171301	ステージ1	HARD ターミナル	
1714	8-5	レウケ	もらった分だけ奉仕します。
171401	ステージ1	HARD お金がすべて	
1715	8-6	ターミナル	高速ターミナルの近く、不吉な感じがする。
171501	ステージ1	HARD ターミナル	
1716	8-7	ブラウニー	どんな情報でも取り扱ってます。
171601	ステージ1	HARD チンチラです！	
1717	8-8	ニコル	他人に自分の物を奪われるなんて絶対にイヤ。
171701	ステージ1	HARD サンタ襲来	
2000	1-1	聖ミカエル	愛と慈悲の倫理教師がいるらしい。
200001	ステージ1	女学院	
200002	ステージ2	女学院	
200003	ステージ3	女学院	
200004	ステージ4	女学院	
2001	1-2	ゴモラ	滅亡の街の名を冠する獣。
200101	ステージ1	壊れた魂	
200102	ステージ2	壊れた魂	
200103	ステージ3	壊れた魂	
200104	ステージ4	壊れた魂	
2002	1-3	ヒドラ	聖地を覆う黒い影。
200201	ステージ1	混沌の怪物	
200202	ステージ2	混沌の怪物	
200203	ステージ3	混沌の怪物	
200204	ステージ4	混沌の怪物	
2003	1-4	バートリーⅠ	あなたは一輪の花、私の同伴者。
200301	ステージ1	永遠の同伴者	
200302	ステージ2	永遠の同伴者	
200303	ステージ3	永遠の同伴者	
200304	ステージ4	永遠の同伴者	
2010	1-1	アテン	本音は隠せ、顔に出すな。
201001	ステージ1	HARD チェックメイト	
2011	1-2	キリヌス	あなたのために私が応援します！
201101	ステージ1	HARD ファイトです！	
2012	1-3	カルカス	運が向いてきました。
201201	ステージ1	HARD 気のせいかも…	
2013	1-4	タナトス	緩慢なる死へ向かおう。
201301	ステージ1	HARD 最期の時	
2100	2-1	女学院の影	影の向こうへ消えた少女は何処へ…
210001	ステージ1	消えた同伴者	
210002	ステージ2	消えた同伴者	
210003	ステージ3	消えた同伴者	
210004	ステージ4	消えた同伴者	
2101	2-2	朝霧テレサ	神よ、哀れみのあらんことを。
210101	ステージ1	混濁した夢	
210102	ステージ2	混濁した夢	
210103	ステージ3	混濁した夢	
210104	ステージ4	混濁した夢	
2102	2-3	アンノウン	夢見るチャイルドの静寂なる揺りかご。
210201	ステージ1	夢見るリビングデッド	
210202	ステージ2	夢見るリビングデッド	
210203	ステージ3	夢見るリビングデッド	
210204	ステージ4	夢見るリビングデッド	
2103	2-4	バビル神父	謀略の悪魔が眠りから目覚め…
210301	ステージ1	設計者	
210302	ステージ2	設計者	
210303	ステージ3	設計者	
210304	ステージ4	設計者	
2110	2-1	女学院の影	影の向こうへ消えた少女は何処へ…
211001	ステージ1	HARD 消えた同伴者	
211002	ステージ2	HARD 消えた同伴者	
211003	ステージ3	HARD 消えた同伴者	
211004	ステージ4	HARD 消えた同伴者	
2111	2-2	朝霧テレサ	神よ、哀れみのあらんことを。
211101	ステージ1	HARD 混濁した夢	
211102	ステージ2	HARD 混濁した夢	
211103	ステージ3	HARD 混濁した夢	
211104	ステージ4	HARD 混濁した夢	
2112	2-3	アンノウン	夢見るチャイルドの静寂なる揺りかご。
211201	ステージ1	HARD 夢見るリビングデッド	
211202	ステージ2	HARD 夢見るリビングデッド	
211203	ステージ3	HARD 夢見るリビングデッド	
211204	ステージ4	HARD 夢見るリビングデッド	
2113	2-4	バビル神父	謀略の悪魔が眠りから目覚め…
211301	ステージ1	HARD 設計者	
211302	ステージ2	HARD 設計者	
211303	ステージ3	HARD 設計者	
211304	ステージ4	HARD 設計者	
2200	3-1	バベル	本当にいい日ですね。今日もお元気で。
220001	ステージ1	魂の終着点	
220002	ステージ2	魂の終着点	
220003	ステージ3	魂の終着点	
220004	ステージ4	魂の終着点	
2201	3-2	バートリーⅡ	いつの間にか深夜の戦場へ迷い込んだ。
220101	ステージ1	優しき名家の悪魔	
220102	ステージ2	優しき名家の悪魔	
220103	ステージ3	優しき名家の悪魔	
220104	ステージ4	優しき名家の悪魔	
2202	3-3	空っぽの揺りかご	神なき聖地に集いし招かれざる客。
220201	ステージ1	荒れ果てた教室	
220202	ステージ2	荒れ果てた教室	
220203	ステージ3	荒れ果てた教室	
220204	ステージ4	荒れ果てた教室	
2203	3-4	クリーチャー	暗黒より生まれ出でし名も無き怪物。
220301	ステージ1	暗黒からの叫び	
220302	ステージ2	暗黒からの叫び	
220303	ステージ3	暗黒からの叫び	
220304	ステージ4	暗黒からの叫び	
2210	3-1	バベル	本当にいい日ですね。今日もお元気で。
221001	ステージ1	HARD 魂の終着点	
221002	ステージ2	HARD 魂の終着点	
221003	ステージ3	HARD 魂の終着点	
221004	ステージ4	HARD 魂の終着点	
2211	3-2	バートリーⅡ	いつの間にか深夜の戦場へ迷い込んだ。
221101	ステージ1	HARD 優しき名家の悪魔	
221102	ステージ2	HARD 優しき名家の悪魔	
221103	ステージ3	HARD 優しき名家の悪魔	
221104	ステージ4	HARD 優しき名家の悪魔	
2212	3-3	空っぽの揺りかご	神なき聖地に集いし招かれざる客。
221201	ステージ1	HARD 荒れ果てた教室	
221202	ステージ2	HARD 荒れ果てた教室	
221203	ステージ3	HARD 荒れ果てた教室	
221204	ステージ4	HARD 荒れ果てた教室	
2213	3-4	クリーチャー	暗黒より生まれ出でし名も無き怪物。
221301	ステージ1	HARD 暗黒からの叫び	
221302	ステージ2	HARD 暗黒からの叫び	
221303	ステージ3	HARD 暗黒からの叫び	
221304	ステージ4	HARD 暗黒からの叫び	
2300	4-1	復讐のクババ	最後は聖なる地で…
230001	ステージ1	黒き揺りかご	
230002	ステージ2	黒き揺りかご	
230003	ステージ3	黒き揺りかご	
230004	ステージ4	黒き揺りかご	
2301	4-2	策謀する老将	霧が呼ぶ聖地の陰で、不敗の老将が立つ。
230101	ステージ1	あの悪魔の噂	
230102	ステージ2	あの悪魔の噂	
230103	ステージ3	あの悪魔の噂	
230104	ステージ4	あの悪魔の噂	
2302	4-3	悪魔の本懐	燃え広がる悪意の炎は消えることなく…
230201	ステージ1	混沌とした夢	
230202	ステージ2	混沌とした夢	
230203	ステージ3	混沌とした夢	
230204	ステージ4	混沌とした夢	
2303	4-4	LAST HOLY DAY	あなたは一輪の花、私たちは同伴者。
230301	ステージ1	終わりなき魂の誓い	
230302	ステージ2	終わりなき魂の誓い	
230303	ステージ3	終わりなき魂の誓い	
230304	ステージ4	終わりなき魂の誓い	
2310	4-1	復讐のクババ	最後は聖なる地で…
231001	ステージ1	《HARD》黒き揺りかご	
231002	ステージ2	《HARD》黒き揺りかご	
231003	ステージ3	《HARD》黒き揺りかご	
231004	ステージ4	《HARD》黒き揺りかご	
2311	4-2	策謀する老将	霧が呼ぶ聖地の陰で、不敗の老将が立つ。
231101	ステージ1	《HARD》あの悪魔の噂	
231102	ステージ2	《HARD》あの悪魔の噂	
231103	ステージ3	《HARD》あの悪魔の噂	
231104	ステージ4	《HARD》あの悪魔の噂	
2312	4-3	悪魔の本懐	燃え広がる悪意の炎は消えることなく…
231201	ステージ1	《HARD》混沌とした夢	
231202	ステージ2	《HARD》混沌とした夢	
231203	ステージ3	《HARD》混沌とした夢	
231204	ステージ4	《HARD》混沌とした夢	
2313	4-4	LAST HOLY DAY	あなたは一輪の花、私たちは同伴者。
231301	ステージ1	《HARD》終わりなき魂の誓い	
231302	ステージ2	《HARD》終わりなき魂の誓い	
231303	ステージ3	《HARD》終わりなき魂の誓い	
231304	ステージ4	《HARD》終わりなき魂の誓い	
2400	Ⅰ.	闇の中の孤独	魔界に置いてきた憎しみ。
240001	ステージ1	2人のダビⅠ	
240002	ステージ2	忍び寄る影	
2401	Ⅱ.	愛憎のダビ	相反する自分との遭遇。
240101	ステージ3	2人のダビⅡ	
240102	ステージ4	もう1人のダビ	
2402	Ⅲ.	黒太子のいたずら	廃工場地帯の隅で嘲笑の声が聞こえる。
240201	ステージ5	2人のダビⅢ	
240202	ステージ6	眠る揺りかご	
2403	Ⅳ.	慟哭する漆黒	解き放たれた絶望。
240301	ステージ7	再来のコクーン	
240302	ステージ8	目覚めたダビ	
2410	Ⅰ.	闇の中の孤独	魔界に置いてきた憎しみ。
241001	ステージ1	HARD2人のダビⅠ	
241002	ステージ2	HARD忍び寄る影	
2411	Ⅱ.	愛憎のダビ	相反する自分との遭遇。
241101	ステージ3	HARD2人のダビⅡ	
241102	ステージ4	HARDもう1人のダビ	
2412	Ⅲ.	黒太子のいたずら	廃工場地帯の隅で嘲笑の声が聞こえる。
241201	ステージ5	HARD2人のダビⅢ	
241202	ステージ6	HARD眠る揺りかご	
