// key	SKILL_NAME_	SKILL_VISUAL_	SKILL_DESCRIPTION_
17000169	デバフ効果短縮		デバフ(石化、凍結、分解、猛毒、水風船、永炎を除く)の持続時間が短縮します。最終持続時間はデバフが適用される時点での残り時間に比例します。
17000170	火傷＆熱傷デバフ解除	none	火傷＆熱傷を解除し、持続時間の間、該当の効果を無効化します。
17000171	出血デバフ解除	none	出血を解除し、持続時間の間、該当の効果を無効化します。
17000172	熱傷デバフ解除	none	熱傷を解除し、持続時間の間、該当の効果を無効化します。
17000173	水風船デバフ解除	none	水風船を解除し、持続時間の間、該当の効果を無効化します。(スキルゲージ初期化無効)
17000174	諸刃の剣重ね掛け	buff/17000174/buff_set	バフ回数に比例し、攻撃力が増加する代わりに防御力が減少
17000175	辛抱	buff/17000111/buff_set	デバフ数＋1の忍耐付与
17000176	苦痛適応	buff/17000176/buff_set	防御力を一定量増加。味方全体のHP減少量2%当たり、防御力の増加量を4%アップ(上限160%、苦痛適応にて付与した防御力のみ増加)
17000177	苦痛昇華	buff/17000177/buff_set	攻撃力を一定量増加。味方全体のHP減少量2%当たり、攻撃力の増加量を60%アップ(上限2400%、苦痛昇華にて付与した攻撃力のみ増加)
17000178	激怒	buff/17000037/buff_set	持続時間中受けたダメージを貯めて、次回スキル使用時貯めた分をランダム対象に攻撃
17000179	デバフ挑発		敵のデバフ攻撃1回あたり1個のデバフを代わりに受けます。
17000180	デスヒール解除	none	デスヒールを解除し、持続時間の間、該当の効果を無効化します。
17000182	持続ダメージ回避率増加	buff/17000182/buff_set	持続ダメージデバフに対する回避率増加
17000183	魔力集中		スキルゲージ増加速度を重ね掛けし、重ね掛け回数が50回になると敵にダメージを与えるスキルを発動します。
17000185	攻撃態勢	buff/17000185/buff_set	フィーバー中、攻撃態勢を付与されたチャイルドのみフィーバー攻撃
17000186	フィーバータイム	buff/17000092/buff_set	敵にフィーバー攻撃を行う(モンスター専用)
17000187	反射無視	buff/17000187/buff_set	持続時間中、敵の反射を無視して攻撃
17000188	スノーボム解除	none	スノーボムを解除し、持続時間の間、該当の効果を無効化します。
17000190	最大HP↑	buff/17000190/buff_set	バリアを発動させ、最大HPが増加します。
17000191	デバフ命中率増加	buff/17000191/buff_set	対象のデバフ命中率が増加
17000192	起死回生	buff/17000192/buff_set	起死回生中の味方のうち、最初に死亡した1体を1回のみ復活させ、HPを即時回復
17000193	デバフ挑発	buff/17000179/buff_set	敵のデバフ攻撃1回当たり2個のデバフを代わりに受ける
17000198	回避率重ねがけ		バフ回数に比例して回避率が増加
17000199	時間歪曲	buff/17000199/buff_set	対象の時間系デバフを全て解除し、スキルゲージチャージ速度を40%増加
17000200	中毒ダメージ増加	buff/17000200/buff_set	対象が使用する中毒ダメージを増加
17000201	ノーマルスキル防御重ね掛け		バフ回数に比例してノーマルスキル防御が増加
17000202	スライドスキル防御重ね掛け	buff/17000202/buff_set	バフ回数に比例してスライドスキル防御が増加
17000203	急成長	buff/17000203/buff_set	攻撃力と防御力が増加し、持続時間終了後、スキル最終ダメージ減少＆スキル防御減少(解除＆持続時間短縮/延長不可)
17000205	感電無効化		感電を解除し、持続時間の間、該当の効果を無効化します。
17000206	アイスシールド		防御力増加＆攻撃を受けると、攻撃した相手のスキルゲージチャージ速度が減少
17000207	アイスシールド		防御力増加＆攻撃を受けると、攻撃した相手のスキルゲージチャージ速度が減少
17000208	攻撃命中率増加		攻撃の命中率が増加
17000209	アイスシールド		防御力増加＆攻撃を受けると、攻撃した相手のスキルゲージチャージ速度が減少
17000210	アイスシールド		防御力増加＆攻撃を受けると、攻撃した相手のスキルゲージチャージ速度が減少
17000211	魅惑解除＆無効化	buff/17000211/buff_set	魅惑を解除し、持続時間の間、該当の効果を無効化します。
17000212	クールタイム終了		自身を除く対象のスキルクールタイムが0秒となります。
17000213	呪いダメージ増加	buff/18000081/buff_set	対象が使う呪いのダメージを増加
17000214	貫通		攻撃する相手の防御力を一定量、無視
17000215	連撃		バフ中に敵を倒すと、残りの敵に追加ダメージを与えます。
17000216	スキル防御↑(弱点除く)	none	弱点攻撃を除く、全てのスキルの防御力が増加
17000222	デバフバリア増幅		デバフバリアの最終バリアゲージ増加
17000223	持続ダメージ減少		対象が受ける持続ダメージデバフのダメージ減少
17000227	光属性比例防御力↑		バトル中の光属性の味方の数に比例して防御力増加
17000230	トゲの盾		防御力が増加し、スキル攻撃を受けると攻撃した相手に出血効果を付与(出血は重ね掛け不可)
17000231	気合		バフの回数に比例して攻撃力が増加(最大3回まで重ね掛け可能)
17000232	反撃態勢		敵の反射を無視し、スキルダメージ増加。最大3回まで重ね掛け
17000233	暗黒の盾		防御力が増加し、スキル攻撃を受けると攻撃した相手のクールタイムが増加します。
17000235	光の盾		防御力が増加し、スキル攻撃を受けると攻撃した相手に失明効果を付与
17000236	バフ爆発増幅		バフ爆発のダメージが増加します。
17000237	接触石化		自身を攻撃した敵を一定の確率で石化
17000239	トゲの盾		防御力が増加し、スキル攻撃を受けると攻撃した相手に出血効果を付与(出血は重ね掛け不可)
17000240	トゲの盾		防御力が増加し、スキル攻撃を受けると、攻撃した相手に出血を与えます。(出血は重ね掛け不可)
17000241	暗黒の盾		防御力が増加し、スキル攻撃を受けると攻撃した相手のクールタイムが増加します。
17000242	持続ダメージ増加		持続ダメージ系デバフのダメージ増加
17000243	光の盾		防御力が増加し、スキル攻撃を受けると、攻撃した相手に防御力減少＆熱傷を与えます。
17000244	炎の盾		防御力が増加し、スキル攻撃を受けると、攻撃した対象に防御力減少＆熱傷効果を与える。
17000245	炎の盾		防御力が増加し、スキル攻撃を受けると、攻撃した対象に防御力減少＆熱傷効果を与える。
17000246	スキルチャージ追加		スキルゲージを即時一定量チャージ
18000001	最大HP↓	buff/18000001/buff_set	最大HPを減少
18000002	攻撃力↓	buff/18000002/buff_set	攻撃力を減少
18000003	防御力↓	buff/18000003/buff_set	防御力を減少
18000004	機敏性↓	buff/18000004/buff_set	機敏性を減少
18000005	クリティカル↓	buff/18000005/buff_set	クリティカルを減少
18000006	出血	buff/18000006/buff_set	持続で敵にダメージを与える
18000007	沈黙	buff/18000007/buff_set	対象のスキルゲージを初期化し、通常攻撃を除くすべてのスキルを使用できません。
18000008	混乱	buff/18000008/buff_set	ノーマル/スライドスキルを発動するとき、敵の代わりに味方をランダムで攻撃します。バフ/デバフも逆に発動しますが、ドライブスキル持続効果と復活は正常に発動します。
18000009	スキルチャージ↓	buff/18000009/buff_set	スキルゲージのチャージ量を減少。スキルゲージチャージ減速と重複可能
18000010	気絶	buff/18000010/buff_set	行動不可となり、対象のスキルゲージを初期化します。
18000011	睡眠	buff/18000011/buff_set	行動不能＆防御力が0になる。通常攻撃以外のスキルを受けると効果が解除される
18000012	クリティカル確率↓	buff/18000012/buff_set	クリティカル発生率を減少
18000013	ドライブチャージ↓	buff/18000013/buff_set	ドライブゲージのチャージ量を減少
18000014	スキルチャージ減速	buff/18000014/buff_set	スキルゲージチャージ速度が減少。スキルゲージチャージ量減少効果と重複可能
18000015	スキル弱体化Ⅱ	buff/18000015/buff_set	スキルの最終ダメージが減少。通常攻撃・ドライブスキル・持続効果には適用されない
18000016	ドライブ持続↓	buff/18000016/buff_set	ドライブスキルで付与されるバフ効果の持続時間を減少
18000017	即時回復量↓	buff/18000017/buff_set	即時回復スキルの効果を減少
18000018	基本攻撃弱化Ⅱ	buff/18000018/buff_set	通常攻撃の最終ダメージを減少
18000019	ドライブ弱体化Ⅱ	buff/18000019/buff_set	ドライブスキルの最終ダメージを減少
18000020	スキル弱体化	buff/18000020/buff_set	スキルのダメージを減少。通常攻撃・ドライブスキルには適用されない
18000021	回避率↓	buff/18000021/buff_set	スキルに対しての回避率を減少
18000022	デバフ効果回避↓	buff/18000022/buff_set	デバフ効果に対しての回避率を減少
18000023	ノーマルスキル弱体化Ⅱ	buff/18000023/buff_set	ノーマルスキルの最終ダメージを減少
18000024	スライド弱体化Ⅱ	buff/18000024/buff_set	スライドスキルの最終ダメージを減少
18000025	弱点攻撃弱体化Ⅱ	buff/18000025/buff_set	弱点攻撃のダメージを減少
18000026	クリティカル弱体化Ⅱ	buff/18000026/buff_set	クリティカル攻撃の最終ダメージを減少
18000027	持続回復量↓	buff/18000027/buff_set	持続回復スキルの効果を減少
18000028	通常攻撃弱体化	buff/18000028/buff_set	通常攻撃を弱体化
18000029	ノーマルスキル弱体化	buff/18000029/buff_set	ノーマルスキルを弱体化
18000030	スライド弱体化	buff/18000030/buff_set	スライドスキルを弱体化
18000032	ドライブ弱体化	buff/18000032/buff_set	ドライブスキルを弱体化
18000033	弱点防御↓	buff/18000033/buff_set	弱点攻撃に対しての防御力が減少
18000034	通常攻撃防御↓	buff/18000034/buff_set	通常攻撃に対しての防御力が減少
18000035	ノーマルスキル防御↓	buff/18000035/buff_set	ノーマルスキルに対しての防御力が減少
18000036	スライド防御↓	buff/18000036/buff_set	スライドスキルに対しての防御力が減少
18000037	クリティカル防御↓	buff/18000037/buff_set	クリティカル攻撃に対しての防御力が減少
18000038	デバフ効果延長	buff/18000038/buff_set	デバフ効果の持続時間を延長
18000040	バフ効果全解除	buff/18000040/buff_set	バフ効果を全て解除
18000041	中毒	buff/18000041/buff_set	行動する毎にダメージを受ける
18000042	スキルチャージ減少	buff/18000042/buff_set	スキルゲージを即時一定量減少させる
18000043	ドライブ減少	buff/18000043/buff_set	ドライブゲージを即時一定量減少させる
18000044	時限爆弾	buff/18000044/buff_set	一定時間後にダメージを受けます。(デバフ短縮＆延長不可)
18000045	即死	buff/18000045/buff_set	即死効果の付与
18000046	回復不可	buff/18000046/buff_set	回復系のスキルで回復不能なる効果付与
18000047	デスヒール	buff/18000047/buff_set	即時回復＆持続回復でのHP回復効果が反転し、即時ダメージまたは持続ダメージに効果が変化。吸血効果＆吸収効果はダメージを与えないが回復も行われない
18000048	失明	buff/18000048/buff_set	スキル命中率が減少
18000049	石化	buff/18000049/buff_set	一定回数以上攻撃を受けるまで、行動不可となります。(デバフ短縮＆延長不可)
18000050	ドライブ防御↓	buff/18000050/buff_set	ドライブスキルに対しての防御を減少
18000051	凍結	buff/18000051/buff_set	被撃者は行動不可状態＆全バフ、デバフ効果を解除。持続時間の間、全てのダメージを無視
18000052	攻守転換	buff/18000052/buff_set	持続時間の間、対象の攻撃力と防御力を逆転させる
18000053	デバフ爆発	buff/18000053/buff_set	被撃者のデバフ1つを解除しダメージを与える
18000054	スキル防御↓	buff/18000054/buff_set	全てのスキルに対して防御力を減少
18000056	クールタイム増加	buff/18000056/buff_set	一定時間、対象のスライドスキルのクールタイムを増加
18000057	沈黙耐性↓	none	沈黙の回避率が減少します。
18000058	混乱耐性↓	none	混乱の回避率が減少します。
18000059	気切耐性↓	none	気絶の回避率が減少します。
18000060	睡眠耐性↓	none	睡眠の回避率が減少します。
18000061	回復不可耐性↓	none	回復不可の回避率が減少します。
18000062	失明耐性↓	none	失明の回避率が減少します。
18000063	石化耐性↓	none	石化の回避率が減少します。
18000064	氷結耐性↓	none	凍結の回避率が減少します。
18000065	分解	buff/18000065/buff_set	持続的にダメージを与えます。(デバフ短縮＆延長不可)
18000066	無敵解除	buff/18000066/buff_set	無敵バフを回数に関係なく解除
18000067	分解	buff/18000067/buff_set	持続的にダメージを与える
18000068	強打	buff/18000068/buff_set	対象を気絶させ、スキルダメージ防御が20%減少します。
18000069	踊る刃	buff/18000069/buff_set	対象の防御力を20%減少させ、持続ダメージを与えます。(解除＆デバフ短縮不可)
18000070	切断	none	対象にダメージを与え、出血・中毒中の場合、追加ダメージ
18000071	感電		持続ダメージを与え、攻撃を受けると、一定の確率でスキルゲージ削除＆ランダムで味方に持続ダメージの20%の追加ダメージを与えます。
18000072	気絶	buff/18000072/buff_set	気絶状態の対象が攻撃されるたびに気絶持続時間が増加(気絶状態で攻撃を受けると維持時間を1秒ずつ追加、最大5秒)
18000073	沈黙	buff/18000073/buff_set	沈黙にかかった対象は、スキルゲージが初期化され、クールタイム進行中はカウントストップ
18000074	凍結	buff/18000074/buff_set	スキルゲージチャージ速度・スキルゲージチャージ量減少＆出血・中毒に対する追加デバフ効果を同時に付与
18000075	過敏反応		持続時間の間、デバフに抵抗するバフを無効化し、最大HPに比例してダメージを与えます。(デバフ短縮＆延長不可)
18000076	猛毒	buff/18000076/buff_set	持続ダメージ＆回復量(即時、持続) -50%、デバフ効果短縮及び延長不可
18000077	擦過傷	buff/18000077/buff_set	出血の持続時間を4秒増加、持続ダメージを200増加させます。
18000078	成長系バフ削減	none	対象の成長系統重ね掛けバフ回数を一定回数削減
18000079	時間重ね掛け削減	none	対象に時間系重ね掛けバフを一定量削減
18000080	呪い	buff/18000080/buff_set	持続ダメージを与え、持続時間が終了または解除されると、呪いの基本ダメージの250%の追加ダメージを与えます。
18000081	呪い増幅	buff/18000081/buff_set	呪いの持続時間を4秒増加、持続ダメージを200増加させます。
18000082	時間改竄	buff/18000082/buff_set	敵の時間系バフをすべて解除し、スキルゲージチャージ速度40％減少
18000083	猛毒	buff/18000083/buff_set	持続ダメージ＆回復量(即時、持続) -50%
18000084	津波	none	水属性の味方の数に比例して敵にダメージ
18000085	アンチバリア	none	バリア解除＆残りのバリア量による比例ダメージ
18000086	忍耐爆発	none	忍耐解除＆残り回数による比例ダメージ
