// key	PUPPET_ICON_	PUPPET_TARGET_VISUAL_	PUPPET_SKILL_DESC_
23530147			เอฟเฟกต์ 1:\อัตราการหลบหลีกดีบัฟ {value_1} หน่วยสำหรับพันธมิตรธาตุมืด 2 คน นาน {duration_1} วินาที
24110164			เอฟเฟกต์ 1:\ทำให้ศัตรู 2 ตัว (พลังโจมตีสูง) ติดพิษ (สร้างความเสียหาย {p_value_1} ทุกครั้งที่เป้าหมายขยับและสร้างโบนัสดาเมจทุกครั้งที่เป้าหมายได้รับความเสียหาย) นาน {duration_1} ตา
24110191			เอฟเฟกต์ 1: โอกาสในการใช้งาน: {puppet_buff_1_prob}%\โอกาส {p_value_1} ในการบล็อกการฟื้นฟู (ยกเว้นการดูดเลือดหรือดูด HP) สำหรับเป้าหมายการโจมตี นาน {duration_1} วินาที
24120154			เอฟเฟกต์ 1:\ดูดซับ {p_value_1} มาเป็น HP ของตัวเอง
24120183			เอฟเฟกต์ 1:\พลังป้องกันความเสียหายจากสกิลทั้งหมด {value_1} หน่วยสำหรับตัวเอง นาน {duration_1} วินาที
24120218			เอฟเฟกต์ 1:\{value_1} บาเรียร์ (ดูดซับความเสียหายจากการโจมตีทั้งหมดของศัตรูก่อนที่ HP จะลดลง ไม่สามารถใช้ได้พร้อมกับบาเรียร์ดีบัฟ) ให้แก่พันธมิตรธาตุน้ำ 1 คน เป็นระยะเวลา {duration_1} วินาที\\เอฟเฟกต์ 2:\พลังป้องกันความเสียหายจากสกิลทั้งหมด {value_1} แก่พันธมิตรธาตุน้ำ 1 คน นาน 16 วินาที (ยกเลิกหลังผ่านไป 16 วินาทีหรือหากถูกโจมตี {duration_1} ครั้ง)
24140179			เอฟเฟกต์ 1:\ความเร็วในการชาร์จเกจสกิล {value_1} หน่วยสำหรับศัตรูแบบสุ่ม 1 ตัวจากเป้าหมายการโจมตี นาน {duration_1} วินาที
24150170			เอฟเฟกต์ 1:\ความเร็วในการชาร์จเกจสกิล {value_1} หน่วยสำหรับพันธมิตร 2 คน (พลังโจมตีสูง) นาน {duration_1} วินาที
24150207			เอฟเฟกต์ 1:\ไฟนอลโบลว์ของแท็ปสกิล {value_1} หน่วยสำหรับพันธมิตรธาตุน้ำ 1 คน (ที่มีพลังโจมตีสูงสุด) นาน {duration_1} วินาที
24150222			เอฟเฟกต์ 1:\รักษา HP {puppet_h_value_1} หน่วยให้กับพันธมิตร 2 คน (HP น้อย)
24210206			เอฟเฟกต์ 1:\ในโหมดบอสยักษ์ 20 คน สร้างความเสียหายเพลิงโลกันตร์ (โบนัสดาเมจ {p_value_1} หน่วย ตามจำนวนของพันธมิตรธาตุไฟ สูงสุด 10 คน) แก่ศัตรูทั้งหมด
24210211			เอฟเฟกต์ 1:\ทำให้ศัตรู 1 ตัวแบบสุ่มเลือดออก (ความเสียหายต่อเนื่อง {p_value_1} หน่วยทุก 2 วินาที) นาน {duration_1} วินาที
24220171			เอฟเฟกต์ 1:\บาเรียร์ {value_1} หน่วย (ไม่สามารถใช้ได้พร้อมกับบาเรียร์ดีบัฟ โดยจะลดลงก่อน HP สำหรับการโจมตีทั้งหมดจากศัตรู) ให้พันธมิตรธาตุไฟ 2 คน นาน {duration_1} วินาที
24220177			เอฟเฟกต์ 1:\บาเรียร์ {value_1} หน่วย (ไม่สามารถใช้ได้พร้อมกับบาเรียร์ดีบัฟ โดยจะลดลงก่อน HP สำหรับการโจมตีทั้งหมดจากศัตรู) ให้ตัวเอง นาน {duration_1} วินาที
24240193			เอฟเฟกต์ 1:\โบนัสดาเมจ {p_value_1} ต่อศัตรูธาตุไม้จากเป้าหมายการโจมตี
24250155			เอฟเฟกต์ 1:\พลังโจมตี {value_1} หน่วยสำหรับพันธมิตรสายโจมตี 1 คน นาน {duration_1} วินาที
24310163			เอฟเฟกต์ 1:\พลังดูดเลือด (ฟื้นฟู HP {p_value_1} เมื่อโจมตี) ให้ตัวเอง นาน {duration_1} วินาที
24310178			เอฟเฟกต์ 1:\โบนัสดาเมจ {p_value_1} ต่อศัตรูธาตุน้ำจากเป้าหมายการโจมตี
24310217			เอฟเฟกต์ 1:\ดูดซับ {p_value_1} ของความเสียหายมาเป็น HP ของตัวเอง
24320156			เอฟเฟกต์ 1:\พลังป้องกันต่อความเสียหายจากพิษ {p_value_1} สำหรับพันธมิตร 2 คน (HP น้อย) นาน {duration_1} วินาที
24350168			เอฟเฟกต์ 1:\อัตราการหลบหลีกดีบัฟ {value_1} หน่วยสำหรับพันธมิตร 1 คน (พลังโจมตีสูง) นาน {duration_1} วินาที
24410166			เอฟเฟกต์ 1:\โบนัสดาเมจ {p_value_1} ต่อศัตรูธาตุมืดจากเป้าหมายการโจมตี
24410220			เอฟเฟกต์ 1:\มีโอกาส {p_value_1} ในการสร้างความเสียหายจากระยะไกล (ไม่สนใจการยั่วยุและการสะท้อนของศัตรู) ให้แก่ตัวเองเป็นระยะเวลา {duration_1} วินาที
24420174			เอฟเฟกต์ 1: โอกาสในการใช้งาน: {puppet_buff_1_prob}%\ไม่มีผลกับตัวเอง นาน {duration_1} วินาที
24420188			เอฟเฟกต์ 1:\พลังโจมตี {value_1} หน่วยสำหรับศัตรูแบบสุ่ม 1 ตัวจากเป้าหมายการโจมตี นาน {duration_1} วินาที
24450158			เอฟเฟกต์ 1:\บาเรียร์ {value_1} หน่วย (ไม่สามารถใช้ได้พร้อมกับบาเรียร์ดีบัฟ โดยจะลดลงก่อน HP สำหรับการโจมตีทั้งหมดจากศัตรู) ให้พันธมิตร 1 คน (HP น้อย) นาน {duration_1} วินาที
24450214			เอฟเฟกต์ 1:\ปริมาณการ (รักษา) {value_1} หน่วยสำหรับพันธมิตร 2 คน (ที่มี HP ต่ำสุด) นาน {duration_1} วินาที
24510215			เอฟเฟกต์ 1:\โอกาสคริติคอล {value_1} หน่วยสำหรับตัวเอง นาน {duration_1} วินาที
24520172			เอฟเฟกต์ 1:\ยั่วยุ (โอกาสในการใช้งาน: {p_value_1}) ให้ตัวเอง นาน {duration_1} วินาที
24550157			เอฟเฟกต์ 1:\โอกาสคริติคอล {value_1} หน่วยสำหรับพันธมิตรสายโจมตี 1 คน นาน {duration_1} วินาที
24550182			เอฟเฟกต์ 1:\โอกาส {p_value_1} ในการปลุกพลัง (เพิ่มความเสียหายคริติคอล 30% และความเสียหายจากสไลด์สกิลตามจำนวนบัฟที่ตัวเองมี) สำหรับพันธมิตรธาตุมืดสายโจมตี 2 คน นาน {duration_1} วินาที
24550189			เอฟเฟกต์ 1:\โอกาสคริติคอล {value_1} หน่วยสำหรับพันธมิตร 1 คน (พลังโจมตีสูง) นาน {duration_1} วินาที
25110197			เอฟเฟกต์ 1:\โบนัสดาเมจ {p_value_1} ต่อศัตรูธาตุไฟจากเป้าหมายการโจมตี
25210204			เอฟเฟกต์ 1:\ทำให้ศัตรูธาตุไม้เลือดออก (ความเสียหายต่อเนื่อง {p_value_1} ทุก 2 วินาที) 2 ตัว นาน {duration_1} วินาที
25240200			เอฟเฟกต์ 1:\พลังป้องกัน {value_1} หน่วย นาน {duration_1} วินาที
25310202			เอฟเฟกต์ 1:\ไฟนอลโบลว์ของพลังโจมตีจุดอ่อน {value_1} หน่วยสำหรับตัวเอง นาน {duration_1} วินาที
25340209			เอฟเฟกต์ 1:\อัตราการหลบหลีกดีบัฟ {value_1} สำหรับศัตรู 1 ตัว (ที่ติดบัฟมากที่สุด) นาน {duration_1} วินาที
25410201			เอฟเฟกต์ 1:\โบนัสดาเมจ {p_value_1} ต่อเป้าหมายการโจมตี\\เอฟเฟกต์ 2: โอกาสในการเปิดใช้: {puppet_buff_2_prob}%\ใช้โฟกัส (+ความแม่นยำและคริติคอล 100%) ให้ตัวเอง นาน {duration_2} วินาที
25430194			เอฟเฟกต์ 1:\โอกาส {p_value_1} ในการลบล้างเอฟเฟกต์หินจากพันธมิตร 2 คน (ถูกสาปให้เป็นหิน)
25510195			เอฟเฟกต์ 1:\โอกาสคริติคอล {value_1} หน่วยสำหรับตัวเอง นาน {duration_1} วินาที\\เอฟเฟกต์ 2:\ไฟนอลโบลว์คริติคอล {value_1} สำหรับตัวเอง นาน {duration_2} วินาที
25520196			เอฟเฟกต์ 1:\โอกาส {p_value_1} ในการสาปศัตรู 2 ตัวแบบสุ่มให้เป็นหิน (ไม่สามารถเคลื่อนไหวได้เป็นเวลา 10 วินาทีหรือจนกว่าจะถูกโจมตี {duration_1} ครั้ง)
31120001			เอฟเฟกต์ 1:\ยั่วยุ (โอกาสในการใช้งาน: {p_value_1}) ให้ตัวเอง นาน {duration_1} วินาที
31120018			เอฟเฟกต์ 1:\พลังป้องกัน {value_1} หน่วยสำหรับพันธมิตรธาตุน้ำ 1 คน นาน {duration_1} วินาที
31120033			เอฟเฟกต์ 1:\บาเรียร์ {value_1} หน่วย (ไม่สามารถใช้ได้พร้อมกับบาเรียร์ดีบัฟ โดยจะลดลงก่อน HP สำหรับการโจมตีทั้งหมดจากศัตรู) ให้ตัวเอง นาน {duration_1} วินาที
31220000			เอฟเฟกต์ 1:\พลังป้องกันความเสียหายจากสกิลทั้งหมด {value_1} หน่วยสำหรับตัวเอง นาน {duration_1} วินาที
31220019			เอฟเฟกต์ 1:\บาเรียร์ {value_1} หน่วย (ไม่สามารถใช้ได้พร้อมกับบาเรียร์ดีบัฟ โดยจะลดลงก่อน HP สำหรับการโจมตีทั้งหมดจากศัตรู) ให้พันธมิตรธาตุไฟ 1 คน นาน {duration_1} วินาที
31240015			เอฟเฟกต์ 1:\พลังป้องกัน {value_1} หน่วย นาน {duration_1} วินาที
31320020			เอฟเฟกต์ 1:\การดูดเลือด (รักษา HP {p_value_1} เมื่อโจมตี) ให้กับพันธมิตรธาตุไม้ 1 คน นาน {duration_1} วินาที
31330008			เอฟเฟกต์ 1:\พลังป้องกันต่อพลังโจมตีจุดอ่อน {value_1} หน่วยสำหรับพันธมิตร 1 คน (HP น้อย) นาน {duration_1} วินาที
31420013			เอฟเฟกต์ 1:\โกรธแค้น (สะสมความเสียหายได้ถึง {p_value_1} จากความเสียหายที่ได้รับและแก้แค้นในครั้งเดียว) ให้ตัวเอง นาน {duration_1} ช่วง
31420021			เอฟเฟกต์ 1:\พลังป้องกันความเสียหายจากสกิลทั้งหมด {value_1} หน่วย สำหรับพันธมิตรธาตุแสง 1 คนเป็นเวลา {duration_1} วินาที
31440010			เอฟเฟกต์ 1:\ทำให้เป้าหมายการโจมตีตาบอด (ลดความแม่นยำในการโจมตี {p_value_1}) นาน {duration_1} วินาที
32130039			เอฟเฟกต์ 1:\ฟื้นฟู HP {puppet_h_value_1} หน่วย (หนึ่งครั้งทุก 2 วินาที) สำหรับพันธมิตร 1 คน (โดนดีบัฟ) นาน {duration_1} วินาที
32150036			เอฟเฟกต์ 1:\ความเสียหายจากสกิล {value_1} หน่วยสำหรับพันธมิตรทั้งหมด นาน {duration_1} วินาที
32150077			เอฟเฟกต์ 1:\ปริมาณการชาร์จเกจสกิล {value_1} หน่วยสำหรับพันธมิตรธาตุน้ำ 1 คน นาน {duration_1} วินาที
32210056			เอฟเฟกต์ 1:\ความเสียหายจากแท็ปสกิล {value_1} หน่วยสำหรับตัวเอง นาน {duration_1} วินาที
32210067			เอฟเฟกต์ 1:ทำให้เกิดหลบหลีก {value_1} จากเป้าหมายการโจมตี(ธาตุไม้) นาน {duration_1} วินาที 
32220069			เอฟเฟกต์ 1:\ยั่วยุ (โอกาสในการใช้งาน: {p_value_1}) ให้ตัวเอง นาน {duration_1} วินาที
32220072			เอฟเฟกต์ 1:\บาเรียร์ {value_1} หน่วย (ไม่สามารถใช้ได้พร้อมกับบาเรียร์ดีบัฟ โดยจะลดลงก่อน HP สำหรับการโจมตีทั้งหมดจากศัตรู) ให้พันธมิตรธาตุไฟ 1 คน นาน {duration_1} วินาที
32230038			เอฟเฟกต์ 1:\รักษา HP {puppet_h_value_1} หน่วยให้กับพันธมิตร 1 คน (HP น้อย)
32250065			เอฟเฟกต์ 1: โอกาสในการใช้งาน: {puppet_buff_1_prob}%\โอกาส {p_value_1} ในการบล็อกการฟื้นฟู (ยกเว้นการดูดเลือดหรือดูด HP) สำหรับเป้าหมายการโจมตี นาน {duration_1} วินาที
32410053			เอฟเฟกต์ 1:\ความเร็ว {value_1} หน่วยสำหรับตัวเอง นาน {duration_1} วินาที
32420040			เอฟเฟกต์ 1:\โกรธแค้น (สะสมความเสียหายได้ถึง {p_value_1} จากความเสียหายที่ได้รับและแก้แค้นในครั้งเดียว) ให้ตัวเอง นาน {duration_1} ช่วง
32430049			เอฟเฟกต์ 1:\ปริมาณการฟื้นฟู {value_1} หน่วยสำหรับพันธมิตรธาตุแสง 1 คน นาน {duration_1} วินาที
32430061			เอฟเฟกต์ 1:\ปริมาณการรักษา {value_1} หน่วยสำหรับพันธมิตรธาตุแสง 1 คน นาน {duration_1} วินาที
32510050			เอฟเฟกต์ 1:\ความเสียหายแบบไม่สนพลังป้องกัน {p_value_1} ต่อศัตรูธาตุแสงจากเป้าหมายการโจมตี
32510062			เอฟเฟกต์ 1:\โบนัสดาเมจ {p_value_1} ต่อศัตรูธาตุแสงจากเป้าหมายการโจมตี
32510080			เอฟเฟกต์ 1:\ความเสียหาย {value} หน่วยแก่ศัตรูทั้งหมด และความเสียหายคงที่ {p_value_1} แก่ศัตรู 1 ตัว (HP มากกว่าตัวเอง)
32550059			เอฟเฟกต์ 1:\โอกาสคริติคอล {value_1} หน่วยสำหรับพันธมิตรธาตุมืด 1 คน นาน {duration_1} วินาที
33110121			เอฟเฟกต์ 1:\ทำให้เป้าหมายการโจมตีติดพิษ (สร้างความเสียหาย {p_value_1} ทุกครั้งที่เป้าหมายขยับและสร้างโบนัสดาเมจทุกครั้งที่เป้าหมายได้รับความเสียหาย) นาน {duration_1} ตา
33120125			เอฟเฟกต์ 1:\ยั่วยุ (โอกาสในการใช้งาน: {p_value_1}) ให้ตัวเอง นาน {duration_1} วินาที
33150092			เอฟเฟกต์ 1:\ปริมาณการชาร์จเกจสกิล {value_1} หน่วยสำหรับพันธมิตร 1 คน (พลังโจมตีสูง) นาน {duration_1} วินาที
33150107			เอฟเฟกต์ 1:\ความเร็วในการชาร์จเกจสกิล {value_1} หน่วยสำหรับพันธมิตรธาตุน้ำ 2 คน นาน {duration_1} วินาที
33210088			เอฟเฟกต์ 1:\ทำให้เป้าหมายการโจมตีเลือดออก (ความเสียหายต่อเนื่อง {p_value_1} ทุก 2 วินาที) นาน {duration_1} วินาที
33210132			เอฟเฟกต์ 1:\โบนัสดาเมจ {p_value_1} ต่อศัตรูธาตุไม้จากเป้าหมายการโจมตี
33220124			เอฟเฟกต์ 1:\บาเรียร์ {value_1} หน่วย (ไม่สามารถใช้ได้พร้อมกับบาเรียร์ดีบัฟ โดยจะลดลงก่อน HP สำหรับการโจมตีทั้งหมดจากศัตรู) ให้ตัวเอง นาน {duration_1} วินาที
33230141			เอฟเฟกต์ 1:\รักษา HP {puppet_h_value_1} หน่วยให้กับพันธมิตร 2 คน (HP น้อย)
33240128			เอฟเฟกต์ 1:\โอกาส {p_value_1} ในการสตันศัตรูแบบสุ่ม 1 ตัวจากเป้าหมายการโจมตี (สตันนานขึ้นอีก 1 วินาทีเมื่อถูกโจมตี สูงสุด 5 วินาที) นาน {duration_1} วินาที
33250091			เอฟเฟกต์ 1:\โอกาส {p_value_1} ในการลบล้างเอฟเฟกต์สับสนจากพันธมิตร 2 คน (สับสน)
33250139			เอฟเฟกต์ 1:\โอกาส {p_value_1} ในการสลับพลังโจมตี-พลังป้องกัน (สลับค่าพลังโจมตีและพลังป้องกัน) ให้ตัวเองนาน {duration_1} วินาที
33310100			เอฟเฟกต์ 1:\พลังดูดเลือด (ฟื้นฟู HP {p_value_1} เมื่อโจมตี) ให้ตัวเอง นาน {duration_1} วินาที
33310116			เอฟเฟกต์ 1:\โบนัสดาเมจ {p_value_1} ต่อศัตรูธาตุน้ำจากเป้าหมายการโจมตี
33350113			เอฟเฟกต์ 1:\พลังป้องกัน {value_1} หน่วยสำหรับพันธมิตรธาตุไม้ 2 คน นาน {duration_1} วินาที
33350153			เอฟเฟกต์ 1:\มีโอกาส {p_value_1} ถอด 1 ดีบัฟออกจากพันธมิตร 2 คน (สถานะดีบัฟธาตุไม้)
33410108			เอฟเฟกต์ 1:\ปริมาณการฟื้นฟู {value_1} หน่วยสำหรับเป้าหมายการโจมตี นาน {duration_1} วินาที
33410122			เอฟเฟกต์ 1: โอกาสในการใช้งาน: {puppet_buff_1_prob}%\โอกาส {p_value_1} ในการบล็อกการฟื้นฟู (ยกเว้นการดูดเลือดหรือดูด HP) สำหรับเป้าหมายการโจมตี นาน {duration_1} วินาที
33410129			เอฟเฟกต์ 1:\โบนัสดาเมจ {p_value_1} ต่อศัตรูธาตุมืดจากเป้าหมายการโจมตี
33420133			เอฟเฟกต์ 1:\โกรธแค้น (สะสมความเสียหายได้ถึง {p_value_1} จากความเสียหายที่ได้รับและแก้แค้นในครั้งเดียว) ให้ตัวเอง นาน {duration_1} ช่วง
33420143			เอฟเฟกต์ 1:\ยั่วยุ (โอกาสในการใช้งาน: {p_value_1}) ให้ตัวเอง นาน {duration_1} วินาที
33450094			เอฟเฟกต์ 1:\ปริมาณการฟื้นฟู {value_1} หน่วยสำหรับพันธมิตร 2 คน (HP น้อย) นาน {duration_1} วินาที
33510089			เอฟเฟกต์ 1:\ความเสียหายแบบไม่สนพลังป้องกัน {p_value_1} ต่อเป้าหมายการโจมตี
33510148			เอฟเฟกต์ 1:\โบนัสดาเมจ {p_value_1} ต่อศัตรูธาตุแสงจากเป้าหมายการโจมตี
33520127			เอฟเฟกต์ 1:\สะท้อน (สะท้อนความเสียหายที่ได้รับ {p_value_1}) สำหรับตัวเอง นาน {duration_1} วินาที
33540097			เอฟเฟกต์ 1:\พลังป้องกันจุดอ่อน {value_1} หน่วยสำหรับเป้าหมายการโจมตี นาน {duration_1} วินาที
34110191			เอฟเฟกต์ 1:\ ตีตรา (ความเสียหายต่อเนื่อง {p_value_1} ทุก 4 วินาที และโบนัสดาเมจตามจำนวนบัฟที่เป้าหมายมี สูงสุด 6) ใส่ศัตรู 2 ตัว (ถูกบัฟ) จากเป้าหมายการโจมตี นาน {duration_1} วินาที
34120154			เอฟเฟกต์ 1:\บาเรียร์ {value_1} หน่วย (ไม่สามารถใช้ได้พร้อมกับบาเรียร์ดีบัฟ โดยจะลดลงก่อน HP สำหรับการโจมตีทั้งหมดจากศัตรู) ให้พันธมิตรทั้งหมด นาน {duration_1} วินาที
34120183			เอฟเฟกต์ 1: โอกาสในการใช้งาน: {puppet_buff_1_prob}%\อมตะ (HP จะไม่ลดต่ำกว่า 1) สำหรับตัวเอง นาน {duration_1} วินาที
34130167			เอฟเฟกต์ 1:\ฟื้นฟู HP {puppet_h_value_1} หน่วย (หนึ่งครั้งทุก 2 วินาที) สำหรับพันธมิตร 2 คน (HP น้อย) นาน {duration_1} วินาที
34140179			เอฟเฟกต์ 1:\โอกาส {p_value_1} ในการทำให้ศัตรู 2 ตัวแบบสุ่มจากเป้าหมายการโจมตีติดใบ้ (บล็อกการใช้สกิลและเริ่มเกจสกิลใหม่) นาน {duration_1} วินาที
34150170			เอฟเฟกต์ 1: โอกาสในการใช้งาน: {puppet_buff_1_prob}%\คูลดาวน์สกิล {value_1} วินาทีสำหรับพันธมิตรธาตุน้ำ 3 คน นาน {duration_1} ตา
34150192			เอฟเฟกต์ 1:\พลังป้องกัน {value_1} หน่วยสำหรับพันธมิตร 2 คน (HP น้อย) นาน {duration_1} วินาที
34210159			เอฟเฟกต์ 1:\ทำให้ศัตรู 2 ตัว (HP น้อย) จากเป้าหมายการโจมตีเลือดออก (ความเสียหายต่อเนื่อง {p_value_1} ทุก 2 วินาที) นาน {duration_1} วินาที
34210186			เอฟเฟกต์ 1:\โบนัสดาเมจ {p_value_1} ต่อศัตรูธาตุไม้จากเป้าหมายการโจมตี
34210206			เอฟเฟกต์ 1:\ความเสียหายแบบไม่สนพลังป้องกัน {p_value_1} ต่อเป้าหมายการโจมตี
