// key	CHARACTER_PROFILE_DESC_
c004_like	ท่านก็แค่ต้องการ\ใช้ข้า...ใช่ไหมล่ะ
c004_love	ข้าจะช่วยท่านเอง หัวหน้า!
c004_profile	สาวน้อยผู้โดดเดี่ยวที่ขอพรจากปีศาจ ให้ความปรารถนาจะมีเพื่อนเป็นจริง\เธอจึงเป็นไชลด์ที่ให้ความสำคัญกับการได้สนุกกับเพื่อนเหนือสิ่งอื่นใด\"โชโย" ผู้ที่มีชื่อซ้ำกับคนที่ถูกปฏิบัติราวกับคนนอกเช่นเดียวกับ\ผู้ทำพันธสัญญาของเธอที่ถูกเพื่อนๆ กีดกันออกจากกลุ่ม\เด็กสาวจอมสะเพร่าคนนี้มองตรงไปข้างหน้าเพียงอย่างเดียว\และความปรารถนาเดียวของเธอคือการวิ่งทะยานดุจสายลม
c005_interest	ปีศาจที่อ่อนแอที่สุดงั้นเรอะ\ช่างอ่อนแอ...ยิ่งนัก
c005_like	ข้าเป็นห่วงผู้ที่อ่อนแอเช่นเจ้า
c005_love	เราน่าจะเป็นเพื่อนกันได้...
c005_profile	ชื่อของเธอตั้งตาม "มาร์ส" เทพแห่งสงคราม\เพื่อแสดงถึงบุคลิกอันดุดันก้าวร้าวที่ซ่อนอยู่ใต้รูปลักษณ์ที่ดูสงบเสงี่ยม\ตราบใดที่เธอยังแก้แค้นไม่สำเร็จ การต่อสู้ของเธอก็ไม่อาจสิ้นสุดลง\เธอให้ความสำคัญกับการแก้แค้นมากยิ่งกว่าการทำให้มาสเตอร์\เป็นราชาปีศาจเสียอีก ตอนนี้เธอหลงเสน่ห์ "โมมุสผู้ยิ้มเยาะ" อยู่\เนื่องจากสายสัมพันธ์ของผู้ทำพันธสัญญา\มาร์สเข้ากับไชลด์คนอื่นๆ ไม่ค่อยได้ เพราะเธอจ้องแต่จะวางแผนแก้แค้น
c007_interest	ข้าไม่ใช่ไฟโร!
c007_like	ไฟโรกำลังล้มลงแล้ว!
c007_love	มาสู้กับข้าสิ ไฟโร!
c007_profile	ไชลด์ที่เกิดจากผู้ทำพันธสัญญาคนเดียวกันกับ "ไฟโรที่ลุกไหม้"\เขาคิดว่าไฟโรแย่งที่ที่ควรต้องเป็นของเขาไป\ชื่อของเขาได้รับมาตามนกในตำนาน เพราะเขาก็เกิดใหม่จากเถ้าถ่าน\(และชิ้นส่วนวิญญาณ แต่ไม่ได้เชื่อมโยงกันอย่างดี)\เป้าหมายสูงสุดในชีวิตของเขาคือการปราบและแทนที่ไฟโร\ใครจะรู้ล่ะ เขาอาจเป็นคู่ต่อสู้ที่แท้จริงของไฟโรก็ได้...
c008_interest	เจ้าก็แค่เด็กกะโปโลคนหนึ่ง
c008_like	เจ้าเป็นปีศาจที่ทรงพลังใช่ไหม
c008_love	ข้ายินดีทุ่มเททักษะทั้งหมดของข้าเพื่อประมือกับเจ้าสักครั้ง!
c008_profile	ข้าปกป้องตัวเองได้!\ไชลด์ที่เกิดจากผู้ทำพันธสัญญาที่เดินทางไปยังที่ต่างๆ แสนไกล\เพื่อตามแก้แค้นแฟนเก่าที่ทรยศเธอ แม้ว่า"ฟริกกา"จะเป็นชื่อที่ตั้งตาม\เทพธิดาแห่งความรักและการสมรส แต่เธอก็ดูไม่ใส่ใจอะไรพวกนี้เลย\ถึงแม้เธอจะมีท่าทางอย่างนักรบและพูดจาห้วนๆ\แต่เธอกลัวสิ่งน่าขยะแขยงอย่างพวกแมลงต่างๆ จนขึ้นสมอง\ซึ่งเป็นอิทธิพลมาจากผู้ทำพันธสัญญาของเธอ
c009_interest	ข้าไม่อยากเป็นคนจน!
c009_like	เจ้าไม่มีความทะเยอทะยาน\นั่นหมายความว่าไงกัน
c009_love	อย่าให้ข้าเสียใจ\ที่เลือกเข้าข้างเจ้าล่ะ!
c009_profile	เฮกเตอร์ตั้งชื่อตามวีรบุรุษผู้ยิ่งใหญ่แห่งอีเลียด\และชอบโอ้อวดถึงความเชี่ยวชาญในเรื่องที่เขาทำ\เขามีความแข็งขันในการตามหาดาบิ เพราะผู้ทำพันธสัญญา\หลงรักเธอข้างเดียว เขายังเป็นคนเห็นแก่ตัว มีอีโก้ และไร้เมตตา\เมื่อปรารถนาที่จะคว้าสิ่งที่ต้องการมาครอบครอง\คุณสมบัติอันไม่น่าปลื้มนี้ทำให้เขาช่างตรงข้ามกับผู้ทำพันธสัญญา\ที่ฝันจะเติบโตอย่างยิ่งใหญ่และแข็งแกร่งโดยสิ้นเชิง
c010_interest	ดีจ้า ที่รัก ♥
c010_like	รู้สึกผิดต่อข้าเหรอ\อยากจะหัวเราะให้!
c010_love	ไม่ต้องกังวลไป ที่รัก ข้าจะเป็นนางพยาบาลของเจ้าชั่วชีวิต ♥
c010_profile	ดีมีเทอร์ตั้งชื่อตามเทพีแห่งเกษตรกรรมและกฎหมายที่มีสองใบหน้า\ส่วนหนึ่งดูคล้ายคลึงกับผู้ทำพันธสัญญาที่มีความคิดหลายแง่มุม\แม้ว่าเธออาจดูเป็นคนดุดันก้าวร้าวและกล้าที่จะพูดสิ่งที่เธอคิด\ซึ่งบ่งบอกว่าเธอเชื่อใจมาสเตอร์ของเธออย่างไม่ลืมหูลืมตามากแค่ไหน\ในความเป็นจริง เธอเป็นไชลด์ที่จิตใจดีมากๆ\เธอไม่ได้ต้องการอะไรมากไปกว่าการได้ช่วยเหลือคนอื่นๆ
c011_interest	ข้ายังไหว!
c011_like	ดูไว้นะ มิสเตอร์เดวิล ข้าน่ะจะช่วยได้มากเลยล่ะ
c011_love	เชื่อมือข้าได้เลย!\น่าจะนะ...
c011_profile	เดโนตั้งชื่อตามหนึ่งในสามพี่น้องไกรอายที่มักทำทุกอย่างพังเสมอ\เธอเกิดขึ้นจากการที่ผู้ทำพันธสัญญาถูกบังคับให้ยอมรับชื่อเล่นเดียวกัน\เธอได้ชื่อมาจากหนึ่งในสามพยาบาลที่ทำความผิดพลาดครั้งใหญ่เสมอ\ระหว่างการฝึกฝนทางการแพทย์\เธอเป็นคนซุ่มซ่ามโดยกำเนิด แถมได้รับมาทั้งความเลินเล่อของ\ผู้ทำพันธสัญญาและนิสัยที่มักจะทำผิดพลาดอยู่เสมอๆ
c012_interest	เอาเป็นว่าตอนนี้ข้าจะเรียกท่านว่ากัปตันก็แล้วกัน
c012_like	เจ้าคิดจะนั่งเฉยๆ ไปอีกนานแค่ไหนเนี่ย?
c012_love	จงก้าวเป็นราชาปีศาจแห่งความยุติธรรม!
c012_profile	ผู้ทำพันธสัญญาของเขาเป็นตำรวจซึ่งครั้งหนึ่งเคยใช้ความยุติธรรมนำทางอย่างแรงกล้า แต่แล้วก็ติดบ่วงแห่งความลุ่มหลงของความมั่งคั่งและอำนาจ ถือกำเนิดจากศีลธรรมที่เลือนหายไป ชื่อของเขาตั้งตามผู้บัญชาการของตำนานแห่งกรีก อากาเมมน่อนภาวนาให้เกียรติภูมิของผู้ทำพันธสัญญาของเขากลับคืนมา\เขาเป็นพวกซื่อๆ ที่คลั่งอะไรจนโอเวอร์ ผู้ซึ่งจะทำทุกอย่างเพื่อความยุติธรรม แม้ว่าเขาไม่อาจฝืนใจตัวเองเพื่อบอกดานูได้ แต่เขาก็เชื่อว่าผู้ทำพันธสัญญาของพวกเขาจะรวมตัวเป็นสุดยอดทีม
c013_interest	เจ้าหมายความว่าอย่างไรกัน
c013_like	มาสเตอร์ โอด ดูท่าจะไว้ใจเจ้านะ ข้าจะขอทำแบบเดียวกันบ้าง
c013_love	ดูเหมือนว่าสิ่งต่างๆ ก็ปกติเหมือนอย่างเคย
c013_profile	อาร์ทีมิสได้ชื่อมาจากเทพีผู้ตอบโต้ทุกคนที่ยั่วโทสะเธออย่างโหดร้าย\เธอเกิดจากสาวน้อยมหัศจรรย์ จึงเป็นเป้าหมายอันดับต้นๆ\ที่เหล่าปีศาจอยากจะสร้างพันธสัญญาด้วย\ท้ายที่สุด เธอก็เลือก "โอด" ปีศาจที่สงบเงียบที่สุดในบรรดาปีศาจทั้งปวง\หลังจากสร้างพันธสัญญากับเขาโดยมีเงื่อนไขว่า\เขาจะปกป้องเธอจากผู้รุกรานปีศาจที่ส่งเสียงโหวกเหวกน่ารำคาญ\เธอจึงได้อุทิศตนเพื่อช่วยเหลือเขา
c014_interest	ข้าจะไปเป็นเพื่อนท่านไม่ว่าท่านจะไปที่ไหน มาสเตอร์
c014_like	ช่วยสร้างหนทางของท่านเองเถอะ มาสเตอร์ แม้ว่าท่านจะเป็นปีศาจก็ตาม
c014_love	ถ้าท่านเป็นผู้ปกครองละก็ โลกปีศาจต้องเป็นสถานที่ที่สนุกมากแหงๆ
c014_profile	ไชลด์ผู้ถือกำเนิดจากความปรารถนาที่จะยืนหยัดเพื่อความยุติธรรม ชื่อของเธอมาจากเทพีอัสเทรีย ผู้ซึ่งประทับอยู่บนโลกนี้จนถึงวาระสุดท้ายเพื่อนำความยุติธรรมมาสู่โลกมนุษย์\แม้ว่าเธอจะอดทนรักษามาตรฐานของเธอเองอย่างไม่ออมชอม แต่เธอกลับใจดีกับพวกอ่อนแออย่างไม่น่าเชื่อ
c015_interest	
c015_like	
c015_love	
c015_profile	
c017_interest	ข้าจะต้องแข็งแกร่งขึ้น\เพื่อปกป้องมาสเตอร์!
c017_like	ข้าจะต้องแข็งแกร่งยิ่งขึ้น\เพื่อปกป้องมาสเตอร์!
c017_love	ข้าจะต้องแข็งแกร่งยิ่งๆ ขึ้น\เพื่อปกป้องมาสเตอร์!
c017_profile	คูสิธเป็นสุนัขโดดเดี่ยวไร้เจ้านาย\ครั้งหนึ่งเคยปฏิเสธความช่วยเหลือทั้งหมดที่คนอื่นมอบให้\เพราะชอบที่จะใช้ชีวิตแบบร่อนเร่พเนจร\วันหนึ่ง เธอพบเห็นมนุษย์ที่ดูน่าสงสัยเดินเข้าๆ ออกๆ ซอยแห่งหนึ่ง\เมื่อรับรู้ถึงบางอย่างที่ไม่ชอบมาพากล เธอแยกเขี้ยวใส่เขา\"เจ้ามนุษย์นั่นมีกลิ่นอันตราย! มันต้องไล่ตามจิตวิญญาณของมาสเตอร์แน่!"
c018_interest	เพื่อนของเพื่อนเก่า
c018_like	เพื่อนใหม่ของข้า
c018_love	ข้าไม่มีเพื่อนเก่าแล้ว แต่ก็ไม่เป็นไรหรอก
c018_profile	โคร์ราเป็นฉายาที่ตั้งให้กับเพอร์ซีโฟเน่ ราชินีของฮาเดส\เนื่องจากเธอเกี่ยวข้องกับโลกคู่ขนานโลกปีศาจ\ที่จริงแล้ว มาสเตอร์เป็นปีศาจตนที่สองที่ผู้ทำพันธสัญญาของเธอได้พบ\ปีศาจตนแรกที่พบขณะเป็นเด็กเป็นแรงบันดาลใจให้เธอเป็นช่างทำตุ๊กตา\สำหรับโคร์รา ความแตกต่างที่สุดระหว่างเธอและผู้ทำพันธสัญญาก็คือ\ความคลุมเครือ และเธอชอบเปลี่ยนไปมาระหว่างความคิดที่ว่า\ผู้ทำพันธสัญญาเป็นเพื่อนที่ดีและตัวเธอเอง\บางคนบอกว่าเธอชอบพูดคุยกับตุ๊กตาปีศาจเวลาอยู่คนเดียวยามดึกสงัด\และยังไม่มีใครสามารถหาข้อพิสูจน์ข่าวลือน่าขนลุกที่อยู่รอบตัวเธอได้เลย
c019_interest	เจ้าก็แค่คนที่พบได้ทั่วไป\เสียเวลาข้าเปล่าๆ
c019_like	ต้องการคำแนะนำพิเศษใช่ไหม
c019_love	เจ้าจะเป็นราชาปีศาจได้ไหม หากเจ้าทำจนสุดความสามารถ
c019_profile	ผู้ทำพันธสัญญาของเอริสเป็นครูที่เพิ่งจบจากวิทยาลัยที่ฝันถึงการสอน\นักเรียนหนุ่มสาวหัวกะทิที่หลงใหลในการเรียน แต่สิ่งที่เธอเจอกลับเป็น\พวกเด็กชอบสร้างปัญหาที่บ่อนทำลายการประเมินผลการทำงานของเธอ\เธอได้พบกับมาสเตอร์ตอนที่เธอถึงจุดต่ำสุด\เอริสได้ชื่อมาจากเทพีแห่งการวิวาทและความขัดแย้ง\ซึ่งเกิดจากความโกรธของผู้ทำพันธสัญญาของเธอ\เนื่องจากประสบการณ์ที่เลวร้ายของผู้ทำพันธสัญญา เธอจึงเกลียดชัง\เหล่าไชลด์วัยรุ่นตั้งแต่เกิดและโกรธเกรี้ยวกับการทำผิดเล็กน้อยได้ง่าย\แต่ในตอนนี้เธอก็ดูเหมือนจะเริ่มสนุกกับมันได้แล้ว
c020_interest	เจ้าป๊อดเหรอ?
c020_like	ศึกชิงบัลลังก์ราชาปีศาจ\คือการเดิมพันทั้งชีวิต!
c020_love	จงทำให้เป็นการผจญภัย\อันยิ่งใหญ่!
c020_profile	กำเนิดจากผู้ทำพันธสัญญาผู้ไม่ทุกข์ร้อนและอยู่ไม่ติดที่\ผู้นิยมความตื่นเต้นอย่างไม่มีที่สิ้นสุด ฟอร์จูน่าได้ชื่อมาจากเทพีแห่งโชค\ชื่อของเธอมาจากโชคที่เป็นภัยต่อตนเอง\ยอมรับความพ่ายแพ้ และยอมให้โชคชะตาพาไป\เธอเชื่อว่าชีวิตคือการผจญภัย แต่ละวันก็ชอบวางเดิมพันราวกับเป็น\ครั้งสุดท้ายในชีวิต (แม้ว่าเธอปฏิเสธจะหยุดเล่นจนกว่าเธอจะชนะ\ยิ่งทำให้เธอเป็นตัวยุ่งสำหรับนักเดิมพันคนอื่นๆ ที่ต้องประมือด้วย)\เธอใช้การทอยเต๋าเพื่อช่วยตัดสินใจทุกครั้ง\แต่ไม่มีใครรู้ว่าแต้มที่เธอทอยได้จริงๆ แล้วคืออะไร
c022_interest	อยากลองเล่นเกมใหม่ไหมล่ะ
c022_like	เจ้าต้องทำงานอีกเหรอ\แย่เลยเนอะ
c022_love	รีบทำให้เสร็จไวๆ เราจะได้ลองเล่นเกมใหม่กัน!
c022_profile	ไชลด์ที่กำเนิดจากความปรารถนาที่จะหนีการอยู่เพียงลำพัง\ไปสู่โลกแห่งการเล่นเกม เขา (ใช่แล้ว เขานี่ล่ะ) ถูกวิดีโอเกมครอบงำ\เหมือนคนติดเหล้าที่เอาความเศร้าไปลงขวด\มาสเตอร์จึงตั้งชื่อเขาว่า "มายาฮวล" ตามชื่อของเทพีแห่งโภชนาและสุรา\ความที่เป็นเด็กเนิร์ดเอาจริงเอาจัง ชอบอยู่ในโลกใบเล็กๆ ของตัวเอง\มายาฮวลมักจะเข้ากับไชลด์คนอื่นๆ ได้ไม่ดีนัก แต่เขาก็ใช้ส่วนที่คล้าย\ผู้หญิงของเขาทำให้คนอื่นๆ ยอมทำในสิ่งที่เขาต้องการ
c026_interest	ขอบคุณที่ปลดปล่อยข้า...
c026_like	เจ้าจะทิ้งให้ข้าอยู่เพียงลำพัง\อีกแล้วเหรอ\นั่นทำให้ข้ารู้สึกโดดเดี่ยว...
c026_love	ข้าอยากโดนจับมัด!\แต่ไม่ต้องแน่นมากนะ!
c026_profile	อีออส เทพีแห่งรุ่งอรุณ เธอมีผิวสีกุหลาบแสนสวย\ผู้มีหยดน้ำตาที่กลายเป็นน้ำค้างยามเช้า...\และตอนนี้เป็นชื่อของไชลด์ผู้นี้ด้วย\ผู้ทำพันธสัญญาของอีออสใช้ชีวิตอยู่ในกรอบของพ่อแม่โดยสมบูรณ์\เธอจึงอึดอัดใจอย่างมากในการทำความรู้จักคนอื่นๆ\ป้ายชื่อบนเสื้อของเธอเปลี่ยนได้ตามอารมณ์ของเธอ...
c027_interest	หากเจ้าเป็นเด็กผู้หญิง ข้าอาจตกหลุมรักเจ้า
c027_like	เพื่อนกันตลอดไป!
c027_love	คิดว่าข้าเป็นเด็กผู้ชายงั้นเหรอ
c027_profile	ซินเธียได้ชื่อมาจากฉายาของอาร์ทีมิส เทพีแห่งดวงจันทร์ที่เลื่องชื่อ\และนักรบที่ไม่อาจหาใครเทียบเคียง\กำเนิดจากเด็กสาววัยรุ่นที่ฝันอยากจะเป็นฮีโร่ของใครสักคน\ไชลด์ที่มีชีวิตชีวาคนนี้มีพรสวรรค์ด้านการละคร\หรืออย่างน้อยก็เรื่องเครื่องประดับ\ฮีโร่คนโปรดของเธอคือผู้ชายที่แต่งตัวเหมือนค้างคาว\และผ้าคลุมสีดำของเธอก็ได้แรงบันดาลใจมาจากเขาคนนี้
c028_interest	เจ้าอยู่นี่เพื่อรับใช้ข้างั้นรึ
c028_like	ช่างเป็นข้ารับใช้ที่เยี่ยมจริงๆ\เจ้าเอาอาหารมาให้ข้าด้วย
c028_love	ข้ามีความสุขที่ได้อยู่กับเจ้า...
c028_profile	ไชลด์ที่ตั้งชื่อตามหญิงสาวที่งามเลิศกว่าใครๆ กล่าวขานกันว่า\แม้แต่ซีอุสยังหลงเสน่ห์ของเธอ เป็นที่รู้กันว่าเลด้ามักดูแคลนคนอื่น\ท่าทางที่ดูอวดดี และอุปนิสัยนี้ยังคงเหมือนเดิมเมื่อเป็นไชลด์\ถึงจะอย่างนั้น เธอยังเป็นผู้ฟังที่ดีอย่างน่าประหลาด\และพร้อมช่วยเหลือใครก็ตามที่มาขอคำปรึกษาจากเธอ\(แม้ว่าเธอจะบ่นเรื่องนี้อยู่ตลอดก็ตาม)\เนื่องจากผู้ทำพันธสัญญาของเธอกำลังหิวโหยในตอนที่เธอทำสัญญา\สุดท้ายเธอจึงเป็นคนตะกละและอยากกินอาหารเพิ่มอีกอยู่เสมอ
c029_interest	เจ้าเข้าใจผู้ทำพันธสัญญา\ของข้า...
c029_like	เจ้าต้องมีความกล้าหาญ\หากปรารถนาเป็นราชาปีศาจ
c029_love	มาสเตอร์\หากท่านได้เป็นราชาปีศาจ\แสงสว่างคงสาดส่องไป\ทั่วโลกปีศาจ!
c029_profile	กำเนิดจากความปรารถนาของผู้ทำพันธสัญญาที่ต้องการจะเอาชนะ\ความกลัวความมืดของตนเองให้ได้\ชื่อของไชลด์มาจากเทพีแห่งดวงจันทร์ ผู้สาดแสงสว่างลงมายามค่ำคืน\เซเลเน่มีความสัมพันธ์อันดีกับผู้ทำพันธสัญญา และหวังอย่างแรงกล้าว่า\เธอจะเอาชนะความกลัวได้อย่างผึ่งผาย สง่างาม และหนักแน่น\เซเลเน่ไม่ย่อท้อต่อให้สถานการณ์จะเลวร้ายแค่ไหน\สายตาเธอยังคอยระแวดระวังไชลด์คนอื่นๆ ที่พยายามจะเข้ามาสู้กับเธอ\ตอนที่เธอออกไปข้างนอกโลกรัตติกาล
c030_interest	เจ้ามีอะไรล่ะ
c030_like	หากข้าเลือกเจ้าเป็นผู้ช่วย งั้น...
c030_love	หากเจ้าได้เป็นราชาปีศาจ...\ข้าจะเป็นผู้ช่วยของเจ้า!
c030_profile	ชื่อของเธอ: นักสืบตัวน้อย\เหตุผลที่ทำพันธสัญญากับปีศาจ: เพื่อพิสูจน์สมมติฐานของเธอ\เพราะเธอไม่ได้ทำพันธสัญญาเพื่อทำให้ความปรารถนาของเธอเป็นจริง\เธอจึงปฏิเสธที่จะรับชื่อใหม่ คำพูดติดปากเธอคือ "เหมือนกับ X"\โดยที่ "X" เป็นคำพูดที่ยกมาจากหนังสือที่เธอเพิ่งอ่าน\เธอชอบรบเร้าให้ทุกคนที่เธอพูดด้วยสารภาพความผิด\แม้ว่าพวกเขาจะไม่เคยก่อคดีอะไรเลย\เธอยังตั้งฉายาให้ผู้ทำพันธสัญญาของคูสิธที่ชื่อโคมุกิว่า\"สุนัขเฝ้ายามแห่งบาสเกอร์วิลส์"...
c031_interest	ข้ารักท่าน เหมียว!
c031_like	ข้าอยากให้ท่านรู้ว่า\ข้ารู้สึกอย่างไร เหมียว
c031_love	ท่านไม่ต้องตอบแทนข้าหรอก เหมียว!
c031_profile	โมนาตั้งชื่อไชลด์ผู้นี้ตามเฟรยา เทพีแห่งความรัก\ด้วยเหตุผลง่ายๆ ข้อเดียวคือพันธสัญญาของเธอสร้างขึ้นเพื่อความรัก\เฟรยามาจากแมว เธอจึงยังร้องเหมียวๆ หลังพูดจบประโยค\และยังเรียกโมนาว่า "เหมียวนา"\บางครั้งเธอก็ออกเตร็ดเตร่โดยไม่บอกใคร\แต่ตอนนี้เรารู้แล้วว่าเธอแค่ออกไปหาผู้ทำพันธสัญญาเหมียวของเธอ\เอ่อ ผู้ทำพันธสัญญาเฉยๆ น่ะ
c032_interest	มาสเตอร์!
c032_like	มาสเตอร์ของข้า!
c032_love	มาสเตอร์ที่รัก!
c032_profile	อเล็กโตตั้งชื่อตามเทพีผู้ขึ้นชื่อเรื่องการทำงานแบบถวายหัว\การพูดการจาออกเชยหน่อยๆ\เธอฝันถึงการเป็นเมดที่ยิ่งใหญ่ที่สุดในโลก\แต่เธอมักทำอะไรพังไม่เป็นท่า เธอก็เลยต้องฝึกฝนอีกเยอะ\ถึงยังงั้น เธอก็ยังไม่สะเทือนและซื่อตรงต่อชื่อที่เธอได้รับ\เธอทำงานหนักเพื่อปรับปรุงตนเองทุกวัน และก็เป็นสิ่งดี\เพราะว่าทักษะการทำอาหาร ทำความสะอาด และแฟชั่นของเธอนั้น\เอาเป็นว่า...ยังต้องปรับปรุงอีกเยอะ
c033_interest	ช่างเป็นปีศาจเต็มตัวเสียจริง...\และก็น่าสงสาร...
c033_like	ท่าทางของเจ้านี่…\ก็ดูดีนิดนึงมั้ง...
c033_love	ข้าตัดสินใจว่าจะเชื่อเจ้าดู
c033_profile	ไชลด์ที่ตั้งชื่อตามเทพีไดอาน่าเพราะผู้ทำพันธสัญญาของเธอ\มีนิสัยใจคอที่คล้ายคลึงกัน เธออาจดูสงบและว่านอนสอนง่าย\แต่จริงๆ แล้วเธอค่อนข้างใจร้อนและหลงตัวเอง\(และเป็นคนรักสัตว์ แม้จะดูไม่เกี่ยวกับทัศนะคติของเธอสักเท่าไหร่)\เธอคุมสติไว้ได้ในทุกสถานการณ์ เคารพต่อผู้ที่มีความซื่อสัตย์\และมีจิตใจบริสุทธิ์ เพราะแบบนี้เธอมักไม่ลงรอยกับโมนา\ที่มักไม่ค่อยจะซื่อสัตย์
c034_interest	เก่งมากที่อัญเชิญข้าออกมา
c034_like	เจ้ามีค่ากับข้า
c034_love	ถะ...ถ้าอย่างนั้นก็ดี\ข้ายอมรับความมีคุณค่า\ของเจ้า!
c034_profile	ตั้งชื่อจากเทพีแห่งแม่มดทั้งปวง ผู้อุทิศตัวเองเพื่อการศึกษาเวทมนตร์\มูเนโมสเน่ชอบไชลด์มากกว่าพวกมนุษย์\"เจ้าเองก็มาที่นี่จากโลกอื่นด้วยเหมือนกันใช่ไหม"\เธอมักตั้งคำถามถึงกำเนิดของพวกไชลด์ แม้เธอจะไม่สนใจฟังคำตอบ\สำหรับเธอแล้ว หลักการที่ไม่ได้กล่าวถึงในเนื้อหาก็ยังเป็นแค่หลักการ\เธอเชื่อว่าเธอเป็นผู้นำทัพเวทมนตร์ในโลกอื่นที่ถูกอัญเชิญมาโลกนี้\ในขณะที่เธอคว้าชัยชนะมาครอง ซึ่งส่วนหนึ่งเป็นผลจากการจัดการ\ความทรงจำที่ผิดพลาดของโมนา แต่ที่แย่ไปกว่านั้นคือ\ไชลด์ที่ไร้เดียงสาต่างโดนเธอหลอก และยังเชื่อคำพูดเธออย่างหมดใจ
c035_interest	สวัสดี
c035_like	ข้าจะทำให้การเจรจานี้\สำเร็จให้ดูเลย
c035_love	เจ้าทรยศข้าไม่ได้จริงๆ ใช่ไหม
c035_profile	คนๆ หนึ่งจะไปพบสมาชิกครอบครัวที่จากไปนรกแล้วได้อย่างไร?\เธอคือเพอร์ซีโฟเน่ที่ตั้งชื่อตามเทพีที่เดินทางไปกลับนรกเป็นประจำ\(เอ่อ ก็มีฮาเดสอีกคน แต่ใครสนล่ะ)\สิ่งแรกที่ทุกคนคิดเมื่อพบเธอก็คือเธอสุภาพสุดๆ\บางครั้งเธอก็ทำตัวแปลกๆ แต่เธอฉลาดหลักแหลม และถึงเธอไปๆ มาๆ\ระหว่างโลกปีศาจและโลกมนุษย์ไม่มีใครคิดกับเธอไม่ดี\เป้าหมายส่วนตัวของเธอในตอนนี้คือการช่วยชีวิตพ่อของเธอ\ให้หลุดพ้นจากอุ้งมือของนรก
c036_interest	เจ้ามีรสนิยมดีใช้ได้เลยนะ...
c036_like	ฮึ่ม! ข้าไม่สนหรอก!
c036_love	เอาเสื้อผ้าของเจ้ามา\เดี๋ยวข้าจะปะให้
