// key	SELECT_BOX_NAME_	SELECT_BOX_DESC_
73100021	Meilleure boîte de sélect. d'apparence des sources (raid)	Choisissez un composant pour l'obtenir.
73100022	Boîte de sélect. d'apparence de passeur de pacte 3★	Choisissez un composant pour l'obtenir.
73100023	Boîte de sélect. d'apparence de passeur de pacte 4★	Choisissez un composant pour l'obtenir.
73100024	Boîte de sélect. d'apparence de passeur de pacte 5★	Choisissez un composant pour l'obtenir.
73100025	Boîte de sél. d'app. des sources des meilleurs Childs de boss majeur	Choisissez un composant pour l'obtenir.
73100026	Boîte de sélect. d'accessoire pour les sources chaudes	Choisissez un composant pour l'obtenir.
73100027	Meilleure boîte de sélect. d'apparence des sources (raid)	Choisissez un composant pour l'obtenir.
73100028	10 boîtes de sélect. de ticket d'invocation	Choisissez un composant pour l'obtenir.
73100029	Boîte de sélect. de cadeau des sources 5★	Choisissez un composant pour l'obtenir.
73100030	Meilleure boîte de sélect. d'apparence des sources (renaissance)	Choisissez un composant pour l'obtenir.
73100031	Boîte de sél. d'app. des sources des meilleurs Childs de boss majeur	Choisissez un composant pour l'obtenir.
73100032	Meilleure boîte de sélect. d'apparence des sources (raid)	Choisissez un composant pour l'obtenir.
73100033	Meilleure boîte de sélect. d'apparence des sources (mêlée)	Choisissez un composant pour l'obtenir.
73100034	Meilleure boîte de sélect. d'équipement de rang A	Choisissez un composant pour l'obtenir.
73100035	Boîte de sélect. d'apparence des sources pour jumelle I	Choisissez un composant pour l'obtenir.
73100036	Boîte de sélect. d'apparence des sources pour jumelle II	Choisissez un composant pour l'obtenir.
73100037	Boîte de sélect. d'apparence pour Ayane et Leifang	Choisissez un composant pour l'obtenir.
73100038	Boîte de sélect. d'apparence des sources pour Ayane et Leifang	Choisissez un composant pour l'obtenir.
73100039	Boîte de sélect. d'apparence des sources de meilleur boss majeur	Choisissez un composant pour l'obtenir.
73100040	Meilleure boîte de sélect. d'apparence des sources (mêlée)	Choisissez un composant pour l'obtenir.
73100041	Boîte de sélect. d'assistance d'entraînement	Choisissez trois composants pour les obtenir.
73100042	Meilleure boîte de sélect. d'apparence des sources (raid)	Choisissez un composant pour l'obtenir.
73100043	Boîte de sélect. d'apparence des sources (meilleurs Attaquants et Affaiblisseurs)	Choisissez un composant pour l'obtenir.
73100044	Boîte de sélect. d'apparence pour Roméo et Juliette	Choisissez un composant pour l'obtenir.
73100045	Boîte de sélect. d'apparence des sources de meilleur boss majeur	Choisissez un composant pour l'obtenir.
73100046	Boîte de sélect. d'apparence des sources (Attaquants et Soutiens)	Choisissez un composant pour l'obtenir.
73100047	Boîte de sélect. de Child d'amélioration	Choisissez deux composants pour les obtenir.
73100048	Meilleure boîte de sélect. d'apparence des sources (raid)	Choisissez un composant pour l'obtenir.
73100049	Boîte de sélect. d'apparence des sources (collecte de mêlée)	Choisissez un composant pour l'obtenir.
73100050	Boîte de sélect. Noyau Amp. d'Ignition	Choisissez un composant pour l'obtenir.
73100051	Boîte de Carte d'âme. 2019	De la sortie jusqu'au 31 déc 2019. \Exclut les Carte d'âme de collaboration.
73100052	Boîte d'A Arme 2019	De la sortie jusqu'au 31 déc 2019. \Exclut l'Équipement d'âme de collaboration.
73100053	Boîte d'A Armure 2019	De la sortie jusqu'au 31 déc 2019. \Exclut l'Équipement d'âme de collaboration.
73100054	Boîte d'A Accessoire 2019	De la sortie jusqu'au 31 déc 2019. \Exclut l'Équipement d'âme de collaboration.
73100055	Boîte de sélect. de Noyau d'Ignition	Choisissez un composant pour l'obtenir.
73100056	Boîte de sélect. d'apparence des sources (collecte de Défenseurs et d'Affaiblisseurs)	Choisissez un composant pour l'obtenir.
73100057	Boîte de sélect de Planet Party	Ces bâtons lumineux sont réservés aux fans les plus dévoués de Planet Party !\Lequel convoitez-vous ?
73100058	Boîte de sélection 2020 d'apparence des sources	De la sortie jusqu'au 31 déc 2020. \Exclut les apparences des sources de collaboration.
73100059	Boîte de Carte d'âme. 2020	Du début du service jusqu'au 31 décembre 2020 \Carte de collaboration indisponible
73100060	Boîte de Carte prism. 2020	Du début du service jusqu'au 31 décembre 2020 \Carte de collaboration indisponible
73100061	Boîte d'Équip. de rang A 2020	Équipement de collaboration indisponible du début du service\jusqu'au 31 décembre 2020
73100062	Boîte de sélect. d'apparence des sources de meilleur boss majeur	Choisissez un composant pour l'obtenir.
73100063	Boîte de select. d'apparence des sources d'attaquants et de soigneurs	Choisissez un composant pour l'obtenir.
73100064	Boîte de sélection de costume 2020	Du lancement au 31 déc 2020 :\Costumes excls. aux collabo. et de passeur de pacte non inclus.
73100065	Boîte de sélect. d'apparence des sources (collecte de mêlée)	Choisissez un composant pour l'obtenir.
73100066	Boîte de sélect. d'apparence des sources de meilleur boss majeur	Choisissez un composant pour l'obtenir.
73100067	Boîte de sélect. d'apparence des sources (collecte de Soigneurs et de Soutiens)	Choisissez un composant pour l'obtenir.
73100068	Boîte de sélect. d'apparence de la Saint-Valentin sans fin	Choisissez un composant pour l'obtenir.
73100069	Boîte de sélect. du bœuf	Choisissez un composant pour l'obtenir.
73100070	Meilleure boîte de sélect. d'apparence des sources (raid)	Choisissez un composant pour l'obtenir.
73100071	Boîte de sélect. d'app. des sources (Attaq. et Déf.)	Choisissez un composant pour l'obtenir.
73100072	Boîte de sélect. de ticket d'invocation de Childs	Choisissez deux composants pour les obtenir.
73100073	Boîte de sélect. d'apparence des sources (collecte de mêlée)	Choisissez un composant pour l'obtenir.
73100074	Meilleure boîte de sélect. d'apparence des sources (raid)	Choisissez un composant pour l'obtenir.
73100075	Boîte de sélect. d'app. des sources (collecte d'Afflaiblisseur et de Soutiens)	Choisissez un composant pour l'obtenir.
73100076	Boîte de sélect. d'apparence des sources de meilleur boss majeur	Choisissez un composant pour l'obtenir.
73100077	Boîte de sélect. d'apparence des sources (collecte d'Attaquants et d'Affaiblisseurs)	Choisissez un composant pour l'obtenir.
73100078	Boîte de sélect. pour fêter la mise à jour finale d'Ignition	Choisissez deux composants pour les obtenir.
73100079	Boîte de sélect. d'apparence des sources de Child la plus demandée	Choisissez un composant pour l'obtenir.
73100080	Boîte de sélect. d'app. des sources (collecte d'Afflaiblisseur et de Soutiens)	Choisissez un composant pour l'obtenir.
73100081	Meilleure boîte de sélect. d'apparence des sources (raid)	Choisissez un composant pour l'obtenir.
73100082	Boîte de sélect. d'apparence des sources (collecte - Défenseur et Soigneur)	Choisissez un composant pour l'obtenir.
73100083	Boîte de sélect. d'apparence de boss de raid	Choisissez un composant pour l'obtenir.
73100084	Boîte de sélect. d'apparence des sources de meilleur boss majeur	Choisissez un composant pour l'obtenir.
73100085	Boîte de sélect. d'apparence des sources (Attaquants et Soutiens)	Choisissez un composant pour l'obtenir.
73100086	Meilleure boîte de sélect. d'équipement/de pierre taillée	Choisissez deux composants pour les obtenir.
73100087	Boîte de sélect. d'apparence des sources (collecte de mêlée)	Choisissez un composant pour l'obtenir.
73100088	Meilleure boîte de sélect. d'apparence des sources (raid)	Choisissez un composant pour l'obtenir.
73100089	Boîte de sélect. d'apparence des sources (collecte - Défenseur et Soigneur)	Choisissez un composant pour l'obtenir.
73100090	Boîte de sélect. d'apparence des sources de meilleur boss majeur	Choisissez un composant pour l'obtenir.
73100091	Boîte de sélect. d'app. des sources (collecte de Maillot de bain Child)	Choisissez un composant pour l'obtenir.
73100092	Meilleure boîte de sélect. d'apparence des sources (raid)	Choisissez un composant pour l'obtenir.
73100093	Boîte de sélect. d'apparence des sources (Attaquants et Soutiens)	Choisissez un composant pour l'obtenir.
73100094	Boîte de Songe d'une nuit d'été	Choisissez un composant pour l'obtenir.
73100095	Boîte de sélect. d'app. des sources (collecte de Maillot de bain Child)	Choisissez un composant pour l'obtenir.
73100096	Boîte de sélect. d'apparence des sources (collecte - Défenseur et Soigneur)	Choisissez un composant pour l'obtenir.
73100097	Boîte de Carte d'âme. l'été	Choisissez un composant pour l'obtenir.
73100098	Meilleure boîte de sélect. d'apparence des sources (raid)	Choisissez un composant pour l'obtenir.
73100099	Boîte de sélect. d'apparence des sources (collecte de mêlée)	Choisissez un composant pour l'obtenir.
73100100	Boîte de sélect. d'app. des sources (de Childs Premium)	Choisissez un composant pour l'obtenir.
73100101	Boîte de sélect. d'app. des sources (Attaquants et Soutiens)	Choisissez un composant pour l'obtenir.
73100102	<size=0.95>Boîte de sélection de Child célébrer 1 000e jour</size>	Choisissez un composant pour l'obtenir.
73100104	Boîte de sélect. de Child (Héphaïstos)	Choisissez un composant pour l'obtenir.
73100105	Boîte de sélect. d'apparence des sources (Héphaïstos)	Choisissez un composant pour l'obtenir.
73100106	Boîte de sélect. de costume (Héphaïstos)	Choisissez un composant pour l'obtenir.
73100107	Boîte de sélect. d'apparence de restauration	Choisissez un composant pour l'obtenir.
73100108	Meilleure boîte de sélect. d'apparence des sources (raid)	Choisissez un composant pour l'obtenir.
73100109	Boîte de sélect. d'apparence des sources (Défenseur et Affaiblisseur)	Choisissez un composant pour l'obtenir.
73100110	Boîte de sélect. d'apparence des sources de meilleur boss majeur	Choisissez un composant pour l'obtenir.
73100111	Boîte de sélect. d'apparence des sources (collecte de Soutiens)	Choisissez un composant pour l'obtenir.
73100112	Boîte de sélect. de carte d'âme prismatique (boss majeur)	Choisissez un composant pour l'obtenir.
73100113	Boîte de sélect. d'apparence des sources (collecte d'Attaquants et d'Affaiblisseurs)	Choisissez un composant pour l'obtenir.
73100114	Boîte de sélect. d'assist. d'urgence d'Ignition	Choisissez deux composants pour les obtenir.
73100115	Boîte de sélect. d'app. (Brasier)	Choisissez un composant pour l'obtenir.
73100116	Boîte de sélect. de costumes (boss de raid)	Choisissez un composant pour l'obtenir.
73100117	Boîte de sélect. de Childs (frappeurs)	Choisissez un composant pour l'obtenir.
73100118	Boîte de sélect. de cartes d'âme prismatiques (frappeurs)	Choisissez un composant pour l'obtenir.
73100119	Boîte de sélect. d'app. des sources de Childs (frappeurs) I	Choisissez un composant pour l'obtenir.
73100120	Boîte de sélect. d'app. des sources de Childs (frappeurs) II	Choisissez un composant pour l'obtenir.
73100121	Boîte de sélect. d'app. des sources (collecte de Soutiens et de Soigneur)	Choisissez un composant pour l'obtenir.
73100122	Boîte de sélect. d'app. des sources (Meilleur en garde)	Choisissez un composant pour l'obtenir.
73100123	Boîte de sélect. d'apparence des sources (collecte - Défenseur et Affaibliss.)	Choisissez un composant pour l'obtenir.
73100124	Boîte de sélect. de Childs (frappeurs)	Choisissez un composant pour l'obtenir.
73100125	Boîte de sélect. de cartes d'âme prismatiques (frappeurs)	Choisissez un composant pour l'obtenir.
73100126	Boîte de sélect. d'app. des sources de Childs (frappeurs) I	Choisissez un composant pour l'obtenir.
73100127	Boîte de sélect. d'app. des sources de Childs (frappeurs) II	Choisissez un composant pour l'obtenir.
73100128	Boîte de sélect. de Child	Choisissez un composant pour l'obtenir.
73100129	Boîte de sélect. de Child spécial (3 ans)	Choisissez un composant pour l'obtenir.
73100130	Boîte de sélect. d'app. spéciale des sources (3 ans)	Choisissez un composant pour l'obtenir.
73100131	Boîte de sélect. de carte prismatique spéciale (3 ans)	Choisissez un composant pour l'obtenir.
73100132	Boîte de sélect. de costumes (boss de raid 2)	Choisissez un composant pour l'obtenir.
73100133	Boîte de sélect. de carte d'âme spéciale (3 ans)	Choisissez un composant pour l'obtenir.
73100134	Boîte de Ticket d'invoc. 5★	Choisissez trois composants pour les obtenir.
73100135	Boîte de sélect. de carte d'âme prismatique (boss majeur)	Choisissez un composant pour l'obtenir.
73100136	Boîte de sélect. d'apparence des sources (collecte - Affaibliss. et Soigneur)	Choisissez un composant pour l'obtenir.
73100137	Boîte de sélect. d'apparence des sources de meilleur boss majeur	Choisissez un composant pour l'obtenir.
73100138	A 5★ Boîte de sélection d'équipement d'alchimie	Choisissez un composant pour l'obtenir.
73100139	Boîte de sélect. d'apparence des sources de meilleur boss majeur	Choisissez un composant pour l'obtenir.
73100140	Boîte de sélect. de Childs (fin d'année)	Choisissez un composant pour l'obtenir.
73100141	Boîte de sélect. d'apparence des sources (fin d'année)	Choisissez un composant pour l'obtenir.
73100142	Boîte de sélect. de cartes d'âme prismatiques (fin d'année)	Choisissez un composant pour l'obtenir.
73100143	Boîte de sélect. d'app. (WOUNDED WINNER)	Choisissez un composant pour l'obtenir.
73100144	Boîte de sélection de costume spécial	Choisissez un composant pour l'obtenir.
73100145	Boîte de sélect. de Childs (frappeurs)	Choisissez un composant pour l'obtenir.
73100146	Boîte de sélect. de cartes d'âme prismatiques (frappeurs)	Choisissez un composant pour l'obtenir.
73100147	Boîte de sélect. d'app. des sources de Childs (frappeurs) I	Choisissez un composant pour l'obtenir.
73100148	Boîte de sélect. d'app. des sources de Childs (frappeurs) II	Choisissez un composant pour l'obtenir.
73100149	Boîte de sélect. d'apparence des sources (spécial)	Choisissez un composant pour l'obtenir.
73100150	Boîte de sélect. du Child le plus demandé 2021	Choisissez un composant pour l'obtenir.
73100151	Boîte de sélect. d'apparence des sources du Child le plus demandé 2021	Choisissez un composant pour l'obtenir.
73100152	Boîte de sélect. d'app. des sources (Meilleur en garde)	Choisissez un composant pour l'obtenir.
73100153	Boîte de sélect. d'apparence des sources (collecte - Attaquant et Défenseur)	Choisissez un composant pour l'obtenir.
73100154	Boîte de sélect. d'app. des sources (collecte d'Afflaiblisseur et de Soutiens)	Choisissez un composant pour l'obtenir.
73100155	Boîte de sélect. de costumes (boss de raid 3)	Choisissez un composant pour l'obtenir.
73100156	2022 Meilleure boîte de sélect.\d'équip. de pierre taillée	Choisissez trois composants pour les obtenir.
73100157	Boîte de sélect. de Child 2021	Du lancement au 31 déc 2021 :\Childs excl. aux collabo. et au temple de la réincarnation non inclus.
73100158	Boîte de sélection 2021 d'apparence des sources	De la sortie jusqu'au 31 déc 2021. \Exclut les apparences des sources de collaboration.
73100159	Boîte de sélect. de carte d'âme prismatique (2021)	Du début du service jusqu'au 31 décembre 2021 \Carte de collaboration indisponible
73100160	Boîte de Carte d'âme. 2021	Du début du service jusqu'au 31 décembre 2021 \Carte de collaboration indisponible
73100161	Boîte de sélect. d'apparence des sources de meilleur boss majeur	Choisissez un composant pour l'obtenir.
73100162	Boîte de sélect. d'app. des sources (Meilleur en garde)	Choisissez un composant pour l'obtenir.
73100163	Boîte de sélect. de carte d'âme prism. (Meilleur en garde)	Choisissez un composant pour l'obtenir.
73100164	Boîte de sélect. d'apparence des sources (Attaquants et Soutiens)	Choisissez un composant pour l'obtenir.
73100165	Boîte de sélect. de Childs (frappeurs)	Choisissez un composant pour l'obtenir.
73100166	Boîte de sélect. de cartes d'âme prismatiques (frappeurs)	Choisissez un composant pour l'obtenir.
73100167	Boîte de sélect. d'app. des sources de Childs (frappeurs) I	Choisissez un composant pour l'obtenir.
73100168	Boîte de sélect. d'app. des sources de Childs (frappeurs) II	Choisissez un composant pour l'obtenir.
73100169	Boîte de sélect. d'apparence des sources (collecte de Défenseurs et d'Affaiblisseurs)	Choisissez un composant pour l'obtenir.
73100170	Boîte de sélect. d'app. (WOUNDED WINNER P.2)	Choisissez un composant pour l'obtenir.
73100171	Boîte de sélect. d'apparence des sources de meilleur boss majeur	Choisissez un composant pour l'obtenir.
73100172	Boîte de sélect. de Childs (frappeurs)	Choisissez un composant pour l'obtenir.
73100173	Boîte de sélect. de cartes d'âme prismatiques (frappeurs)	Choisissez un composant pour l'obtenir.
73100174	Boîte de sélect. d'app. des sources de Childs (frappeurs) I	Choisissez un composant pour l'obtenir.
73100175	Boîte de sélect. d'app. des sources de Childs (frappeurs) II	Choisissez un composant pour l'obtenir.
73100176	Boîte de sélect. d'apparence des sources (collecte de Défenseurs et d'Affaiblisseurs)	Choisissez un composant pour l'obtenir.
73100177	10 boîtes de sélect. de ticket d'invocation	Choisissez un composant pour l'obtenir.
73100178	Boîte de Carte d'âme. 2021	Choisissez un composant pour l'obtenir.
73100179	Boîte de sélect. de Childs (frappeurs)	Choisissez un composant pour l'obtenir.
73100180	Boîte de sélect. de cartes d'âme prismatiques (frappeurs)	Choisissez un composant pour l'obtenir.
73100181	Boîte de sélect. d'app. des sources de Childs (frappeurs) I	Choisissez un composant pour l'obtenir.
73100182	Boîte de sélect. d'app. des sources de Childs (frappeurs) II	Choisissez un composant pour l'obtenir.
73100183	Boîte de sélect. d'apparence des sources (collecte - Défenseur et Soigneur)	Choisissez un composant pour l'obtenir.
73100184	Boîte de sélect. d'apparence des sources de meilleur boss majeur	Choisissez un composant pour l'obtenir.
73100185	Boîte de sélect. de Childs (frappeurs)	Choisissez un composant pour l'obtenir.
73100186	Boîte de sélect. de cartes d'âme prismatiques (frappeurs)	Choisissez un composant pour l'obtenir.
73100187	Boîte de sélect. d'app. des sources de Childs (frappeurs) I	Choisissez un composant pour l'obtenir.
73100188	Boîte de sélect. d'app. des sources de Childs (frappeurs) II	Choisissez un composant pour l'obtenir.
73100189	Boîte de sélect. d'app. des sources (Meilleur en garde)	Choisissez un composant pour l'obtenir.
73100190	Boîte de sélect. de carte d'âme prism. (Meilleur en garde)	Choisissez un composant pour l'obtenir.
73100191	Boîte de sélect. de Childs (frappeurs)	Choisissez un composant pour l'obtenir.
73100192	Boîte de sélect. de cartes d'âme prismatiques (frappeurs)	Choisissez un composant pour l'obtenir.
73100193	Boîte de sélect. d'app. des sources de Childs (frappeurs) I	Choisissez un composant pour l'obtenir.
73100194	Boîte de sélect. d'app. des sources de Childs (frappeurs) II	Choisissez un composant pour l'obtenir.
73100195	Boîte de sélect. d'apparence des sources de meilleur boss majeur	Choisissez un composant pour l'obtenir.
73100196	Boîte de sélect. de costume (frappeur Ragna)	Choisissez un composant pour l'obtenir.
73100197	Boîte de sélect. de Child (boss de raid)	Choisissez un composant pour l'obtenir.
73100198	Boîte de sélect. de Child (été)	Choisissez deux composants pour les obtenir.
73100199	Boîte de sélect. d'apparence des sources (été)	Choisissez un composant pour l'obtenir.
73100200	Boîte de sélect. de costume (uniforme scolaire)	Choisissez un composant pour l'obtenir.
73100201	Boîte de sélect. de Childs (frappeurs)	Choisissez un composant pour l'obtenir.
73100202	Boîte de sélect. de cartes d'âme prismatiques (frappeurs)	Choisissez un composant pour l'obtenir.
73100203	Boîte de sélect. d'app. des sources de Childs (frappeurs) I	Choisissez un composant pour l'obtenir.
73100204	Boîte de sélect. d'app. des sources de Childs (frappeurs) II	Choisissez un composant pour l'obtenir.
73100205	Boîte de sélect. de costume (frappeur Ragna) II	Choisissez un composant pour l'obtenir.
73100206	Boîte de sélect. de Child (boss de raid) II	Choisissez un composant pour l'obtenir.
73100207	Boîte de sélect. de Childs (frappeurs)	Choisissez un composant pour l'obtenir.
73100208	Boîte de sélect. de cartes d'âme prismatiques (frappeurs)	Choisissez un composant pour l'obtenir.
73100209	Boîte de sélect. d'app. des sources de Childs (frappeurs) I	Choisissez un composant pour l'obtenir.
73100210	Boîte de sélect. d'app. des sources de Childs (frappeurs) II	Choisissez un composant pour l'obtenir.
73100211	Boîte de sélect. de Noyau d'Ignition	Choisissez un composant pour l'obtenir.
73100212	Boîte de sélect. de pierre taillée	Choisissez un composant pour l'obtenir.
73100213	Boîte de sélect. d'apparence des sources de meilleur boss majeur	Choisissez un composant pour l'obtenir.
73100214	Boîte de sélect. d'app. des sources (Meilleur en garde)	Choisissez un composant pour l'obtenir.
73100215	Boîte de sélect. de carte d'âme prism. (Meilleur en garde)	Choisissez un composant pour l'obtenir.
73100216	Boîte de sélect. de Child	Choisissez un composant pour l'obtenir.
73100217	Boîte de sélect. d'apparence des sources (Child)	Choisissez un composant pour l'obtenir.
73100218	Boîte de sélect. de Childs (frappeurs)	Choisissez un composant pour l'obtenir.
73100219	Boîte de sélect. de cartes d'âme prismatiques (frappeurs)	Choisissez un composant pour l'obtenir.
73100220	Boîte de sélect. d'app. des sources de Childs (frappeurs) I	Choisissez un composant pour l'obtenir.
73100221	Boîte de sélect. d'app. des sources de Childs (frappeurs) II	Choisissez un composant pour l'obtenir.
73100222	Boîte de sélect. d'apparence des sources de meilleur boss majeur	Choisissez un composant pour l'obtenir.
73100223	Boîte de sélect. Noyau Amp.	Choisissez un composant pour l'obtenir.
73100224	Boîte de sélect. de Child spécial (4 ans)	Choisissez un composant pour l'obtenir.
73100225	Boîte de sélect. de pouvoir d'apparence spéciale des sources (4 ans)	Choisissez un composant pour l'obtenir.
73100226	Boîte de sélect. de carte prismatique spéciale (4 ans)	Choisissez un composant pour l'obtenir.
73100227	Boîte de sélect. de Childs (fin d'année 2022)	Choisissez un composant pour l'obtenir.
73100228	Boîte de sélect. d'apparence des sources (fin d'année 2022)	Choisissez un composant pour l'obtenir.
73100229	Boîte de sélect. de cartes d'âme prismatiques (fin d'année 2022)	Choisissez un composant pour l'obtenir.
73100230	Boîte de sélect. de Child (boss de raid)	Choisissez un composant pour l'obtenir.
73100231	Boîte de sélect. de costume (frappeur Ragna)	Choisissez un composant pour l'obtenir.
73100232	Boîte de sélect. de Childs (frappeur Boss majeur)	Choisissez un composant pour l'obtenir.
73100233	Boîte de sélect. de Childs (frappeurs)	Choisissez un composant pour l'obtenir.
73100234	Boîte de sélect. de cartes d'âme prismatiques (frappeurs)	Choisissez un composant pour l'obtenir.
73100235	Boîte de sélect. d'app. des sources de Childs (frappeurs) I	Choisissez un composant pour l'obtenir.
73100236	Boîte de sélect. d'app. des sources de Childs (frappeurs) II	Choisissez un composant pour l'obtenir.
73100237	Boîte de sélect. d'app. des sources (Meilleur en garde)	Choisissez un composant pour l'obtenir.
73100238	Boîte de sélect. de carte d'âme prism. (Meilleur en garde)	Choisissez un composant pour l'obtenir.
73100239	Boîte de sélect. de Child 2022	Choisissez un composant pour l'obtenir.
73100240	Boîte de sélection 2022 d'apparence des sources	Choisissez un composant pour l'obtenir.
73100241	Boîte de sélect. de carte d'âme prismatique (2022)	Choisissez un composant pour l'obtenir.
73100242	Boîte de sélect. d'apparence (raid)	Choisissez un composant pour l'obtenir.
73100243	Boîte de Carte d'âme. 2022	Choisissez un composant pour l'obtenir.
73100244	Boîte de sélect. de Childs (frappeurs)	Choisissez un composant pour l'obtenir.
73100245	Boîte de sélect. de cartes d'âme prismatiques (frappeurs)	Choisissez un composant pour l'obtenir.
73100246	Boîte de sélect. d'app. des sources de Childs (frappeurs) I	Choisissez un composant pour l'obtenir.
73100247	Boîte de sélect. d'app. des sources de Childs (frappeurs) II	Choisissez un composant pour l'obtenir.
73100248	Boîte de sél. d'app. des sources des meilleurs Childs de boss majeur	Choisissez un composant pour l'obtenir.
73100249	Boîte de sélect. de marionnette épique	De la sortie jusqu'au 31 déc 2022.
73100250	Boîte de sélect. de Child 2022	Choisissez un composant pour l'obtenir.
73100251	Boîte de sélection 2022 d'apparence des sources	Choisissez un composant pour l'obtenir.
73100252	Boîte de sélect. de Childs (frappeurs)	Choisissez un composant pour l'obtenir.
73100253	Boîte de sélect. de cartes d'âme prismatiques (frappeurs)	Choisissez un composant pour l'obtenir.
73100254	Boîte de sélect. d'app. des sources de Childs (frappeurs) I	Choisissez un composant pour l'obtenir.
73100255	Boîte de sélect. d'app. des sources de Childs (frappeurs) II	Choisissez un composant pour l'obtenir.
73100256	Boîte de sélect. d'app. des sources (Meilleur en garde)	Choisissez un composant pour l'obtenir.
73100257	Boîte de sélect. de carte d'âme prism. (Meilleur en garde)	Choisissez un composant pour l'obtenir.
73100258	Boîtes de sélect. de marionnettes rares	Choisissez un composant pour l'obtenir.
73100259	Boîtes de sélect. Matériau d'évolution 1★	Choisissez un composant pour l'obtenir.
73100260	Boîtes de sélect. Matériau d'évolution 2★	Choisissez un composant pour l'obtenir.
73100261	Boîtes de sélect. Matériau d'évolution 3★	Choisissez un composant pour l'obtenir.
73100262	Boîtes de sélect. Matériau d'évolution 4★	Choisissez un composant pour l'obtenir.
73100263	Boîtes de sélect. Matériau d'évolution 5★	Choisissez un composant pour l'obtenir.
73100264	Boîte de sélection de costume 2022	Choisissez un composant pour l'obtenir.
73100265	Boîte de sélect. de Childs (frappeurs)	Choisissez un composant pour l'obtenir.
73100266	Boîte de sélect. de cartes d'âme prismatiques (frappeurs)	Choisissez un composant pour l'obtenir.
73100267	Boîte de sélect. d'app. des sources de Childs (frappeurs) I	Choisissez un composant pour l'obtenir.
73100268	Boîte de sélect. d'app. des sources de Childs (frappeurs) II	Choisissez un composant pour l'obtenir.
73100269	Boîte de sélect. d'apparence des sources de meilleur boss majeur	Choisissez un composant pour l'obtenir.
73100270	Boîte de sélect. de carte d'âme prismatique (boss majeur)	Choisissez un composant pour l'obtenir.
73100271	Boîte de sélect. de Childs (frappeurs)	Choisissez un composant pour l'obtenir.
73100272	Boîte de sélect. de cartes d'âme prismatiques (frappeurs)	Choisissez un composant pour l'obtenir.
73100273	Boîte de sélect. d'app. des sources de Childs (frappeurs) I	Choisissez un composant pour l'obtenir.
73100274	Boîte de sélect. d'app. des sources de Childs (frappeurs) II	Choisissez un composant pour l'obtenir.
73100275	Boîte de sélect. d'apparence des sources de meilleur boss majeur	Choisissez un composant pour l'obtenir.
73100276	Boîte de sélect. de carte d'âme prismatique (boss majeur)	Choisissez un composant pour l'obtenir.
73100277	Boîte de sélect. de Child (boss de raid)	Choisissez un composant pour l'obtenir.
73100278	Boîte de sélect. de Childs (frappeur Boss majeur)	Choisissez un composant pour l'obtenir.
73100279	Boîte de sélect. de Childs (frappeurs)	Choisissez un composant pour l'obtenir.
73100280	Boîte de sélect. de cartes d'âme prismatiques (frappeurs)	Choisissez un composant pour l'obtenir.
73100281	Boîte de sélect. d'app. des sources de Childs (frappeurs) I	Choisissez un composant pour l'obtenir.
73100282	Boîte de sélect. d'app. des sources de Childs (frappeurs) II	Choisissez un composant pour l'obtenir.
