// key	HECATE_BOOK_TITLE_SHELF_	HECATE_BOOK_TITLE_	HECATE_BOOK_TITLE_SUB_	HECATE_BOOK_DESC_
100092	Arrivée de l'obélisque	Arrivée de l'obélisque	Ragna:Break Season 2	Une tour des épreuves a surgi des sables brûlants du désert.
100093	La fleur interdite	La fleur interdite	Ragna:Break Season 3	Qu'y a-t-il au-delà de toutes ces émotions ?
100094	L'Empire macabre	L'Empire macabre	Ragna:Break Season 5	Pauvres de vous, âmes d'un monde condamné.\Votre chemin vous mène au plus profond de la vallée des ténèbres.
100095	Scandale de l'été	Scandale de l'été	Ragna:Break Season 4	Marre du concours du Roi des démons ?\Partez sur l'île de la Passion ! Un véritable paradis sur terre !
100096	Café de Petit	Café de Petit	Ragna:Break Season 1	Bienvenue au Café de Petit ♥
100097	DIABLO-CONCERT !!	DIABLO-CONCERT !!	Ragna:Break Season 6	Allons ensemble à ce concert de rêve !
100099	Cœur enflammé	Cœur enflammé	Ragna:Break Season 7	Renais dans le feu pour rêver à nouveau !
100100	Mariée secrète	Mariée secrète	Ragna:Break Season 8	Ma promise, mets ton destin entre mes mains !
100104	Tireuses d'été	Tireuses d'été	Ragna:Break Season 10	Le courage et la volonté des hydrotireuses légendaires.
100105	Catherine: Full Body	Catherine: Full Body	Ragna:Break	Monde parallèle de K
100110	Épreuves de boss majeur	Épreuves de boss majeur	Tutorial	Une vague de puissance magique a subitement submergé les environs...\C'est quoi, le miroir infernal, bon sang ?
100111	SNOW MIKU	SNOW MIKU	Narrative Dungeon	Souvenirs de la rencontre avec SNOW MIKU dans un paysage immaculé.
100112	Guerre sacrée	Guerre sacrée	Narrative Dungeon	Les cieux se déchirent\et le dieu des ténèbres descend sur terre.
100113	Un nouveau Roi des démons	Un nouveau Roi des démons	Narrative Dungeon	Le 3e Roi des démons fait son apparition...
100114	Fleur froide	Fleur froide	Narrative Dungeon	La noirceur d'une fille qui admire les démons.
100115	Le règne de la justice	Le règne de la justice	Narrative Dungeon	Nous avons tous des sentiments qui nous sont chers.
100116	Réconciliation	Réconciliation	Narrative Dungeon	L'histoire secrète du nouveau Midas
100117	L♥VE hypermortel	L♥VE hypermortel	Narrative Dungeon	Rêves d'une jolie rose rouge
100118	Ombre et Lumière	Ombre et Lumière	Narrative Dungeon	Ce qui est advenu de la fille et de son opposé
100120	Serment éternel	Serment éternel	Narrative Dungeon	Celle que le destin lie à Báthory
100121	Duo de superproductions	Duo de superproductions	Narrative Dungeon	Il ne peut y avoir deux étoiles sur scène ! \Retiens ton souffle et admire l'affrontement entre les deux super-divas !
100122	Mon cher	Mon cher	Narrative Dungeon	Une histoire douce-amère de la Saint-Valentin ?
100123	La révélation	La révélation	Narrative Dungeon	Une lueur née du chaos et du vide : un abysse stygien.
100125	Histoire du Labo. de la renaissance	Histoire du Labo. de la renaissance	Narrative Dungeon	Le passé inconnu du Laboratoire de recherche alchimique démoniaque
100126	Donut perdu	Donut perdu	Narrative Dungeon	Qui a volé le donut ?
100127	Collab. BBCF	Collab. BBCF	Narrative Dungeon	L'histoire d'Azure... une histoire différente
100128	Mystère estival	Mystère estival	Narrative Dungeon	Faites fuir la chaleur de l'été avec une expérience à glacer le sang !
100129	Aucun paradis	Aucun paradis	Narrative Dungeon	Le rideau se lève sur la fuite mouvementée du duo.
100130	Halloween\secret	Halloween secret	Narrative Dungeon	Tout le monde a un secret qu'il ne souhaite jamais voir divulgué. \... C'est mon cas, à moi aussi.
100131	Deuxième chance	Deuxième chance	Narrative Dungeon	Pas de deuxième chance ! Je n'hésiterai plus !
100132	Seul l'amour\compte	Seul l'amour compte	Narrative Dungeon	Comment ça, c'était la panique à leur arrivée à la station ?
100134	L'amour est aveugle	L'amour est aveugle	Narrative Dungeon	Des bonbons de la part de Maître ? Moi aussi, j'en veux !
100135	Fantôme\contre les\exorcistes	Fantôme contre les exorcistes	Narrative Dungeon	Je viendrai voler ton cœur à la tombée de la nuit.
100136	L'éveil de Chang'e	L'éveil de Chang'e	Scenario Dungeon	Le vœu d'une jeune fille solitaire éveille un nouveau pouvoir !
100137	Avènement d'une diva !	Avènement d'une diva !	Scenario Dungeon	Répandez la paix avec Chaîne Evil !
100138	Vacances Vénus	Vacances Vénus	Scenario Dungeon	Un festival de déesses qui a lieu\dans le paradis tropical des îles Vénus
100139	KEMONO FRIENDS 2	KEMONO FRIENDS 2	Scenario Dungeon	Une histoire avec de nouveaux Friends, qui commence dès maintenant !
100140	La légende de Tamamo	La légende de Tamamo	Scenario Dungeon	La vérité cachée dans la légende du renard à neuf queues.
100146	Mona	Mona	Awakening Scenario	Secrétaire des démons, chef des succubes. Spécialiste de l'entraînement des cas désespérés.
100147	Lisa	Lisa	Awakening Scenario	Une succube compétente au potentiel de classe SS. Elle disparaît une fois le travail terminé.
100148	Davi	Davi	Awakening Scenario	"Davi, pour vous servir ! Je suivrai Mona jusqu'au bout du Royaume infernal !"
100149	Cheoyong	Cheoyong amicale	Awakening Scenario	Cette jeune fille pleine d'entrain qui vient d'une terre lointaine aime courir en ligne droite.
100150	Arès	Arès intrépide	Awakening Scenario	Une guerrière avide de justice et de vengeance. "Je détruirai le mal pour protéger les faibles."
100152	Phénix	Phénix impétueux	Awakening Scenario	Phénix, le guerrier né des cendres. "Je serai le seul survivant !"
100153	Frigg	Frigg guerrière	Awakening Scenario	Une guerrière qui a pris l'épée pour se défendre. "Je vaincrai mes ennemis."
100154	Hector	Hector mercenaire	Awakening Scenario	Un mercenaire cupide qui se bat pour l'argent.
100155	Déméter	Déméter audacieuse	Awakening Scenario	Une dominatrice créée par une infirmière désœuvrée.
100156	Dino	Dino serviable	Awakening Scenario	"Suivant. Allongez-vous et détendez-vous. Je n'ai aucune formation, mais beaucoup d'assurance !"
100157	Agamemnon	Agamemnon impétueux	Awakening Scenario	Contemplez la toute-puissance de la justice.\Combattez à mes côtés !
100158	Artémis	Artémis nocturne	Awakening Scenario	Un Child serein créé par une fille brillante. "Ne bouge pas. Ce ne sera pas long."
100159	Astrée	Astrée étoilée	Awakening Scenario	Soyez la justice des étoiles et brillez de tous vos feux sur ce monde !
100162	Cù-Sith	Cù-Sith gardienne	Awakening Scenario	Une chienne qui gardait le fantôme de son défunt maître. Elle obéit aux Childs qui ont la même odeur que son maître.
100163	Coré	Coré petite	Awakening Scenario	"Entendez-vous la voix de mon amitié ?"
100164	Éris	Éris frénétique	Awakening Scenario	Elle tire sa force de sa rage ! Elle domine ses ennemis avec une colère insatiable.
100165	Fortuna	Fortuna dangereuse	Awakening Scenario	La vie est une série de choix. Mais au final, notre sort à tous est décidé en un lancer de dés.
100167	Mayahuel	Mayahuel paresseux	Awakening Scenario	Un garçon manqué paresseux, passionné des jeux et soi-disant brillant.
100168	Éos	Éos ravissante	Awakening Scenario	Une fille franche et destructrice qui agit avec abandon. Elle préfère parler peu pour éviter les interactions sociales.
100169	Cynthia	Cynthia lucide	Awakening Scenario	"Ce n'est pas un costume de superhéros. C'est un démon !"
100170	Léda	Léda brillante	Awakening Scenario	"Je suis sublime, pas vrai ? Dites-moi que vous m'appartenez."
100171	Séléné	Séléné nocturne	Awakening Scenario	Ce Child est devenu la lune pour vaincre la nuit. "Si la nuit est faite de terreur, je l'éclairerai moi-même."
100172	P'tite détective	P'tite détective dynamique	Awakening Scenario	La P'tite détective apparue au milieu du chaotique concours du Roi des démons. "Au nom de ma grand-mère !"
100173	Freyja	Freyja innocente	Awakening Scenario	"Miaou ! Euh, je veux dire : je veillerai toujours sur toi."
100174	Alecto	Alecto diligente	Awakening Scenario	"Je serai la meilleure servante. C'est ma raison d'être. La cuisine, le ménage ! Je ferai tout... à la perfection !"
100175	Diane	Diane paisible	Awakening Scenario	"On ne peut faire confiance qu'à soi-même."
100176	Mnémosyne	Mnémosyne indolente	Awakening Scenario	Invoquée par erreur par un démon inférieur, ce Child croit être une grande sorcière d'un autre monde.
100177	Perséphone	Perséphone aurorale	Awakening Scenario	Une spécialiste de la négociation qui voyage entre le Royaume infernal et le Royaume des mortels. "Seule la confiance compte."
100178	Hermès	Hermès dépensière	Awakening Scenario	Une fille asociale à la force herculéenne. Elle rêve de devenir la plus grande collectionneuse au monde.
100179	Judas	Judas	Awakening Scenario	Judas, empereur de Villesombre. Rien n'est plus puissant que le désir à l'état pur.
100181	Morrigan	Morrigan furieuse	Awakening Scenario	"Je n'ai pas besoin de l'amour d'un homme. Je suis très bien toute seule."
100182	Shamash	Shamash exemplaire	Awakening Scenario	"Remettons ce monde défiguré dans le droit chemin avec des lois strictes !"
100183	Tiamat	Tiamat nocturne	Awakening Scenario	"Jusque quand te voileras-tu la face ? Libère ta rage !"
100185	Héra	Héra arrogante	Awakening Scenario	"Tu n'es plus un enfant. Tu peux compter sur moi."
100186	Panthéon	Panthéon nonchalant	Awakening Scenario	"Voici un court poème : tel un nuage flottant, un vagabond ne peut résister aux vents violents."
100187	Aria	Aria mélodieuse	Awakening Scenario	"Vise le haut des classements musicaux ! Les leçons ne cessent jamais pour ceux qui inspirent et exaucent des vœux."
100188	Hestia	Hestia ardente	Awakening Scenario	"Je veux briller de mille feux, tel un brasier qu'on ne pourrait éteindre."
100189	Nemain	Nemain mélancolique	Awakening Scenario	Une fille incontrôlable et très négative.
100190	Maât	Maât errante	Awakening Scenario	Une femme de foi maudite qui erre à la recherche de Dieu.
100191	Freyr	Freyr	Awakening Scenario	"Freyr, démon d'élite du Royaume infernal !\Le titre de Roi des démons est à moi !"
100192	Byleth	Byleth dramatique	Awakening Scenario	Un prêtre superficiel qui passe son temps à parler de choses frivoles au lieu de travailler.
100193	Métis	Métis hésitante	Awakening Scenario	"Je peux lire dans vos pensées. Vous ne pouvez rien me cacher."
100194	Légende	Légende gardienne	Awakening Scenario	La Légende de la nuit, l'ombre qui protège son maître. Son véritable nom est Ninja, mais c'est un secret.
100196	Jeanne d'Arc	Jeanne d'Arc martyre	Awakening Scenario	"Disparaissez, démons ! Je réduirai les ennemis de Dieu en poussière !"
100197	Lan Fei	Lan Fei	Awakening Scenario	Une mystérieuse maîtresse des Ténèbres qui se fond dans l'obscurité.
100198	Nirriti	Nirriti exorciste	Awakening Scenario	"Tu ne désires que sang et violence. Ton appétit pour la destruction est insatiable."
100199	Tisiphone	Tisiphone punitive	Awakening Scenario	"Les pensées des hommes sont malveillantes. Tu penses être différent ? Et si je te mettais à l'épreuve ?"
100200	Sirène	Sirène obscure	Awakening Scenario	"J'ai écrit une nouvelle chanson ! Écoutez-la !\Un jour, au milieu de l'océan, j'ai vu une sirène ♪"
100201	Europe	Europe fragrante	Awakening Scenario	Une fleur de désir solitaire fleurit dans le Royaume infernal.
100202	Phrygie	Phrygie timide	Awakening Scenario	"Si cette lettre... vous parvient... un jour..."
100203	Méduse	Méduse souveraine	Awakening Scenario	N'oublie pas mon nom...\C'est celui de la personne qui régnera sur toi.
100204	Érato	Érato florissante	Awakening Scenario	"Tu aimes mon fabuleux parfum de rose ? Oh, on dirait que tu m'adores déjà."
100205	Aton	Aton moraliste	Awakening Scenario	Machiavélique Aton, le soleil noir qui est apparu au-dessus de la jungle de béton.
100206	Thanatos	Thanatos obscur	Awakening Scenario	"Quelle sera ma dernière demeure ? Est-ce que quelqu'un voudra m'y rejoindre ?"
100207	Ambroisie	Ambroisie persévérante	Awakening Scenario	"Dis, tu veux goûter ma cuisine ? J'ai remplacé le sel par le sucre, c'est délicieux."
100208	Ptah	Ptah réparateur	Awakening Scenario	"Écrous, clous et clé anglaise ! C'est tout ce dont on a besoin dans ce monde !"
100211	Fenrir	Fenrir explorateur	Awakening Scenario	Ce guerrier muet vous protègera toujours.
100212	Navi	Navi morose	Awakening Scenario	Je n'ai rien...\Navi, le Child vide qui a perdu toute volonté de vivre.
100213	Quirinus	Quirinus joyeuse	Awakening Scenario	"À l'attaque ! Je vous encouragerai toujours !"
100218	Calchas	Calchas ingénieux	Awakening Scenario	"Je pressentais que nous nous rencontrerions comme ça. Ou alors je me faisais des idées."
100219	Neith	Neith guerrière	Awakening Scenario	Ce Child est une délinquante juvénile qui est apparue avec un lance-missiles dans les mains.
100221	Goga	Goga substantielle	Awakening Scenario	Cette fille innocente et joyeuse cuisine et mange n'importe quoi, mais elle a des goûts discutables.
100225	Vulcain	Vulcain baroque	Awakening Scenario	Un jeune maître insolent qui rêve de dominer le monde.
100226	Méra	Gardienne Méra	Awakening Scenario	C'est une fidèle combattante. Elle veut ce que veut son maître.
100230	Vesta	Vesta impétueuse	Awakening Scenario	"Je garderai le cap. Je brûlerai la peur et les autres obstacles sur mon chemin !"
100232	Melpomène	Melpomène languissante	Awakening Scenario	Ce Child est équipé d'une guitare électrique. "Rock'n'roll, bébé !"
100234	Syrinx	Syrinx naïve	Awakening Scenario	"Regarde-moi et souris tendrement. Je serai toujours de ton côté."
100235	Médéia	Médéia vengeresse	Awakening Scenario	Les poupées sont adorables, pas vrai ? Voulez-vous devenir l'une de mes poupées ?
100236	Apollon	Apollon étincelant	Awakening Scenario	"Dans le langage des fleurs, le tournesol symbolise l'adoration."
100238	Flins	Insistant Flins	Awakening Scenario	Je suis la seule à pouvoir protéger Ziva !
100239	Elias	Elias érudit	Awakening Scenario	Un alchimiste qui erre seul à la recherche de la vérité.
100241	Sonnet	Sonnet mélancolique	Awakening Scenario	Une violoncelliste fantomatique qui joue des requiems en ville.
100243	Yaga	Yaga loyale	Awakening Scenario	Un adepte des ténèbres qui réalise des miracles à l'aide de pouvoirs démoniaques.
100244	Flore	Flore verdoyante	Awakening Scenario	"Les fleurs rendent heureux. Si le monde était plein de fleurs, il n'y aurait plus de conflits."
100245	Muse	Muse nocturne	Awakening Scenario	Muse, le musicien solitaire qui coupe à travers la nuit pour chanter à propos de l'humanité.
100247	Baphomet	Baphomet créative	Awakening Scenario	"Fais un truc mignon mais terrifiant, sombre mais brillant ! Un croquis ? C'est ton rayon !"
100248	Ève	Ève édénique	Awakening Scenario	Elle ne s'arrêtera jamais. Il n'y a plus de retour en arrière, maintenant qu'Ève est tombée sur Terre.
100250	Salmacis	Salmacis affectueuse	Awakening Scenario	L'éternelle héroïne adorable qui rêve de son prince charmant.
100251	Bastet	Bastet farouche	Awakening Scenario	Une déesse féline qui porte une dague et se trouve toujours dans l'ombre de ses ennemis.
100254	Génie	Génie stratège	Awakening Scenario	Une compositrice lunatique mais brillante qui ne se lasse pas de la musique.
100256	Midas	Midas flegmatique	Awakening Scenario	"Rester dans le droit chemin ? Non merci ! Apprécier l'instant présent, c'est ce qui compte."
100257	Titania	Titania décisive	Awakening Scenario	"Que tout le monde voie la fée scintillante que je suis devenue ! Je veux marquer les esprits."
100259	Valkyrie	Valkyrie guerrière	Awakening Scenario	Un Child né de la ténacité d'une jeune fille. "Pour protéger ce qui est important, il faut de la volonté."
100262	Pomone	Pomone florissante	Awakening Scenario	"Je ne changerai jamais. S'il te plaît, ne change pas non plus."
100264	Amor	Amor solitaire	Awakening Scenario	Cette archère sème des flèches pour ceux qui se sentent seuls partout dans le monde.
100265	Hypnos	Hypnos somnolente	Awakening Scenario	Cette princesse de la nuit est prisonnière d'un monde d'illusions.
100267	Baal	Baal frénétique	Awakening Scenario	"La justice ? Les rêves ? Le courage ? J'ai horreur de ce genre de choses ! Ha, ha, ha !"
100268	Inanna	Inanna arlequine	Awakening Scenario	"Être sage, rien de plus ennuyeux ! Je serai un monstre de méchanceté mondialement connu !"
100269	Roussalka	Roussalka indécise	Awakening Scenario	Ce Child chante son amour secret de tout cœur.
100271	Épona	Épona aventureuse	Awakening Scenario	Une aventurière en quête de mondes inconnus. Son esprit innovant l'emmènerait jusqu'au Royaume infernal.
100272	Thot	Thot austère	Awakening Scenario	"On ne peut pas effacer nos péchés, quoi qu'on dise. Si c'est le cas, les excuses ne valent rien."
100273	Écho	Chanteuse Écho	Awakening Scenario	Chanteuse qui rêve de devenir une star. \Son arme, c'est sa voix et, grâce à elle, elle domine la scène.
100274	Élisabeth	Élisabeth autocratique	Awakening Scenario	Cette dame semble cacher des secrets connus d'elle seule. On ne sait même pas quand elle est née.
100275	Naïade	Naïade onirique	Awakening Scenario	"Beau prince, la bombe en maillot de bain est ici. Allons nager ensemble !"
100276	Sémélé	Aube Sémélé	Awakening Scenario	Alors, comme ça, on veut devenir Roi des démons ? Quelle ambition ridicule ! \Tout va se passer comme Il le souhaite...
100280	Ishtar	Ishtar captive	Awakening Scenario	Ce Child porte une camisole de force de son plein gré. Un jour peut-être sa véritable nature sera révélée.
100283	Chang'e	Chang'e lumineuse	Awakening Scenario	L'âge d'or des humains est terminé. Celui des démons commence.
100285	Euros	Euros heureuse	Awakening Scenario	"J'ai perdu la mémoire, mais pas mon cœur. Veux-tu goûter un de mes chocolats ?"
100288	Yuna	Yuna rayonnante	Awakening Scenario	"Je serai la lumière qui vous guide."
100289	Daoine Sidhe	Daoine Sidhe petite	Awakening Scenario	"Je suis un Child adorable ♪\Jouons !"
100290	A.I	A.I	Awakening Scenario	"Bonjour ! Ici A.I, votre partenaire de minuit, pour vous mettre au cœur de l'action sur Chaîne Evil !"
100291	Croix Rouge	Croix Rouge gardien	Awakening Scenario	Un Child chevaleresque qui a pris les armes pour protéger les faibles.
100292	Eshu	Eshu tapageuse	Awakening Scenario	"Les paris sont ouverts ! Le jeu sans fin est sur le point de commencer. Le premier qui abandonne perd !"
100294	Morgane	Morgane chimérique	Awakening Scenario	Une Child mystique qui s'approche doucement puis disparaît comme un mirage.
100296	Mammon	Mammon ambitieux	Awakening Scenario	Un roi arrogant né de l'avidité d'un passeur de pactes. Ce Child est fait pour être vénéré.
100298	Dana	Dana prédicatrice	Awakening Scenario	Un Child devenu déesse pour se couvrir de gloire.
100299	Élysée	Élysée vagabonde	Awakening Scenario	Une navigatrice qui erre à la recherche d'un paradis personnel dont personne ne sait rien.
100301	Erebus	Maîtresse Erebus	Awakening Scenario	Si tu veux que quelqu'un t'appartienne,\la meilleure façon est de le mettre à genoux.
100302	Thétis	Thétis triste	Awakening Scenario	La déesse de la douleur, noyée dans une mer de chagrin...
100303	Atalante	Atalante entreprenante	Awakening Scenario	Une dure à cuire à la force herculéenne. "Je résous les problèmes à coups de marteau géant !"
100304	Kratos	Kratos captive	Awakening Scenario	"Tu viens d'enfreindre les règles, non ? J'ai un cadeau pour les mauvais garçons. Des menottes ♪"
100305	Isis	Isis imitative	Awakening Scenario	Une fille aux mille visages. "Je jouerai le rôle de votre choix."
100306	Sekhmet	Sekhmet destructrice	Awakening Scenario	"Pas besoin de mots ! Laissons nos poings s'exprimer !"
100308	Viroupa	Exorciste Viroupa	Scénario d'éveil	Lorsque la sainte lumière de la sagesse illuminera l'ignorance, \l'épée sacrée brillera sur la terre du troisième âge.
100309	Astarté	Astarté blanche	Awakening Scenario	Child malveillante dont les atours d'un blanc immaculé cachent un cœur noir.
100310	Cybèle	Cybèle princesse	Awakening Scenario	"Viens me trouver lorsque tu seras libéré de tes chaînes. Un paradis éternel t'attend."
100311	Idunn	Idunn florissante	Awakening Scenario	"Tu penses pouvoir me battre dans un concours de beauté ?"
100313	Zélos	Zélos silencieuse	Awakening Scenario	De l'autre côté de la lame étincelante, la silhouette sombre d'un Child ricane jalousement.
100314	Aurore	Aurore occidentale	Awakening Scenario	Son cœur, telle la lumière de l'aube, protège celui qu'elle aime.
100315	Seshat	Seshat vaillante	Awakening Scenario	"La vérité est un puzzle incomplet. Assemblons les pièces ensemble."
100316	Victoriae	Victoriae ambivalente	Awakening Scenario	"Lançons les dés et tentons le sort ! Le seul moyen de savoir ce qui se passe, c'est d'essayer !"
100317	Harmonia	Harmonia gardienne	Awakening Scenario	Le harcèlement des faibles est intolérable.\Même si la victime est un démon.
100319	Merlin	Merlin surnaturel	Awakening Scenario	Merlin le magicien est apparu dans le monde réel après avoir été invoqué par un démon !
100322	Firo	Firo impétueux	Awakening Scenario	"Et dans son fantastique premier rôle : mon corps ! Admirez mes muscles d'acier et mon cœur de braise !"
100323	Hécate	Hécate songeuse	Awakening Scenario	Votre amoureuse rêveuse et un peu lunatique.
100324	Tartare	Tartare abyssale	Awakening Scenario	Le seigneur sommeillant dans l'abysse est de retour !
100328	Jupiter	Jupiter expérimentateur	Awakening Scenario	"Il n'y a qu'une seule couronne. Lequel de nous deux en sera digne ?"
100330	Louve-Garou	Louve-Garou clair de lune	Awakening Scenario	Les nuits de pleine lune éveillent une louve qui adore faire des farces.
100333	Ymir	Ymir lame glacée	Awakening Scenario	Un Child calme qui ne désire rien.
100334	Atropos	Atropos intrépide	Awakening Scenario	Atropos, la joueuse de badminton au sang chaud. "Cours sans te retourner !"
100335	Jana	Jana chasseresse	Awakening Scenario	"Je m'appelle Jana. Je suis le papillon noir qui triompha du dieu de la pestilence."
100336	Eldorado	Eldorado enchanteresse	Awakening Scenario	"Si tu veux, je partagerai mes trésors avec toi. Je ne veux pas savoir si la pauvreté te va bien."
100337	Air	Air Courant de rivière	Awakening Scenario	Si je me laisse porter comme une feuille dans le courant, j'atteindrai ma destination.\Quant à savoir d'où il s'agit, je l'ignore...
100338	Rudolphe	Rudolphe indésirable	Awakening Scenario	"Tu es bien avide. Je n'ai rien pour toi."
100340	Mafdet	Mafdet intransigeante	Awakening Scenario	"Les balles tirées ne font pas demi-tour. Continue à avancer sur le chemin auquel tu crois !"
100341	Vivian	Vivian Volubile	Awakening Scenario	Que dirais-tu d'une tasse de thé au soleil ?\Je boirai aussi tes paroles.
100342	Brownie	Brownie informatrice	Awakening Scenario	La trafiquante d'informations la plus adorable et la plus puissante de l'histoire. "Je trafique toutes sortes d'informations !"
100343	Skuld	Skuld infortunée	Awakening Scenario	"Je suis Skuld, et le destin du monde est entre mes mains. Je connais le secret de la destruction de l'univers."
100344	Rhea Silvia	L'ange Rhea Silvia la séduisante	Awakening Scenario	M. Démon... \Faites de moi une matriarche formidable, voulez-vous ?
100345	Daphné	Daphné fantastique	Awakening Scenario	"N'abandonne pas. Sinon, notre utopie disparaîtra !"
100346	Argès	Argès électrique	Awakening Scenario	"Oh, j'ai fait une erreur ! Pourrez-vous me pardonner, Maître ?"
100347	Hercule	Hercule militant	Awakening Scenario	Hercule, le guerrier invincible qu'on ne peut arrêter. "Utilise ta puissance et prouve ton existence !"
100348	Danu	Danu explosive	Awakening Scenario	Danu, l'héroïne égocentrique. "Ce sera à moi de décider si tu es un gentil ou un méchant."
100350	Typhon	Festival Typhon	Awakening Scenario	Un bonbon ou un sort !\Ah, tu n'as pas peur ?
100351	Medb	Medb harmonieuse	Awakening Scenario	"Un bonbon ou un sort ! Tous les bons petits démons préparent un sale coup !"
100352	Dianus	Dianus nocturne	Awakening Scenario	Regardez attentivement. \Je vais vous réduire en miettes, ça va être hilarant !
100355	Ailill	Ailill magicienne	Awakening Scenario	Des bonbons ou un sort !\Je connais une histoire amusante. Tu veux l'entendre ?
100359	Krampus	Krampus sournoise	Awakening Scenario	"Je vois que tu es seul ! Heureusement, l'adorable fée de Noël est là ♪"
100360	Myrina	Myrina glorieuse	Awakening Scenario	"La dignité d'une reine ne provient pas de sa couronne. Pourrais-tu supporter le poids de la couronne ?"
100364	Arhat	Exorciste_Arhat	Awakening Scenario	Pécheurs, le mauvais karma que vous avez créé\reviendra vous hanter un jour.
100365	Nicole	Nicole sainte	Awakening Scenario	Tu ferais mieux de ne pas pleurer. Je vais te dire pourquoi :\le Père Noël déteste les pleurnicheurs.
100366	Pixie	Pixie créative	Awakening Scenario	Une fée rouge particulièrement affairée par rapport aux autres.
100369	Daphnis	Daphnis chevalier	Awakening Scenario	En avant !\Je vous couvre !
100372	Horus	Horus désert	Awakening Scenario	Ne faites pas attention !\Je poursuis la fille de mes rêves.
100373	Cléopâtre	Cléopâtre transmigration	Awakening Scenario	Vous qui envahissez la tour des morts !\Comment osez-vous troubler le repos de Pharaonne ?
100375	Pixie	Pixie chaotique	Awakening Scenario	Une fée noire particulièrement maussade par rapport aux autres.
100376	Pixie	Pixie lumineuse	Awakening Scenario	Une fée lumineuse particulièrement bruyante par rapport aux autres.
100377	Pixie	Pixie silencieuse	Awakening Scenario	Une fée bleue particulièrement gentille par rapport aux autres.
100378	Pixie	Pixie verdoyante	Awakening Scenario	Une fée verte particulièrement agréable par rapport aux autres.
100379	Bast	Bast mélodieuse	Awakening Scenario	Peu me chaut que je vive ou meure, pour tout dire !
100380	Harpie	Fugitive Harpie	Awakening Scenario	Ne vous en faites pas. Les règles, c'est fait pour être transgressé !
