// key	ITEM_OPTION_NAME_	ITEM_OPTION_MAX_VALUE_TYPE_
12000035	ドライブスキル攻撃時、クリティカルの{value}をダメージに追加	追加最大値制限
12000036	ドライブスキル攻撃時、クリティカルの{value}をダメージに追加	追加最大値制限
12000041	ノーマルスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000042	ノーマルスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000043	ノーマルスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000044	ノーマルスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000045	ノーマルスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000046	ノーマルスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000051	スライドスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000052	スライドスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000053	スライドスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000054	スライドスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000055	スライドスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000056	スライドスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000061	ドライブスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000062	ドライブスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000063	ドライブスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000064	ドライブスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000065	ドライブスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000066	ドライブスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000071	ノーマルスキル攻撃時、機敏性の{value}をダメージに追加	追加最大値制限
12000072	ノーマルスキル攻撃時、機敏性の{value}をダメージに追加	追加最大値制限
12000073	ノーマルスキル攻撃時、機敏性の{value}をダメージに追加	追加最大値制限
12000074	ノーマルスキル攻撃時、機敏性の{value}をダメージに追加	追加最大値制限
12000075	ノーマルスキル攻撃時、機敏性の{value}をダメージに追加	追加最大値制限
12000076	ノーマルスキル攻撃時、機敏性の{value}をダメージに追加	追加最大値制限
12000081	スライドスキル攻撃時、機敏性の{value}をダメージに追加	追加最大値制限
12000082	スライドスキル攻撃時、機敏性の{value}をダメージに追加	追加最大値制限
12000083	スライドスキル攻撃時、機敏性の{value}をダメージに追加	追加最大値制限
12000084	スライドスキル攻撃時、機敏性の{value}をダメージに追加	追加最大値制限
12000085	スライドスキル攻撃時、機敏性の{value}をダメージに追加	追加最大値制限
12000086	スライドスキル攻撃時、機敏性の{value}をダメージに追加	追加最大値制限
12000091	ドライブスキル攻撃時、機敏性の{value}をダメージに追加	追加最大値制限
12000092	ドライブスキル攻撃時、機敏性の{value}をダメージに追加	追加最大値制限
12000093	ドライブスキル攻撃時、機敏性の{value}をダメージに追加	追加最大値制限
12000094	ドライブスキル攻撃時、機敏性の{value}をダメージに追加	追加最大値制限
12000095	ドライブスキル攻撃時、機敏性の{value}をダメージに追加	追加最大値制限
12000096	ドライブスキル攻撃時、機敏性の{value}をダメージに追加	追加最大値制限
12000101	ノーマルスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000102	ノーマルスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000103	ノーマルスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000104	ノーマルスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000105	ノーマルスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000106	ノーマルスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000111	スライドスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000112	スライドスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000113	スライドスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000114	スライドスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000115	スライドスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000116	スライドスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000121	ドライブスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000122	ドライブスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000123	ドライブスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000124	ドライブスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000125	ドライブスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000126	ドライブスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000131	ノーマルスキル攻撃時、防御力の{value}をダメージに追加	追加最大値制限
12000132	ノーマルスキル攻撃時、防御力の{value}をダメージに追加	追加最大値制限
12000133	ノーマルスキル攻撃時、防御力の{value}をダメージに追加	追加最大値制限
12000134	ノーマルスキル攻撃時、防御力の{value}をダメージに追加	追加最大値制限
12000135	ノーマルスキル攻撃時、防御力の{value}をダメージに追加	追加最大値制限
12000136	ノーマルスキル攻撃時、防御力の{value}をダメージに追加	追加最大値制限
12000141	スライドスキル攻撃時、防御力の{value}をダメージに追加	追加最大値制限
12000142	スライドスキル攻撃時、防御力の{value}をダメージに追加	追加最大値制限
12000143	スライドスキル攻撃時、防御力の{value}をダメージに追加	追加最大値制限
12000144	スライドスキル攻撃時、防御力の{value}をダメージに追加	追加最大値制限
12000145	スライドスキル攻撃時、防御力の{value}をダメージに追加	追加最大値制限
12000146	スライドスキル攻撃時、防御力の{value}をダメージに追加	追加最大値制限
12000151	ドライブスキル攻撃時、防御力の{value}をダメージに追加	追加最大値制限
12000152	ドライブスキル攻撃時、防御力の{value}をダメージに追加	追加最大値制限
12000153	ドライブスキル攻撃時、防御力の{value}をダメージに追加	追加最大値制限
12000154	ドライブスキル攻撃時、防御力の{value}をダメージに追加	追加最大値制限
12000155	ドライブスキル攻撃時、防御力の{value}をダメージに追加	追加最大値制限
12000156	ドライブスキル攻撃時、防御力の{value}をダメージに追加	追加最大値制限
12000161	ノーマルスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000162	ノーマルスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000163	ノーマルスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000164	ノーマルスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000165	ノーマルスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000166	ノーマルスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000171	スライドスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000172	スライドスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000173	スライドスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000174	スライドスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000175	スライドスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000176	スライドスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000181	ドライブスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000182	ドライブスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000183	ドライブスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000184	ドライブスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000185	ドライブスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000186	ドライブスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000191	ノーマルスキル攻撃時、攻撃力の{value}をダメージに追加	追加最大値制限
12000192	ノーマルスキル攻撃時、攻撃力の{value}をダメージに追加	追加最大値制限
12000193	ノーマルスキル攻撃時、攻撃力の{value}をダメージに追加	追加最大値制限
12000194	ノーマルスキル攻撃時、攻撃力の{value}をダメージに追加	追加最大値制限
12000195	ノーマルスキル攻撃時、攻撃力の{value}をダメージに追加	追加最大値制限
12000196	ノーマルスキル攻撃時、攻撃力の{value}をダメージに追加	追加最大値制限
12000201	スライドスキル攻撃時、攻撃力の{value}をダメージに追加	追加最大値制限
12000202	スライドスキル攻撃時、攻撃力の{value}をダメージに追加	追加最大値制限
12000203	スライドスキル攻撃時、攻撃力の{value}をダメージに追加	追加最大値制限
12000204	スライドスキル攻撃時、攻撃力の{value}をダメージに追加	追加最大値制限
12000205	スライドスキル攻撃時、攻撃力の{value}をダメージに追加	追加最大値制限
12000206	スライドスキル攻撃時、攻撃力の{value}をダメージに追加	追加最大値制限
12000211	ドライブスキル攻撃時、攻撃力の{value}をダメージに追加	追加最大値制限
12000212	ドライブスキル攻撃時、攻撃力の{value}をダメージに追加	追加最大値制限
12000213	ドライブスキル攻撃時、攻撃力の{value}をダメージに追加	追加最大値制限
12000214	ドライブスキル攻撃時、攻撃力の{value}をダメージに追加	追加最大値制限
12000215	ドライブスキル攻撃時、攻撃力の{value}をダメージに追加	追加最大値制限
12000216	ドライブスキル攻撃時、攻撃力の{value}をダメージに追加	追加最大値制限
12000221	ノーマルスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000222	ノーマルスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000223	ノーマルスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000224	ノーマルスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000225	ノーマルスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000226	ノーマルスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000231	スライドスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000232	スライドスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000233	スライドスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000234	スライドスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000235	スライドスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000236	スライドスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000241	ドライブスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000242	ドライブスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000243	ドライブスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000244	ドライブスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000245	ドライブスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000246	ドライブスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000251	ノーマルスキル攻撃時、HPの{value}をダメージに追加	追加最大値制限
12000252	ノーマルスキル攻撃時、HPの{value}をダメージに追加	追加最大値制限
12000253	ノーマルスキル攻撃時、HPの{value}をダメージに追加	追加最大値制限
12000254	ノーマルスキル攻撃時、HPの{value}をダメージに追加	追加最大値制限
12000255	ノーマルスキル攻撃時、HPの{value}をダメージに追加	追加最大値制限
12000256	ノーマルスキル攻撃時、HPの{value}をダメージに追加	追加最大値制限
12000261	スライドスキル攻撃時、HPの{value}をダメージに追加	追加最大値制限
12000262	スライドスキル攻撃時、HPの{value}をダメージに追加	追加最大値制限
12000263	スライドスキル攻撃時、HPの{value}をダメージに追加	追加最大値制限
12000264	スライドスキル攻撃時、HPの{value}をダメージに追加	追加最大値制限
12000265	スライドスキル攻撃時、HPの{value}をダメージに追加	追加最大値制限
12000266	スライドスキル攻撃時、HPの{value}をダメージに追加	追加最大値制限
12000271	ドライブスキル攻撃時、HPの{value}をダメージに追加	追加最大値制限
12000272	ドライブスキル攻撃時、HPの{value}をダメージに追加	追加最大値制限
12000273	ドライブスキル攻撃時、HPの{value}をダメージに追加	追加最大値制限
12000274	ドライブスキル攻撃時、HPの{value}をダメージに追加	追加最大値制限
12000275	ドライブスキル攻撃時、HPの{value}をダメージに追加	追加最大値制限
12000276	ドライブスキル攻撃時、HPの{value}をダメージに追加	追加最大値制限
12000281	ノーマルスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000282	ノーマルスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000283	ノーマルスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000284	ノーマルスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000285	ノーマルスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000286	ノーマルスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000291	スライドスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000292	スライドスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000293	スライドスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000294	スライドスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000295	スライドスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000296	スライドスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000301	ドライブスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000302	ドライブスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000303	ドライブスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000304	ドライブスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000305	ドライブスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000306	ドライブスキル攻撃時、ダメージ{value}増加	追加最大値制限
12000311	攻撃時、クリティカルの{value}をダメージに追加	追加最大値制限
12000312	攻撃時、クリティカルの{value}をダメージに追加	追加最大値制限
12000313	攻撃時、クリティカルの{value}をダメージに追加	追加最大値制限
12000314	攻撃時、クリティカルの{value}をダメージに追加	追加最大値制限
12000315	攻撃時、クリティカルの{value}をダメージに追加	追加最大値制限
12000316	攻撃時、クリティカルの{value}をダメージに追加	追加最大値制限
12000321	攻撃時、機敏性の{value}をダメージに追加	追加最大値制限
12000322	攻撃時、機敏性の{value}をダメージに追加	追加最大値制限
12000323	攻撃時、機敏性の{value}をダメージに追加	追加最大値制限
12000324	攻撃時、機敏性の{value}をダメージに追加	追加最大値制限
12000325	攻撃時、機敏性の{value}をダメージに追加	追加最大値制限
12000326	攻撃時、機敏性の{value}をダメージに追加	追加最大値制限
12000331	攻撃時、防御力の{value}をダメージに追加	追加最大値制限
12000332	攻撃時、防御力の{value}をダメージに追加	追加最大値制限
12000333	攻撃時、防御力の{value}をダメージに追加	追加最大値制限
12000334	攻撃時、防御力の{value}をダメージに追加	追加最大値制限
12000335	攻撃時、防御力の{value}をダメージに追加	追加最大値制限
12000336	攻撃時、防御力の{value}をダメージに追加	追加最大値制限
12000341	攻撃時、攻撃力の{value}をダメージに追加	追加最大値制限
12000342	攻撃時、攻撃力の{value}をダメージに追加	追加最大値制限
12000343	攻撃時、攻撃力の{value}をダメージに追加	追加最大値制限
12000344	攻撃時、攻撃力の{value}をダメージに追加	追加最大値制限
12000345	攻撃時、攻撃力の{value}をダメージに追加	追加最大値制限
12000346	攻撃時、攻撃力の{value}をダメージに追加	追加最大値制限
12000351	攻撃時、HPの{value}をダメージに追加	追加最大値制限
12000352	攻撃時、HPの{value}をダメージに追加	追加最大値制限
12000353	攻撃時、HPの{value}をダメージに追加	追加最大値制限
12000354	攻撃時、HPの{value}をダメージに追加	追加最大値制限
12000355	攻撃時、HPの{value}をダメージに追加	追加最大値制限
12000356	攻撃時、HPの{value}をダメージに追加	追加最大値制限
12000361	攻撃時、ダメージ{value}増加	追加最大値制限
12000362	攻撃時、ダメージ{value}増加	追加最大値制限
12000363	攻撃時、ダメージ{value}増加	追加最大値制限
12000364	攻撃時、ダメージ{value}増加	追加最大値制限
12000365	攻撃時、ダメージ{value}増加	追加最大値制限
12000366	攻撃時、ダメージ{value}増加	追加最大値制限
13000011	ノーマルスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000012	ノーマルスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000013	ノーマルスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000014	ノーマルスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000015	ノーマルスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000016	ノーマルスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000021	スライドスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000022	スライドスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000023	スライドスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000024	スライドスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000025	スライドスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000026	スライドスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000031	ドライブスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000032	ドライブスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000033	ドライブスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000034	ドライブスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000035	ドライブスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000036	ドライブスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000041	ノーマルスキル攻撃時、{value_1}の確率でダメージの{value}HP回復	追加最大値制限
13000042	ノーマルスキル攻撃時、{value_1}の確率でダメージの{value}HP回復	追加最大値制限
13000043	ノーマルスキル攻撃時、{value_1}の確率でダメージの{value}HP回復	追加最大値制限
13000044	ノーマルスキル攻撃時、{value_1}の確率でダメージの{value}HP回復	追加最大値制限
13000045	ノーマルスキル攻撃時、{value_1}の確率でダメージの{value}HP回復	追加最大値制限
13000046	ノーマルスキル攻撃時、{value_1}の確率でダメージの{value}HP回復	追加最大値制限
13000051	スライドスキル攻撃時、{value_1}の確率でダメージの{value}HP回復	追加最大値制限
13000052	スライドスキル攻撃時、{value_1}の確率でダメージの{value}HP回復	追加最大値制限
13000053	スライドスキル攻撃時、{value_1}の確率でダメージの{value}HP回復	追加最大値制限
13000054	スライドスキル攻撃時、{value_1}の確率でダメージの{value}HP回復	追加最大値制限
13000055	スライドスキル攻撃時、{value_1}の確率でダメージの{value}HP回復	追加最大値制限
13000056	スライドスキル攻撃時、{value_1}の確率でダメージの{value}HP回復	追加最大値制限
13000061	ドライブスキル攻撃時、{value_1}の確率でダメージの{value}HP回復	追加最大値制限
13000062	ドライブスキル攻撃時、{value_1}の確率でダメージの{value}HP回復	追加最大値制限
13000063	ドライブスキル攻撃時、{value_1}の確率でダメージの{value}HP回復	追加最大値制限
13000064	ドライブスキル攻撃時、{value_1}の確率でダメージの{value}HP回復	追加最大値制限
13000065	ドライブスキル攻撃時、{value_1}の確率でダメージの{value}HP回復	追加最大値制限
13000066	ドライブスキル攻撃時、{value_1}の確率でダメージの{value}HP回復	追加最大値制限
13000071	ノーマルスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000072	ノーマルスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000073	ノーマルスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000074	ノーマルスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000075	ノーマルスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000076	ノーマルスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000081	スライドスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000082	スライドスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000083	スライドスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000084	スライドスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000085	スライドスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000086	スライドスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000091	ドライブスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000092	ドライブスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000093	ドライブスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000094	ドライブスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000095	ドライブスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000096	ドライブスキルで敵を倒すと{value_1}の確率で最大HPの{value}回復	追加最大値制限
13000101	ノーマルスキル攻撃時、防御無視{value}追加	(none)
13000102	ノーマルスキル攻撃時、防御無視{value}追加	(none)
13000103	ノーマルスキル攻撃時、防御無視{value}追加	(none)
13000104	ノーマルスキル攻撃時、防御無視{value}追加	(none)
13000105	ノーマルスキル攻撃時、防御無視{value}追加	(none)
13000106	ノーマルスキル攻撃時、防御無視{value}追加	(none)
13000111	スライドスキル攻撃時、防御無視{value}追加	(none)
13000112	スライドスキル攻撃時、防御無視{value}追加	(none)
13000113	スライドスキル攻撃時、防御無視{value}追加	(none)
13000114	スライドスキル攻撃時、防御無視{value}追加	(none)
13000115	スライドスキル攻撃時、防御無視{value}追加	(none)
13000116	スライドスキル攻撃時、防御無視{value}追加	(none)
13000121	ドライブスキル攻撃時、防御無視{value}追加	(none)
13000122	ドライブスキル攻撃時、防御無視{value}追加	(none)
13000123	ドライブスキル攻撃時、防御無視{value}追加	(none)
13000124	ドライブスキル攻撃時、防御無視{value}追加	(none)
13000125	ドライブスキル攻撃時、防御無視{value}追加	(none)
13000126	ドライブスキル攻撃時、防御無視{value}追加	(none)
13000131	ノーマルスキル攻撃時、{value_1}の確率でダメージの{value}HP回復	追加最大値制限
13000132	ノーマルスキル攻撃時、{value_1}の確率でダメージの{value}HP回復	追加最大値制限
13000133	ノーマルスキル攻撃時、{value_1}の確率でダメージの{value}HP回復	追加最大値制限
13000134	ノーマルスキル攻撃時、{value_1}の確率でダメージの{value}HP回復	追加最大値制限
