// key	ITEM_OPTION_NAME_	ITEM_OPTION_MAX_VALUE_TYPE_
11000101	Ajoute {value} du CRT à l'ATQ	Ajout max limité
11000102	Ajoute {value} du CRT à l'ATQ	Ajout max limité
11000103	Ajoute {value} du CRT à l'ATQ	Ajout max limité
11000104	Ajoute {value} du CRT à l'ATQ	Ajout max limité
11000105	Ajoute {value} du CRT à l'ATQ	Ajout max limité
11000106	Ajoute {value} du CRT à l'ATQ	Ajout max limité
11000111	Ajoute {value} de l'ATQ aux PV	Ajout max limité
11000112	Ajoute {value} de l'ATQ aux PV	Ajout max limité
11000113	Ajoute {value} de l'ATQ aux PV	Ajout max limité
11000114	Ajoute {value} de l'ATQ aux PV	Ajout max limité
11000115	Ajoute {value} de l'ATQ aux PV	Ajout max limité
11000116	Ajoute {value} de l'ATQ aux PV	Ajout max limité
11000121	Ajoute {value} des PV à l'ATQ	Ajout max limité
11000122	Ajoute {value} des PV à l'ATQ	Ajout max limité
11000123	Ajoute {value} des PV à l'ATQ	Ajout max limité
11000124	Ajoute {value} des PV à l'ATQ	Ajout max limité
11000125	Ajoute {value} des PV à l'ATQ	Ajout max limité
11000126	Ajoute {value} des PV à l'ATQ	Ajout max limité
11000131	Augmente le CRT de {value}	none
11000132	Augmente le CRT de {value}	none
11000133	Augmente le CRT de {value}	none
11000134	Augmente le CRT de {value}	none
11000135	Augmente le CRT de {value}	none
11000136	Augmente le CRT de {value}	none
11000141	Augmente les PV de {value}	none
11000142	Augmente les PV de {value}	none
11000143	Augmente les PV de {value}	none
11000144	Augmente les PV de {value}	none
11000145	Augmente les PV de {value}	none
11000146	Augmente les PV de {value}	none
11000151	Augmente l'ATQ de {value}	none
11000152	Augmente l'ATQ de {value}	none
11000153	Augmente l'ATQ de {value}	none
11000154	Augmente l'ATQ de {value}	none
11000155	Augmente l'ATQ de {value}	none
11000156	Augmente l'ATQ de {value}	none
11000161	Augmente toutes les stats de {value}	none
11000162	Augmente toutes les stats de {value}	none
11000163	Augmente toutes les stats de {value}	none
11000164	Augmente toutes les stats de {value}	none
11000165	Augmente toutes les stats de {value}	none
11000166	Augmente toutes les stats de {value}	none
11900006	Ajoute {value} des PV à l'ATQ	Ajout max limité
12000011	En cas d'attaques avec des compétences de base, ajoute {value} du CRT aux dégâts	Ajout max limité
12000012	En cas d'attaques avec des compétences de base, ajoute {value} du CRT aux dégâts	Ajout max limité
12000013	En cas d'attaques avec des compétences de base, ajoute {value} du CRT aux dégâts	Ajout max limité
12000014	En cas d'attaques avec des compétences de base, ajoute {value} du CRT aux dégâts	Ajout max limité
12000015	En cas d'attaques avec des compétences de base, ajoute {value} du CRT aux dégâts	Ajout max limité
12000016	En cas d'attaques avec des compétences de base, ajoute {value} du CRT aux dégâts	Ajout max limité
12000021	En cas d'attaques avec des compétences glissées, ajoute {value} du CRT aux dégâts	Ajout max limité
12000022	En cas d'attaques avec des compétences glissées, ajoute {value} du CRT aux dégâts	Ajout max limité
12000023	En cas d'attaques avec des compétences glissées, ajoute {value} du CRT aux dégâts	Ajout max limité
12000024	En cas d'attaques avec des compétences glissées, ajoute {value} du CRT aux dégâts	Ajout max limité
12000025	En cas d'attaques avec des compétences glissées, ajoute {value} du CRT aux dégâts	Ajout max limité
12000026	En cas d'attaques avec des compétences glissées, ajoute {value} du CRT aux dégâts	Ajout max limité
12000031	En cas d'attaques avec des compétences d'assaut, ajoute {value} du CRT aux dégâts	Ajout max limité
12000032	En cas d'attaques avec des compétences d'assaut, ajoute {value} du CRT aux dégâts	Ajout max limité
12000033	En cas d'attaques avec des compétences d'assaut, ajoute {value} du CRT aux dégâts	Ajout max limité
12000034	En cas d'attaques avec des compétences d'assaut, ajoute {value} du CRT aux dégâts	Ajout max limité
12000035	En cas d'attaques avec des compétences d'assaut, ajoute {value} du CRT aux dégâts	Ajout max limité
12000036	En cas d'attaques avec des compétences d'assaut, ajoute {value} du CRT aux dégâts	Ajout max limité
12000041	En cas d'attaques avec des compétences de base, ajoute {value} de dégâts	Ajout max limité
12000042	En cas d'attaques avec des compétences de base, ajoute {value} de dégâts	Ajout max limité
12000043	En cas d'attaques avec des compétences de base, ajoute {value} de dégâts	Ajout max limité
12000044	En cas d'attaques avec des compétences de base, ajoute {value} de dégâts	Ajout max limité
12000045	En cas d'attaques avec des compétences de base, ajoute {value} de dégâts	Ajout max limité
12000046	En cas d'attaques avec des compétences de base, ajoute {value} de dégâts	Ajout max limité
12000051	En cas d'attaques avec des compétences glissées, ajoute {value} de dégâts	Ajout max limité
12000052	En cas d'attaques avec des compétences glissées, ajoute {value} de dégâts	Ajout max limité
12000053	En cas d'attaques avec des compétences glissées, ajoute {value} de dégâts	Ajout max limité
12000054	En cas d'attaques avec des compétences glissées, ajoute {value} de dégâts	Ajout max limité
12000055	En cas d'attaques avec des compétences glissées, ajoute {value} de dégâts	Ajout max limité
12000056	En cas d'attaques avec des compétences glissées, ajoute {value} de dégâts	Ajout max limité
12000061	En cas d'attaques avec des compétences d'assaut, ajoute {value} de dégâts	Ajout max limité
12000062	En cas d'attaques avec des compétences d'assaut, ajoute {value} de dégâts	Ajout max limité
12000063	En cas d'attaques avec des compétences d'assaut, ajoute {value} de dégâts	Ajout max limité
12000064	En cas d'attaques avec des compétences d'assaut, ajoute {value} de dégâts	Ajout max limité
12000065	En cas d'attaques avec des compétences d'assaut, ajoute {value} de dégâts	Ajout max limité
12000066	En cas d'attaques avec des compétences d'assaut, ajoute {value} de dégâts	Ajout max limité
12000071	En cas d'attaques avec des compétences de base, ajoute {value} de l'AGI aux dégâts	Ajout max limité
12000072	En cas d'attaques avec des compétences de base, ajoute {value} de l'AGI aux dégâts	Ajout max limité
12000073	En cas d'attaques avec des compétences de base, ajoute {value} de l'AGI aux dégâts	Ajout max limité
12000074	En cas d'attaques avec des compétences de base, ajoute {value} de l'AGI aux dégâts	Ajout max limité
12000075	En cas d'attaques avec des compétences de base, ajoute {value} de l'AGI aux dégâts	Ajout max limité
12000076	En cas d'attaques avec des compétences de base, ajoute {value} de l'AGI aux dégâts	Ajout max limité
12000081	En cas d'attaques avec des compétences glissées, ajoute {value} de l'AGI aux dégâts	Ajout max limité
12000082	En cas d'attaques avec des compétences glissées, ajoute {value} de l'AGI aux dégâts	Ajout max limité
12000083	En cas d'attaques avec des compétences glissées, ajoute {value} de l'AGI aux dégâts	Ajout max limité
12000084	En cas d'attaques avec des compétences glissées, ajoute {value} de l'AGI aux dégâts	Ajout max limité
12000085	En cas d'attaques avec des compétences glissées, ajoute {value} de l'AGI aux dégâts	Ajout max limité
12000086	En cas d'attaques avec des compétences glissées, ajoute {value} de l'AGI aux dégâts	Ajout max limité
12000091	En cas d'attaques avec des compétences d'assaut, ajoute {value} de l'AGI aux dégâts	Ajout max limité
12000092	En cas d'attaques avec des compétences d'assaut, ajoute {value} de l'AGI aux dégâts	Ajout max limité
12000093	En cas d'attaques avec des compétences d'assaut, ajoute {value} de l'AGI aux dégâts	Ajout max limité
12000094	En cas d'attaques avec des compétences d'assaut, ajoute {value} de l'AGI aux dégâts	Ajout max limité
12000095	En cas d'attaques avec des compétences d'assaut, ajoute {value} de l'AGI aux dégâts	Ajout max limité
12000096	En cas d'attaques avec des compétences d'assaut, ajoute {value} de l'AGI aux dégâts	Ajout max limité
12000101	En cas d'attaques avec des compétences de base, ajoute {value} de dégâts	Ajout max limité
12000102	En cas d'attaques avec des compétences de base, ajoute {value} de dégâts	Ajout max limité
12000103	En cas d'attaques avec des compétences de base, ajoute {value} de dégâts	Ajout max limité
12000104	En cas d'attaques avec des compétences de base, ajoute {value} de dégâts	Ajout max limité
12000105	En cas d'attaques avec des compétences de base, ajoute {value} de dégâts	Ajout max limité
12000106	En cas d'attaques avec des compétences de base, ajoute {value} de dégâts	Ajout max limité
12000111	En cas d'attaques avec des compétences glissées, ajoute {value} de dégâts	Ajout max limité
12000112	En cas d'attaques avec des compétences glissées, ajoute {value} de dégâts	Ajout max limité
12000113	En cas d'attaques avec des compétences glissées, ajoute {value} de dégâts	Ajout max limité
12000114	En cas d'attaques avec des compétences glissées, ajoute {value} de dégâts	Ajout max limité
12000115	En cas d'attaques avec des compétences glissées, ajoute {value} de dégâts	Ajout max limité
12000116	En cas d'attaques avec des compétences glissées, ajoute {value} de dégâts	Ajout max limité
12000121	En cas d'attaques avec des compétences d'assaut, ajoute {value} de dégâts	Ajout max limité
12000122	En cas d'attaques avec des compétences d'assaut, ajoute {value} de dégâts	Ajout max limité
12000123	En cas d'attaques avec des compétences d'assaut, ajoute {value} de dégâts	Ajout max limité
12000124	En cas d'attaques avec des compétences d'assaut, ajoute {value} de dégâts	Ajout max limité
12000125	En cas d'attaques avec des compétences d'assaut, ajoute {value} de dégâts	Ajout max limité
12000126	En cas d'attaques avec des compétences d'assaut, ajoute {value} de dégâts	Ajout max limité
12000131	En cas d'attaques avec des compétences de base, ajoute {value} de la DÉF aux dégâts	Ajout max limité
12000132	En cas d'attaques avec des compétences de base, ajoute {value} de la DÉF aux dégâts	Ajout max limité
12000133	En cas d'attaques avec des compétences de base, ajoute {value} de la DÉF aux dégâts	Ajout max limité
12000134	En cas d'attaques avec des compétences de base, ajoute {value} de la DÉF aux dégâts	Ajout max limité
12000135	En cas d'attaques avec des compétences de base, ajoute {value} de la DÉF aux dégâts	Ajout max limité
12000136	En cas d'attaques avec des compétences de base, ajoute {value} de la DÉF aux dégâts	Ajout max limité
12000141	En cas d'attaques avec des compétences glissées, ajoute {value} de la DÉF aux dégâts	Ajout max limité
12000142	En cas d'attaques avec des compétences glissées, ajoute {value} de la DÉF aux dégâts	Ajout max limité
12000143	En cas d'attaques avec des compétences glissées, ajoute {value} de la DÉF aux dégâts	Ajout max limité
12000144	En cas d'attaques avec des compétences glissées, ajoute {value} de la DÉF aux dégâts	Ajout max limité
12000145	En cas d'attaques avec des compétences glissées, ajoute {value} de la DÉF aux dégâts	Ajout max limité
12000146	En cas d'attaques avec des compétences glissées, ajoute {value} de la DÉF aux dégâts	Ajout max limité
12000151	En cas d'attaques avec des compétences d'assaut, ajoute {value} de la DÉF aux dégâts	Ajout max limité
12000152	En cas d'attaques avec des compétences d'assaut, ajoute {value} de la DÉF aux dégâts	Ajout max limité
12000153	En cas d'attaques avec des compétences d'assaut, ajoute {value} de la DÉF aux dégâts	Ajout max limité
12000154	En cas d'attaques avec des compétences d'assaut, ajoute {value} de la DÉF aux dégâts	Ajout max limité
12000155	En cas d'attaques avec des compétences d'assaut, ajoute {value} de la DÉF aux dégâts	Ajout max limité
12000156	En cas d'attaques avec des compétences d'assaut, ajoute {value} de la DÉF aux dégâts	Ajout max limité
12000161	En cas d'attaques avec des compétences de base, ajoute {value} de dégâts	Ajout max limité
12000162	En cas d'attaques avec des compétences de base, ajoute {value} de dégâts	Ajout max limité
12000163	En cas d'attaques avec des compétences de base, ajoute {value} de dégâts	Ajout max limité
12000164	En cas d'attaques avec des compétences de base, ajoute {value} de dégâts	Ajout max limité
12000165	En cas d'attaques avec des compétences de base, ajoute {value} de dégâts	Ajout max limité
12000166	En cas d'attaques avec des compétences de base, ajoute {value} de dégâts	Ajout max limité
12000171	En cas d'attaques avec des compétences glissées, ajoute {value} de dégâts	Ajout max limité
12000172	En cas d'attaques avec des compétences glissées, ajoute {value} de dégâts	Ajout max limité
12000173	En cas d'attaques avec des compétences glissées, ajoute {value} de dégâts	Ajout max limité
12000174	En cas d'attaques avec des compétences glissées, ajoute {value} de dégâts	Ajout max limité
12000175	En cas d'attaques avec des compétences glissées, ajoute {value} de dégâts	Ajout max limité
12000176	En cas d'attaques avec des compétences glissées, ajoute {value} de dégâts	Ajout max limité
12000181	En cas d'attaques avec des compétences d'assaut, ajoute {value} de dégâts	Ajout max limité
12000182	En cas d'attaques avec des compétences d'assaut, ajoute {value} de dégâts	Ajout max limité
12000183	En cas d'attaques avec des compétences d'assaut, ajoute {value} de dégâts	Ajout max limité
12000184	En cas d'attaques avec des compétences d'assaut, ajoute {value} de dégâts	Ajout max limité
12000185	En cas d'attaques avec des compétences d'assaut, ajoute {value} de dégâts	Ajout max limité
12000186	En cas d'attaques avec des compétences d'assaut, ajoute {value} de dégâts	Ajout max limité
12000191	En cas d'attaques avec des compétences de base, ajoute {value} de l'ATQ aux dégâts	Ajout max limité
12000192	En cas d'attaques avec des compétences de base, ajoute {value} de l'ATQ aux dégâts	Ajout max limité
12000193	En cas d'attaques avec des compétences de base, ajoute {value} de l'ATQ aux dégâts	Ajout max limité
12000194	En cas d'attaques avec des compétences de base, ajoute {value} de l'ATQ aux dégâts	Ajout max limité
12000195	En cas d'attaques avec des compétences de base, ajoute {value} de l'ATQ aux dégâts	Ajout max limité
12000196	En cas d'attaques avec des compétences de base, ajoute {value} de l'ATQ aux dégâts	Ajout max limité
12000201	En cas d'attaques avec des compétences glissées, ajoute {value} de l'ATQ aux dégâts	Ajout max limité
12000202	En cas d'attaques avec des compétences glissées, ajoute {value} de l'ATQ aux dégâts	Ajout max limité
12000203	En cas d'attaques avec des compétences glissées, ajoute {value} de l'ATQ aux dégâts	Ajout max limité
12000204	En cas d'attaques avec des compétences glissées, ajoute {value} de l'ATQ aux dégâts	Ajout max limité
12000205	En cas d'attaques avec des compétences glissées, ajoute {value} de l'ATQ aux dégâts	Ajout max limité
12000206	En cas d'attaques avec des compétences glissées, ajoute {value} de l'ATQ aux dégâts	Ajout max limité
12000211	En cas d'attaques avec des compétences d'assaut, ajoute {value} de l'ATQ aux dégâts	Ajout max limité
12000212	En cas d'attaques avec des compétences d'assaut, ajoute {value} de l'ATQ aux dégâts	Ajout max limité
12000213	En cas d'attaques avec des compétences d'assaut, ajoute {value} de l'ATQ aux dégâts	Ajout max limité
12000214	En cas d'attaques avec des compétences d'assaut, ajoute {value} de l'ATQ aux dégâts	Ajout max limité
12000215	En cas d'attaques avec des compétences d'assaut, ajoute {value} de l'ATQ aux dégâts	Ajout max limité
12000216	En cas d'attaques avec des compétences d'assaut, ajoute {value} de l'ATQ aux dégâts	Ajout max limité
12000221	En cas d'attaques avec des compétences de base, ajoute {value} de dégâts	Ajout max limité
12000222	En cas d'attaques avec des compétences de base, ajoute {value} de dégâts	Ajout max limité
12000223	En cas d'attaques avec des compétences de base, ajoute {value} de dégâts	Ajout max limité
12000224	En cas d'attaques avec des compétences de base, ajoute {value} de dégâts	Ajout max limité
12000225	En cas d'attaques avec des compétences de base, ajoute {value} de dégâts	Ajout max limité
12000226	En cas d'attaques avec des compétences de base, ajoute {value} de dégâts	Ajout max limité
12000231	En cas d'attaques avec des compétences glissées, ajoute {value} de dégâts	Ajout max limité
12000232	En cas d'attaques avec des compétences glissées, ajoute {value} de dégâts	Ajout max limité
12000233	En cas d'attaques avec des compétences glissées, ajoute {value} de dégâts	Ajout max limité
12000234	En cas d'attaques avec des compétences glissées, ajoute {value} de dégâts	Ajout max limité
12000235	En cas d'attaques avec des compétences glissées, ajoute {value} de dégâts	Ajout max limité
12000236	En cas d'attaques avec des compétences glissées, ajoute {value} de dégâts	Ajout max limité
12000241	En cas d'attaques avec des compétences d'assaut, ajoute {value} de dégâts	Ajout max limité
12000242	En cas d'attaques avec des compétences d'assaut, ajoute {value} de dégâts	Ajout max limité
12000243	En cas d'attaques avec des compétences d'assaut, ajoute {value} de dégâts	Ajout max limité
12000244	En cas d'attaques avec des compétences d'assaut, ajoute {value} de dégâts	Ajout max limité
12000245	En cas d'attaques avec des compétences d'assaut, ajoute {value} de dégâts	Ajout max limité
12000246	En cas d'attaques avec des compétences d'assaut, ajoute {value} de dégâts	Ajout max limité
12000251	En cas d'attaques avec des compétences de base, ajoute {value} des PV aux dégâts	Ajout max limité
12000252	En cas d'attaques avec des compétences de base, ajoute {value} des PV aux dégâts	Ajout max limité
12000253	En cas d'attaques avec des compétences de base, ajoute {value} des PV aux dégâts	Ajout max limité
12000254	En cas d'attaques avec des compétences de base, ajoute {value} des PV aux dégâts	Ajout max limité
12000255	En cas d'attaques avec des compétences de base, ajoute {value} des PV aux dégâts	Ajout max limité
12000256	En cas d'attaques avec des compétences de base, ajoute {value} des PV aux dégâts	Ajout max limité
12000261	En cas d'attaques avec des compétences glissées, ajoute {value} des PV aux dégâts	Ajout max limité
12000262	En cas d'attaques avec des compétences glissées, ajoute {value} des PV aux dégâts	Ajout max limité
12000263	En cas d'attaques avec des compétences glissées, ajoute {value} des PV aux dégâts	Ajout max limité
12000264	En cas d'attaques avec des compétences glissées, ajoute {value} des PV aux dégâts	Ajout max limité
12000265	En cas d'attaques avec des compétences glissées, ajoute {value} des PV aux dégâts	Ajout max limité
12000266	En cas d'attaques avec des compétences glissées, ajoute {value} des PV aux dégâts	Ajout max limité
12000271	En cas d'attaques avec des compétences d'assaut, ajoute {value} des PV aux dégâts	Ajout max limité
12000272	En cas d'attaques avec des compétences d'assaut, ajoute {value} des PV aux dégâts	Ajout max limité
12000273	En cas d'attaques avec des compétences d'assaut, ajoute {value} des PV aux dégâts	Ajout max limité
12000274	En cas d'attaques avec des compétences d'assaut, ajoute {value} des PV aux dégâts	Ajout max limité
12000275	En cas d'attaques avec des compétences d'assaut, ajoute {value} des PV aux dégâts	Ajout max limité
12000276	En cas d'attaques avec des compétences d'assaut, ajoute {value} des PV aux dégâts	Ajout max limité
12000281	En cas d'attaques avec des compétences de base, ajoute {value} de dégâts	Ajout max limité
12000282	En cas d'attaques avec des compétences de base, ajoute {value} de dégâts	Ajout max limité
12000283	En cas d'attaques avec des compétences de base, ajoute {value} de dégâts	Ajout max limité
12000284	En cas d'attaques avec des compétences de base, ajoute {value} de dégâts	Ajout max limité
12000285	En cas d'attaques avec des compétences de base, ajoute {value} de dégâts	Ajout max limité
12000286	En cas d'attaques avec des compétences de base, ajoute {value} de dégâts	Ajout max limité
12000291	En cas d'attaques avec des compétences glissées, ajoute {value} de dégâts	Ajout max limité
12000292	En cas d'attaques avec des compétences glissées, ajoute {value} de dégâts	Ajout max limité
12000293	En cas d'attaques avec des compétences glissées, ajoute {value} de dégâts	Ajout max limité
12000294	En cas d'attaques avec des compétences glissées, ajoute {value} de dégâts	Ajout max limité
12000295	En cas d'attaques avec des compétences glissées, ajoute {value} de dégâts	Ajout max limité
12000296	En cas d'attaques avec des compétences glissées, ajoute {value} de dégâts	Ajout max limité
12000301	En cas d'attaques avec des compétences d'assaut, ajoute {value} de dégâts	Ajout max limité
12000302	En cas d'attaques avec des compétences d'assaut, ajoute {value} de dégâts	Ajout max limité
12000303	En cas d'attaques avec des compétences d'assaut, ajoute {value} de dégâts	Ajout max limité
12000304	En cas d'attaques avec des compétences d'assaut, ajoute {value} de dégâts	Ajout max limité
12000305	En cas d'attaques avec des compétences d'assaut, ajoute {value} de dégâts	Ajout max limité
12000306	En cas d'attaques avec des compétences d'assaut, ajoute {value} de dégâts	Ajout max limité
12000311	En cas d'attaque, ajoute {value} du CRT aux dégâts	Ajout max limité
12000312	En cas d'attaque, ajoute {value} du CRT aux dégâts	Ajout max limité
12000313	En cas d'attaque, ajoute {value} du CRT aux dégâts	Ajout max limité
12000314	En cas d'attaque, ajoute {value} du CRT aux dégâts	Ajout max limité
12000315	En cas d'attaque, ajoute {value} du CRT aux dégâts	Ajout max limité
12000316	En cas d'attaque, ajoute {value} du CRT aux dégâts	Ajout max limité
12000321	En cas d'attaque, ajoute {value} de l'AGI aux dégâts	Ajout max limité
12000322	En cas d'attaque, ajoute {value} de l'AGI aux dégâts	Ajout max limité
12000323	En cas d'attaque, ajoute {value} de l'AGI aux dégâts	Ajout max limité
12000324	En cas d'attaque, ajoute {value} de l'AGI aux dégâts	Ajout max limité
12000325	En cas d'attaque, ajoute {value} de l'AGI aux dégâts	Ajout max limité
12000326	En cas d'attaque, ajoute {value} de l'AGI aux dégâts	Ajout max limité
12000331	En cas d'attaque, ajoute {value} de la DÉF aux dégâts	Ajout max limité
12000332	En cas d'attaque, ajoute {value} de la DÉF aux dégâts	Ajout max limité
12000333	En cas d'attaque, ajoute {value} de la DÉF aux dégâts	Ajout max limité
12000334	En cas d'attaque, ajoute {value} de la DÉF aux dégâts	Ajout max limité
12000335	En cas d'attaque, ajoute {value} de la DÉF aux dégâts	Ajout max limité
12000336	En cas d'attaque, ajoute {value} de la DÉF aux dégâts	Ajout max limité
12000341	En cas d'attaque, ajoute {value} de l'ATQ aux dégâts	Ajout max limité
12000342	En cas d'attaque, ajoute {value} de l'ATQ aux dégâts	Ajout max limité
12000343	En cas d'attaque, ajoute {value} de l'ATQ aux dégâts	Ajout max limité
12000344	En cas d'attaque, ajoute {value} de l'ATQ aux dégâts	Ajout max limité
12000345	En cas d'attaque, ajoute {value} de l'ATQ aux dégâts	Ajout max limité
12000346	En cas d'attaque, ajoute {value} de l'ATQ aux dégâts	Ajout max limité
12000351	En cas d'attaque, ajoute {value} des PV aux dégâts	Ajout max limité
12000352	En cas d'attaque, ajoute {value} des PV aux dégâts	Ajout max limité
12000353	En cas d'attaque, ajoute {value} des PV aux dégâts	Ajout max limité
12000354	En cas d'attaque, ajoute {value} des PV aux dégâts	Ajout max limité
12000355	En cas d'attaque, ajoute {value} des PV aux dégâts	Ajout max limité
12000356	En cas d'attaque, ajoute {value} des PV aux dégâts	Ajout max limité
12000361	En cas d'attaque, ajoute {value} de dégâts	Ajout max limité
12000362	En cas d'attaque, ajoute {value} de dégâts	Ajout max limité
12000363	En cas d'attaque, ajoute {value} de dégâts	Ajout max limité
12000364	En cas d'attaque, ajoute {value} de dégâts	Ajout max limité
12000365	En cas d'attaque, ajoute {value} de dégâts	Ajout max limité
12000366	En cas d'attaque, ajoute {value} de dégâts	Ajout max limité
13000011	Lorsqu'un ennemi est vaincu par une compétence de base, {value_1} de chance de récupérer {value} des PV max	Ajout max limité
13000012	Lorsqu'un ennemi est vaincu par une compétence de base, {value_1} de chance de récupérer {value} des PV max	Ajout max limité
13000013	Lorsqu'un ennemi est vaincu par une compétence de base, {value_1} de chance de récupérer {value} des PV max	Ajout max limité
13000014	Lorsqu'un ennemi est vaincu par une compétence de base, {value_1} de chance de récupérer {value} des PV max	Ajout max limité
13000015	Lorsqu'un ennemi est vaincu par une compétence de base, {value_1} de chance de récupérer {value} des PV max	Ajout max limité
13000016	Lorsqu'un ennemi est vaincu par une compétence de base, {value_1} de chance de récupérer {value} des PV max	Ajout max limité
13000021	Lorsqu'un ennemi est vaincu par une compétence glissée, {value_1} de chance de récupérer {value} des PV max	Ajout max limité
13000022	Lorsqu'un ennemi est vaincu par une compétence glissée, {value_1} de chance de récupérer {value} des PV max	Ajout max limité
13000023	Lorsqu'un ennemi est vaincu par une compétence glissée, {value_1} de chance de récupérer {value} des PV max	Ajout max limité
13000024	Lorsqu'un ennemi est vaincu par une compétence glissée, {value_1} de chance de récupérer {value} des PV max	Ajout max limité
13000025	Lorsqu'un ennemi est vaincu par une compétence glissée, {value_1} de chance de récupérer {value} des PV max	Ajout max limité
13000026	Lorsqu'un ennemi est vaincu par une compétence glissée, {value_1} de chance de récupérer {value} des PV max	Ajout max limité
13000031	Lorsqu'un ennemi est vaincu par une compétence d'assaut, {value_1} de chance de récupérer {value} des PV max	Ajout max limité
13000032	Lorsqu'un ennemi est vaincu par une compétence d'assaut, {value_1} de chance de récupérer {value} des PV max	Ajout max limité
13000033	Lorsqu'un ennemi est vaincu par une compétence d'assaut, {value_1} de chance de récupérer {value} des PV max	Ajout max limité
13000034	Lorsqu'un ennemi est vaincu par une compétence d'assaut, {value_1} de chance de récupérer {value} des PV max	Ajout max limité
13000035	Lorsqu'un ennemi est vaincu par une compétence d'assaut, {value_1} de chance de récupérer {value} des PV max	Ajout max limité
13000036	Lorsqu'un ennemi est vaincu par une compétence d'assaut, {value_1} de chance de récupérer {value} des PV max	Ajout max limité
13000041	En cas d'attaque avec des compétences de base, {value_1} de chances de récupérer {value} points de dégâts sous forme de PV.	Ajout max limité
13000042	En cas d'attaque avec des compétences de base, {value_1} de chances de récupérer {value} points de dégâts sous forme de PV.	Ajout max limité
13000043	En cas d'attaque avec des compétences de base, {value_1} de chances de récupérer {value} points de dégâts sous forme de PV.	Ajout max limité
13000044	En cas d'attaque avec des compétences de base, {value_1} de chances de récupérer {value} points de dégâts sous forme de PV.	Ajout max limité
13000045	En cas d'attaque avec des compétences de base, {value_1} de chances de récupérer {value} points de dégâts sous forme de PV.	Ajout max limité
