// key	CHARACTER_PROFILE_DESC_
c008_profile	自己的身體要由自己保護！\這名Child的契約者四處旅行尋找背叛她的前男友，而她發下的復仇宣言則是誕生的契機。\雖然「芙麗嘉」是取名自愛與婚姻的女神，但她似乎對這兩樣都不在乎。\儘管她的外貌如曉勇的戰士般，口氣也相當粗魯，但因為受到其契約者的影響，所以很害怕像是蟲之類的噁心東西。
c009_interest	我一點都不想當個窮人！
c009_like	你是什麼意思，你沒有野心嗎？
c009_love	別讓我後悔加入你的行列！
c009_profile	「赫克特」是從伊利亞德的大英雄身上繼承的名字，認為自己的實力高超而驕傲著。\因為其契約者對妲比的單相思，所以他也對妲比展開積極地追求。他也是一位自私、自負之人，會為了達成目的不擇手段。\他令人討厭的人格特質，和憧憬著成熟大人並想讓自己變得更強的契約者完全相反。
c010_interest	嗨，達令♥
c010_like	叫我要有點罪惡感？\別逗我笑啦！
c010_love	別擔心，我的甜心。我會成為你一輩子的專屬護士呦♥
c010_profile	「狄蜜特」的名字是繼承自掌握農業和法律的女神，因為這位女神有多方面個性，與其契約者相似而因此命名。\雖然她看起來好戰並直言不遜，但這只是她盲目信任其主人的一種表現。\實際上，她是一名仁慈的Child，而且僅僅想要幫助他人而不求回報。
c011_interest	就交給妲比吧！
c011_like	我就來幫助\如此努力的惡魔先生吧。
c011_love	交給我就沒問題了！\大概…
c011_profile	「迪諾」的名字是取自於格賴埃三姊妹的其中一人，明確來說，是運氣不好總是把事情搞砸的那一位。\因為其契約者是在醫療實習中常犯大錯的三人之一，所以被賦予與其相同的「迪諾」之名。\迪諾有著笨手笨腳的天性，並且繼承了其契約者的輕率個性和大量犯錯的傾向。
c012_interest	總之先稱呼你為隊長好了。
c012_like	你到底打算坐多久啊？
c012_love	成為正義魔王！
c012_profile	他的契約者曾是位有強烈正義感的警察，但在財富與權力的誘惑之下迷失了自己。阿伽門農生來具有被遺忘的道德感，他祈禱他的契約者能夠恢復聲望，並以希臘傳說中的指揮官為自己命名。\他是個率真的狂熱分子，為了正義可以不顧一切。儘管他無法對達奴開口，但他認為他們的契約者可以組成很好的團隊。
c013_interest	你有什麼意圖呢？
c013_like	奧德大人似乎信任你，\所以我也會相信你。
c013_love	看來事情都會一切順利。
c013_profile	阿提蜜絲的名稱是繼承自一位會對激怒她之人展開激烈報復的女神。\她是從一位天才少女身上誕生的，因此吸引了許多想要與其締結契約的惡魔。而她最終決定的人選是最安靜的惡魔奧德。\在守護她不受惡魔打擾的條件下與奧德締結契約後，她決定盡力支援他的行動。
c014_interest	你去哪我都會陪著你，主人。
c014_like	即使你是個惡魔，主人，也請開創屬於自己的道路。
c014_love	在你的統治之下，魔界一定會是個十分有趣的地方。
c014_profile	一名因想要守護正義而生的Child。阿斯特莉亞，其名來自於為將正義帶到人界，而執意留在地球的女神。\儘管她的堅毅讓她從不在道德上妥協，但她對弱小之物確是無比仁慈。
c015_interest	
c015_like	
c015_love	
c015_profile	
c017_interest	我要變強，\這樣我就能保護主人了！
c017_like	我要變得更強，\這樣我就能保護主人了！
c017_love	我要變得更強更強，\這樣我就能保護主人了！
c017_profile	庫西是一隻沒有主人、態度高傲的狗，牠拒絕了一切的幫助，日復一日地過著流浪狗的生活。\直到有一天，牠發現了一位形跡可疑的人不斷出入著一條巷子。牠立刻察覺有異，對那個人露出了獠牙。\「那個人類聞起來很危險！他一定是在覬覦主人的靈魂！」
c018_interest	老朋友的朋友。
c018_like	我的新朋友。
c018_love	雖然老朋友已經不在了，但不要緊。
c018_profile	因為她和所謂魔界這個異世界有所關聯，便為她取了黑帝斯的皇后普西芬尼的別名「格蕾」。\主人公實際上是她的契約者所見過的第二位惡魔，她所見過的第一位惡魔是一名Child，而且成為了她長大後所製作之人偶的參考原型。\對格蕾來說，她和契約者之間只有一條曖昧的界線，有時候認為她是好友，有時將她看作自己本身。\聽說在獨自一人的深夜裡，她會和她的惡魔人偶交談．但沒有人能證實這個謠言是否屬實。
c019_interest	你只是眾生中的一個普通人\，不值得我浪費時間。
c019_like	你需要特別指導嗎？
c019_love	只要拚盡全力的話\就能成為魔王嗎？
c019_profile	厄里絲的契約者是剛從大學畢業的新鮮教師，夢想著能夠教導對學習有熱忱的聰明學生。但她面對的卻是一整班的問題學生，他們製造了一堆問題，使得她的評價跌落谷底。就在她處於最低潮的時候，正好遇見了主人公。\「厄里絲」之名來自於不和睦與爭吵的女神，從其契約者的憤怒中誕生。由於其契約者悲慘的經驗，她對年幼的Child抱有厭惡感，而且十分易怒。\但其實意外地喜歡跟他們相處。
c020_interest	你是膽小鬼嗎？
c020_like	魔王爭奪戰\是一生一世的大賭注！
c020_love	真不錯啊！\讓我們享受這場冒險吧！
c020_profile	她是從對刺激有無比渴望，而且靜不下來的樂天派契約者身上所誕生。由於她過度貪求刺激，把自己的人生全部交給命運的自我毀滅性格，而取名自運氣之神之名「福爾圖娜」。她的信念是「人生就是連續的冒險」，所以賭博是她的家常便飯。因為她那好強的個性，使她即使輸了也要賭到贏才甘願，相當令人頭痛。\當她要下任何決斷時，她一定會用「骰子占卜」，但其結果的含意只有本人知道，這個占卜的可信度還是一個大問號。
c022_interest	惡魔氏！來玩吧
c022_like	你又要打工了？\嗚哇，好可憐喔。
c022_love	快點做完吧，\這樣我們才可以玩這款新遊戲！
c022_profile	「想要盡情的玩！」不曉得是不是想逃避孤獨感才說出這樣的話…\他是從一心追求快樂的執念中誕生的Child。\他沉浸在電玩遊戲中的樣子，就跟酒鬼沉迷在酒瓶堆中的樣子如出一轍，這讓他繼承了豐釀和酒之女神「瑪雅烏爾」的名號…雖然他是個男孩子。\作為一位喜歡埋沒在自己小小世界中的阿宅，瑪雅烏爾和其他Child的關係算不上良好，除了他利用自身女性外觀來玩弄其他人的這點之外。\他還會用莫名其妙的語調稱呼主人公為「惡魔氏」。
c026_interest	謝謝你給我自由…
c026_like	你又要讓我一個人呆著？\這讓我感到有點寂寞…
c026_love	我想要稍微被束縛！\稍微一點點的話！
c026_profile	厄俄斯是位有著美麗的玫瑰色肌膚的女神，聽說早晨的露水就是他的淚水所換化的。她那如夢似幻的身姿十分神似那位女神，因此將此名賦予了這名Child。\厄俄斯契約者的人生完全受到她父母的控制，所以她在跟其他人接觸時會感到極為不安。\她衣服之上的名牌據說會根據她的情緒而有所變化…
c027_interest	如果你是女的，我可能就跟你告白了。
c027_like	共享友誼吧！
c027_love	你以為我是男的嗎？
c027_profile	辛西亞的名字是來自於阿提蜜絲的別名，這位女神是聞名天下的月亮女神，也是驍勇善戰的戰士。\她是從一位思春期少女憧憬所具像化，由此誕生而出的Child以浮誇又充滿喜劇色彩的說話方式呈現出想成為他人英雄的欲望。\她最尊敬的英雄是「化為蝙蝠姿態的那個男人」\今天也要披上黑色斗篷飛梭於黑夜之中！
c028_interest	是僕人嗎？
c028_like	你真是個好僕人。\還會帶食物給我吃。
c028_love	跟你在一起還蠻開心的…
c028_profile	一位以勒達為名的Child，據說該女子極為美麗，連宙斯都被她無可敵擋的魅力所擄獲。\勒達的個性高傲且總是輕視他人，這項特質即使在她成為一名Child也沒有改變。但她出乎意料的也是一位很好的聽眾，而且會很樂意幫助向她尋求建議之人。\因為她的契約者在訂下契約之時處於飢餓的狀態，造成了她非常的貪吃，總是渴望更多的食物。
c029_interest	你很了解我的契約者…
c029_like	如果想成為魔王的話，\勇氣是不可或缺的。
c029_love	主人，如果你成為魔王的話，\魔界一定會沐浴在光明之下吧！
c029_profile	由其契約者希望戰勝對黑暗的渴望中而生，這名Child的名字取自於以其光亮照亮夜晚的月亮女神。\塞勒涅和其契約者保持著良好的關係，她打從內心希望契約者可以克服她的黑夜恐懼症。\塞勒涅的姿態非常優美又典雅，而且信念十分堅定，無論面對多麼艱困的情況，她依然保持著勇敢且堅毅的態度。\每次在夜晚外出時，總是注意著來找她麻煩的Child。
c030_interest	你跟著一起來\有什麼意義嗎？
c030_like	如果只是助手的話…
c030_love	如果你成為魔王的話…\我就會成為你的助手！
c030_profile	她的名字就叫做少女偵探。她是為了證實自己的推理才與惡麼訂下契約。因為她不是為了實現願望而訂下契約，所以她拒絕使用新的名字。\她的口頭禪是「簡直就像…一樣！」，而這句話則是來自於她最近讀的一本書。她會在不知不覺中想要讓和她交談之人吐出自身罪狀，就算他們是清白的也一樣。\不知為何，她也喜歡把「庫西」的契約犬「小麥」稱為「巴斯克維爾斯的地獄犬」…
c031_interest	喜歡你喵！
c031_like	想要讓你知道 \我的心意喵。
c031_love	就算沒有回報 \也無所謂喵！
c031_profile	因為她是為了愛而訂下契約，因此給予了這名Child愛神「弗蕾亞」的名稱。\名稱是莫娜代替身為貓的弗雷雅所取的\因為貓咪發音的同化現象，使她在語尾會加上「～喵」之類的貓語。\只要她覺得發音太困難她就會用貓語發音。\像是稱呼魅魔的「莫娜」、「麗莎」、「妲比」時會改叫「莫喵」、「麗喵」、「喵比」。有時候找不到她時，就會從別處收到情報說她是去見她的契約喵了。
c032_interest	主人！
c032_like	主人！
c032_love	老爺！
c032_profile	阿萊克托的名稱是取名自一位以具有堅定工作倫理而聞名的女神，而且說話帶有古風，就和以往的默片一樣。\她的夢想是成為世界上最偉大的女僕，但她總是失誤連連使得她喪失了自信。\但是，她仍努力振作，用著堅定的意志繼續勇於面對挑戰。\而她的烹飪、打掃和糟糕透頂的品味讓她獲得了悲慘三冠王的榮耀…
c033_interest	真是一名純粹…\又可憐的惡魔…
c033_like	你剛才的舉動…\有點可愛呢…
c033_love	我決定要相信你。
c033_profile	因為其契約者的氣質，這名Child就以黛安娜女神為名了。\她也許看起來冷靜又溫和，但她其實衝動又自戀。\她在任何情況中都能保持鎮定，而且內心對擁有直率又純粹之心的人保有尊敬。這也讓她無法喜歡莫娜輕浮的態度。是個喜愛動物的人。
c034_interest	真虧你能把我\召喚過來啊！
c034_like	我會好好地觀察你\值不值得我效力。
c034_love	好、好吧。\我就認同你吧！
c034_profile	以所有魔女的女神、研究魔法的女神「繆妮摩西妮」為名的Child。比起人類，繆妮摩西妮更喜歡Child。\「你也是從另一個世界來的嗎？」她像這樣地隨意認定其他Child的出身；對她而言，妄想就是事實。\而她對自身的妄想就是她在另一個世界帶領著一支魔法大軍，而且她是在戰場上獲得勝利的瞬間被召喚到這個世界來。這有一部分是歸因於莫娜失敗的記憶操作，但許多天真的Child對她毫不害羞的舉動所說服，並完全相信她的說法。
c035_interest	你好。
c035_like	我一定會讓這個\談判成功的。
c035_love	你是真的不會背叛我呢…
c035_profile	一個人要怎麼見到落入地獄的家人呢？\那你就要見見普西芬尼。這名Child以往返生者和亡者兩個世界的女神普西芬尼為名。\所有人對她的第一印象是彬彬有禮。雖然有時會出現奇怪的行為，但是她的頭腦十分聰明，也不會有人批評她時常出入魔界和人界的行為。\她現在的目標是從地獄中救出她的父親。
c036_interest	你的品味很不錯…
c036_like	哼！ \我根本不在乎！
c036_love	衣服給我吧…\我來幫你縫。
c036_profile	這名Child以商業之神荷米斯為名。\她不負其名，喜歡追求潮流並取得稀有的物品。但她容易害羞，不由自主就會以粗鲁的方式說話。\她隨身所攜帶的巨大填充熊玩具實際上是一個收納箱，她用它來存放各種奇異的物品。\她主張說「只是在等待這些東西的價值上漲」但實際上放進熊的東西就絕對不會再被拿出來。
c037_interest	我欣賞你！\成為我的左右手吧！
c037_like	你認為自己有超越我的本事嗎？
c037_love	試著取得魔王的寶座吧！
c037_profile	猶大是參加魔王爭奪戰的其中一位惡魔，他利用人們最基本的欲望，在人界的地下世界累積力量。\他以猶大來為自己命名，猶大是一位耶穌的門徒，因背叛耶穌而著名。\因為感覺到年輕的主人有成為魔王的潛力，所以他打算要將他納為部下。
c038_interest	請只看著我一人！
c038_like	請別把心思放在那些無所謂的Child身上。
c038_love	如果你當上了魔王，那我就會成為魔后嗎？
c038_profile	卡莉普索是從其契約者想要見舊情人的欲望中所誕生，因此借用了該女神之名(此女神曾經和奧德修斯做過七年的情人)。\因為她以前曾經失去過珍愛之人，所以她會在判定一名Child是情敵時，就過度反應地對其宣戰。
c039_interest	要我和你交往\不如讓我去死吧！
c039_like	你為什麼要對我做這種事呢？
c039_love	非你不可！\這就是我的真心！
c039_profile	「以吾名摩莉甘發誓，即使所愛之人沒有回應相應的愛，我也會對所愛之人忠心奉獻」\這是這名Child在獲得名字的那天所說的話。由契約者總是被男性耍得團團轉，希望能獨自一人平靜生活的心情中所誕生。雖然以結果來看這個願望成真了…但卻造就了她無法讓任何人喜歡上的糟糕個性。\「我不需要受到所有男人的歡迎。我只需要一個獨愛我之人！」摩莉甘的願望究竟能不能實現呢…
c040_interest	你是需要被懲罰的惡魔…
c040_like	你也許是不錯的惡魔…
c040_love	真不敢相信是惡魔教了我這件事…
c040_profile	從一位原則主義者身上誕生的Child，她完全繼承了其契約者非黑即白的洞察力，這讓她繼承了正義之神沙瑪什的名字。\對她而言，「慈悲」這個概念十分的陌生，她會無情懲罰任何違反其是非原則之人。\她有著十分極端的個性，這也體現出她的契約者的心理創傷。
c041_interest	你這小傢伙\看起來真不像是個惡魔呢。
c041_like	我有告訴你的必要嗎？
c041_love	告訴我你想要什麼…
c041_profile	從地下組織的女性領袖所誕生的Child。她是根據邪惡女神提亞瑪特而被命名的，而且她和同名的女神一樣，有著破壞和混亂的傾向。\這也代表著，她在其他Child中不受歡迎，因為她也喜歡在他們之間埋下混亂與不和的種子。對她而言，一直都在妨礙她進行邪惡行為的「苛刻的托特」是個令人討厭的對象。\她的寵物蛇名為納許，是唯一能讓她展開心胸的存在。
c043_interest	真是的！你做了什麼啊？
c043_like	我是妹妹？
c043_love	如果這種關係\持續下去的話…
c043_profile	赫拉的個性堅強且具有領導特質 \這驅使著她總是挺身領導其他的Child。\因為她成長在一個不和睦的家庭中，希望她能了解家庭的溫暖，所以為她取了守護家族的女神之名。\她聚集了許多Child，希望能共組成一個家族。\從她誕生以來，她的契約者所具備的豪爽氣質似乎有變得更強的傾向。
c044_interest	放輕鬆吧。
c044_like	你真的想要成為魔王嗎？
c044_love	也許有一種方法能讓你成為魔王…
c044_profile	在尋找符合其漫無目標本性的名字時，他決定使用潘迪恩這個名字，這是所有神明的統稱…因為他也想不出他真正想要的名稱。\他是個對幾乎任何事情都缺乏關心的溫和悲觀主義者，有著易笑的特質。他說話的語氣就像名門子弟般的優雅。\由於受到他倒楣契約者記憶的影響，他有時候會出現一些超脫的行為。\他宣稱自己是一名局外人，不喜歡「危險的福爾圖娜」。基本上，這名Child就像天上的雲一樣難以捉摸。
c045_interest	咦？你不知道偶像嗎？\你是家裡蹲嗎？
c045_like	如果能家裡蹲也受我的魅力吸引，\那就代表我是真正的偶像！
c045_love	我一定要\讓你成為我的粉絲！
c045_profile	亞莉亞的契約者夢想著成為一位流行巨星，而且相信如果她毫無保留地努力的話，她的夢想就有成真的一天…\現實上，事情當然沒有這麼簡單。在稱為「演藝事業」的怒濤中絕望奮戰後，她最終來到了莫娜的諮詢中心。在自然而然之下，她的Child很快就成為了世界上第一名的流行巨星！\亞莉亞的名字取自於「獨唱」，因為她的契約者希望沐浴在聚光燈之下。
c047_interest	別礙了我的路！
c047_like	這下安心了…
c047_love	在魔王爭奪戰時\不要離開我的身邊！
c047_profile	此Child是根據赫斯提亞女神而命名的，渴望能成為火焰的體現，好讓所有人都對她保持距離，而且沒有人能小看她。\她極度傲慢而且不吝於展現這一面，但如果真誠的拜託她的話，他還是會出手協助。\有時候會讓人感覺她的態度只是裝出來的…\她喜歡寵物和玩偶，因為寵物會對自己順從，玩偶不會說話。
c048_interest	向弗雷大人報仇…\雙重契約…嘻嘻。
c048_like	為什麼總是…\哎，當我沒說吧。
c048_love	魔王嗎…\祝你好運。
c048_profile	因與傳說中的魔女尼曼非常相似而得名，是個超級悲觀主義者，並且有情緒喜怒無常的傾向。\她的心情常常負面到無法阻止自己情緒爆炸，變得想到什麼都會一股腦地說出口。這也因此讓她內心沒有什麼壓力的樣子…\她極度負面的能量在她和弗雷訂下契約之前，似乎就為她吸引來了各式各樣的惡魔和Child。
c049_interest	你是我永遠的安息之地。
c049_like	相信惡魔的我，\真是個傻瓜…
c049_love	我可以再次相信你嗎？
c049_profile	少女所渴求的是安息。她藉由向神虔誠地禱告來尋求安息。\但在她懷抱著這個期望前往教堂的路上卻遇到了惡魔。\由許願能見到絕對的存在而生，這名Child選擇以統治所有生物的神來命名，名為瑪亞特。\她樂於隨時在所到之處散播福音，即使她並不完全了解自己信仰的是哪一種神。\一不留神她就會前往教堂，作為一個惡魔這實在是一件讓人很頭痛的事情…
c050_interest	
c050_like	
c050_love	
c050_profile	
c051_interest	哼…吊車尾。
c051_like	動作快一點！\這個廢物…
c051_love	沒有我就無法好好戰鬥了嗎？
c051_profile	弗雷，整個魔界中有十分有名的菁英魔王候補生之一，又有一個別名為「惡童」、「魔界的花花公子」。名字取自諸神的貴公子「弗雷」。\他擁有和惡魔般配的傲慢性格，並且他根本不在乎他的態度會讓他失去朋友或者樹立敵人。\抵達人間不久，在一場和童年好友的激戰被削弱力量之後，他開始莽撞行動以求拿回自己的力量，最後造成了麗莎遺棄他。\他在魔界與人界都樹立了不少敵人，擁有可悲的命運。
c052_interest	真是個傻子。
c052_like	不知道該說你是有趣的人，\還是只是個白癡。
c052_love	就隨意地試試看吧～！
c052_profile	這名Child刻意將聲音放地這麼輕柔，不管是和誰講話，都像是在調情一般。\也許是因為他契約者活在嚴厲的社會環境中的記憶還殘存在他心中，使他和固執的Child處得不好。其實，他只是不擅長嚴肅起來。\其實他對自己的契約者沒什麼不滿，但當他這個看到被痛苦的日子壓迫到快窒息的人是自己的契約者時，他偶爾還是會感到惱火。\他是個樂天派，但他總是想用花言巧語來操縱人，所以最好不要全盤接受他所說的話。
c053_interest	你的心…不對，是頭？\空空如也呢。
c053_like	可不能小看這個魅魔…
c053_love	對，這就是我的心…
c053_profile	以想要讀懂他人心思的願望而生，這名Child以身為雅典娜之母和智慧女神的「梅提斯」為名。\她說話都充滿謎語和奧秘，簡直就像看見一個預言家一樣。她有時特地讀人心思和揭露別人難堪的秘密，但顯然她這麼做有著她自己複雜的原因。\因為對她來說要知道別人心中的想法實在太容易了，她比較喜歡和直接並單純的Child相處。
c054_interest	你是將我從絕望中救出的戰友！
c054_like	我非常敬重你！
c054_love	這麼說對我來講很難為情，但我真的對你充滿感激！
c054_profile	一名不願意透漏自己姓名的Child表示，「一個真正的忍者是不會洩漏自己身分的！」\我們所能知道的只有，她決心要成為她主人「傳說中的傳說」的終極忍者。雖然周遭的人都和他說過這有多達成，但她都聽不進去。\她的第一個主人在和魯弗斯激戰一場之後就失蹤了。
c056_interest	我就像是迷途的羔羊一般…
c056_like	你和弗雷不同…？\像個人類的惡魔啊。
c056_love	我的禱告會帶領著你。
c056_profile	作為一位名為「絕對者」之神的忠實信徒，這名Child以法國烈士聖女貞德為名。\有朝一日，她會發現自己其實是在幫惡魔工作，但那一天尚未到來。\在此時，這個誤會使她能夠以其他惡魔難以置信的神聖熱情去戰鬥。\有關讓貞德的契約者如此強烈地相信著的這名「絕對者」，似乎沒有人真的聽過這個人的名號…
c057_interest	你真可愛。
c057_like	工作真是辛苦呢…
c057_love	……嘻嘻。
c057_profile	當地居民稱作「黑星」，以展現她在天堂街如不朽之光的存在，蘭菲的名字也有「霧」的意思。\身為暗黑鎮無庸置疑的女王，她在剷除累贅時冷血無情，如果有必要的話，甚至會使用惡魔當作達成目的的手段。\她的行動是一般人無法理解的價值觀在誘導她，和她在一起時可給小心別被捲入麻煩了。
c058_interest	我要你的命…
c058_like	不需要如此。
c058_love	摧毀你的敵人…
c058_profile	持續著苦行和瀕死的驅魔師尼爾提，她隨然勉勉強強地活了下來，但代價是必須付出記憶。\在這種情況中，她遇上了年輕主人並和他立下契約，以她的形象來創造了一名Child。\他的名字是由破壞女神卡利的化身而來。雖曾身為驅魔師，但她現在對她的惡魔主人十分地效忠。\她的願望是想要毀滅所有敵人。
c060_interest	是緹西福涅女士才對喔。
c060_like	你不像其他人一樣，對吧，寶貝？
c060_love	也許我會試著信任你。
c060_profile	以復仇女神而命名的Child，緹西福涅， 她契約者的願望是要對那些闖入自己人生的廢物男人們復仇。\堅強、充滿個人魅力並且是個戰鬥專家，聽說她會在契約者遇到麻煩時偷偷的溜去幫忙。\至於她對男性Child高度的厭惡，似乎是她契約者的記憶在她心中留下了創傷。
c061_interest	來唱歌吧！
c061_like	這是命運嗎？
c061_love	一旦我開始以唱頌來讚楊你，\所有人都會知道你是誰了！
c061_profile	賽蓮從希望契約者的歌聲被愈多人聽見愈好的渴望中而生，因此以有著令人著迷歌聲的傳奇生物而命名。\現在她的願望達成了，她自由自在的隨著風到處歌唱，持續唱頌著年輕主人的故事。實際上，現在連她的契約者都覺得年輕主人是她的個人繆思。\而賽蓮為惡魔唱頌著讚揚的想法，也促使她得到傑出的聲望。
c062_interest	這是愛嗎？抑或是友情呢？
c062_like	或許比友情再多一點點？
c062_love	真有趣。我可以一直注視著你。
c062_profile	歐羅巴是以一名貌美到連神也神魂顛倒的女子而命名，在極度需要情感支持的渴望之下誕生。\她有時十分難搞，因為她總是直接迎向自己想要的，本人似乎非常滿意忠於欲望活著的現況。
c063_interest	我覺得你好棒。\但我有點害怕…
c063_like	我有點害怕…\但我想跟你在一起。
c063_love	我想過了，我真的想跟你一起。
c063_profile	弗雷希亞的名字由一位無法對愛人表白的森林精靈而來。\原來，弗雷希亞暗戀的對象是赫斯提亞的契約者，他們自從孩童時代就相識了。實際上，弗雷希亞的誕生是由她契約者渴望告訴赫斯提亞的契約者自己情感而來。\弗雷希亞對赫斯提亞契約者的感情始終比其他人多許多，但最近，她開始對魔王爭奪戰產生了興趣。然後，多虧她契約者所具備的消極個性，她天生的羞怯顯得更加明顯。
c064_interest	梅杜莎……\這是個好名字。
c064_like	真正的強者總是保持冷靜。
c064_love	我會在魔界刻上你的名字\這樣它就永遠不會消逝。
c064_profile	借用了傳奇怪物梅杜莎之名的Child，\能一眼就將生物變為石像。\她深信世界該臣服於自己腳下，\外表冷酷，但內心其實相當寬容的支配者。\在發現不可能統治魔界後，她決定用自己的方法來征服世界。\對於把與她一樣頑固的契約者玩弄在鼓掌間的莫娜，梅杜莎對她抱持著十分強烈的警戒。
c065_interest	你不覺得你可以誘惑我？
c065_like	真可惜。你也有自己的魅力…
c065_love	這很適合你。
c065_profile	一名借用了情詩女神名字的Child，呼應了契約者想要被愛的心願。她優雅的言語帶著強烈的傲氣，她散發出無比的自戀、羨慕和渴望。\不論在什麼樣的情況下，她的驕傲皆襯托出她的優雅。\她對她的契約者由衷的反感，因為她總是糊里糊塗的，令她不想要去承認那個人是她的契約者。
c066_interest	真是個傻子…
c066_like	你真是個有趣的棋子啊。
c066_love	沒有其他人更適合\幫助我閃耀了。
c066_profile	阿頓是從一位狡詐、邪惡的雙面契約者所生。不意外地，他的個性也和契約者一模一樣。\如同他的名字，阿頓趕走其他人自己當神，也將其他人當作成功的踏板，踩在別人頭上以登上最高點。自然而然地，他要幫助年輕主人的原因完全是為了自己。\多虧他的契約者，他和阿波羅有些過節，但他並沒有特別在乎。
c067_interest	妳是誰啊？
c067_like	你想死嗎？
c067_love	真不曉得地獄是什麼樣子…
c067_profile	一名從渴望死亡已久的男人所生的Child。基於這名Child已經準備好接受無可避免的死亡，便用死亡之神桑納托斯為自己命名。\自從成為一名Child，他那古怪並且令人不安的嗜好—像是輕柔地用詭異變態的眼神盯著人看—只有更猖狂了。\他那黑暗的談吐讓他無法融入其他Child。
c068_interest	你要我幫你做便當？
c068_like	我的便當如何？簡直是最好的，對吧？
c068_love	我很樂意幫你做便當！
c068_profile	安布羅西亞之名是起自於讓希臘的諸神享用的料理名稱。\她的契約者在訂契約時的沉浸在製作甜點中，所以她的Child只要有機會的話她就會做甜點。\這一部分一切都很好，問題是當她打算把「所有」的菜都變成甜點時…
c069_interest	等等，你是最弱的吊車尾？\我哪裡做錯了？
c069_like	力量是最重要的！\由我來鍛練你吧！
c069_love	你一定要給我成為魔王喔！
c069_profile	被絕對的力量給誘惑，這名Child對於加入魔王爭奪戰勇往直前並且毫不遲疑。名為卜塔，以正義之神和建築師為名，他是由一位希望藉由力量改正世界上所有錯誤的契約者而生。但除了這個願望，卜塔的契約者擁有工程師的實力，而非絕對的力量，這也是卜塔所遺傳到的。\一旦他理解自己的能力程度，他開始在夜世界的黑市之中工作。
c072_interest	我會在你的軟弱時保護你！
c072_like	我會在你焦慮時為你除去煩憂！
c072_love	我接受你成為我的主人。
c072_profile	一位男孩受夠了自身的軟弱，一心只想得到力量，以保護心愛的人。最後，他尋求了不該尋求的幫助，而變成了惡魔的Child。即使如此，他內心所追求的仍是「保護弱小的人」。\誓言肅清卑鄙之人，他以不斷戰鬥直到敵人斷氣的傳奇之狼「芬里爾」為名。
c073_interest	成為魔王不是很空虛嗎？
c073_like	你為什麼一直擔心我？
c073_love	如果你成為魔王的話，\我也能獲得幸福嗎？
