// key	CHARACTER_DUNGEON_NAME_	CHARACTER_DUNGEON_SECOND_NAME_	CHARACTER_DUNGEON_LOCATION_DESC_
130002	ด่าน 2	ผู้ติดตาม	
130003	ด่าน 3	ดอกไม้ยะเยือก I	
130004	ด่าน 4	เกมซ่อนหา	
130005	ด่าน 5	ดอกไม้ยะเยือก II	
130006	ด่าน 6	เกมหลอก คนลวง	
130007	ด่าน 7	ดอกไม้ยะเยือก III	
130008	ด่าน 8	ความบ้าคลั่งอันเงียบงัน	
1310	NARRATIVE	ดอกไม้ยะเยือก	ความมืดมนของเด็กสาวผู้เลื่อมใสปีศาจ
131001	ด่าน 1	สตอล์คเกอร์ (ยาก)	
131002	ด่าน 2	ผู้ติดตาม (ยาก)	
131003	ด่าน 3	ดอกไม้ยะเยือก I (ยาก)	
131004	ด่าน 4	เกมซ่อนหา (ยาก)	
131005	ด่าน 5	ดอกไม้ยะเยือก II (ยาก)	
131006	ด่าน 6	เกมหลอก คนลวง (ยาก)	
131007	ด่าน 7	ดอกไม้ยะเยือก III (ยาก)	
131008	ด่าน 8	ความบ้าคลั่งอันเงียบงัน (ยาก)	
1400	<NARRATIVE>	ผดุงความยุติธรรม	เราทุกคนต่างมีความรู้สึกอันหวงแหนล้ำค่า
140001	ด่าน 1	แสงสว่างในความมืดมิด	
140002	ด่าน 2	ความลังเลใจ	
140003	ด่าน 3	การผดุงความยุติธรรม Ⅰ	
140004	ด่าน 4	การเลิกวิตกกับอดีต	
140005	ด่าน 5	การผดุงความยุติธรรม Ⅱ	
140006	ด่าน 6	ความทรงจำอันเก่าแก่	
140007	ด่าน 7	การผดุงความยุติธรรม Ⅲ	
140008	ด่าน 8	หนทางที่ถูกต้อง	
1410	<NARRATIVE>	ผดุงความยุติธรรม	เราทุกคนต่างมีความรู้สึกอันหวงแหนล้ำค่า
141001	ด่าน 1	ยาก - แสงสว่างในความมืดมิด	
141002	ด่าน 2	ยาก - สถานการณ์ที่ลำบาก	
141003	ด่าน 3	ยาก - การผดุงความยุติธรรม Ⅰ	
141004	ด่าน 4	ยาก - การเลิกวิตกกับอดีต	
141005	ด่าน 5	ยาก - การผดุงความยุติธรรม Ⅱ	
141006	ด่าน 6	ยาก - ความทรงจำอันเก่าแก่	
141007	ด่าน 7	ยาก - การผดุงความยุติธรรม Ⅲ	
141008	ด่าน 8	ยาก - หนทางที่ถูกต้อง	
1500	NARRATIVE	รีบิลด์	ตำนานลึกลับของมิดาสคนใหม่
150001	ด่าน 1	การหลบหนี	
150002	ด่าน 2	อาชญากรรม	
150003	ด่าน 3	รีบิลด์ Ⅰ	
150004	ด่าน 4	การปรากฏตัวอย่างไม่คาดฝัน	
150005	ด่าน 5	รีบิลด์ Ⅱ	
150006	ด่าน 6	เดอะลีดเดอร์	
150007	ด่าน 7	รีบิลด์ Ⅲ	
150008	ด่าน 8	เหล่าพี่น้อง	
1510	NARRATIVE	รีบิลด์	ตำนานลึกลับของมิดาสคนใหม่
151001	ด่าน 1	ยาก - การหลบหนี	
151002	ด่าน 2	ยาก - อาชญากรรม	
151003	ด่าน 3	ยาก - รีบิลด์ Ⅰ	
151004	ด่าน 4	ยาก - การปรากฏตัวอย่างไม่คาดฝัน	
151005	ด่าน 5	ยาก - รีบิลด์ Ⅱ	
151006	ด่าน 6	ยาก - เดอะลีดเดอร์	
151007	ด่าน 7	ยาก - รีบิลด์ Ⅲ	
151008	ด่าน 8	ยาก - เหล่าพี่น้อง	
1600	<NARRATIVE>	รัก♥ สุดหัวใจ	ความฝันเกี่ยวกับกุหลาบแดงสวยงาม
160001	ด่าน 1	รัก♥ สุดหัวใจ I	
160002	ด่าน 2	หัวใจวาย	
160003	ด่าน 3	รัก♥ สุดหัวใจ II	
160004	ด่าน 4	การสูญเสียเลือดขั้นวิกฤต I	
160005	ด่าน 5	รัก♥ สุดหัวใจ III	
160006	ด่าน 6	การสูญเสียเลือดขั้นวิกฤต II	
160007	ด่าน 7	รัก♥ สุดหัวใจ IV	
160008	ด่าน 8	ประสบการณ์เฉียดตาย	
1610	<NARRATIVE>	รัก♥ สุดหัวใจ	ความฝันเกี่ยวกับกุหลาบแดงสวยงาม
161001	ด่าน 1	ยาก - รัก♥ สุดหัวใจ I	
161002	ด่าน 2	ยาก - หัวใจวาย	
161003	ด่าน 3	ยาก - รัก♥ สุดหัวใจ II	
161004	ด่าน 4	ยาก - การสูญเสียเลือดขั้นวิกฤต I	
161005	ด่าน 5	ยาก - รัก♥ สุดหัวใจ III	
161006	ด่าน 6	ยาก - การสูญเสียเลือดขั้นวิกฤต II	
161007	ด่าน 7	ยาก - รัก♥ สุดหัวใจ IV	
161008	ด่าน 8	ยาก - ประสบการณ์เฉียดตาย	
1700	NARRATIVE	แสงสว่างและความมืด	สิ่งที่กลายมาเป็นหญิงสาวและผู้ที่ตรงกันข้ามกับเธอโดยสิ้นเชิง
170001	ด่าน 1	ไปให้ได้นะ	
170002	ด่าน 2	แสงสว่างและความมืด I	
170003	ด่าน 3	การทับซ้อน	
170004	ด่าน 4	อาธีน่า	
170005	ด่าน 5	ความทรงจำ	
170006	ด่าน 6	พาลลาส	
170007	ด่าน 7	แสงสว่างและความมืด II	
170008	ด่าน 8	มาอยู่ด้วยกัน	
1710	NARRATIVE	แสงสว่างและความมืด	สิ่งที่กลายมาเป็นหญิงสาวและผู้ที่ตรงกันข้ามกับเธอโดยสิ้นเชิง
171001	ด่าน 1	ไปให้ได้นะ (ยาก)	
171002	ด่าน 2	แสงสว่างและความมืด I (ยาก)	
171003	ด่าน 3	การทับซ้อน (ยาก)	
171004	ด่าน 4	อาธีน่า (ยาก)	
171005	ด่าน 5	ความทรงจำ (ยาก)	
171006	ด่าน 6	พาลลาส (ยาก)	
171007	ด่าน 7	แสงสว่างและความมืด II (ยาก)	
171008	ด่าน 8	มาอยู่ด้วยกัน (ยาก)	
1900	การเล่าเรื่อง	คำปฏิญาณอันเป็นนิรันดร์	เด็กสาวแห่งโชคชะตาที่บาโทรีพบ
190001	ด่าน 1	คำปฏิญาณอันเป็นนิรันดร์ 1	
190002	ด่าน 2	การเผชิญหน้า	
190003	ด่าน 3	คำปฏิญาณอันเป็นนิรันดร์ 2	
190004	ด่าน 4	เรื่องราวนั้นดำเนินต่อไป	
190005	ด่าน 5	คำปฏิญาณอันเป็นนิรันดร์ 3	
190006	ด่าน 6	สหาย	
190007	ด่าน 7	คำปฏิญาณอันเป็นนิรันดร์ 4	
190008	ด่าน 8	สายลูกประคำแก้ว	
1910	การเล่าเรื่อง	คำปฏิญาณอันเป็นนิรันดร์	เด็กสาวแห่งโชคชะตาที่บาโทรีพบ
191001	ด่าน 1	ยาก - คำปฏิญาณอันเป็นนิรันดร์ 1	
191002	ด่าน 2	ยาก - การเผชิญหน้า	
191003	ด่าน 3	ยาก - คำปฏิญาณอันเป็นนิรันดร์ 2	
191004	ด่าน 4	ยาก - เรื่องราวนั้นดำเนินต่อไป	
191005	ด่าน 5	ยาก - คำปฏิญาณอันเป็นนิรันดร์ 3	
191006	ด่าน 6	ยาก - สหาย	
191007	ด่าน 7	ยาก - คำปฏิญาณอันเป็นนิรันดร์ 4	
191008	ด่าน 8	ยาก - สายลูกประคำแก้ว	
2000	<NARRATIVE>	การดวลยอดนิยม	จะมีดวงอาทิตย์สองดวงไม่ได้\อดใจรอชมการประลองระหว่างสองดีว่าผู้ยิ่งใหญ่นี้!
200001	ด่าน 1	การดวลยอดนิยม Ⅰ	ว่าง
200002	ด่าน 2	ข่าวด่วน	ว่าง
200003	ด่าน 3	การดวลยอดนิยม Ⅱ	ว่าง
200004	ด่าน 4	ไมค์เจ๊ง	ว่าง
200005	ด่าน 5	การดวลยอดนิยม Ⅲ	ว่าง
200006	ด่าน 6	โชว์ยอดนิยม	ว่าง
200007	ด่าน 7	การดวลยอดนิยม Ⅳ	ว่าง
200008	ด่าน 8	ไพรม์ไทม์	ว่าง
2010	<NARRATIVE>	การดวลยอดนิยม	จะมีดวงอาทิตย์สองดวงไม่ได้\อดใจรอชมการประลองระหว่างสองดีว่าผู้ยิ่งใหญ่นี้!
201001	ด่าน 1	การดวลยอดนิยม Ⅰ (ยาก)	ว่าง
201002	ด่าน 2	ข่าวด่วน (ยาก)	ว่าง
201003	ด่าน 3	การดวลยอดนิยม Ⅱ (ยาก)	ว่าง
201004	ด่าน 4	ไมค์เจ๊ง (ยาก)	ว่าง
201005	ด่าน 5	การดวลยอดนิยม Ⅲ (ยาก)	ว่าง
201006	ด่าน 6	โชว์ยอดนิยม (ยาก)	ว่าง
201007	ด่าน 7	การดวลยอดนิยม Ⅳ (ยาก)	ว่าง
201008	ด่าน 8	ไพรม์ไทม์ (ยาก)	ว่าง
2100	NARRATIVE	สุดที่รัก	กล่องวันวาเลนไทน์รสหวานปนขม?!
210001	ด่าน 1	สุดที่รัก	
210002	ด่าน 2	เจ้าชอบช็อกโกแลตแบบไหน?	
210003	ด่าน 3	สุดที่รัก	
210004	ด่าน 4	ของขวัญพิเศษ	
210005	ด่าน 5	สุดที่รัก	
210006	ด่าน 6	กล่องเค้กช็อกโกแลตที่ถูกขโมยมา	
210007	ด่าน 7	สุดที่รัก	
210008	ด่าน 8	ทำด้วยความรัก	
2110	NARRATIVE	สุดที่รัก	กล่องวันวาเลนไทน์รสหวานปนขม?!
211001	ด่าน 1	สุดที่รัก (ยาก)	
211002	ด่าน 2	เจ้าชอบช็อกโกแลตแบบไหน? (ยาก)	
211003	ด่าน 3	สุดที่รัก (ยาก)	
211004	ด่าน 4	ของขวัญพิเศษ (ยาก)	
211005	ด่าน 5	สุดที่รัก (ยาก)	
211006	ด่าน 6	กล่องเค้กช็อกโกแลตที่ถูกขโมยมา (ยาก)	
211007	ด่าน 7	สุดที่รัก (ยาก)	
211008	ด่าน 8	ทำด้วยความรัก (ยาก)	
2200	NARRATIVE	วิวรณ์	แสงอ่อนๆ ที่เกิดจากความโกลาหลและความว่างเปล่า หุบเหวดำมืด
220001	ด่าน 1	วิวรณ์จากพระผู้เป็นเจ้า I	
220002	ด่าน 2	นักสืบกับผู้บูชาปีศาจ	
220003	ด่าน 3	วิวรณ์จากพระผู้เป็นเจ้า II	
220004	ด่าน 4	พันธสัญญาและความทรงจำ	
220005	ด่าน 5	วิวรณ์จากพระผู้เป็นเจ้า III	
220006	ด่าน 6	ธูปแห่งคำอธิษฐาน	
220007	ด่าน 7	วิวรณ์จากพระผู้เป็นเจ้า IV	
220008	ด่าน 8	วิวรณ์ของพระเจ้า	
2210	NARRATIVE	วิวรณ์	แสงอ่อนๆ ที่เกิดจากความโกลาหลและความว่างเปล่า หุบเหวดำมืด
221001	ด่าน 1	วิวรณ์จากพระผู้เป็นเจ้า I (ยาก)	
221002	ด่าน 2	นักสืบกับผู้บูชาปีศาจ (ยาก)	
221003	ด่าน 3	วิวรณ์จากพระผู้เป็นเจ้า II (ยาก)	
221004	ด่าน 4	พันธสัญญาและความทรงจำ (ยาก)	
221005	ด่าน 5	วิวรณ์จากพระผู้เป็นเจ้า III (ยาก)	
221006	ด่าน 6	ธูปแห่งคำอธิษฐาน (ยาก)	
221007	ด่าน 7	วิวรณ์จากพระผู้เป็นเจ้า IV (ยาก)	
221008	ด่าน 8	วิวรณ์ของพระเจ้า (ยาก)	
2400	NARRATIVE	ประวัติของรีเบิร์ธแล็บ	อดีตที่ไม่มีใครรู้ของห้องวิจัยการเล่นแร่แปรธาตุของปีศาจ
240001	ด่าน 1	ยาปีศาจ	ไม่มี
240002	ด่าน 2	เรื่องความงามน่ารู้	ไม่มี
240003	ด่าน 3	ยาปีศาจ	ไม่มี
240004	ด่าน 4	หลักเบื้องต้น	ไม่มี
240005	ด่าน 5	ยาปีศาจ	ไม่มี
240006	ด่าน 6	ผู้งดงาม	ไม่มี
240007	ด่าน 7	ยาปีศาจ	ไม่มี
240008	ด่าน 8	รีเบิร์ธแล็บ	ไม่มี
2410	NARRATIVE	ประวัติของรีเบิร์ธแล็บ	อดีตที่ไม่มีใครรู้ของห้องวิจัยการเล่นแร่แปรธาตุของปีศาจ
241001	ด่าน 1	ยาปีศาจ (ยาก)	ไม่มี
241002	ด่าน 2	เรื่องความงามน่ารู้ (ยาก)	ไม่มี
241003	ด่าน 3	ยาปีศาจ (ยาก)	ไม่มี
241004	ด่าน 4	หลักเบื้องต้น (ยาก)	ไม่มี
241005	ด่าน 5	ยาปีศาจ (ยาก)	ไม่มี
241006	ด่าน 6	อารมณ์สุนทรีย์ (ยาก)	ไม่มี
241007	ด่าน 7	ยาปีศาจ (ยาก)	ไม่มี
241008	ด่าน 8	รีเบิร์ธแล็บ (ยาก)	ไม่มี
2500	NARRATIVE	โดนัทที่หายไป	ใครขโมยโดนัทไป?!
250001	ด่าน 1	ตามหาโดนัท 1	
250002	ด่าน 2	คนร้ายอยู่ใกล้ตัว	
250003	ด่าน 3	ตามหาโดนัท 2	
250004	ด่าน 4	สตรอว์เบอร์รีเคลือบน้ำตาล	
250005	ด่าน 5	ตามหาโดนัท 3	
250006	ด่าน 6	ปาร์ตี้ออนเซ็น	
250007	ด่าน 7	ตามหาโดนัท 4	
250008	ด่าน 8	ทางเลือกสามอย่างที่เหลือ	
2510	NARRATIVE	โดนัทที่หายไป	ใครขโมยโดนัทไป?!
251001	ด่าน 1	ตามหาโดนัท 1 (ยาก)	
251002	ด่าน 2	คนร้ายอยู่ใกล้ตัว (ยาก)	
251003	ด่าน 3	ตามหาโดนัท 2 (ยาก)	
251004	ด่าน 4	สตรอว์เบอร์รีเคลือบน้ำตาล (ยาก)	
251005	ด่าน 5	ตามหาโดนัท 3 (ยาก)	
251006	ด่าน 6	ปาร์ตี้ออนเซ็น (ยาก)	
251007	ด่าน 7	ตามหาโดนัท 4 (ยาก)	
251008	ด่าน 8	ทางเลือกสามอย่างที่เหลือ (ยาก)	
2600	NARRATIVE	BBCF โคลาโบ	เรื่องราวที่ผิดแผกไปเล็กน้อยของอาชัวร์
260001	ด่าน 1	มูลเหตุ 1	
260002	ด่าน 2	การตามหาใครบางคน	
260003	ด่าน 3	มูลเหตุ 2	
260004	ด่าน 4	การเผชิญหน้า อันน่าประหลาดใจ(?)	
260005	ด่าน 5	มูลเหตุ 3	
260006	ด่าน 6	ปรมาจารย์	
260007	ด่าน 7	มูลเหตุ 4	
260008	ด่าน 8	ปณิธานแต่ละอย่าง	
2610	NARRATIVE	BBCF โคลาโบ	เรื่องราวที่ผิดแผกไปเล็กน้อยของอาชัวร์
261001	ด่าน 1	ยาก: มูลเหตุ 1	
261002	ด่าน 2	ยาก: การตามหาใครบางคน	
261003	ด่าน 3	ยาก: มูลเหตุ 2	
261004	ด่าน 4	ยาก: การเผชิญหน้า อันน่าประหลาดใจ(?)	
261005	ด่าน 5	ยาก: มูลเหตุ 3	
261006	ด่าน 6	ยาก: ปรมาจารย์	
261007	ด่าน 7	ยาก: มูลเหตุ 4	
261008	ด่าน 8	ยาก: ปณิธานแต่ละอย่าง	
2700	NARRATIVE	ปริศนากลางฤดูร้อน	ขับไล่ไอร้อนในหน้าร้อนด้วยประสบการณ์ขนหัวลุก!
270001	ด่าน 1	ภารกิจหลอน 1	
270002	ด่าน 2	เดินเล่นยามเย็น	
270003	ด่าน 3	ภารกิจหลอน 2	
270004	ด่าน 4	แขกยามวิกาล	
270005	ด่าน 5	ภารกิจหลอน 3	
270006	ด่าน 6	เรื่องเฮี้ยนหลังโรงเรียนเลิก	
270007	ด่าน 7	ภารกิจหลอน 4	
270008	ด่าน 8	ปริศนากลางฤดูร้อน	
2710	NARRATIVE	ปริศนากลางฤดูร้อน	ขับไล่ไอร้อนในหน้าร้อนด้วยประสบการณ์ขนหัวลุก!
271001	ด่าน 1	ภารกิจหลอน 1 (ยาก)	
271002	ด่าน 2	เดินเล่นยามเย็น (ยาก)	
271003	ด่าน 3	ภารกิจหลอน 2 (ยาก)	
271004	ด่าน 4	แขกยามวิกาล (ยาก)	
271005	ด่าน 5	ภารกิจหลอน 3 (ยาก)	
271006	ด่าน 6	เรื่องเฮี้ยนหลังโรงเรียนเลิก (ยาก)	
271007	ด่าน 7	ภารกิจหลอน 4 (ยาก)	
271008	ด่าน 8	ปริศนากลางฤดูร้อน (ยาก)	
2800	NARRATIVE	ไม่มีแดนสวรรค์	เปิดฉากเส้นทางหลบหนีที่น่าตื่นตาตื่นใจของทั้งคู่
280001	ด่าน 1	เส้นทางหนี 1	
280002	ด่าน 2	พระอาทิตย์ของข้า	
280003	ด่าน 3	เส้นทางหนี 2	
280004	ด่าน 4	ดวงอาทิตย์ไม่มีวันตก	
280005	ด่าน 5	เส้นทางหนี 3	
280006	ด่าน 6	ความมืด	
280007	ด่าน 7	เส้นทางหนี 4	
280008	ด่าน 8	ภายในเขาวงกต	
2810	NARRATIVE	ไม่มีแดนสวรรค์	เปิดฉากเส้นทางหลบหนีที่น่าตื่นตาตื่นใจของทั้งคู่
281001	ด่าน 1	เส้นทางหนี 1 (ยาก)	
281002	ด่าน 2	พระอาทิตย์ของข้า (ยาก)	
281003	ด่าน 3	เส้นทางหนี 2 (ยาก)	
281004	ด่าน 4	ดวงอาทิตย์ไม่มีวันตก (ยาก)	
281005	ด่าน 5	เส้นทางหนี 3 (ยาก)	
281006	ด่าน 6	ความมืด (ยาก)	
281007	ด่าน 7	เส้นทางหนี 4 (ยาก)	
281008	ด่าน 8	ภายในเขาวงกต (ยาก)	
2900	<NARRATIVE>	ฮาโลวีนสุดลับ	ทุกคนต่างก็มีความลับที่ให้ใครรู้ไม่ได้\ข้าเองก็... มีความลับแบบนั้นเช่นกัน
290001	ด่าน 1	ความลับของไลมา	ว่าง
290002	ด่าน 2	ความลับถูกเปิดเผย	ว่าง
290003	ด่าน 3	ความลับของไลมา	ว่าง
290004	ด่าน 4	ขโมยกล้อง	ว่าง
290005	ด่าน 5	ความลับของไลมา	ว่าง
290006	ด่าน 6	ไล่ล่าไทฟอน	ว่าง
290007	ด่าน 7	ความลับของไลมา	ว่าง
290008	ด่าน 8	ข้าขอโทษนะ!	ว่าง
2910	<NARRATIVE>	ฮาโลวีนสุดลับ	ทุกคนต่างก็มีความลับที่ให้ใครรู้ไม่ได้\ข้าเองก็... มีความลับแบบนั้นเช่นกัน
291001	ด่าน 1	ยาก - ความลับของไลมา	ว่าง
291002	ด่าน 2	ยาก - ความลับถูกเปิดเผย	ว่าง
291003	ด่าน 3	ยาก - ความลับของไลมา	ว่าง
291004	ด่าน 4	ยาก - ขโมยกล้อง	ว่าง
291005	ด่าน 5	ยาก - ความลับของไลมา	ว่าง
291006	ด่าน 6	ยาก - ไล่ล่าไทฟอน	ว่าง
291007	ด่าน 7	ยาก - ความลับของไลมา	ว่าง
291008	ด่าน 8	ยาก - ข้าขอโทษ!	ว่าง
3000	<NARRATIVE>	โอกาสครั้งที่สอง	ไม่มีโอกาสครั้งที่สองแล้ว! ข้าจะไม่ลังเลอีกต่อไป!
300001	ด่าน 1	โอกาสอีกครั้ง	
300002	ด่าน 2	โอกาสที่ไม่คาดคิด	
300003	ด่าน 3	โอกาสอีกครั้ง	
300004	ด่าน 4	ไปกันเถอะ!	
300005	ด่าน 5	โอกาสอีกครั้ง	
300006	ด่าน 6	โอกาส	
300007	ด่าน 7	โอกาสอีกครั้ง	
300008	ด่าน 8	ไม่มีโอกาสครั้งที่สองแล้ว	
3010	<NARRATIVE>	โอกาสครั้งที่สอง	ไม่มีโอกาสครั้งที่สองแล้ว! ข้าจะไม่ลังเลอีกต่อไป!
301001	ด่าน 1	โอกาสอีกครั้ง(ยาก)	
301002	ด่าน 2	โอกาสที่ไม่คาดคิด(ยาก)	
301003	ด่าน 3	โอกาสอีกครั้ง(ยาก)	
301004	ด่าน 4	ไปกันเถอะ!(ยาก)	
301005	ด่าน 5	โอกาสอีกครั้ง(ยาก)	
301006	ด่าน 6	โอกาส(ยาก)	
301007	ด่าน 7	โอกาสอีกครั้ง(ยาก)	
301008	ด่าน 8	ไม่มีโอกาสครั้งที่สองแล้ว(ยาก)	
3100	NARRATIVE	ความรักคือสิ่งเดียวที่เจ้าต้องการ	ในที่สุดพวกเขาก็มาถึงรีสอร์ทสกีจนได้ แต่เกิดเรื่องอลวนขึ้นงั้นเหรอ?
310001	ด่าน 1	เล่นสกี I	
310002	ด่าน 2	ไปรีสอร์ทสกี	
310003	ด่าน 3	เล่นสกี II	
310004	ด่าน 4	โอกาสทำพันธสัญญา	
310005	ด่าน 5	เล่นสกี III	
310006	ด่าน 6	หิมะสร้างความสับสน	
310007	ด่าน 7	เล่นสกี IV	
310008	ด่าน 8	พลุวันคริสต์มาสอีฟ	
3110	NARRATIVE	ความรักคือสิ่งเดียวที่เจ้าต้องการ	ในที่สุดพวกเขาก็มาถึงรีสอร์ทสกีจนได้ แต่เกิดเรื่องอลวนขึ้นงั้นเหรอ?
311001	ด่าน 1	เล่นสกี I (ยาก)	
311002	ด่าน 2	ไปรีสอร์ทสกี (ยาก)	
311003	ด่าน 3	เล่นสกี II (ยาก)	
311004	ด่าน 4	โอกาสทำพันธสัญญา (ยาก)	
311005	ด่าน 5	เล่นสกี III (ยาก)	
311006	ด่าน 6	หิมะสร้างความสับสน (ยาก)	
311007	ด่าน 7	เล่นสกี IV (ยาก)	
311008	ด่าน 8	พลุวันคริสต์มาสอีฟ (ยาก)	
3200	NARRATIVE	ซานต้ากำลังจะมาที่เมือง	ความรุ่งเรืองบนสวรรค์และความสงบสุขบนโลก
320001	ด่าน 1	การมาเยือนของซานตาคลอส	
320002	ด่าน 2	กล่องคริสต์มาส	
320003	ด่าน 3	การมาเยือนของซานตาคลอส	
320004	ด่าน 4	ความรุ่งเรืองและสันติภาพ	
320005	ด่าน 5	การมาเยือนของซานตาคลอส	
320006	ด่าน 6	ข้าเกลียดพวกเด็กบ้าน่ารำคาญ!	
320007	ด่าน 7	การมาเยือนของซานตาคลอส	
320008	ด่าน 8	ความปรารถนาของเด็กดีงั้นเหรอ	
3210	NARRATIVE	ซานต้ากำลังจะมาที่เมือง	
321001	ด่าน 1	ยาก: การมาเยือนของซานตาคลอส	
321002	ด่าน 2	ยาก: กล่องคริสต์มาส	
321003	ด่าน 3	ยาก: การมาเยือนของซานตาคลอส	
321004	ด่าน 4	ยาก: การมาเยือนของซานตาคลอส	
321005	ด่าน 5	ยาก: การมาเยือนของซานตาคลอส	
321006	ด่าน 6	ยาก: พวกเด็กบ้าน่ารำคาญ!	
321007	ด่าน 7	ยาก: การมาเยือนของซานตาคลอส	
321008	ด่าน 8	ยาก: ความปรารถนาของเด็กดีงั้นเหรอ	
3300	NARRATIVE	เดจาวู	ช็อกโกแลตที่คนน่ารักอย่างพาคเฮ็ตทำเอง!
330001	ด่าน 1	เดจาวูⅠ	
330002	ด่าน 2	เช้าที่เกิดซ้ำ	
330003	ด่าน 3	เดจาวูⅡ	
330004	ด่าน 4	ช็อกโกแลตพิเศษ	
330005	ด่าน 5	เดจาวูⅢ	
330006	ด่าน 6	ร่วมมือกับพาคเฮ็ต	
330007	ด่าน 7	เดจาวูⅣ	
330008	ด่าน 8	ปลายทางของความฝัน	
3310	NARRATIVE	เดจาวู	ช็อกโกแลตที่คนน่ารักอย่างพาคเฮ็ตทำเอง!
331001	ด่าน 1	เดจาวูⅠ (ยาก)	
331002	ด่าน 2	เช้าที่เกิดซ้ำ(ยาก)	
331003	ด่าน 3	เดจาวูⅡ (ยาก)	
331004	ด่าน 4	ช็อกโกแลตพิเศษ(ยาก)	
331005	ด่าน 5	เดจาวูⅢ (ยาก)	
331006	ด่าน 6	ร่วมมือกับพาคเฮ็ต(ยาก)	
331007	ด่าน 7	เดจาวูⅣ (ยาก)	
331008	ด่าน 8	ปลายทางของความฝัน(ยาก)	
3400	NARRATIVE	ความรักทำให้ตาบอด	ลูกอมจากมาสเตอร์เหรอ? ข้าก็อยากกินด้วย!
340001	ด่าน 1	วันไวท์เดย์ I	
340002	ด่าน 2	ลูกอมยักษ์	
340003	ด่าน 3	วันไวท์เดย์ II	
340004	ด่าน 4	ข้าอยากจะช่วยเจ้านะ	
340005	ด่าน 5	ปฏิบัติการฝันหวาน	
340006	ด่าน 6	อยากชิมช็อกโกแลตสักหน่อยมั้ย?	
340007	ด่าน 7	ศัตรูหัวใจ	
340008	ด่าน 8	ลูกอมพิเศษชิ้นนั้น	
