// key	CHARACTER_NAME_	CHARACTER_SKIN_DESCRIPTION_
c020_02	賭徒_福爾圖娜	賭徒福爾圖娜最幸運的服裝。她穿這件絕對不會輸。
c022_00	坂卷_豐	「我是布團妖精。加入我的布團樂園吧！」
c022_01	懶散的_瑪雅烏爾	遊戲過度對正在發育的美少年視力會有負面的影響。
c022_02	沒出息的_瑪雅烏爾	瑪雅烏爾已經升級了。他的能力提升也完成了。
c022_10	女僕模式_瑪雅烏爾	美少年瑪雅烏爾的「美少女愛情遊戲裝扮」。他完全愛上這個了。
c023_00	_卡米努	
c023_01	_卡米努	
c024_00	鄰家的_魯弗斯	
c024_01	_魯弗斯	
c024_02	大公爵_魯弗斯	
c026_00	鏡野_有紗	很久沒出去了嗎？推薦你這件短裙。
c026_01	欣喜的_厄俄斯	「喪魂」胸針是一生中少見的逸品。
c026_02	狂喜的_厄俄斯	「仔細看看這個胸針。有注意到什麼不一樣嗎？」
c027_00	黒笠_影子	「我的短裙吹開了！但是沒關係的！」
c027_01	覺醒的_辛西亞	這套超級英雄不分性別都能穿的披肩非常暢銷。
c027_02	真實的_辛西亞	你想要成為超級英雄嗎？那麼，首先你需要一件披肩！」
c028_00	劍持_美琴	莊嚴女士的每日戰鬥服。
c028_01	成功的_勒達	勒達的好身材真是讓人欲罷不能！
c028_02	閃耀的_勒達	勒達的身材很好！誰不想被這雙美腿給蹂躪呢！
c028_10	白日夢_勒達	「在你妄想中的女王，勒達面前下跪吧！」
c029_00	朝日奈_晴恵	一名優雅的Child從契約者時就能感受到格調之差。
c029_01	暗夜_塞勒涅	月之女神戴著雲彩。
c029_02	月光_塞勒涅	月之女神沐浴著光。
c030_00	撒拉_J	偵探？那個狩獵帽真是可愛。
c030_01	流浪的_少女偵探	流浪少女偵探專用的制服，就算跌倒了也絕對不會磨破！
c030_02	硬派_少女偵探	穿上硬派的套裝時，破案率能提升到至100%。
c031_00	_小貓	「人家永遠不會忘記主人在尾巴上留下的那份溫柔喵～♥」
c031_01	天真的_弗蕾亞	讓你想追任何一個會動的東西。小心謹慎地穿上！
c031_02	純潔的_弗蕾亞	讓你講話時喵喵叫。小心謹慎地穿上！
c032_00	谷川_佐奈	成熟之心的最佳選擇－－復古風。
c032_01	活躍的_阿萊克托	「隨時都可以呼喚我，主人！我的女僕制服二十四小時待命！」
c032_02	不休息的_阿萊克托	女僕制服讓你無所畏懼！
c033_00	桃木_沙英	綠色撫慰了無法走出初戀傷痛的女孩。
c033_01	靜謐的_黛安娜	純潔的少女、將成為森林之后。
c033_02	隱居的_黛安娜	純潔的少女、將成為森林的守護神。
c034_00	大川内_朋美	作白日夢的圖書管理員服裝。閱讀，是夢想家的責任。
c034_01	怠惰的_繆妮摩西妮	繆妮摩西妮的緊身戰鬥服。
c034_02	傲慢的_繆妮摩西妮	繆妮摩西妮緊身戰鬥服有顯瘦的效果。
c035_00	桐島_康納	這個緞帶能讓她回憶起她所遺忘的父愛。
c035_01	黎明_普西芬尼	應付任何談判的基本是一套完美的服裝。
c035_02	束縛的_普西芬尼	這就是魔界的最新潮流，客人您覺得如何呢？
c036_00	今宮_紗彩	這件服裝能完美修飾你的身型。所以現在不用擔心你的身材了。
c036_01	浪費家_荷米斯	從荷米斯二手買來的服裝就看得出來，她一點也不在意時尚。
c036_02	買家_荷米斯	從荷米斯二手買來的服裝就看得出來，她一點也不在意潮流。
c036_10	收藏家_荷米斯	為荷米斯限量打造的針織衫。
c037_00	_猶大	由貧民區之王，猶大，所穿著怪異可愛的休閒服裝。
c037_01	_猶大	男人就是要穿皮衣！別在意穿著時會流大汗！
c037_02	暗黑之王_猶大	不覺得熱嗎？如果太熱的話，就該把它脫下來了。
c038_00	艾莉西亞_布萊德利	大豔陽下，笑語也嬌萌的度假裝。
c038_01	惡毒的_卡莉普索	主張藍色是象徵熱戀的女孩所穿的服裝。
c038_02	迷人的_卡莉普索	愛需要勇氣。但我可沒打算溺死在海裡…
c039_00	森田_由里	穿上這職場女性風格的衣服，會讓你充滿自信。
c039_01	憤怒的_摩莉甘	她聽說這能看起來比較淑女才穿的，但現在她覺得被騙了。
c039_02	奉獻的_摩莉甘	她聽說這能看起來會很有魅力才穿的，但她覺得被騙了。
c040_00	高木_静	在這上班的都要穿這件制服。這是規定！
c040_01	守序的_沙瑪什	「兔子就是代表正義的動物」…到底是誰決定的？
c040_02	奉公守法的_沙瑪什	正義的兔子沒有憐憫心。「吃我一記兔兔拳！」
c041_00	_馬蒂	歡迎來到黑暗之街。看看這件高雅的皮毛大衣？
c041_01	暗夜的_提亞瑪特	小心！她的服裝太黑了，很難看到她的皮帶在哪裡。
c041_02	深淵的_提亞瑪特	「面具下是個漂亮寶貝！」不放棄這個特色。
c043_00	米井_莉花	這件角色扮演服裝有可能在美國造成轟動！
c043_01	自負的_赫拉	「嘿你！對，就是你！不，不是你！我是在跟你講話！」
c043_02	任性的_赫拉	當你被槍指著還能露出笑容時，才顯露出你的價值！
c044_00	西山_弘行	一樣的貧窮，也毫無時尚感。
c044_01	無目標的_潘迪恩	就算變成Child之後，也沒什麼改變。
c044_02	流浪者_潘迪恩	貧窮的雙刃持用者…不能掉以輕心！
c045_00	幾田_亜梨奈	開始拍攝的時候，試著展現你鍛鍊出的美麗笑容。
c045_01	歌唱的_亞莉亞	偶像的汗水就是她辛勞的果實！
c045_02	欣喜的_亞莉亞	大家都在等待！是時候登上這個舞台了！
c045_10	聖誕_亞莉亞	聖誕佳音～聖誕佳音～♪\不管是人類還是惡魔，都來享受亞莉亞的現場演唱會吧！
c045_11	全場焦點_亞莉亞	盡全力上了呦！大家一起來！\「L、O、V、E！可愛的~亞莉亞！」
c045_12	休息時間_亞莉亞	遇見Planet Party的命定之日。
c045_13	甜美巨星_亞莉亞	永不散場的演唱會。熾熱的燈光下，\為你獻上僅屬於兩人的安可曲。
c045_89	全場焦點_亞莉亞	
c047_00	加賀美_蘭	女人穿上這服裝，會令人無法拒絕。
c047_01	黑炎的_赫斯提亞	把煩人的傢伙全部燒光！\火焰的服裝！
c047_02	白炎的_赫斯提亞	如鎂燃燒時一樣純白的服裝。
c048_00	浦江_明	一個被不幸少女所詛咒的…\衣服。會是個很棒的紀念品呢！
c048_01	憂鬱的_尼曼	悲觀、自虐的、毒舌的這完美三連擊。
c048_02	愛與恨的_尼曼	愛與恨是劇毒，\不幸的是她身陷兩者之中。
c048_10	保姆_尼曼	在《羅密歐與茱麗葉》中扮演保姆的戲服。\我不是弗雷的保姆。
c049_00	_羅塞塔	如果你要的是寧靜，\穿穿看這件吧！
c049_01	迷失的_瑪亞特	這件修道服，\不能出現在神的面前！
c049_02	盲信的_瑪亞特	就算是魔鬼，有時也需要休息一下。
c049_10	深淵的_瑪亞特	暗黑的親屬、黑夜的領主、請聽！這是由深淵的馬雅特所製造的暗黑之衣。
c050_02	暴君_奧德	惡魔奧德覺醒後的真實樣貌。
c051_00	_弗雷	弗雷回復到孩童的樣貌，\藉此來節省他的魔力。
c051_01	_弗雷	這短袖運動衫只有弗雷大人適合穿！
c051_02	壞小子_弗雷	魔界的菁英、壞小子弗雷就是我！
c051_12	提伯特_弗雷	在《羅密歐與茱麗葉》中扮演提伯特的戲服。\麗莎在看著我。
c051_21	詛咒人偶_弗雷	
c052_00	原子内_美喜男	西裝下隱藏著銷售員的瘋狂。
c052_01	狂言的_比利特	如果有穿成這樣的人接近你，\轉身逃跑而且不要回頭。
c052_02	欺瞞的_比利特	如果穿著這種衣服的少年跟你搭話，都千萬不要回應\，不管他們長得多帥。
c053_00	天宮_知恵	就算買了很多漂亮的衣服，\還是沒辦法滿足她內心的空洞。
c053_01	遲疑的_梅提斯	像人偶一樣的她，\從來不開口，對她來說言語沒有任何意義。
c053_02	千里眼_梅提斯	像人偶一樣的她，\她的裙子看得出來是非常細緻的裁縫。
c054_00	_一鷹	為了主公每天修練！忍忍！
c054_01	守護的_傳奇	不像忍者的忍服充滿了對主公的忠誠心。
c054_02	傳說的_傳奇	傳說中的傳說，\在今天展開了！
c056_00	早乙女_米婭	惡魔對修道服沒有免疫力。
c056_01	犧牲的_貞德	真希望她能夠像惡魔一樣戰鬥就好了…
c056_02	獻身的_貞德	就連惡魔也願意接受福音，\就像她一樣虔誠。
c057_00	_蘭菲	如果不想惹事的話，就別去反抗她。
c057_01	_蘭菲	有這樣的店員在，\根本沒辦法專心購物啊！
c057_02	黑星_蘭菲	四個字:致命的美。
c057_10	長夜之飲_蘭菲	她會用一切手段來獲得自己想要的事物。\這就是蘭菲。
c057_87	長夜之飲_蘭菲	她會用一切手段來獲得自己想要的事物。\這就是蘭菲。
c057_88	黑星_蘭菲	四個字:致命的美。
c057_89	蘭菲	有這樣的店員在，\根本沒辦法專心購物啊！
c058_00	_尼爾提	驅魔師訓練衣。
c058_01	驅魔師_尼爾提	服裝完美呈現出\Child的原貌。
c058_02	羅刹_尼爾提	人劍合一。
c060_00	榊原_瑠璃美	從頭到腳都穿著白色。
c060_01	逆襲的_緹西福涅	即使在乎那背影也不要輕易靠近！
c060_02	復仇者_緹西福涅	一個女人有多美麗，她就有多危險。
c061_00	藤原_詩音	讓世界聽聽這美麗的重金屬！
c061_01	無名的_賽蓮	如果你想在世界的舞台上表演，\你就該為這個場合好好打扮！
c061_02	午夜的_賽蓮	感受這泉湧般的惡魔靈感！
c062_00	指川_敦子	強烈推薦給要\在學生時期享受愛與忌妒的人。
c062_01	芬芳的_歐羅巴	記得要小心刺\就算是在最美的花朵上…
c062_02	誘人的_歐羅巴	不明白為何這如此漂亮嗎？\那可是嚴重的問題。
c063_00	井口_明美	害羞女孩的休閒服。
c063_01	羞怯的_弗雷希亞	把信投入郵筒裡吧。
c063_02	臆測的_弗雷希亞	雖然此言輕如鴻毛，但其誠意卻勝過千言萬語。
c064_00	岩井_明子	將梅杜莎的魅力提升到更高層次的服裝。
c064_01	君臨_梅杜莎	梅杜莎的常規戰鬥服。
c064_02	霸王_梅杜莎	隱藏著梅杜莎鬥志的戰鬥服。
c064_88	霸王_梅杜莎	如果你要逃跑，趁現在吧。
c064_89	君臨_梅杜莎	
c065_00	尼宮_亞夢	大人不好當。
c065_01	盛開的_艾拉托	盛開之美。
c065_02	百花繚亂_艾拉托	有能搭配這套服裝的香水嗎？
c066_00	_黒埼陽平	西洋象棋是一種爾虞我詐的遊戲。\不要被那微笑給騙了。
c066_01	獨善其身的_阿頓	給他們看看你裝得最好的撲克臉。\別讓你的情緒出賣了你。
c066_02	策略家_阿頓	1 + 1 = 2！現在，你不覺得自己變聰明了嗎？
c067_00	草野_作治	禁止健康的年輕人著用。
c067_01	未知的_桑納托斯	黑色是代表死亡和衰退的顏色。
c067_02	超然的_桑納托斯	黑色是代表安息和永恆平靜的顏色。
c068_00	佐藤_詩織	多虧有圍裙，衣服得救了，\但食物就沒那麼幸運了。
c068_01	挑戰者_安布羅西亞	你知道香腸其實是一種\很難烹調的食物嗎？
c068_02	美食家_安布羅西亞	我可以來些甜點嗎？
c069_00	桐原_亮平	扳手是工具，不是武器。
c069_01	修復的_卜塔	這把扳手不是工具。它是武器。
c069_02	調整的_卜塔	專門對付腦子裡螺絲鬆掉的笨蛋，\我剛好有把扳手可以拴緊他們。
c072_00	中山本_博嗣	為什麼你會認為我被霸凌了？
c072_01	探險家_芬里爾	寡言虛無主義者的戰鬥服。
c072_02	暗影_芬里爾	敢於同歸於盡，必殺戰鬥服！
c073_00	双葉_杏	悲觀的雜貨店老闆。
c073_01	自嘲的_娜薇	娜薇充滿嘆息的寒冷裝扮。
c073_02	空洞_娜薇	以娜薇的眼淚製成的服裝。
c074_00	吉田_喜子	一名真正的啦啦隊員能好好運用任何道具。
c074_01	努力的_奎里努斯	你知道翻車魚跟惡魔是好麻吉嗎？
c074_02	熱情聲援_奎里努斯	為想要一支私人啦啦隊的魔鬼量身打造！
c075_01	濃郁的_塔哈	由塔哈個人挑選的黑色露背連身迷你裙。
c082_00	加納_悠	穿上它會增加感知力，但連帶著也會增加衰運。
c082_01	巧手的_卡爾克斯	一件休閒但精心設計\且縫有紅色袖標的夾克。
c082_02	預言的_卡爾克斯	卡爾克斯的酷炫、休閒、米色的大衣…呃，夾克。
c083_00	上坂_怜	所有的包包都需要接受檢查。\而且沒錯，槍械都將充公！
c083_01	戰場的_涅伊特	穿上它時，戰鬥渴望將會上升。
c083_02	戰術家_涅伊特	這戰服能瞬間大幅提昇戰鬥力，但會無法分辨敵友，需注意。
c086_00	原田_響子	永遠不要喝沒經過認可的女巫煮的湯。
c086_01	調味的_高嘉	食物代表真心！\高嘉的戰鬥服。
c086_02	風味的_高嘉	食物代表愛情！\高嘉的戰鬥服。
c087_01	純白的_尼努爾塔	讓尼努爾塔挺過激烈戰鬥的幸運服裝。
c090_00	凛堂_圭斗	活下去吧，不管你在前方會碰到什麼。
c090_01	再生的_兀兒肯	捕捉到那股經典布偶感的造型。
c090_02	復活的_兀兒肯	捕捉到那股經典布偶感的文藝復興外觀。
c091_00	宮守_百合子	展示米拉真正強悍之處的服裝。
c091_01	守護者_米拉	完整展現米拉兇殘一面的簡單服裝。
c091_02	忠心的_米拉	米拉的力量已經全部解放。沒人能接近她了。
c092_01	潔癖的_阿米德	完全證明阿爾米德\配劍後有多麼優秀的戰鬥服。
c095_00	久藤_久美子	縱然遍體鱗傷，依然努力不懈！
c095_01	熱血的_維斯塔	穿上它後，即可挑戰所有人進行決鬥！
c095_02	激情的_維斯塔	完全聚焦在求勝的戰鬥服。
c099_00	岡沢_茉鈴	流行歌手玩重金屬音樂有哪裡不對嗎？
c099_01	無聊的_墨爾波墨涅	當我穿上它的時候，我的聲音更上一層樓了！
c099_02	嘶吼的_墨爾波墨涅	頭髮不夠長怎麼搖滾甩頭！
c101_00	春日井_奈波	你會當她的守護天使嗎？
c101_01	天真的_緒林克斯	善良的緒林克斯的戰鬥服。
c101_02	讚美的_緒林克斯	在緒林克斯決定向人類和惡魔\表現善意後所穿著的戰鬥服。
c101_10	奇蹟的_緒林克斯	她的善良甚至能融化冬日。
c106_01	報復的_美狄亞	隨附一隻會跟著穿戴者一起說話的玩偶。
c106_02	陰謀的_美狄亞	隨附和這套服裝一起受到詛咒的玩偶。
c107_00	勅使河原_雅人	即使是太陽眼鏡也藏不住他那空洞的想法。
c107_01	閃耀的_阿波羅	舞者阿波羅的戰鬥服。\只要開始律動，他的翹臀就停不下來了。
c107_02	令人崇拜的_阿波羅	太陽舞者阿波羅的戰鬥服。\真的很難假裝沒看到…你知道的。
c110_00	佐久間_善浩	製作的泰迪熊的匠人。
c110_01	固執的_弗林斯	機能性為零。\這件皮衣所追求的純粹是造型。
c110_02	冒險家_弗林斯	防寒性為零。\這件皮衣所追求的是熱情的設計感。
c110_10	聖誕_弗林斯	足以融化聖誕夜白雪的熱情男人所穿的皮衣。
c112_00	來栖_誠一郎	苦惱著有關「真理」的事情\是成長中男孩的象徵。
c112_01	求道者_以利亞	充滿了求道者以利亞之苦惱的戰鬥服。
c112_02	賢者_以利亞	由智慧守護者以利亞之意志\所製成的戰鬥服。
c113_00	御堂_茅野	一套由Child契約者所穿著的服裝。
c115_00	弦券_詩乃	我那柔嫩、白皙皮膚的秘密？英年早逝！
c115_01	悲傷的_商籟	讓每一位觀眾都感到悲傷，\不管表演的項目是什麼。
c115_02	協調的_商籟	讓每一位觀眾都想要大哭，\不管表演的項目是什麼。
c116_01	敏銳的_普路托	普路托的基本戰鬥制服。
c117_00	木場_鬼巫子	年輕女巫很容易成為惡魔獵捕的目標…
c117_01	忠誠的_雅加	女巫沒了掃把就什麼都不是，而掃把\沒了女巫也什麼都不是。了解了嗎？
c117_02	虔誠的_雅加	女巫的官方制服。
c120_00	如月_蕾	在花語中，牽牛花\一般來說代表「好消息」。
c120_01	草原的_芙蘿拉	芙蘿拉的戰鬥服。聞起來有野花香氣。
c120_02	自由的_芙蘿拉	芙蘿拉的戰鬥服。聞起來就像春日裡的陽光。
c121_00	野野村_紀夫	當你想要一個人獨處，試試看這套\「落魄天才音樂家」的裝扮。
c121_01	暗夜的_繆思	樂器是用來演奏，而不是用來亂搖的。
c121_02	雷鳴的_繆思	讓你看起來很酷的繆思套裝，\就算你的音樂造詣不深也一樣。
c122_01	物慾的_薩麥爾	薩麥爾的基本戰鬥制服。
c122_02	貪婪的_薩麥爾	薩麥爾能完全發揮自己\原來力量的戰鬥服。
c122_10	兔耳_薩麥爾	展現薩麥爾隱藏魅力的服裝，\但她本人卻不太喜歡。
c123_00	金田_香峯子	揮舞擴音器的老闆應該做些什麼呢？
c123_01	創造的_巴風特	巴風特的造型，他拒絕滿足於\任何枯燥、過時或落伍的事情。
c123_02	歡呼的_巴風特	巴風特的造型，他不屈不撓地試圖挑戰\時尚的極限。
c124_00	_夏娃	如果一位漂亮的年輕女性向你問路，請親切一點。
c124_01	禁忌的_夏娃	只有夏娃可以穿著南瓜裙，\卻還是非常性感。
c124_02	原罪的_夏娃	提升力量，但也會阻礙你的方向感。
c124_10	青玫瑰_夏娃	黎明時的月光。\藍玫瑰花瓣之夢。
c125_00	仙石_誠二	愛上魯薩爾卡契約者的高中生。
c125_01	喜劇的_阿爾蒂斯	由純粹之心淬煉，阿爾蒂斯的劍。
c125_02	誓劍勇者_阿爾蒂斯	誓言了對魯薩爾卡之愛的劍。
c125_10	浪漫的_阿爾蒂斯	就算此愛行於荊棘之路，我的感情也不會改變！
c125_89	浪漫的_阿爾蒂斯	我不會讓任何人成為我愛情的障礙！
c126_00	星田_桃美	帶著開朗笑容的年輕女孩，她已經\克服了第一次心碎的痛苦。
c126_01	你的_薩耳瑪西斯	暢銷的魔法女孩套裝。\各地玩具店全面發售中。
c126_02	只屬於你的_薩耳瑪西斯	薩耳瑪西斯獨家服裝，沒有一家玩具店能夠匹配得上。
c127_00	小栗_奈津季	有隻貓待在身邊的話，就算是暴雨的天氣，也讓人感到陽光普照。
c127_01	野生的_芭絲黛特	為什麼每個人都假裝沒看到我…？
c127_02	幻夜的_芭絲黛特	如果你想要穿上這套服裝，就必須要精進你的台步。\我是說真正的台步。
c127_10	再臨的_芭絲黛特	芭絲黛特的法老造型，縫製有魔幻金線。
c129_01	可敬的_尼姬	尼姬的標準服裝。
c130_00	曲沼_神樂	少年白髮代表著一名真正音樂家的特徵。
c130_01	名將_吉妮絲	無與倫比音樂家，吉妮絲的戰鬥服。
c130_02	大師_吉妮絲	完美主義藝術家，吉妮絲的戰鬥服。
c131_00	尾田_明彦	由歐西里斯契約者所穿著的服裝。
c131_01	回歸的_歐西里斯	歐西里斯的基本戰鬥制服。
c132_00	尾田_明弘	沒有比這更適合讓人穿來跳舞到天黑的服裝了。
c132_01	沉著的_邁達斯	散發出沉靜優雅的邁達斯套裝。
c132_02	審美的_邁達斯	適合參加宴會的邁達斯套裝。
c133_00	光國_禮佳	這不是躲避球員的衣服，是排球員的。
c133_01	決戰的_提泰妮亞	這大放異彩的光芒就是提泰妮亞的魅力。
c133_02	大團圓_提泰妮亞	自稱是魔王爭奪戰中的吉祥物，提泰妮亞的戰鬥服。
c134_00	_中川美咲	
c135_00	要美織	妹妹那件有貓咪在上頭的服裝。
c135_01	戰士_瓦爾基麗	自豪且專屬於你的戰士，瓦爾基麗的戰鬥服。
c135_02	高傲的_瓦爾基麗	孤傲且專屬於你的戰士，瓦爾基麗的戰鬥服。
c139_00	篠原_志保	害羞也沒關係，為什麼不試一次看看？
c139_01	花園的_波摩納	發現藏身花瓣之間的波摩納。
c139_02	隱藏的_波摩納	發現藏身森林之間的波摩納。
c140_01	看守的_諾登斯	諾登斯的標準造型。
c141_00	射手矢_弓美	一套充滿射箭天才沮喪之情的服裝，\她戰勝了她單相思的男人。
c141_01	獨白的_阿莫爾	阿莫爾的戰鬥服，他是永不失手的孤獨玩家。
c141_02	單戀的_阿莫爾	不知是否為愛的奇蹟，這是對惡魔有100%命中率的阿莫爾戰鬥服。
c142_00	寢占瑠衣子	因睡眠不足而黑沉的雙眼，像惡魔似的。
c142_01	夜下少女_許普諾斯	就像是在夢中見到一樣…是我在幻想嗎?
c142_02	夢想家_許普諾斯	就像在惡夢中見到的一樣…是我在幻想嗎?
c144_01	暗夜祭_梅迪	可以讓所有小學生都變成女巫的服裝。\孩子們愛死了！
c147_00	權田_冬治	「如有任何疑問，煩請告知」。\謝，謝啦，我只是看看…
c147_01	狂暴的_巴耳	巴耳的戰鬥服，他看來似乎會\把眼中所見的一切都給毀掉。
c147_02	血腥的_巴耳	巴耳的戰鬥服，他看來似乎會\將一切碎屍萬段。
c148_00	北爪_珠里亞	塗鴉是年輕人對於自由最純粹的表達！\我不會讓你把這說成「隨便亂畫」！
c148_01	小丑_伊南娜	這套服裝就是有種魔力，讓你想要把頭趟在上面休息。
c148_02	暴君_伊南娜	團體拍照時， 不要擺出這樣的表情…
c149_00	海老名_英花	菜鳥教師總是會被送上前線。
c149_01	優柔寡斷的_魯薩爾卡	在水中，你永遠都不會迷路。
c149_02	告白的_魯薩爾卡	在這個當下，世界上已經沒有那種\魯薩爾卡唱不來的舞台。
c152_00	_希比	想要嘗嘗最佳的雞尾酒，就來回憶酒吧。
c153_00	塩塚_思帆	有了這些地圖，就沒有我到不了的地方了！
c153_01	冒險家_艾波娜	前往魔界的盡頭！\帶上最輕的包包！
c153_02	流浪的_艾波娜	無論我走到哪，都是自己的道路。\無論我去到哪，都是自己的終點！
c154_00	京_太一	即使是菜鳥偵探也能從一個人的衣服中發現不少線索。
c154_01	嚴厲的_托特	這股魅力多麼精萃，它會讓你神魂顛倒。
c154_02	苛刻的_托特	這股魅力多麼劇烈，它會讓你神魂顛倒。
c155_00	天音_奏惠	一套由艾蔻契約者所穿著的服裝。
c155_01	歌唱的_艾蔻	艾蔻的標準服裝。
c155_02	少女團體_艾蔻	艾蔻的覺醒型態。
c156_00	桔梗谷_貴理子	一股神祕之美，讓人有一種\目睹了很多不可置信事物的印象。
c156_01	獨裁的_伊莉莎白	藐視著全世界的貴婦，伊莉莎白的戰鬥服。
c156_02	皇后_伊莉莎白	群魔聽其號令的女皇帝，伊莉莎白的戰鬥服。
c158_00	瓶内_河子	我想要墜入愛河，而不是想要游泳…
