// key	HECATE_BOOK_TITLE_SHELF_	HECATE_BOOK_TITLE_	HECATE_BOOK_TITLE_SUB_	HECATE_BOOK_DESC_
100014	ช่วงเวลาพัก แชปเตอร์ 2 ปีศาจบน\บนโลกนี้	ช่วงเวลาพัก แชปเตอร์ 2 ปีศาจบน\บนโลกนี้	Destiny Child Chapter.2	เด็กสาวปริศนาที่มาพบรูอินคือ...!
100019	ความฝันของ\ค่ำคืนกลางฤดูร้อน	ความฝันของค่ำคืนกลางฤดูร้อน	Ragna:Break Season 18	หนึ่งรักสองใจที่ขัดแย้งกัน\ความรักที่เจ้าพูดถึงมันคืออะไรกันนะ?
100023	ตามติด\ชีวิตปีศาจ	ตามติดชีวิตปีศาจ	Narrative Dungeon	เราจะจัดการพวกนั้นเองก่อนที่โทริอิจะรู้
100090	ร้านค้าเรด	ร้านค้าเรด	Tutorial	อย่างที่เขาว่ากันน่ะแหละ “กำแพงมีหู ประตูมีตา"\นายหน้าสารสนเทศบราวนี่เพิ่งเปิดร้านค้าเรดใหม่
100091	ฝันร้ายในวันคริสต์มาส	ฝันร้ายในวันคริสต์มาส	Ragna:Break Season 0	ในช่วงก่อนวันศักดิ์สิทธิ์ ปีศาจตนหนึ่งซ่อนตัวอยู่ในเงาแห่งความรื่นเริงในวันคริสต์มาส
100092	ผู้สืบทอดเสาโอเบลิสก์	ผู้สืบทอดเสาโอเบลิสก์	Ragna:Break Season 2	บัดนี้หอคอยแห่งการตัดสินได้ปรากฏท่ามกลางทะเลทรายที่ร้อนดั่งไฟ
100093	ดอกไม้ต้องห้าม	ดอกไม้ต้องห้าม	Ragna:Break Season 3	สิ่งที่อยู่นอกเหนืออารมณ์ที่ผสมปนเปกันเหล่านี้คืออะไร?
100094	อาณาจักรที่น่าขยะแขยง	อาณาจักรที่น่าขยะแขยง	Ragna:Break Season 5	เจ้าวิญญาณที่น่าเวทนาในโลกที่ไม่อาจจะเยียวยาได้\เส้นทางของเจ้ามีแต่จะถลำลึกเข้าไปสู่หุบเขาแห่งความมืดมิด
100095	ซัมเมอร์สแกนดัล	ซัมเมอร์สแกนดัล	Ragna:Break Season 4	เบื่อศึกชิงบัลลังก์ราชาปีศาจใช่เปล่าล่ะ?\งั้นมุ่งหน้าออกไปยังเกาะแห่งความหลงใหลเถอะ! สวรรค์บนดินเลยล่ะ!
100096	คาเฟ่เดอเปอตี	คาเฟ่เดอเปอตี	Ragna:Break Season 1	ยินดีต้อนรับสู่คาเฟ่เดอเปอตี ♥
100097	เดวิไลฟ์!!	เดวิไลฟ์!!	Ragna:Break Season 6	ไปคอนเสิร์ตแห่งความฝันอันเจิดจรัสด้วยกันเถอะ!
100099	หญิงสาวผู้ลุกเป็นไฟ	หญิงสาวผู้ลุกเป็นไฟ	Ragna:Break Season 7	เกิดใหม่ในเปลวไฟเพื่อฝันอีกครั้งหนึ่ง!
100100	เจ้าสาวลับ	เจ้าสาวลับ	Ragna:Break Season 8	เจ้าสาวของข้า มอบชะตากรรมของเจ้าให้ข้าดูแลเถอะ!
100104	มือปืนฤดูร้อน	มือปืนฤดูร้อน	Ragna:Break Season 10	จิตวิญาณและเจตจำนงของมือปืนฉีดน้ำในตำนาน
100105	Catherine: Full Body	Catherine: Full Body	Ragna:Break	โลกคู่ขนานของเค
100110	การทดสอบเวิลด์บอส	การทดสอบเวิลด์บอส	Tutorial	คลื่นพลังเวทมนตร์ฉับพลันได้พัดผ่านบริเวณนี้\เงาสะท้อนโลกันตร์คืออะไรน่ะ?
100111	SNOW MIKU	SNOW MIKU	Narrative Dungeon	ความทรงจำของการพบกัน SNOW MIKU ในหิมะสีขาวบริสุทธิ์
100112	สงครามศักดิ์สิทธิ์	สงครามศักดิ์สิทธิ์	Narrative Dungeon	สวรรค์แบ่งแยก และเทพแห่งความมืดคืบคลานสู่ดินแดนเบื้องล่าง
100113	ราชาปีศาจองค์ใหม่	ราชาปีศาจองค์ใหม่	Narrative Dungeon	อวตารราชาปีศาจลำดับที่ 3! จะเป็นใครไม่ได้นอกจาก...
100114	ดอกไม้ยะเยือก	ดอกไม้ยะเยือก	Narrative Dungeon	ความมืดมนของเด็กสาวผู้เลื่อมใสปีศาจ
100115	ผดุงความยุติธรรม	ผดุงความยุติธรรม	Narrative Dungeon	เราทุกคนต่างมีความรู้สึกอันหวงแหนล้ำค่า
100116	รีบิลด์	รีบิลด์	Narrative Dungeon	ตำนานลึกลับของมิดาสคนใหม่
100117	รัก♥ สุดหัวใจ	รัก♥ สุดหัวใจ	Narrative Dungeon	ความฝันเกี่ยวกับกุหลาบแดงสวยงาม
100118	แสงสว่างและความมืด	แสงสว่างและความมืด	Narrative Dungeon	สิ่งที่กลายมาเป็นหญิงสาวและผู้ที่ตรงกันข้ามกับเธอโดยสิ้นเชิง
100120	คำปฏิญาณอันเป็นนิรันดร์	คำปฏิญาณอันเป็นนิรันดร์	Narrative Dungeon	เด็กสาวแห่งโชคชะตาที่บาโทรีพบ
100121	การดวลยอดนิยม	การดวลยอดนิยม	Narrative Dungeon	จะมีดวงอาทิตย์สองดวงไม่ได้\อดใจรอชมการประลองระหว่างสองดีว่าผู้ยิ่งใหญ่นี้!
100122	สุดที่รัก	สุดที่รัก	Narrative Dungeon	กล่องวันวาเลนไทน์รสหวานปนขม?!
100123	วิวรณ์	วิวรณ์	Narrative Dungeon	แสงอ่อนๆ ที่เกิดจากความโกลาหลและความว่างเปล่า หุบเหวดำมืด
100125	ประวัติของรีเบิร์ธแล็บ	ประวัติของรีเบิร์ธแล็บ	Narrative Dungeon	อดีตที่ไม่มีใครรู้ของห้องวิจัยการเล่นแร่แปรธาตุของปีศาจ
100126	โดนัทที่หายไป	โดนัทที่หายไป	Narrative Dungeon	ใครขโมยโดนัทไป?!
100127	BBCF โคลาโบ	BBCF โคลาโบ	Narrative Dungeon	เรื่องราวที่ผิดแผกไปเล็กน้อยของอาชัวร์
100128	ปริศนากลางฤดูร้อน	ปริศนากลางฤดูร้อน	Narrative Dungeon	ขับไล่ไอร้อนในหน้าร้อนด้วยประสบการณ์ขนหัวลุก!
100129	ไม่มีแดนสวรรค์	ไม่มีแดนสวรรค์	Narrative Dungeon	เปิดฉากเส้นทางหลบหนีที่น่าตื่นตาตื่นใจของทั้งคู่
100130	ฮาโลวีนสุดลับ	ฮาโลวีนสุดลับ	Narrative Dungeon	ทุกคนต่างก็มีความลับที่ให้ใครรู้ไม่ได้\ข้าเองก็... มีความลับแบบนั้นเช่นกัน
100131	โอกาสครั้งที่สอง	โอกาสครั้งที่สอง	Narrative Dungeon	ไม่มีโอกาสครั้งที่สองแล้ว! ข้าจะไม่ลังเลอีกต่อไป!
100132	ความรักคือสิ่งเดียว\ที่เจ้าต้องการ	ความรักคือสิ่งเดียวที่เจ้าต้องการ	Narrative Dungeon	ในที่สุดพวกเขาก็มาถึงรีสอร์ทสกีจนได้ แต่เกิดเรื่องอลวนขึ้นงั้นเหรอ?
100134	ความรักทำให้ตาบอด	ความรักทำให้ตาบอด	Narrative Dungeon	ลูกอมจากมาสเตอร์เหรอ? ข้าก็อยากกินด้วย!
100135	โจร\ปะทะ\ปะทะเอ็กโซซิสต์	โจร ปะทะ ปะทะเอ็กโซซิสต์	Narrative Dungeon	เมื่อค่ำคืนมาถึงข้าจะไปขโมยหัวใจของเจ้า
100136	การปลุกพลังแห่งโคกะ	การปลุกพลังแห่งโคกะ	Scenario Dungeon	ความปรารถนาใหม่ของเด็กหญิงผู้เดียวดายปลุกพลังใหม่!
100137	การปรากฏตัว\ของดีว่า!	การปรากฏตัว\ของดีว่า!	Scenario Dungeon	ส่งความสงบสุขด้วยแชนแนลอีวิล!
100138	วันหยุดของวีนัส	วันหยุดของวีนัส	Scenario Dungeon	เทศกาลแห่งเทพธิดาจัดขึ้นบน\เกาะวีนัส สวรรค์แห่งเขตร้อน
100139	เพื่อนของเคโมโนะ 2	เพื่อนของเคโมโนะ 2	Scenario Dungeon	พบกับการผจญภัยพร้อมกับเพื่อนใหม่ๆ ตั้งแต่ตอนนี้!
100140	ตำนานของทามาโมะ	ตำนานของทามาโมะ	Scenario Dungeon	ความจริงที่ซ่อนเร้นในตำนานจิ้งจอกเก้าหาง
100146	โมนา	โมนา	Awakening Scenario	เลขานุการคนสวยผู้ช่วยของปีศาจ และหัวหน้าซัคคิวบัสแห่งโลกมนุษย์\เธอเชี่ยวชาญการฝึกปีศาจที่ไม่เอาไหน
100147	ลิซ่า	ลิซ่า	Awakening Scenario	ซัคคิวบัสเก่งกาจผู้มีพรสวรรค์ระดับคลาส SS จะหายตัวไปเมื่อเธอคิดว่าทำงานเสร็จแล้ว
100148	ดาบิ	ดาบิ	Awakening Scenario	ดาบิจังปรากฏตัวแล้ว!\แม้จะเป็นสุดขอบโลกปีศาจ แต่ถ้ามีท่านพี่โมนาอยู่ ดาบิก็จะไป!
100149	โชโย	โชโยผู้เป็นมิตร	Awakening Scenario	เด็กสาวแสนสดใสจากต่างแดนผู้นี้จะเริงร่าเป็นที่สุด เมื่อได้มุ่งหน้าวิ่งตรงออกไป
100150	มาร์ส	มาร์สซูมมิ่ง	Awakening Scenario	นักรบหญิงแห่งความยุติธรรมและการแก้แค้น "ข้าจะกำจัดความชั่วร้ายเพื่อปกป้องคนอ่อนแอ"
100152	ฟีนิกซ์	ฟีนิกซ์ร้อนระอุ	Awakening Scenario	ฟีนิกซ์จอมพิโรธที่ถือกำเนิดจากเถ้าถ่าน "ข้าคือหนึ่งเดียวที่จะรอดชีวิต!"
100153	ฟริกกา	ฟริกกานักรบ	Awakening Scenario	นักรบหญิงผู้จับดาบเพื่อปกป้องตัวเอง "ข้าจะกำจัดศัตรูให้สิ้นซาก"
100154	เฮกเตอร์	เฮกเตอร์ทหารรับจ้าง	Awakening Scenario	ทหารรับจ้างจอมละโมบผู้ต่อสู้ไม่หยุดเพื่อแลกเงิน
100155	ดีมีเทอร์	ดีมีเทอร์จอมหลอกลวง	Awakening Scenario	ราชินีของเจ้าที่เกิดจากพยาบาลว่างงานผู้ขี้เบื่อ
100156	เดโน	เดโนอาสาสมัคร	Awakening Scenario	เอาล่ะ คนถัดไป นอนเฉยๆ ทำตัวตามสบายนะ\ข้าไม่เคยฝึกฝน แต่มีความมั่นใจเต็มร้อยเลย!
100157	อากาเมมน่อน	อากาเมมน่อนผู้เลือดร้อน	Awakening Scenario	ยืนหยัดเพื่อความยุติธรรมอย่างไม่หวาดหวั่น\ลุกขึ้นมาสู้กับข้าสิ!
100158	อาร์ทีมิส	อาร์ทีมิสรัตติกาลมืดมิด	Awakening Scenario	ไชลด์ผู้เยือกเย็นที่กำเนิดจากเด็กสาวอัจฉริยะ\"อยู่นิ่งๆ เถอะ เดี๋ยวก็จบแล้ว"
100159	อัสเทรีย	อัสเทรียดาวระยิบระยับ	Awakening Scenario	จงกลายเป็นความยุติธรรมแห่งดวงดาวและสาดส่องแสงลงมาบนโลกแห่งนี้!
100162	คูสิธ	คูสิธสุนัขเฝ้ายาม	Awakening Scenario	สุนัขที่คอยปกป้องวิญญาณเจ้านายที่ตายไปแล้ว เชื่อฟังไชลด์ที่มีกลิ่นเหมือนมาสเตอร์เก่าของมัน
100163	โคร์รา	โคร์ราตัวน้อย	Awakening Scenario	"ได้ยินเสียงแห่งมิตรภาพของข้าไหม"
100164	เอริส	เอริสผู้คุ้มคลั่ง	Awakening Scenario	ความโกรธคือพลังของเธอ! เธอสยบศัตรูด้วยโทสะที่อยู่เหนือการควบคุม
100165	ฟอร์จูน่า	ฟอร์จูน่าผู้อันตราย	Awakening Scenario	ชีวิตคือการเลือก แต่ในท้ายที่สุด โชคชะตาของทุกคนล้วนถูกตัดสินด้วยการทอยลูกเต๋า
100167	มายาฮวล	มายาฮวลจอมขี้เกียจ	Awakening Scenario	โอตาคุติดเกมผู้ประกาศตัวว่าเป็นเด็กหนุ่มรูปงามยอดอัจฉริยะ...
100168	อีออส	อีออสผู้มีความสุข	Awakening Scenario	เด็กสาวบ้าพลังแต่จริงใจผู้ทำทุกอย่างด้วยความคึกคะนอง ส่วนใหญ่เธอจะเงียบเพื่อหลีกเลี่ยงการปฏิสัมพันธ์กับผู้อื่น
100169	ซินเธีย	ซินเธียที่ปลุกพลังแล้ว	Awakening Scenario	ไม่ นี่ไม่ใช่คอสตูมอัศวินรัตติกาล ปีศาจต่างหากเล่า!
100170	เลด้า	เลด้าผู้ประสบความสำเร็จ	Awakening Scenario	ข้างดงาม เจ้าเองก็คิดเช่นเดียวกันใช่ไหม?\นี่ เจ้าเองก็เป็นทาสเสน่ห์ของข้าใช่ไหม?
100171	เซเลเน่	เซเลเน่รัตติกาล	Awakening Scenario	ไชลด์ผู้เป็นดั่งดวงจันทร์ส่องสว่างชนะยามรัตติกาล\ถ้าภัยร้ายซ่อนอยู่ในความมืด ข้าจะส่องสว่างให้เอง
100172	นักสืบตัวน้อย	นักสืบตัวน้อยผู้ออกเดินทาง	Awakening Scenario	นักสืบสาวน้อยที่ "ขอเอาชื่อย่าเป็นเดิมพัน!" ปรากฏตัวขึ้น\ท่ามกลางความโกลาหลของศึกชิงบัลลังก์ราชาปีศาจ
100173	เฟรยา	เฟรยาผู้ไร้เดียงสา	Awakening Scenario	"เมี้ยว เอ้ย... ข้าหมายถึงว่า ข้าจะคอยปกป้องเจ้าตลอดไป"
100174	อเล็กโต	อเล็กโตผู้ร่าเริง	Awakening Scenario	"การได้เป็นเมดที่เพียบพร้อม นั่นคือจุดมุ่งหมายในชีวิตของข้า\ทำอาหาร ทำความสะอาด! ข้าจะทำทุกอย่าง... ให้เนี้ยบเลย!"
100175	ไดอาน่า	ไดอาน่าผู้สงบเงียบ	Awakening Scenario	"เจ้าห้ามเชื่อใครทั้งสิ้น นอกจากตัวเอง"
100176	มูเนโมสเน่	มูเนโมสเน่จอมขี้เกียจ	Awakening Scenario	ไชลด์ผู้นี้ถูกปีศาจที่ด้อยกว่าอัญเชิญมาอย่างผิดพลาด จึงคิดว่าตนเองเป็นแม่มดผู้ยิ่งใหญ่จากโลกอื่น
100177	เพอร์ซีโฟเน่	เพอร์ซีโฟเน่ยามรุ่งอรุณ	Awakening Scenario	ผู้ชำนาญการเจรจาที่เดินทางไปมาระหว่างโลกปีศาจและโลกมนุษย์\ความเชื่อมั่นสำคัญกว่าทุกสิ่งทุกอย่างนะ
100178	เฮอร์มีส	เฮอร์มีสผู้สุรุ่ยสุร่าย	Awakening Scenario	สาวต่อต้านสังคมผู้มีพละกำลังแกร่งกล้า ความใฝ่ฝันของเธอคือการเป็นนักสะสมอันดับหนึ่งของโลก
100179	จูดาส	จูดาส	Awakening Scenario	จูดาส จักรพรรดิแห่งนครทมิฬ\ไม่มีสิ่งใดที่ทรงพลังเกินกว่าความปรารถนาที่บริสุทธิ์ไร้สิ่งเจือปน
100181	มอร์ริแกน	มอร์ริแกนผู้เกรี้ยวกราด	Awakening Scenario	"ข้าไม่ต้องการให้ชายใดมาหลงรัก ข้าอยู่ด้วยตัวเองได้สบายมาก"
100182	ชามาช	ชามาชผู้เคารพกฎหมาย	Awakening Scenario	"เราต้องแก้ไขสิ่งผิดในโลกบิดเบี้ยวนี้ให้ถูกต้องด้วยกฎหมายที่เข้มงวด!"
100183	เทียแมท	เทียแมทยามราตรี	Awakening Scenario	"เจ้าจะโกหกตัวเองไปอีกนานแค่ไหน ปลดปล่อยความโกรธของเจ้าออกมา!"
100185	เฮร่า	เฮร่าผู้หยิ่งผยอง	Awakening Scenario	"เจ้าไม่ใช่เด็กอีกต่อไปแล้ว เจ้าพึ่งพิงข้าได้ในคราวจำเป็น"
100186	แพนธีออน	แพนธีออนผู้เลื่อนลอย	Awakening Scenario	"มีกลอนสั้นๆ จะเอ่ยให้ฟัง เฉกเช่นเมฆาที่ลอยคว้าง ผู้พเนจรไม่อาจทานแรงลมโหมกระหน่ำ"
100187	อาเรีย	อาเรียร้องเพลง	Awakening Scenario	"ตั้งเป้าหมายไปสู่อันดับหนึ่งในชาร์ตไอดอล! บทเรียนไม่มีที่สิ้นสุดสำหรับผู้มีแรงบันดาลใจและทำให้ฝันกลายเป็นจริง"
100188	เฮสเทีย	เฮสเทียเปลวเพลิง	Awakening Scenario	ข้าอยากจะลุกไหม้ให้โชติช่วง\ประหนึ่งเปลวเพลิงที่ร้อนแรงจนใครก็ไม่อาจดับลงได้
100189	นีมเฮน	นีมเฮนผู้ตรอมใจ	Awakening Scenario	เด็กสาวผู้มองโลกในแง่ร้ายสุดขีดจนเกินจะควบคุม
100190	มาอัต	มาอัตผู้หลงทาง	Awakening Scenario	ผู้ใฝ่ศาสนาผู้เคราะห์ร้าย ร่อนเร่พเนจรตามหาพระผู้เป็นเจ้า
100191	เฟรย์	เฟรย์	Awakening Scenario	เฟรย์ หัวกะทิแห่งโลกปีศาจมาจุติแล้ว!\บัลลังก์ราชาปีศาจต้องเป็นของข้า!
100192	เบริท	เบริทจอมดราม่า	Awakening Scenario	นักบุญไร้แก่นสารผู้เอาแต่ผลาญเวลาไปกับ\การสนทนาไม่เป็นสาระแทนที่จะทำงาน
100193	เมทิส	เมทิสผู้สองจิตสองใจ	Awakening Scenario	ข้าอ่านใจเจ้าออกนะ\เจ้าไม่อาจเก็บซ่อนสิ่งใดจากข้าได้หรอก
100194	ลีเจนด์	ลีเจนด์ผู้พิทักษ์	Awakening Scenario	ตำนานรัตติกาล เงาที่คอยอารักขานายท่านของเธอ\ชื่อในพิธีศีลจุ่มแห่งความมืดของเธอคือนินจา แต่ว่านั่นเป็นความลับนะ
100196	โจนออฟอาร์ค	โจนออฟอาร์คผู้สละชีวิต	Awakening Scenario	สูญสิ้นไปซะ เจ้าปีศาจชั้นต่ำ!\ข้าจะกำราบศัตรูแห่งพระเจ้าให้เป็นผุยผง!
100197	หลันเฟย	หลันเฟย	Awakening Scenario	มาสเตอร์หญิงแห่งโลกรัตติกาล สตรีลึกลับผู้หลอมรวมกับความมืดมิด
100198	เนอร์ติ	เนอร์ติเอ็กโซซิสท์	Awakening Scenario	เลือดและการล่าล้างคือสิ่งที่เจ้าปรารถนา\เจ้ากระหายการทำลายล้างอันยิ่งใหญ่
100199	ทิซีโฟเน่	ทิซีโฟเน่โจมตีสวนกลับ	Awakening Scenario	พวกผู้ชายก็มักจะฝักใฝ่แต่เรื่องชั่วร้าย\เจ้าคิดหรือว่าเจ้าแตกต่างจากคนอื่น อยากจะลองทดสอบดูไหมล่ะ
100200	ไซเรน	ไซเรนไร้นาม	Awakening Scenario	ข้าแต่งเพลงขึ้นมาใหม่ล่ะ! ฟังดูสิ!\วันหนึ่งท่ามกลางมหาสมุทร ข้าได้พบกับไซเรน♪
100201	ยูโรป้า	ยูโรป้าผู้หอมหวาน	Awakening Scenario	ดอกไม้โดดเดี่ยวแห่งความปรารถนาเบ่งบานอยู่ในโลกปีศาจ...
100202	ฟรีเซีย	ฟรีเซียผู้ขี้อาย	Awakening Scenario	"หากจดหมายนี้...ส่งถึงมือเจ้า...ล่ะก็..."
100203	เมดูซ่า	เมดูซ่าเทพปกครอง	Awakening Scenario	จำชื่อข้าไว้นะ…\นี่คือชื่อของผู้ที่จะมาปกครองเจ้า
100204	อีเรโต	อีเรโตงามสะพรั่ง	Awakening Scenario	เจ้าชอบกลิ่นกุหลาบสุดวิไลของข้าไหม?\แหม ดูเหมือนว่าเจ้าตกหลุมรักข้าเสียแล้วสินะ
100205	อาเทน	อาเทนผู้เชื่อมั่นในตัวเอง	Awakening Scenario	อาเทนผู้มีเล่ห์เหลี่ยมและทำอะไรตามอำเภอใจ\ดวงอาทิตย์สีดำที่ปรากฏท่ามกลางป่าคอนกรีต
100206	ธานาทอส	ธานาทอสผู้ไม่รู้	Awakening Scenario	ที่พำนักแสนสงบแห่งสุดท้ายของข้าคือที่ใด?\มีใครอยากมาร่วมกับข้าในโลกหน้าบ้างไหม?
100207	แอมโบรเซีย	แอมโบรเซียผู้ท้าทาย	Awakening Scenario	นี่ อยากลองชิมอาหารฝีมือของข้าดูไหม?\ข้าใส่น้ำตาลลงไปแทนเกลือ อร่อยมากเลยนะ
100208	พตาห์	พตาห์นักฟื้นฟู	Awakening Scenario	"น็อต สลัก กับกุญแจเลื่อน! นี่ล่ะ ของจำเป็นเหนือสิ่งอื่นใดในโลกนี้!"
100211	เฟนรีร์	เฟนรีร์นักสำรวจ	Awakening Scenario	นักรบปากหนักผู้นี้จะไม่มีวันหยุดปกป้องเจ้า
100212	นาวิ	นาวิผู้ไม่เห็นค่าของตัวเอง	Awakening Scenario	ข้าไม่มีอะไรเลย...\นาวิ ไชลด์ผู้ว่างเปล่าและสูญเสียแรงใจที่จะมีชีวิตอยู่
100213	ควิรินัส	ควิรินัสผู้ร่าเริง	Awakening Scenario	"สู้เข้าไป! ข้าจะส่งแรงใจให้เสมอ!"
100218	คาลคัส	คาลคัสช่างฝีมือ	Awakening Scenario	"สังหรณ์อยู่แล้วเชียวว่าเราจะได้พบกันแบบนี้ แต่ก็แน่ล่ะ ข้าอาจจะฟุ้งซ่านมากไปก็ได้"
100219	เนธ	เนธจ้าวสนามรบ	Awakening Scenario	ไชลด์ผู้เป็นอันธพาลวัยเยาว์\ที่ปรากฏตัวพร้อมกับที่ยิงจรวดดัดแปลงในมือ
100221	โกกา	โกกาปรุงรส	Awakening Scenario	เด็กสาวที่ไร้เดียงสาและร่าเริงผู้นี้จะทำอาหารและกินทุกอย่าง แต่เธอมีต่อมรับรสชาติที่แย่เหลือเกิน
100225	วัลแคน	วัลแคนฟื้นคืนพลัง	Awakening Scenario	คุณชายจอมอวดดีที่ใฝ่ฝันจะครอบครองโลก
100226	ไมรา	ผู้พิทักษ์  ไมรา	Awakening Scenario	ทหารผู้ภักดี สิ่งใดที่มาสเตอร์ต้องการจะกลายเป็นความปรารถนาของนาง
100230	เวสตา	เวสตาเลือดร้อน	Awakening Scenario	"ข้าจะมุ่งไปตามหนทาง ข้าจะเผาทำลายความหวั่นเกรงและทุกสิ่งทุกอย่างที่เข้ามาขวาง!"
100232	เมลโพมีนี	เมลโพมีนีผู้เบื่อหน่าย	Awakening Scenario	ไชลด์ผู้นี้มากับกีตาร์ไฟฟ้าพร้อมมือ "ร็อคแอนด์โรล เบบี้!"
100234	ไซริงส์	ไซริงส์ผู้ไร้เดียงสา	Awakening Scenario	เอาล่ะ มองหน้าข้าแล้วยิ้มอย่างอ่อนโยนสิ\ข้าจะอยู่เคียงข้างท่านตลอดไป
100235	เมเดีย	เมเดียผู้อาฆาตแค้น	Awakening Scenario	ตุ๊กตานี่เป็นอะไรที่น่ารักเหลือเกินนะ ว่าไหม?\เจ้าเองก็มาเป็นตุ๊กตาของข้าด้วยไหมล่ะ?
100236	อพอลโล	อพอลโลเปล่งประกาย	Awakening Scenario	ในภาษาดอกไม้ ทานตะวันหมายความว่า "การเทิดทูนบูชา"
100238	ฟลินส์	จอมตื้อฟลินส์	Awakening Scenario	ข้าเป็นเพียงคนเดียวที่ปกป้องซิว่าได้!
100239	อีเลียส	อีเลียสผู้เสาะหาความจริง	Awakening Scenario	นักเล่นแร่แปรธาตุผู้พเนจรโดยลำพัง ตามหาความจริงอย่างไม่หยุดหย่อน
100241	ซอนเน็ท	ซอนเน็ทผู้ทุกข์ระทม	Awakening Scenario	นักเล่นเชลโลผู้โดดเดี่ยว\เธอมักเล่นเพลงส่งวิญญาณในเมือง
100243	ยากา	ยากาผู้ภักดี	Awakening Scenario	ผู้เลื่อมใสในศาสตร์มืดที่สร้างปาฏิหาริย์ด้วยพลังปีศาจ
