// key	SKILL_NAME_	SKILL_VISUAL_	SKILL_DESCRIPTION_
17000052	Drive Skill增幅	buff/17000052/buff_set	Drive量表立即再次充能部分能量
17000053	狂暴	buff/17000053/buff_set	增加攻击力并无视所有攻击和减益效果。效果结束后受到所有无视的伤害，最低伤害为目标全体HP的50%
17000054	双刃剑	buff/17000054/buff_set	增加攻击力的同时减少防御力
17000055	Skill防御力↑	buff/17000055/buff_set	增加对所有技能的防御力
17000056	无敌(次数)	buff/17000056/buff_set	无视所有攻击和减益效果
17000057	减益效果无效	buff/17000057/buff_set	立即移除所有减益效果
17000058	Drive Skill防御力↑	buff/17000058/buff_set	增加对Drive Skill的防御力
17000059	幻影召唤	none	（仅限副本怪物）复活所有已死亡队友，将他们的HP回复到100%
17000060	攻守互换	buff/17000060/buff_set	效果持续时间内转化目标的攻击力和防御力
17000061	完全充能	buff/17000061/buff_set	立即完全补充自身除外的目标Skill量表。
17000062	冷却时间减少	buff/17000062/buff_set	在一定时间内减少目标的Slide Skill冷却时间
17000063	攻击力叠加	buff/17000063/buff_set	根据增益数增加攻击力
17000064	防御力叠加	buff/17000064/buff_set	根据增益数增加防御力
17000065	专注	buff/17000065/buff_set	效果持续时间内，攻击会转为暴击且必中；免疫失明和所有会影响暴击的负面效果
17000066	生命连结	buff/17000066/buff_set	将部分受到的伤害转化为回复量，并转移给2名HP最低的盟友。
17000067	呐喊	buff/17000067/buff_set	根据增益效果数等比例增加攻击力（最多叠加3次）
17000068	暴走	buff/17000068/buff_set	每经过固定的战斗时间即增加攻击力
17000069	沉默抗性↑	none	增加沉默减益效果闪避率。
17000070	混乱抗性↑	none	增加混乱减益效果闪避率。
17000071	眩晕抗性↑	none	增加眩晕减益效果闪避率。
17000072	睡眠抗性↑	none	增加睡眠减益效果闪避率。
17000073	禁止回复抗性↑	none	增加禁止回复减益效果闪避率。
17000074	失明抗性↑	none	增加失明减益效果闪避率。
17000075	石化抗性↑	none	增加石化减益效果闪避率。
17000076	冰冻抗性↑	none	增加冰冻减益效果闪避率。
17000077	流血伤害↓	none	减少受到的流血伤害。
17000078	中毒伤害↓	buff/17000078/buff_set	减少受到的中毒伤害。
17000084	远距离攻击	buff/17000084/buff_set	无视敌人代替伤害或反射效果造成的伤害
17000087	移除减益效果	buff/17000087/buff_set	移除一个减益效果
17000088	Skill充能叠加	buff/17000088/buff_set	根据增益数依比例增加Skill量表充能量
17000089	反击姿态	buff/17000089/buff_set	无视敌人的反射，并在闪避时增加Skill攻击力
17000090	双刃剑	buff/17000090/buff_set	根据增益数依比例增加攻击力，但同时降低防御力
17000091	能量叠加	buff/17000091/buff_set	增加Skill量表的获得速度和攻击力
17000093	暴击抑制	none	减少暴击Skill的发动几率，由增益种类决定
17000111	忍耐	buff/17000111/buff_set	使伤害无效并减少造成伤害减益的频率
17000112	狂暴	buff/17000112/buff_set	增加攻击力并无视所有攻击和减益。效果结束后有100%几率眩晕5秒
17000113	睡眠减益无效	buff/17000113/buff_set	在此技能持续时间中，移除睡眠减益并令其无效。
17000114	移除沉默	buff/17000114/buff_set	在此技能持续时间中，移除沉默减益并令其无效。
17000115	移除混乱减益	none	在此技能持续时间中，移除混乱减益并令其无效。
17000116	眩晕无效	buff/17000116/buff_set	在此技能持续时间中，移除眩晕及重击减益并令其无效。
17000117	石化无效	buff/17000117/buff_set	在此技能持续时间中，移除石化减益并令其无效。
17000118	移除冰冻减益	none	在此技能持续时间中，移除冰冻减益并令其无效。
17000119	弱化减益无效	buff/17000119/buff_set	在此技能持续时间中，移除弱化减益（石化、冰冻、混乱、沉默、眩晕、重击、睡眠）并令其无效。
17000120	使持续伤害减益无效	buff/17000120/buff_set	在此技能持续时间中，移除持续伤害减益效果并令其无效。
17000121	使回复系减益无效	none	在此技能持续时间中，移除回复减益并令其无效。
17000122	使保护系减益无效	none	在此技能持续时间中，移除保护减益并令其无效。
17000123	移除Skill伤害减益	none	在此技能持续时间中，移除Skill伤害减益并令其无效。
17000124	Skill防御力减益无效	none	在此技能持续时间中，移除Skill防御力减益并令其无效。
17000125	使成长系减益无效	none	在此技能持续时间中，移除成长减益并令其无效。
17000127	使转化系减益无效	none	在此技能持续时间中，移除转换减益并令其无效。
17000128	使时间系减益无效	none	在此技能持续时间中，移除时间系减益并令其无效。
17000129	使几率系减益无效	none	在此技能持续时间中，移除几率系减益并令其无效。
17000130	使属性系减益无效	none	在此技能持续时间中，移除元素系减益并令其无效。
17000131	使睡眠和沉默无效	none	在此技能持续时间中，移除睡眠及沉默减益并令其无效。
17000132	使石化和冰冻无效	none	在此技能持续时间中，移除石化及冰冻减益并令其无效。
17000133	屏障	buff/17000133/buff_set	产生屏障并为其他目标承受伤害
17000134	移除属性效果	none	取消属性优势战场增益
17000140	双刃剑		依增益数量增加攻击力及Drive/Skill量表充能量，同时减少防御力。（最多叠加3次）无法移除。
17000141	净化	buff/17000001/buff_set	将流血转为持续回复。回复量为流血伤害的50%。
17000142	支援	buff/17000142/buff_set	使用此技能时，增加15%弱点Skill伤害，并且依增益数量（最多6项）额外增加10%攻击力。
17000145	流血伤害↑	none	对敌人增加流血伤害
17000147	重生	buff/17000147/buff_set	当HP降为0时，回复50%最大HP，完整充能回复及Skill量表，并最多叠加5次+100攻击力。
17000148	减益屏障	buff/17000148/buff_set	施放一个吸收除魔力伤害外之减益伤害的独立护盾。无法与其他屏障共用。
17000149	连击	buff/17000149/buff_set	在增益效果持续时间中击杀一名敌人，并对随机1名剩余敌人造成1500额外伤害。
17000151	超载	buff/17000151/buff_set	增加普通/Slide Skill伤害30%，及技能冷却时间3秒，并减少Skill量表充能速度50%。
17000152	失明减益抗性	none	失明减益抗性
17000153	直击	buff/17000153/buff_set	无视敌人忍耐
17000154	Drive叠加	buff/17000154/buff_set	根据增益效果频率依比例增加Drive量表充能量
17000155	觉醒	buff/17000155/buff_set	使用此技能时，增加30%暴击最终伤害，并依增益数量（最多6项）额外增加10%的Slide Skill攻击力。
17000156	移除诅咒	none	在此技能持续时间中，移除诅咒减益并令其无效。
17000157	秘愈	buff/17000157/buff_set	每当自身行动或受到伤害时，回复自身HP。
17000158	移除禁止回复	none	在此技能持续时间中，移除禁止回复减益并令其无效。
17000159	移除中毒	none	在此技能持续时间中，移除中毒减益并令其无效。
17000160	石化之触	buff/17000160/buff_set	一定几率使攻击自身的敌人石化。（无法缩减或延长减益）
17000161	锐利之刃	buff/17000161/buff_set	根据光属性盟友数量，增加弱点技能伤害。（最多10名）
17000165	解毒	buff/17000001/buff_set	移除中毒，并立即回复一回合的中毒伤害。
17000167	劝善惩恶II	buff/17000167/buff_set	根据盟友增益数回复HP。
17000169	减益效果时间缩短		减少减益效果持续时间。（石化、冰冻、分解、猛毒、水球、永炎除外）最终持续时间会依套用减益时的剩余时间进行计算。
17000170	移除灼烧和热伤	none	在此技能持续时间中，移除灼烧及热伤减益并令其无效。
17000171	移除流血	none	在此技能持续时间中，移除流血减益并令其无效。
17000172	移除热伤	none	在此技能持续时间中，移除热伤减益并令其无效。
17000173	移除水球	none	在此技能持续时间中，移除水球减益并令其无效。（Skill量表重置无效）
17000174	双刃剑叠加	buff/17000174/buff_set	根据增益数依比例增加攻击力，但同时降低防御力
17000175	耐心	buff/17000111/buff_set	赋予当前减益数量+1的忍耐
17000176	适应痛苦	buff/17000176/buff_set	增加一定量的防御力。全体盟友每失去2%HP就增加4%防御力（最多160%，只增加适应痛苦所赋予的防御力）
17000177	升华痛苦	buff/17000177/buff_set	增加一定量的攻击力。全体盟友每失去2%HP就增加60%攻击力（最多2400%，只增加升华痛苦所赋予的攻击力）
17000178	激怒	buff/17000037/buff_set	积攒在效果持续期间所受到的伤害，下一次使用技能时将积攒的伤害返还给随机一名目标
17000179	减益挑衅		承受1个减益来取代1次敌人的减益攻击。
17000180	移除致命回复	none	在此技能持续时间中，移除致命回复减益并令其无效。
17000182	增加持续伤害闪避率	buff/17000182/buff_set	增加持续伤害减益效果闪避率
17000183	魔力专注		叠加Skill量表充能速度。启动一个能伤害敌人，最多叠加50次的系统技能。需要连结系统技能。
17000185	攻击态势	buff/17000185/buff_set	只有攻击态势的Child能在Fever模式中使用Fever攻击
17000186	Fever Time	buff/17000092/buff_set	使用Fever攻击敌人（仅限怪物）
17000187	无视反射	buff/17000187/buff_set	持续时间内无视敌人反射的攻击
17000188	移除雪球炸弹	none	在此技能持续时间中，移除雪球炸弹减益并令其无效。
17000190	HP最高↑	buff/17000190/buff_set	产生一道屏障并获得额外最大HP。
17000191	增加减益效果命中率	buff/17000191/buff_set	增加目标的减益效果命中率
17000192	起死回生	buff/17000192/buff_set	获得起死回生的盟友中，复活第一个阵亡的盟友并回复HP（限一次）
17000193	减益挑衅	buff/17000179/buff_set	承受2个减益效果取代敌人的1次减益攻击
17000198	闪避率叠加		根据增益数增加闪避率
17000199	时间扭曲	buff/17000199/buff_set	移除目标所有的时间系减益效果，Skill量表的充能速度增加40%。
17000200	增加中毒伤害	buff/17000200/buff_set	增加目标使用的中毒伤害
17000201	Tap Skill防禦力疊加		根據增益數增加Tap Skill防禦力疊加
17000202	Slide Skill防御力叠加	buff/17000202/buff_set	根据增益效果数量增加Slide Skill防御力叠加
17000203	急速成长	buff/17000203/buff_set	增加攻击力和防御力，效果结束后减少自身Skill最终伤害及防御力（无法解除且持续时间无法减少或延长）
17000205	感电无效化		在此技能持续时间中，移除感电减益并令其无效。
17000206	冰盾		受到攻击时，增加防御力并降低攻击者的Skill量表充能速度
17000207	冰盾		受到攻击时，增加防御力并降低攻击者的Skill量表充能速度
17000208	命中率增加		Skill命中率增加
17000209	冰盾		受到攻击时，增加防御力并降低攻击者的Skill量表充能速度
17000210	冰盾		受到攻击时，增加防御力并降低攻击者的Skill量表充能速度
17000211	诱惑解除和无效	buff/17000211/buff_set	在此技能持续时间中，移除诱惑减益并令其无效。
17000212	结束冷却时间		将除自身之外的一个目标的技能冷却时间设为0秒。
17000213	增加诅咒伤害	buff/18000081/buff_set	增加目标使用的诅咒伤害
17000214	穿透		无视一定量的敌方防御力
17000215	连击		在增益效果持续时间中击杀一名敌人，并对剩余敌人造成额外伤害。
17000216	Skill防御力↑（除了弱点）	none	增加除弱点攻击外的所有Skill防御力
17000222	减益反射屏障增幅		增加减益反射屏障最终的保护量。
17000223	减少持续伤害		减少目标受到的持续伤害减益效果伤害
17000227	光属性比例防御力↑		在战斗中根据光属性盟友数量，增加防御力。
17000230	荆棘之盾		增加防御力，并在受到Skill伤害时造成流血。（流血不会叠加）。
17000231	呐喊		根据增益效果数等比例增加攻击力（最多叠加3次）
17000232	反击姿态		无视敌人的反射，并增加Skill伤害。最多叠加3次
17000233	暗黑之盾		受到技能攻击时，增加防御力，增加攻击者的技能冷却时间。
17000235	光之盾		增加防御力，并在受到技能攻击时，造成失明。
17000236	增益爆发增幅		增加增益爆发伤害。
17000237	石化之触		一定几率使攻击自身的敌人石化。
17000239	荆棘之盾		增加防御力，并在受到Skill伤害时造成流血。（流血不会叠加）。
17000240	荆棘之盾		增加防御力，并在受到Skill伤害时对目标造成流血。（流血不会叠加）。
17000241	暗黑之盾		受到技能攻击时，增加防御力，增加攻击者的技能冷却时间。
17000242	增加持续伤害		增加持续伤害减益效果的伤害
17000243	光之盾		受到Skill伤害时，增加防御力，减少目标的防御力，并造成热伤。
17000244	炎之盾		受到技能攻击时，增加防御力，减少相应攻击者的防御力，并造成热伤。
17000245	炎之盾		受到技能攻击时，增加防御力，减少相应攻击者的防御力，并造成热伤。
17000246	Skill充能增幅		Skill量表立即再次充能部分能量
18000001	HP最高↓	buff/18000001/buff_set	减少HP上限
18000002	攻击力↓	buff/18000002/buff_set	减少攻击力
18000003	防御力↓	buff/18000003/buff_set	减少防御力
18000004	敏捷度↓	buff/18000004/buff_set	减少敏捷度
18000005	暴击↓	buff/18000005/buff_set	减少暴击
18000006	流血	buff/18000006/buff_set	对一名敌人造成持续伤害
18000007	沉默	buff/18000007/buff_set	重置目标的Skill量表。所有除自动攻击以外的技能皆无法使用。
18000008	混乱	buff/18000008/buff_set	普通/Slide Skill会随机攻击自己的盟友而不是敌人。增益与减益同时也会切换，但Drive的持续效果与复活效果不变。
18000009	Skill充能↓	buff/18000009/buff_set	减少Skill量表充能量；可与Skill量表充能减速叠加
18000010	眩晕	buff/18000010/buff_set	依目标的行动重置目标的Skill量表。
18000011	睡眠	buff/18000011/buff_set	无法行动且防御力降为0；效果会在受到自动攻击以外的技能伤害时移除
18000012	暴击率↓	buff/18000012/buff_set	减少暴击率
18000013	Drive充能↓	buff/18000013/buff_set	减少Drive量表充能量
18000014	Skill充能速度↓	buff/18000014/buff_set	减少Skill量表充能速度；可与减少Skill量表充能量的效果叠加
18000015	Skill弱化II	buff/18000015/buff_set	减少技能的最终伤害；不适用于自动攻击、Drive Skill或持续效果
18000016	Drive持续时间↓	buff/18000016/buff_set	减少Drive Skill所赋予的增益效果持续时间
18000017	即时回复量↓	buff/18000017/buff_set	减少回复技能的效果
18000018	基本攻击弱化II	buff/18000018/buff_set	减少自动攻击的最终伤害
18000019	Drive Skill弱化II	buff/18000019/buff_set	减少Drive Skill的最终伤害
18000020	Skill弱化	buff/18000020/buff_set	减少技能伤害；不适用于自动攻击和Drive Skill
18000021	闪避率↓	buff/18000021/buff_set	减少对技能的闪避率
18000022	减益效果闪避率↓	buff/18000022/buff_set	减少对减益效果的闪避率
18000023	Tap Skill弱化II	buff/18000023/buff_set	减少Tap Skill的最终伤害
18000024	Slide Skill弱化II	buff/18000024/buff_set	减少Slide Skill的最终伤害
18000025	弱点攻击力弱化II	buff/18000025/buff_set	减少弱点攻击的伤害
18000026	暴击弱化II	buff/18000026/buff_set	减少暴击的最终伤害
18000027	持续回复量↓	buff/18000027/buff_set	减少持续回复技能的效果
18000028	自动攻击弱化	buff/18000028/buff_set	弱化自动攻击
18000029	Tap Skill弱化	buff/18000029/buff_set	弱化Tap Skill
18000030	Slide Skill弱化	buff/18000030/buff_set	弱化Slide Skill
18000032	Drive Skill弱化	buff/18000032/buff_set	弱化Drive Skill
18000033	弱点防御力↓	buff/18000033/buff_set	减少弱点攻击防御力
18000034	自动攻击防御力↓	buff/18000034/buff_set	减少自动攻击防御力
18000035	Tap Skill防御力↓	buff/18000035/buff_set	减少Tap Skill防御力
18000036	Slide Skill防御力↓	buff/18000036/buff_set	减少Slide Skill防御力
18000037	暴击防御力↓	buff/18000037/buff_set	减少暴击防御力
18000038	延长减益效果	buff/18000038/buff_set	延长减益效果持续时间
18000040	移除所有增益效果	buff/18000040/buff_set	移除所有增益效果
18000041	中毒	buff/18000041/buff_set	每次行动都会受到伤害
18000042	Skill充能↓	buff/18000042/buff_set	Skill量表立即减少部分能量
18000043	Drive Skill↓	buff/18000043/buff_set	Drive量表立即减少部分能量
18000044	定时炸弹	buff/18000044/buff_set	经过固定时间即受到伤害（无法缩减或延长减益）
18000045	即死	buff/18000045/buff_set	造成即死
18000046	禁止回复	buff/18000046/buff_set	无法以任何回复技能回复
18000047	致命回复	buff/18000047/buff_set	将回复和持续回复的HP回复效果反转为立即伤害或持续伤害；吸血效果和吸收效果都无法造成伤害，也无法回复
18000048	失明	buff/18000048/buff_set	减少技能命中率
18000049	石化	buff/18000049/buff_set	在受到一定次数的攻击前无法行动（无法缩减或延长减益）
18000050	Drive Skill防御力↓	buff/18000050/buff_set	减少Drive Skill防御力
18000051	冰冻	buff/18000051/buff_set	移除受击者所有增益、减益和无法行动状态；效果持续时间内无视所有伤害
18000052	攻守互换	buff/18000052/buff_set	效果持续时间内转化目标的攻击力和防御力
18000053	减益爆发	buff/18000053/buff_set	移除一个受击者的减益效果并造成伤害
18000054	Skill防御力↓	buff/18000054/buff_set	减少对所有技能的防御力
18000056	冷却时间增加	buff/18000056/buff_set	在一定时间内增加目标的Slide Skill冷却时间
18000057	沉默抗性↓	none	减少沉默闪避率。
18000058	混乱抗性↓	none	减少混乱闪避率。
18000059	眩晕抗性↓	none	减少眩晕闪避率。
18000060	睡眠抗性↓	none	减少睡眠闪避率。
18000061	禁止回复抗性↓	none	减少禁止回复闪避率。
18000062	失明抗性↓	none	减少失明闪避率。
18000063	石化抗性↓	none	减少石化闪避率。
18000064	冰冻抗性↓	none	减少冰冻闪避率。
18000065	分解	buff/18000065/buff_set	造成持续伤害。（无法缩减或延长减益）
18000066	无敌解除	buff/18000066/buff_set	无视次数，移除无敌增益
18000067	分解	buff/18000067/buff_set	造成持续伤害
18000068	重击	buff/18000068/buff_set	使目标眩晕，并减少Skill伤害防御力20%。
18000069	乱舞之刃	buff/18000069/buff_set	减少目标的防御力20%并造成持续伤害。无法移除或延长减益。
18000070	切断	none	对目标造成伤害；若目标流血或中毒则造成额外伤害
18000071	电击		造成持续伤害，并有几率移除Skill量表，对在受到攻击时对随机1名盟友造成20%持续伤害的额外伤害。
18000072	眩晕	buff/18000072/buff_set	当已眩晕目标受到攻击时，增加眩晕持续时间（受到攻击时眩晕1秒，5秒为上限）
18000073	沉默	buff/18000073/buff_set	沉默时，Skill量表会暂停而冷却计时器则会停止倒数
18000074	冰冻	buff/18000074/buff_set	流血和中毒新增减益效果的同时，减少Skill量表充能速度和充能量
18000075	过敏反应		在技能持续时间中，令减益抗性增益无效，并造成最大HP一定比例的伤害。（无法缩减或延长减益）
18000076	猛毒	buff/18000076/buff_set	持续伤害，回复量（回复、持续回复）-50%，无法缩短或延长减益效果
18000077	擦伤	buff/18000077/buff_set	增加流血持续时间4秒，及200持续伤害量。
18000078	减少成长增益	none	对目标叠加成长增益次数减少一定的次数
18000079	减少时间叠加	none	对目标叠加时间增益次数减少一定的量
18000080	诅咒	buff/18000080/buff_set	造成持续伤害。在结束或取消时，造成250%基础诅咒伤害的额外伤害。
18000081	诅咒增幅	buff/18000081/buff_set	增加诅咒持续时间4秒，及200持续伤害量。
18000082	时间篡改	buff/18000082/buff_set	移除全部敌人的时间系增益，并减少Skill量表的充能速度40%。
18000083	猛毒	buff/18000083/buff_set	持续伤害，回复量（回复、持续回复）-50%
18000084	潮浪	none	根据水属性盟友数量，给予敌人伤害。
18000085	屏障反制	none	移除屏障，并根据屏障残余数值给予伤害。
18000086	忍耐爆发	none	移除忍耐，并根据忍耐剩余回合数给予伤害。
18000087	缩短不死效果		缩短不死持续时间
18000088	石化	buff/18000088/buff_set	在受到一定次数的攻击前无法行动。（美杜莎、世界BOSS专属）
18000089	无尽之炎		造成持续伤害，若目标死亡，则转移至另一名敌人身上（最多1次），减益效果无法移除、缩短或延长
18000090	烙印	buff/18000090/buff_set	根据敌人增益数（最多6项）造成持续伤害
18000092	劝善惩恶I	buff/18000092/buff_set	根据敌人减益数量，造成持续伤害。
18000093	切断	none	对目标造成伤害；若目标流血或中毒则造成额外伤害。
18000094	灼烧	buff/18000094/buff_set	每当目标受到攻击，或防御力降低时，便造成流血。
18000095	水球	buff/18000095/buff_set	每次受到攻击时都会受到伤害，并在持续时间结束或用尽回数时，重置Skill量表。（无法缩减或延长减益）
18000097	乱舞之刃	buff/18000069/buff_set	减少目标的防御力20%并造成持续伤害。
18000098	灼伤	buff/18000098/buff_set	造成持续伤害（不可叠加）。
18000099	诱惑	buff/18000099/buff_set	令最新套用的增益无效。只能透过诱惑移除。
18000100	标记	buff/18000100/buff_set	如果没有受挑衅的敌人，将伤害技能的目标改成标记的Child。
18000102	地狱火	none	根据火属性盟友数量，对敌人造成伤害。
18000103	减少持续伤害	none	减少敌人持续伤害减益效果的伤害
18000104	移除忍耐	none	移除敌人忍耐
18000105	Skill重置	buff/18000055/buff_set	立即将Skill量表归零
18000106	雪球炸弹	buff/18000106/buff_set	减益效果持续时间结束时，将造成一定程度的伤害，并重置敌人的Skill量表
18000108	减少减益效果命中率	buff/18000108/buff_set	减少目标的减益效果命中率
18000109	猛毒增幅	buff/18000109/buff_set	猛毒持续伤害增加300，回复量-30%
18000111	冥临	none	根据暗属性盟友数量，对敌人造成伤害。
18000112	增益爆发	buff/18000112/buff_set	解除目标的1个增益，并根据其效果造成伤害
18000113	回复系增益爆发	buff/18000112/buff_set	移除目标的1项回复增益（持续回复、增加回复量、生命连结、秘愈及重生），并造成伤害。
18000114	保护系增益爆发		移除目标的1项保护增益（不死、屏障、所有挑衅及所有增加的防御力），并造成伤害。
18000115	Skill伤害增加爆发		移除目标的1项伤害增益，并造成伤害
18000116	防御力增益爆发		解除目标的1个防御力增益，并根据其效果种类造成伤害
18000117	能力增加爆发		移除目标的1项成长增益，并造成伤害
18000119	转换增益爆发		移除目标的1项转换增益，并造成伤害
18000120	时间系增益爆发		解除目标的1个时间系增益，并根据其效果种类造成伤害
18000122	伤害共振	buff/18000122/buff_set	对2名HP最低的敌人造成一定量伤害。
18000123	减少增益效果率	buff/18000123/buff_set	减少目标获得几率系增益的成功率
18000124	夺取增益效果	buff/17000086/buff_set	窃取敌人身上的增益效果，将其赋予使用者
18000125	疯长	buff/18000125/buff_set	根据木属性盟友数量（最多10名），减少目标对弱点攻击的防御力。
18000127	灼烧	buff/18000094/buff_set	减少Skill伤害防御力，并在每次受到攻击时造成热伤。
18000128	水蛇	buff/18000128/buff_set	Skill量表充能量-40%，且被水属性敌人攻击时，造成伤害（如果被减益目标为火属性，则造成的伤害+40%；如果为木属性；则造成的伤害量-40%）
18000129	风爆	none	根据木属性盟友数量对敌人造成伤害
18000133	标记（无法移除）	buff/18000100/buff_set	将伤害技能的目标从敌人改成已标记的Child
