// key	CHARACTER_NAME_	CHARACTER_SKIN_DESCRIPTION_
c013_01	暗夜的_阿耳忒弥斯	安静的夜晚，穿着黑色晚礼服。
c013_02	月光的_阿耳忒弥斯	寒冷的夜晚，穿着月光晚礼服。
c014_00	藤堂_胜美	阿斯特赖亚契约者的军装。
c014_01	星夜_阿斯特莉亚	十字吊饰是阿斯特赖亚的象征。
c014_02	银河_阿斯特莉亚	黑色珍珠服展现了阿斯特赖亚严谨的个性。
c015_01	季节的_海伦娜	她对基本服装的制作是非常讲究的。
c017_00	猛犬_小麦	如果你不喜欢狗身上的气味，就每个礼拜帮它洗一次澡！
c017_01	看门犬_库西	「相信我！来感受看门狗的战斗精神吧！」
c017_02	防御者_库西	「一旦我咬下去，就不会松口了！来感受看门狗的战斗精神吧！」
c018_00	八神_弥生	忧郁人偶制造师的服装。
c018_01	小不点_格蕾	人偶师格蕾的服装，也有提供让人偶说话的订制服务哦。
c018_02	不成熟的_格蕾	人偶师格蕾的服装，跟它同类型的商品是被附身的人偶。
c019_00	漆原_静音	这个新任老师的服装流露出满满的热情。
c019_01	激情的_厄里斯	冷酷无情的厄里斯所穿的战斗服。
c019_02	愤怒的_厄里斯	冷酷无情的厄里斯所穿的战斗服。愤怒的火焰强化了她的力量。
c020_00	油川_爱纱	拿骰子给怠惰的猛兽当武器就足够了。
c020_01	危险的_福尔图娜	赌徒福尔图娜的幸运服装。
c020_02	赌徒_福尔图娜	赌徒福尔图娜最幸运的服装。她穿这件绝对不会输。
c022_00	坂卷_丰	「我是布团妖精。加入我的布团乐园吧！」
c022_01	懒散的_玛雅乌尔	游戏过度会影响正在发育的美少年视力。
c022_02	没出息的_玛雅乌尔	玛雅乌尔已经升级了。他的能力也得到了提升。
c022_10	女仆模式_玛雅乌尔	美少年玛雅乌尔的「美少女恋爱游戏角色扮演」。他全力扮演着美少女。
c023_00	_卡米努	
c023_01	_卡米努	
c024_00	邻家的_鲁弗斯	
c024_01	_鲁弗斯	
c024_02	大公爵_鲁弗斯	
c026_00	镜野_有纱	很久没出去了吗？这条短裙推荐给你。
c026_01	欣喜的_厄俄斯	「丧魂」胸针是一生中少见的逸品。
c026_02	狂喜的_厄俄斯	「仔细看看这个胸针。有注意到什么不一样吗？」
c027_00	黑笠_影子	「我的短裙翻起来了！但是没关系的！」
c027_01	觉醒的_辛西亚	这件男女通用款超级英雄披肩十分畅销。
c027_02	真实的_辛西亚	你想要成为超级英雄吗？那么，你首先需要一件披肩！」
c028_00	剑持_美琴	威风堂堂～她的日常战斗服。
c028_01	成功的_勒达	勒达的好身材真是让人欲罢不能！
c028_02	闪耀的_勒达	勒达的身材很好！谁不想被这双美腿给蹂躏呢！
c028_10	白日梦_勒达	「面对着从你妄想中诞生的女王——勒达，下跪吧！」
c029_00	朝日奈_晴惠	一名优雅的Child从契约者时就能感受到格调之差。
c029_01	暗夜_塞勒涅	月之女神戴着云彩。
c029_02	月光_塞勒涅	月之女神沐浴着光。
c030_00	撒拉_J	侦探？那个狩猎帽真是可爱。
c030_01	流浪的_少女侦探	流浪少女侦探专用的制服，就算跌倒了也绝对不会磨破！
c030_02	硬派_少女侦探	穿上硬派的套装时，破案率可提升至100%。
c031_00	_小猫	「人家永远不会忘记主人在尾巴上留下的那份温柔喵～♥」
c031_01	天真的_弗蕾亚	穿上后会让你想追任何一个会动的东西。请务必小心谨慎！
c031_02	纯洁的_弗蕾亚	让你说话时尾音变成喵～请务必小心谨慎喵～！
c032_00	谷川_佐奈	成熟之心的最佳选择——复古风。
c032_01	活跃的_阿莱克托	「随时都可以呼唤我，主人！我的女仆装一天二十四小时不脱！」
c032_02	不休息的_阿莱克托	女仆装让你无所畏惧！
c033_00	桃木_沙英	绿色抚慰了无法走出初恋伤痛的女孩。
c033_01	静谧的_黛安娜	纯洁的少女，将成为森林之后。
c033_02	隐居的_黛安娜	纯洁的少女，将成为森林的守护神。
c034_00	大川内_朋美	作白日梦的图书管理员服装。阅读，是梦想家的责任。
c034_01	怠惰的_缪妮摩西妮	缪妮摩西妮的紧身战斗服。
c034_02	傲慢的_缪妮摩西妮	缪妮摩西妮紧身战斗服有显瘦的效果。
c035_00	桐岛_康纳	这个缎带能让她回忆起她所遗忘的父爱。
c035_01	黎明_珀耳塞福涅	应付任何谈判的基本是一套完美的服装。
c035_02	舒服的_珀耳塞福涅	这就是魔界的最新潮流，客人您觉得如何呢？
c036_00	今宫_纱彩	这件服装能完美修饰你的身型，所以现在不用为身材担心了。
c036_01	浪费家_赫耳墨斯	从她赫耳墨斯买来的二手服装就能看出，她一点也不在意时尚。
c036_02	买家_赫耳墨斯	从她赫耳墨斯买来的二手服装就能看出，她一点也不在意潮流。
c036_10	收藏家_赫耳墨斯	为赫耳墨斯限量打造的针织衫。
c037_00	_犹大	贫民区之王，犹大穿着的怪异可爱的休闲服装。
c037_01	_犹大	男人就是要穿皮衣！穿着时会汗如雨下！别在意！
c037_02	暗黑之王_犹大	不觉得热吗？如果太热的话，就该把它脱下来了。
c038_00	艾丽西亚_布莱德利	烈日下，笑容都掩不住娇萌的度假装。
c038_01	恶毒的_卡吕普索	主张蓝色是象征热恋的女孩所穿的服装。
c038_02	迷人的_卡吕普索	爱需要勇气。但我可没打算溺死在海里……
c039_00	森田_由里	穿上这款职业女装，会让你自信满满。
c039_01	愤怒的_摩莉甘	她以为这款衣服上身后会有淑女气质，但现在感觉被骗了。
c039_02	奉献的_摩莉甘	她以为这款衣服上身后会彰显魅力，但现在感觉被骗了。
c040_00	高木_静	在这里上班就必须穿这款制服。这是规定！
c040_01	守序的_沙玛什	「兔子就是象征正义的动物」……到底是谁决定的？
c040_02	奉公守法的_沙玛什	正义的兔子没有怜悯心。「吃我一记兔兔拳！」
c041_00	_马蒂	欢迎来到黑暗之街。这件高雅的皮毛大衣有没有兴趣了解一下？
c041_01	暗夜的_迪亚马特	小心！她的服装太黑了，连皮带的位置都分辨不清楚。
c041_02	深渊的_迪亚马特	「面具下是个美女！」这种设定不能放弃。
c043_00	米井_莉花	这款角色扮演服装有可能轰动整个美国！
c043_01	自负的_赫拉	「那边的你！对，就是你！不，不是你！我是在跟你说话！」
c043_02	任性的_赫拉	当你被枪指着还能露出笑容时，才显露出你的价值！
c044_00	西山_弘行	一样的贫穷，也毫无时尚感。
c044_01	漫无目的的_潘提翁	就算变成Child之后，也没什么改变。
c044_02	流浪者_潘提翁	贫穷的二刀流使用者……不能掉以轻心！
c045_00	几田_亚里亚	开始拍摄的时候，试着展现你锻炼出的美丽笑容。
c045_01	歌唱的_亚里亚	偶像的汗水就是她努力的结晶！
c045_02	欣喜的_亚里亚	好，上台时间到了！让大家久等啦！
c045_10	圣诞_亚里亚	圣诞佳音～圣诞佳音～♪\不管是人类还是恶魔，都来享受亚里亚的现场演唱会吧！
c045_11	全场焦点_亚里亚	尽全力了呦！大家一起来！\「L、O、V、E！可爱的~亚里亚！」
c045_12	休息时间_亚里亚	遇见Planet Party的命定之日。
c045_13	甜美巨星_亚里亚	永不散场的演唱会。炽热的灯光下，\为你献上只属于我们的安可曲。
c045_89	全场焦点_亚里亚	
c047_00	加贺美_兰	女人穿上这套服装，会迷倒一大片。
c047_01	黑炎的_赫斯提亚	把烦人的家伙全部烧光！\火焰的服装！
c047_02	白炎的_赫斯提亚	如镁燃烧时一样纯白的服装。
c048_00	浦江_明	一件被不幸少女所诅咒的\衣服，会是个很棒的纪念品呢！
c048_01	忧郁的_尼曼	悲观、自虐、毒舌，完美三连击。
c048_02	爱与恨的_尼曼	爱与恨是剧毒，\不幸的是她身陷两者之中。
c048_10	乳母_尼曼	在《罗密欧与朱丽叶》中扮演乳母角色的戏服。\我不是弗雷的乳母。
c049_00	_罗塞塔	如果你要的是安宁，\请试试这件衣服吧！
c049_01	迷失的_玛亚特	这件修道服，\不能出现在神的面前！
c049_02	盲信的_玛亚特	就算是魔鬼，有时也需要休息一下。
c049_10	深渊的_玛亚特	暗黑的眷属、黑夜的领主，请听！这是由马雅特的深渊所制造的暗黑之衣。
c050_02	暴君_奥德	恶魔奥德觉醒后的真实样貌。
c051_00	_弗雷	弗雷恢复成孩童的样貌，\以此节省魔力。
c051_01	_弗雷	这短袖运动衫只有弗雷大人适合穿！
c051_02	坏小子_弗雷	魔界的精英、坏小子弗雷就是我！
c051_12	提伯尔特_弗雷	在《罗密欧与朱丽叶》中扮演提伯尔特角色的戏服。\丽莎在看着我。
c051_21	诅咒人偶_弗雷	
c052_00	原子内_美喜男	西装下隐藏着销售员的疯狂。
c052_01	狂言的_比利特	如果有穿成这样的人跟你搭话，\请立刻转身逃跑，不要回头。
c052_02	欺瞒的_比利特	如果有穿成这样的少年跟你搭话，千万不要跟他走\，无论他长得多可爱。
c053_00	天宫_知惠	就算买了很多漂亮的衣服，\还是没办法满足她内心的空洞。
c053_01	迟疑的_墨提斯	像人偶一样的她，\从来不开口，对她来说言语没有任何意义。
c053_02	千里眼_墨提斯	像人偶一样的她。\看得出来裙子做工非常细致。
c054_00	_一鹰	为了主公每天修炼！忍者！
c054_01	守护的_传奇	不像忍者的忍服充满了对主公的忠诚。
c054_02	传说的_传奇	传说中的传说，\现在开始了……
c056_00	早乙女_米娅	恶魔对修道服没有免疫力。
c056_01	牺牲的_贞德	真希望她能够像恶魔一样战斗……
c056_02	献身的_贞德	就连恶魔也愿意\跟她一样虔诚地接受福音。
c057_00	_蓝菲	如果你想平安无事，就别跟她对着干。
c057_01	_蓝菲	有这样的店员在，\根本没办法专心购物啊！
c057_02	黑星_蓝菲	四个字：致命的美。
c057_10	长夜之饮_蓝菲	她会不惜一切手段来获得自己想要的事物。\这就是兰菲。
c057_87	长夜之饮_蓝菲	她会不惜一切手段来获得自己想要的事物。\这就是兰菲。
c057_88	黑星_蓝菲	四个字：致命的美。
c057_89	_蓝菲	有这样的店员在，\根本没办法专心购物啊！
c058_00	_尼尔提	驱魔师的修炼服。
c058_01	驱魔师_尼尔提	服装完美呈现出\Child的原貌。
c058_02	罗刹_尼尔提	人剑合一。
c060_00	榊原_琉璃美	从头到脚都穿着白色。
c060_01	逆袭的_提西福涅	即使在乎那背影也不要轻易靠近！
c060_02	复仇者_提西福涅	一个女人有多美丽，她就有多危险。
c061_00	藤原_诗音	让你听听这世界上最美丽的重金属！
c061_01	无名的_塞壬	如果你想在世界的舞台上表演，\就该好好打扮打扮！
c061_02	午夜的_塞壬	感受这泉涌般的恶魔灵感！
c062_00	指川_敦子	强烈推荐给想\在学生时期享受爱与忌妒的人。
c062_01	芬芳的_欧罗巴	美丽的花朵都带刺，\要摸可以，后果自负……
c062_02	诱人的_欧罗巴	不理解这种美丽？\那问题可严重了。
c063_00	井口_明美	害羞女孩的休闲服。
c063_01	羞怯的_弗雷希亚	把信投入邮筒里吧。
c063_02	臆测的_弗雷希亚	虽然此言轻如鸿毛，但其诚意却胜过千言万语。
c064_00	岩井_晶子	让美杜莎的魅力更上一层楼的造型。
c064_01	君临_美杜莎	美杜莎的正式战斗服。
c064_02	霸王_美杜莎	蕴含美杜莎斗志的战斗服。
c064_88	霸王_美杜莎	要逃跑的话就趁现在。
c064_89	君临_美杜莎	
c065_00	尼宫_亚梦	大人不好当。
c065_01	盛开的_厄剌托	盛开之美。
c065_02	百花缭乱的_厄剌托	有能搭配这套服装的香水吗？
c066_00	_黑埼阳平	西洋象棋是一种尔虞我诈的游戏。\不要被那微笑给骗了。
c066_01	独善其身的_阿顿	给他们看看你装得最好的扑克脸。\别让你的情绪出卖了你。
c066_02	策略家_阿顿	1 + 1 = 2！现在，你不觉得自己变聪明了吗？
c067_00	草野_作治	健康的年轻人禁用。
c067_01	未知的_塔纳托斯	黑色代表着死与灭亡。
c067_02	超然的_塔纳托斯	黑色代表着安息、永恒、和平。
c068_00	佐藤_诗织	幸亏有围裙，衣服没弄脏，\但食物就没那么幸运了。
c068_01	挑战者_安布罗希亚	你知道，其实香肠是一种很难烹调的食物吗？
c068_02	美食家_安布罗希亚	我可以来些餐后甜点吗？
c069_00	桐原_亮平	扳手是工具，不是武器。
c069_01	修复的_卜塔	这把扳手不是工具。它是武器。
c069_02	调整的_卜塔	专门对付脑子里螺丝松掉的笨蛋，\我刚好有把扳手可以拴紧他们。
c072_00	中山本_博嗣	为什么你会认为我被霸凌了？
c072_01	探险家_芬里尔	寡言虚无主义者的战斗服。
c072_02	暗影_芬里尔	敢于同归于尽，必杀战斗服！
c073_00	双叶_杏	悲观的杂物店老板
c073_01	自嘲的_娜薇	娜薇冰冷的礼服，充满了叹息。
c073_02	空洞的_娜薇	娜薇流下的眼泪做成的衣服。
c074_00	吉田_喜子	一名真正的啦啦队员能运用好任何道具。
c074_01	努力的_奎里努斯	翻车鱼是恶魔的朋友。
c074_02	热情声援_奎里努斯	为想要一支私人啦啦队的魔鬼量身打造！
c075_01	浓郁的_塔哈	塔哈自己挑选的黑色露背连身迷你裙。
c082_00	加纳_悠	穿上它会增加感知力，同时也会增加衰运。
c082_01	巧手的_卡尔克斯	一件设计精致\并缝着红色袖标的休闲夹克。
c082_02	预言的_卡尔克斯	卡尔克斯的米色酷炫休闲大衣……呃，夹克。
c083_00	上坂_怜	你的包包需要接受检查。\很好，枪械没收！
c083_01	战场的_涅伊特	穿上它时，战斗欲望会增强。
c083_02	战术家_涅伊特	这战斗服能大幅提升战斗力，但无法分辨敌友，需注意。
c086_00	原田_响子	永远不要喝未经认可的魔女煮的汤。
c086_01	调味的_高嘉	食物代表真心！\高嘉的战斗服。
c086_02	风味的_高嘉	食物代表爱情！\高嘉的战斗服。
c087_01	纯白的_尼努尔塔	让尼努尔塔挺过激烈战斗的幸运服装。
c090_00	凛堂_圭斗	活下去吧，不管你在前方会碰到什么。
c090_01	再生的_武尔坎	能够抓住古典木偶之心的服装。
c090_02	复活的_武尔坎	已抓到优雅木偶之心的文艺复兴款式。
c091_00	宫守_百合子	展示米拉真正强悍之处的服装。
c091_01	守护者_米拉	完整展现米拉凶残一面的简单服装。
c091_02	忠心的_米拉	米拉的力量已经全部解放。没人能接近她了。
c092_01	洁癖的_阿米德	充分证明阿尔米德\配剑后有多么优秀的战斗服。
c095_00	久藤_久美子	纵然遍体鳞伤，依旧不懈努力！
c095_01	热血的_维斯塔	只要穿上它，就敢向任何人发起决斗！
c095_02	激情的_维斯塔	一心求胜的战斗服。
c099_00	冈泽_茉铃	流行歌手玩重金属音乐有什么不妥吗？
c099_01	无聊的_墨尔波墨涅	当我穿上它的时候，我的声音更上一层楼了！
c099_02	嘶吼的_墨尔波墨涅	头发不够长怎么甩头玩摇滚！
c101_00	春日井_奈波	你会当她的守护天使吗？
c101_01	天真的_绪林克斯	善良的绪林克斯的战斗服。
c101_02	赞美的_绪林克斯	在绪林克斯决定向恶魔表现善意后所穿着的战斗服。
c101_10	奇迹的_绪林克斯	她的善良甚至能融化冬日。
c106_01	报复的_美狄亚	附赠一只会跟着穿戴者一起说话的玩偶。
c106_02	阴谋的_美狄亚	附赠和这套服装一起受到诅咒的玩偶。
c107_00	敕使河原_雅人	即使戴上太阳镜也藏不住他那空洞的想法。
c107_01	闪耀的_阿波罗	舞者阿波罗的战斗服。\只要律动开始，腰部的动作就无法停止。
c107_02	令人崇拜的_阿波罗	太阳舞者阿波罗的战斗服。\真的很难假装没看到……你懂的。
c110_00	佐久间_善浩	知名泰迪熊手工艺人。
c110_01	执着的_弗林斯	形式大于功能。\样式考究的皮衣。
c110_02	赌徒_弗林斯	不能御寒。\追求热情设计的皮衣。
c110_10	圣诞_弗林斯	将平安夜之雪融化的燃烧的男子的皮衣。
c112_00	来栖_诚一郎	为关于「真理」的事情烦恼\是成长中男孩的标志。
c112_01	求道者_以利亚	充满了求道者以利亚之苦恼的战斗服。
c112_02	贤者_以利亚	由智慧守护者以利亚之意志\所制成的战斗服。
c113_00	御堂_茅野	一套由Child契约者所穿着的服装。
c115_00	弦券_弦券	我那柔嫩、白皙皮肤的秘密？英年早逝！
c115_01	悲伤的_商籁	让每一位听众都感到悲伤，\不管演奏的是什么音乐。
c115_02	协调的_商籁	让每一位听众都感动到哭，\不管演奏的是什么音乐。
c116_01	敏锐的_普鲁托	普鲁托的基本战斗制服。
c117_00	木场_鬼巫子	年轻魔女很容易成为恶魔猎捕的目标……
c117_01	忠诚的_雅加	魔女失去了扫把就什么都不是，而扫把失去了魔女也什么都不是。明白吗？
c117_02	虔诚的_雅加	魔女的官方制服。
c120_00	如月_蕾	在花语中，牵牛花\一般来说代表「好消息」。
c120_01	草原的_佛洛拉	佛洛拉的战斗服。闻起来有野花香气。
c120_02	自由的_佛洛拉	佛洛拉的战斗服。闻起来就像春日里的阳光。
c121_00	野野村_纪夫	当你想要一个人独处，试试看这套\「落魄天才音乐家」的装扮。
c121_01	暗夜的_缪斯	乐器是用来演奏，而不是用来乱摇的。
c121_02	雷鸣的_缪斯	缪斯套装的上身效果很酷，\就算你的音乐造诣不深也无妨。
c122_01	物欲的_萨麦尔	萨麦尔的基本战斗制服。
c122_02	贪婪的_萨麦尔	萨麦尔能完全发挥自己\原来力量的战斗服。
c122_10	兔耳_萨麦尔	展现萨麦尔隐藏魅力的服装，\但她本人却不太喜欢。
c123_00	金田_香峰子	面对挥舞着扩音器追过来的老板，该如何应对？
c123_01	创造的_巴风特	巴风特的造型，他不屑于\任何枯燥、过时或落伍的事情。
c123_02	欢呼的_巴风特	巴风特的造型，他试图不屈不挠地挑战时尚的极限。
c124_00	_夏娃	如果一位漂亮的年轻女性向你问路，请亲切一点。
c124_01	禁忌的_夏娃	只有夏娃可以穿着南瓜裙\还显得非常性感。
c124_02	原罪的_夏娃	提升力量的同时，也会影响你的方向感。
c124_10	青玫瑰_夏娃	黎明时的月光。\蓝玫瑰花瓣之梦。
c125_00	仙石_诚二	一位单恋鲁萨尔卡的契约者的高中生。
c125_01	喜剧的_阿尔蒂斯	阿尔蒂斯的剑，由纯粹的心精炼而成。
c125_02	誓剑勇者_阿尔蒂斯	为了所爱的鲁萨尔卡发过誓的剑。
c125_10	浪漫的_阿尔蒂斯	虽然这条爱之路遍布荆棘，但我的真情不会改变！
c125_89	浪漫的_阿尔蒂斯	我不会让任何人妨碍我的爱情！
c126_00	星田_桃美	带着开朗笑容的年轻女孩，她已经\克服了初恋的痛苦。
c126_01	你的_萨耳玛西斯	热卖款魔法少女套装。\各地玩具店均有销售。
c126_02	只属于你的_萨耳玛西斯	萨耳玛西斯独家服装，任何一家玩具店都匹配不上。
c127_00	小栗_奈津季	有只猫待在身边的话，就算是暴雨的天气，也让人感到阳光普照。
c127_01	野生的_芭丝特	为什么每个人都假装没看到我……？
c127_02	幻夜的_芭丝特	如果你想要穿上这套服装，\就必须练习猫步。
c127_10	再现的_芭丝特	芭丝特的法老造型，缝制着魔幻金线。
c129_01	可敬的_尼姬	尼姬的标准服装。
c130_00	曲沼_神乐	少年白发代表着一名真正音乐家的特征。
c130_01	名将_吉妮丝	无与伦比的音乐家，吉妮丝的战斗服。
c130_02	大师_吉妮丝	完美主义的艺术家，吉妮丝的战斗服。
c131_00	尾田_明彦	欧西里斯契约者穿着的服装。
c131_01	回归的_欧西里斯	欧西里斯的基本战斗制服。
c132_00	尾田_明弘	对于跳通宵舞的人来说，没有比这更合适的服装了。
c132_01	沉着的_迈达斯	散发出沉静优雅的迈达斯套装。
c132_02	审美的_迈达斯	适合参加宴会的迈达斯套装。
c133_00	光国_光国	这衣服不是躲避球员的，而是排球员的。
c133_01	决战的_缇坦妮雅	这大放异彩的光芒就是缇坦妮雅的魅力。
c133_02	大团圆_缇坦妮雅	自称是魔王争夺战中的吉祥物，缇坦妮雅的战斗服。
c134_00	_中川美咲	
c135_00	要美织	妹妹那件上面有猫咪的服装。
c135_01	战士_瓦尔基里	自豪且专属于你的战士，瓦尔基里的战斗服。
c135_02	高傲的_瓦尔基里	孤傲且专属于你的战士，瓦尔基里的战斗服。
c139_00	筱原_志保	害羞也没关系，为什么不试试看看？
c139_01	花园的_波摩纳	发现藏身于花瓣之间的波摩纳。
c139_02	隐藏的_波摩纳	发现藏身于森林之间的波摩纳。
c140_01	看守的_诺登斯	诺登斯的标准造型。
c141_00	射手矢_弓美	一套充满射箭天才沮丧之情的服装，\她战胜了她单相思的男人。
c141_01	独白的_阿莫尔	阿莫尔的战斗服，他是永不失手的独行玩家。
c141_02	单恋的_阿莫尔	不知是否是爱的奇迹，这是对恶魔有100%命中率的阿莫尔战斗服。
c142_00	寝占琉衣子	因睡眠不足而带着黑眼圈，看上去跟恶魔很像。
c142_01	夜下少女_修普诺斯	就像在梦中见到的一样……是我在幻想吗？
c142_02	梦想家_修普诺斯	就像在恶梦中见到的一样……是我在幻想吗？
c144_01	暗夜祭_梅迪	可以让所有小孩子变成魔女的服装。\最适合小孩子了！
c147_00	权田_冬治	「这位客人，如有任何疑问，烦请告知。」\虽然态度很亲切，但却很吓人。
c147_01	狂暴的_巴尔	巴尔的战斗服，他看来似乎会\把眼中的一切全部毁掉。
c147_02	血腥的_巴尔	巴尔的战斗服，他看来似乎会\将一切碎尸万段。
c148_00	北爪_珠里亚	涂鸦是年轻人对于自由最纯粹的表达！\我不会让你把这说成「随便乱画」！
c148_01	小丑_伊南娜	这套服装就是有种魔力，让你想要把头靠在上面休息。
c148_02	暴君_伊南娜	团体拍照时， 不要摆出这样的表情……
c149_00	海老名_英花	菜鸟教师总是会被送上前线。
c149_01	优柔寡断的_鲁萨尔卡	在水中，你永远都不会迷路。
c149_02	告白的_鲁萨尔卡	现在的鲁萨尔卡\无论在哪里都能唱歌。
c152_00	_希比	想要品尝最棒的鸡尾酒，请来回忆酒吧。
c153_00	盐冢_思帆	有了这地图，就没有我到不了的地方！
c153_01	冒险家_艾波娜	前往魔界的尽头！\轻装上阵！
c153_02	流浪的_艾波娜	无论我走到哪，都是自己选择的道路。\无论我去哪里，都是自己选择的终点！
c154_00	京_太一	即使是菜鸟侦探也能从一件衣服中发现不少线索。
c154_01	严厉的_托特	这股魅力饱含精萃，会让你神魂颠倒。
c154_02	苛刻的_托特	这股魅力饱含剧烈，会让你神魂颠倒。
c155_00	天音_奏惠	一套由艾蔻契约者所穿着的服装。
c155_01	歌唱的_艾蔻	艾蔻的标准服装。
c155_02	少女团体_艾蔻	艾蔻的觉醒形态。
c156_00	桔梗谷_贵理子	她究竟目睹过什么呢……\眼睛里充满了神秘之美。
c156_01	独裁的_伊丽莎白	藐视着全世界的贵妇，伊丽莎白的战斗服。
c156_02	皇后_伊丽莎白	群魔听其号令的女帝，伊丽莎白的战斗服。
c158_00	瓶内_河子	我想要坠入爱河，而不是游泳……
c158_01	做梦的_那伊阿得斯	无论如何都想逃走！这种时候就穿上蛙鞋！
c158_02	少女_那伊阿得斯	我刚才钓到了一名英俊男子！噢，等一下，我只是钓到了我自己而已……
c158_10	海洋之花_那伊阿得斯	一套那伊阿得斯的华丽礼服。想要的东西一定得抢到手！
c159_00	人界_塞墨勒	腹黑塞墨勒的紫色伞裙。
c159_01	黎明_塞墨勒	衬托出塞墨勒头发颜色的复古皮裙。
c159_02	小恶魔_塞墨勒	完全解放塞墨勒力量的小恶魔服装。
c161_01	审判的_尤斯缇希亚	尤斯缇希亚的标准造型。
c164_00	东云_奈织	抱紧我，不要放手，由内而外地占领我的身心！
c164_01	舒服的_伊斯塔	伊斯塔的战斗服，她被困在自己的心智中。
c164_02	解放的_伊斯塔	伊斯塔的战斗服，她最后终于展翅飞翔。
c167_00	_梅	提到摆设宴席，速度是关键！\毕竟，有谁想吃冰凉的水饺呢？
c167_01	阳光的_嫦娥	嫦娥的礼服，她记得和你们共度春天的每分每秒。
c167_02	化身的_嫦娥	嫦娥的礼服，她梦想着和你一起度过春天。
c167_10	午夜美人_嫦娥	嫦娥即将在春季穿上的樱桃色裙子。\寒冬将至，春天还会远吗？
