// key	QUEST_TITLE_	QUEST_TEXT_
1100603	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1100604	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1100605	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1100606	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1100607	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1100608	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1100701	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1100702	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1100703	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1100704	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1100705	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1100706	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1100707	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1100708	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1100801	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1100802	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1100803	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1100804	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1100805	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1100806	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1100807	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1100808	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1101000	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1101001	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1101002	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1101003	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1101101	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1101102	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1101103	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1101104	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1101201	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1101202	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1101203	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1101204	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1101301	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1101302	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1101303	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1101304	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1101401	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1101402	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1101403	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1101404	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1101501	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1101502	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1101503	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1101504	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1102000	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1102001	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1102002	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1102003	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1102100	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1102101	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1102102	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1102103	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1102200	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1102201	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1102202	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1102203	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103000	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103001	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103002	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103003	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103100	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103101	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103102	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103103	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103200	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103201	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103202	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103203	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103300	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103301	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103302	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103303	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103400	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103401	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103402	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103403	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103500	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103501	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103502	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103503	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103600	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103601	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103602	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103603	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103700	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103701	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103702	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103703	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103800	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103801	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103802	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103803	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103900	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103901	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103902	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1103903	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1104000	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1104001	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1104002	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1104003	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1104100	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1104101	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1104102	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1104103	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1104200	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1104201	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1104202	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1104203	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110105	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110106	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110107	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110108	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110201	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110202	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110203	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110204	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110205	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110206	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110207	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110208	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110301	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110302	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110303	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110304	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110305	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110306	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110307	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110308	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110401	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110402	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110403	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110404	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110405	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110406	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110407	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110408	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110501	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110502	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110503	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110504	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110505	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110506	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110507	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110508	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110601	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110602	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110603	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110604	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110605	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110606	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110607	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110608	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110701	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110702	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110703	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110704	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110705	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110706	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110707	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110708	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110801	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110802	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110803	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110804	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110805	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110806	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110807	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1110808	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1111000	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1111001	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1111002	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1111003	[v1:dungeon_worldmap]	<[v1:dungeon_worldmap]>をクリア
1200000	安全第一	２つのSNSアカウントと連携する
1200001	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200002	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200003	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200004	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200005	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200006	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200007	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200008	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200009	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200010	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200011	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200012	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200013	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200014	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200015	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200016	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200017	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200018	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200019	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200020	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200021	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200022	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200023	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200024	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200025	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200026	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200027	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200028	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200029	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200030	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200031	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200032	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200033	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200034	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200035	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200036	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200037	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200038	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200039	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200040	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200041	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200042	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200043	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200044	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200045	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200046	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200047	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200048	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200049	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200050	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200051	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200052	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200053	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200054	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200055	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200056	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200057	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200058	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200059	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200060	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200061	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200062	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200063	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200064	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200065	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200066	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200067	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200068	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200069	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200070	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200071	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200072	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200073	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200074	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200075	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200076	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200077	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200078	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200079	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200080	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200081	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200082	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200083	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200084	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200085	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200086	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200087	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200088	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200089	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200090	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200091	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200092	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200093	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200094	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200095	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200096	候補生レベルアップ報酬	候補生【レベル[v1]】達成
1200101	ついに目覚める！	【キズナ】を[count]回行う
1200102	キズナを深めた！	【キズナ】を[count]回行う
1200103	悟りを開け！	【キズナ】を[count]回行う
1200104	心の声を聞け！	【キズナ】を[count]回行う
1200105	心に届く言葉！	【キズナ】を[count]回行う
1200106	見ればわかるさ！	【キズナ】を[count]回行う
1200107	本当に悟りを開いた！	【キズナ】を[count]回行う
1200108	全ては些細なこと！	【キズナ】を[count]回行う
1200109	全て丸くおさまる！	【キズナ】を[count]回行う
1200110	みんな、ありがとう！	【キズナ】を[count]回行う
1200201	一歩前へ	チャイルドを[count]回【進化】する
1200202	二歩前へ	チャイルドを[count]回【進化】する
1200203	三歩前へ	チャイルドを[count]回【進化】する
1200204	四歩前へ	チャイルドを[count]回【進化】する
1200205	五歩前へ	チャイルドを[count]回【進化】する
1200206	六歩前へ	チャイルドを[count]回【進化】する
1200207	七歩前へ	チャイルドを[count]回【進化】する
1200208	八歩前へ	チャイルドを[count]回【進化】する
1200209	九歩前へ	チャイルドを[count]回【進化】する
1200210	十歩前へ	チャイルドを[count]回【進化】する
1200401	装備を強く	【装備強化】を[count]回する
1200402	装備を丈夫に	【装備強化】を[count]回する
1200403	良い装備のために	【装備強化】を[count]回する
1200404	より良い装備のために	【装備強化】を[count]回する
1200405	強い！本当に強い！	【装備強化】を[count]回する
1200406	最強のために！	【装備強化】を[count]回する
1200407	強くなった装備で何を？	【装備強化】を[count]回する
1200408	強くなったのは自分？	【装備強化】を[count]回する
1200409	自分にぴったりの装備	【装備強化】を[count]回する
1200410	装備マスター	【装備強化】を[count]回する
1200501	三つの星	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200502	みんなの為に！	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200503	限界はない！	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200504	真のスタート！	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200505	限界は克服するの	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200506	三つの好感	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200507	星と空	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200508	その一つになって	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200509	限界を超えて	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200510	変革の風	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200511	全てをかけて	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200512	星を数える夜	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200513	星のように沢山の希望	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200514	星は君の胸に	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200515	アナタの心	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200516	星のように遠く離れて	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200517	誰かの視線	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200518	実現のために	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200519	星のように美しい	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200520	沢山の仲間	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200521	最強軍団を作るために！	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200522	やるべき事	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200523	アレとは別のナニか	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200524	やる気満々	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200525	金星は別	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200526	星を数えて	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200527	星の名前	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200528	別れの時	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200529	風変わりな人々	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200530	もう一つの答え	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200531	成功への道	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200532	選択の時	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200533	普通に大したこと	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200534	星より速く	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200535	星より輝く	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200536	金平糖ください	★[v2]チャイルドを【[count]体レベル[v1]】にする
1200537	ラブ・スター	★[v2]チャイルドを【[count]体レベル[v1]】にする
