// key	HECATE_STORY_TITLE_	HECATE_STORY_DESC_
100008020	關鍵任務(1/2)	
100008021	關鍵任務(2/2)	
100008022	青梅竹馬	
100008023	回憶	
100008024	幕間：魯弗斯	
100008025	人偶對戰(1/2)	
100008026	人偶對戰(2/2)	
100008027	作戰	
100008028	不出所料(1/2)	
100008029	不出所料(2/2)	
100008030	繼承者魯弗斯(1/2)	
100008031	繼承者魯弗斯(2/2)	
100009001	序幕	
100009002	前言：聖邁克爾	
100009003	女校(1/2)	
100009004	女校(2/2)	
100009005	幕間：哥摩拉	
100009006	破碎的靈魂(1/2)	
100009007	破碎的靈魂(2/2)	
100009008	幕間：海卓拉	
100009009	混沌的怪物(1/2)	
100009010	混沌的怪物(2/2)	
100009011	幕間：巴托里 I	
100009012	永遠的夥伴(1/2)	
100009013	永遠的夥伴(2/2)	
100010001	序幕	
100010002	前言：女校的暗影	
100010003	消失的伙伴(1/2)	
100010004	消失的伙伴(2/2)	
100010005	模糊不清的夢(1/2)	
100010006	模糊不清的夢(2/2)	
100010007	作夢的活死人(1/2)	
100010008	作夢的活死人(2/2)	
100010009	設計師(1/2)	
100010010	設計師(2/2)	
100011001	序幕	
100011002	前言：巴貝爾	
100011003	魂之終點(1/2)	
100011004	魂之終點(2/2)	
100011005	幕間：巴托里 II	
100011006	望族的善良惡魔(1/2)	
100011007	望族的善良惡魔(2/2)	
100011008	幕間：空搖籃	
100011009	荒涼的教室(1/2)	
100011010	荒涼的教室(2/2)	
100011011	幕間：生物	
100011012	來自黑暗的尖嘯(1/2)	
100011013	來自黑暗的尖嘯(2/2)	
100012001	序幕	
100012002	前言：復仇的庫巴巴	
100012003	黑檀搖籃(1/2)	
100012004	黑檀搖籃(2/2)	
100012005	前言：老將的謀略	
100012006	惡魔的流言(1/2)	
100012007	惡魔的流言(2/2)	
100012008	前言：惡魔的慾望	
100012009	渾沌之夢(1/2)	
100012010	渾沌之夢(2/2)	
100012011	幕間：Last Holy Day	
100012012	無盡的靈魂誓約(1/2)	
100012013	無盡的靈魂誓約(2/2)	
100013001	序幕	
100013002	前言：黑暗中的孤獨	
100013003	蟄伏之影(1/2)	
100013004	蟄伏之影(2/2)	
100013005	另一個妲比(1/2)	
100013006	另一個妲比(2/2)	
100013007	搖籃(1/2)	
100013008	搖籃(2/2)	
100013009	歸來之繭	
100013010	覺醒的妲比(1/6)	
100013011	覺醒的妲比(2/6)	
100013012	覺醒的妲比(3/6)	
100013013	覺醒的妲比(4/6)	
100013014	覺醒的妲比(5/6)	
100013015	覺醒的妲比(6/6)	
100014001	序幕	
100014002	前言：自傲射手	
100014003	道場挑戰(1/2)	
100014004	道場挑戰(2/2)	
100014005	魔弓射手(1/2)	
100014006	魔弓射手(2/2)	
100014007	妲比的消失(1/2)	
100014008	妲比的消失(2/2)	
100014009	賭上自尊(1/2)	
100014010	賭上自尊(2/2)	
100019001	前言	
100019002	香與味(1/2)	
100019003	香與味(2/2)	
100019004	兩人間的秘密(1/2)	
100019005	兩人間的秘密(2/2)	
100019006	心的重量(1/2)	
100019007	心的重量(2/2)	
100019008	笨拙的愛(1/2)	
100019009	笨拙的愛(2/2)	
100019010	此處、那處、各處	
100019011	第2回合	
100019012	甜蜜的愛(1/2)	
100019013	甜蜜的愛(2/2)	
100019014	艾麗的預言(1/2)	
100019015	艾麗的預言(2/2)	
100023001	前言	
100023002	原創歌曲	
100023003	天堂街的超新星	
100023004	驚喜活動	
100023005	很高興認識你！	
100023006	我就靠你囉！(1/2)	
100023007	我就靠你囉！(2/2)	
100023008	盡情喧鬧吧！(1/2)	
100023009	盡情喧鬧吧！(2/2)	
100023010	妳還好意思說	
100023011	可愛的惡魔(1/2)	
100023012	可愛的惡魔(2/2)	
100090001	歡迎光臨！	
100091001	前言	
100091002	坎普斯I (1/2)	
100091003	坎普斯I (2/2)	
100091004	魯道夫 (1/2)	
100091005	魯道夫 (2/2)	
100091006	聖誕老人 (1/2)	
100091007	聖誕老人 (2/2)	
100091008	坎普斯II (1/2)	
100091009	坎普斯II (2/2)	
100092001	前言	
100092002	芭絲特 (1/2)	
100092003	芭絲特 (2/2)	
100092004	荷魯斯 (1/2)	
100092005	荷魯斯 (2/2)	
100092006	克麗歐佩特拉 (1/2)	
100092007	克麗歐佩特拉 (2/2)	
100092008	法老再臨 (1/2)	
100092009	法老再臨 (2/2)	
100093001	前言	
100093002	柳道士 (1/2)	
100093003	柳道士 (2/2)	
100093004	自請妃I (1/2)	
100093005	自請妃I (2/2)	
100093006	鉢里 (1/2)	
100093007	鉢里 (2/2)	
100093008	自請妃II (1/2)	
100093009	自請妃II (2/2)	
100094001	前言	
100094002	驅逐惡魔 (1/2)	
100094003	驅逐惡魔 (2/2)	
100094004	奪回作戰 (1/2)	
100094005	奪回作戰 (2/2)	
100094006	狂熱信徒的傲慢 (1/2)	
100094007	狂熱信徒的傲慢 (2/2)	
100094008	復甦與覺醒 (1/2)	
100094009	復甦與覺醒 (2/2)	
100095001	前言	
100095002	迷人的度假村 (1/2)	
100095003	迷人的度假村 (2/2)	
100095004	沙灘排球 (1/2)	
100095005	沙灘排球 (2/2)	
100095006	大猩猩之謎 (1/2)	
100095007	大猩猩之謎 (2/2)	
100095008	夏日假期 (1/2)	
100095009	夏日假期 (2/2)	
100096001	前言	
100096002	可愛的訪客 (1/2)	
100096003	可愛的訪客 (2/2)	
100096004	神槍女僕 (1/2)	
100096005	神槍女僕 (2/2)	
100096006	Yes，My lord… (1/2)	
100096007	Yes，My lord… (2/2)	
100096008	我所愛之人 (1/2)	
100096009	我所愛之人 (2/2)	
100097001	前言	
100097002	Planet Party (1/2)	
100097003	Planet Party (2/2)	
100097004	要當多久的練習生？ (1/2)	
100097005	要當多久的練習生？ (2/2)	
100097006	偶像的自尊 (1/2)	
100097007	偶像的自尊 (2/2)	
100097008	再來一曲！ (1/2)	
100097009	再來一曲！ (2/2)	
100099001	前言	
100099002	-禍- (1/2)	
100099003	-禍- (2/2)	
100099004	-線索- (1/2)	
100099005	-線索- (2/2)	
100099006	-憤怒- (1/2)	
100099007	-憤怒- (2/2)	
100099008	-希望- (1/2)	
100099009	-希望- (2/2)	
100100001	前言	
100100002	命運的婚禮進行曲。 (1/2)	
100100003	命運的婚禮進行曲。 (2/2)	
100100004	來自新娘島的信	
100100005	新娘入場？！ (1/2)	
100100006	新娘入場？！ (2/2)	
100100007	新郎入場！ (1/2)	
100100008	新郎入場！ (2/2)	
100100009	我的太陽，我的新娘。 (1/2)	
100100010	我的太陽，我的新娘。 (2/2)	
100104001	前言	
100104002	亡命之徒挑戰 (1/2)	
100104003	亡命之徒挑戰 (2/2)	
100104004	水、槍一體 (1/2)	
100104005	水、槍一體 (2/2)	
100104006	湧泉射擊 (1/2)	
100104007	湧泉射擊 (2/2)	
100104008	填充水彈 (1/2)	
100104009	填充水彈 (2/2)	
100105001	前言	
100105002	第1篇 (1/2)	
100105003	第1篇 (2/2)	
100105004	第2篇 (1/2)	
100105005	第2篇 (2/2)	
100105006	第3篇 (1/2)	
100105007	第3篇 (2/2)	
100105008	第4篇 (1/2)	
100105009	第4篇 (2/2)	
100110001	魔鏡現象	世界王試煉
100110002	魔界的賢者	魔鏡商店
100111001	前言	
100111002	遇難I	
100111003	遇難II	
100111004	相遇I	
100111005	相遇II	
100111006	兩人的約定I	
100111007	兩人的約定II	
100112001	前言	
100112002	為臨終者祈禱I	
100112003	為臨終者祈禱II	
100112004	誘惑者	
100112005	墮落	
100112006	聖戰	
100112007	化身	
100113001	前言	
100113002	世界末日！	
100113003	世．界．末．日！(1/2)	
100113004	世．界．末．日！(2/2)	
100114001	前言	
100114002	跟蹤狂	
100114003	追捕者	
100114004	捉迷藏	
100114005	詐欺遊戲	
100114006	靜下來的狂氣(1/2)	
100114007	靜下來的狂氣(2/2)	
100115001	前言	
100115002	黑暗中的光芒(1/2)	
100115003	黑暗中的光芒(2/2)	
100115004	泥沼(1/2)	
100115005	泥沼(2/2)	
100115006	了結過去(1/2)	
100115007	了結過去(2/2)	
100115008	古老的記憶(1/2)	
100115009	古老的記憶(2/2)	
100115010	正確的道路(1/2)	
100115011	正確的道路(2/2)	
100116001	前言	
100116002	逃避(1/2)	
100116003	逃避(2/2)	
100116004	罪行(1/2)	
100116005	罪行(2/2)	
100116006	爆炸性登場(1/2)	
100116007	爆炸性登場(2/2)	
100116008	四天王(1/2)	
100116009	四天王(2/2)	
100116010	兄弟(1/2)	
100116011	兄弟(2/2)	
100117001	前言	
100117002	心搏停止	
100117003	出血性休克I	
100117004	出血性休克II(1/2)	
100117005	出血性休克II(2/2)	
100117006	瀕死體驗(1/2)	
100117007	瀕死體驗(2/2)	
100118001	前言	
100118002	在那裡	
100118003	交疊	
100118004	雅典娜	
100118005	記憶	
100118006	帕拉斯	
100118007	在一起	
100120001	前言	
100120002	相遇(1/2)	
100120003	相遇(2/2)	
100120004	未完的故事(1/2)	
100120005	未完的故事(2/2)	
100120006	伙伴(1/2)	
100120007	伙伴(2/2)	
100120008	玻璃念珠(1/2)	
100120009	玻璃念珠(2/2)	
100121001	前言	
100121002	新聞快報	
100121003	死麥	
100121004	鉅作秀	
100121005	黃金時段	
100122001	前言	
100122002	你喜歡哪一種巧克力？	
100122003	特別的禮物	
100122004	巧克力蛋糕失竊事件	
100122005	用愛製作(1/2)	
100122006	用愛製作(2/2)	
100123001	前言	
100123002	偵探與惡魔教徒	
100123003	契約與回憶	
100123004	祈禱的輕煙	
100123005	神的啟示(1/2)	
100123006	神的啟示(2/2)	
100125001	前言	
100125002	關於美的一切(1/2)	
100125003	關於美的一切(2/2)	
100125004	準則(1/2)	
100125005	準則(2/2)	
100125006	美學(1/2)	
100125007	美學(2/2)	
100125008	重生迷宮(1/2)	
100125009	重生迷宮(2/2)	
100126001	前言	
100126002	犯人就在附近	
100126003	草莓糖霜	
100126004	溫泉派對	
100126005	究極的三選一(1/2)	
100126006	究極的三選一(2/2)	
100127001	前言	
100127002	尋找某人(1/2)	
100127003	尋找某人(2/2)	
100127004	驚喜(？)相遇(1/2)	
100127005	驚喜(？)相遇(2/2)	
100127006	大魔術師	
100127007	個別的意志(1/2)	
100127008	個別的意志(2/2)	
100128001	前言	
100128002	夜晚散步	
100128003	夜半訪客	
100128004	課後怪談	
100128005	仲夏之怪(1/2)	
100128006	仲夏之怪(2/2)	
100129001	前言	
100129002	我的太陽	
100129003	太陽永不沉	
100129004	黑暗	
100129005	迷宮之中(1/2)	
100129006	迷宮之中(2/2)	
100130001	前言	
100130002	秘密揭曉	
100130003	偷走相機 (1/2)	
100130004	偷走相機 (2/2)	
100130005	追逐泰風 (1/2)	
100130006	追逐泰風 (2/2)	
100130007	我很抱歉！(1/2)	
100130008	我很抱歉！(2/2)	
100131001	前言	
100131002	預料外的機會	
100131003	我們上吧！(1/2)	
100131004	我們上吧！(2/2)	
100131005	機會	
100131006	沒有第二次機會(1/2)	
100131007	沒有第二次機會(2/2)	
100132001	前言	
100132002	前往滑雪度假村(1/2)	
100132003	前往滑雪度假村(2/2)	
100132004	契約的機會(1/2)	
100132005	契約的機會(2/2)	
100132006	雪引起的誤解(1/2)	
100132007	雪引起的誤解(2/2)	
100132008	聖誕夜的煙火(1/2)	
100132009	聖誕夜的煙火(2/2)	
100134001	前言	
100134002	特大號糖果(1/2)	
100134003	特大號糖果(2/2)	
100134004	我想幫忙	
100134005	美夢行動	
100134006	要來點巧克力嗎？	
100134007	情敵	
100134008	本命糖果(1/2)	
100134009	本命糖果(2/2)	
100135001	前言	
100135002	前往紐約	
100135003	策劃	
100135004	黛波拉與約娜	
100135005	行動日	
100135006	十足的災難	
100135007	恐慌	
100135008	戰勝	
100135009	站住，不許動！(1/2)	
100135010	站住，不許動！(2/2)	
100136001	前言	
100136002	打工少女(1/2)	
100136003	打工少女(2/2)	
100136004	全家福(1/2)	
100136005	全家福(2/2)	
100136006	新的自我(1/2)	
100136007	新的自我(2/2)	
100137001	前言	
100137002	歌姬降臨！(1/2)	
100137003	歌姬降臨！(2/2)	
100137004	MIKU爭奪戰！(1/2)	
100137005	MIKU爭奪戰！(2/2)	
100137006	歌聲無論何時…(1/2)	
100137007	歌聲無論何時…(2/2)	
100138001	前言	
100138002	女神之島(1/2)	
100138003	女神之島(2/2)	
100138004	超越極限(1/2)	
100138005	超越極限(2/2)	
100138006	女神們的假日(1/2)	
100138007	女神們的假日(2/2)	
100139001	前言	
100139002	妲比離家出走了(1/2)	
100139003	妲比離家出走了(2/2)	
100139004	沒見過的Child(1/2)	
100139005	沒見過的Child(2/2)	
100139006	意外的入侵者(1/2)	
100139007	意外的入侵者(2/2)	
100140001	前言	
100140002	狂氣之狐(1/2)	
100140003	狂氣之狐(2/2)	
100140004	戀愛的狐狸(1/2)	
100140005	戀愛的狐狸(2/2)	
100140006	嶄新誕生(1/2)	
100140007	嶄新誕生(2/2)	
100140008	隱藏的事實(1/2)	
100140009	隱藏的事實(2/2)	
100146001	魅魔的商業機密	
100146002	魅魔的原則	
100146003	廢材惡魔的訓練師	
100147001	撒旦製作者	
100147002	魅魔的假日	
100147003	馴悍記	
100148001	漫步至魔界	
100148002	妲比的日常生活	
100148003	小小魅魔	
100149001	嚇啊！	
100149002	照顧孩子的方法	
100149003	並不孤單	
100150001	誰是最強的？	
100150002	她的復仇	
100150003	她的可悲友人	
100152001	兩個笨蛋	
100152002	Welcome	
100152003	從灰燼中誕生的鳥	
100153001	真實的芙麗嘉	
100153002	自己的身體自己保護！	
100153003	小主人的隱藏能力	
100154001	精打細算	
100154002	萬事不離錢！	
100154003	勢利鬼和小小魅魔	
100155001	女王的主人	
100155002	察言觀色的主人	
100155003	所有人都有起點	
100156001	沒想法的的迪諾	
100156002	總是出包的迪諾	
100156003	一無是處的迪諾	
100157001	Miss Captain	
100157002	英雄歸來	
100157003	決心	
100158001	訪問	
100158002	建議	
100158003	劇烈處方	
100159001	對羔羊的愛…	
100159002	聽主人的話！	
100159003	阿斯特莉亞的英雄	
100162001	要成為人類還真不簡單	
100162002	庫西的誕生	
100162003	鎖定主人	
100163001	朋友間的秘密	
100163002	我們的朋友	
100163003	獻給人偶的歌	
100164001	恐怖的厄里絲	
100164002	調教主人	
100164003	厄里絲的煩惱	
100165001	命運之骰	
100165002	膽小鬼VS眩暈	
100165003	新的賭注	
100167001	這是什麼鬼？！	
100167002	Game Over	
100167003	瑪雅烏爾的主人	
100168001	序幕	
100168002	杞憂	
100168003	厄俄斯的興趣	
100169001	英雄的苦惱	
100169002	夢見成為英雄之人	
100169003	永遠的友誼	
100170001	製作早餐！	
100170002	快拿出午餐！	
100170003	黃昏的小小雜談	
100171001	像月亮一樣耀眼	
100171002	主人！好好聽我說嘛！	
100171003	閃耀之心	
100172001	冷硬派	
100172002	矛盾	
100172003	高潮	
100173001	喵喵喵！	
100173002	喵喵喵！	
100173003	喵喵喵！	
100174001	還不夠成熟的女孩I	
100174002	還不夠成熟的女孩II	
100174003	我成為女僕的理由	
100175001	主人的寵物貓	
100175002	純粹的惡魔	
100175003	請守護惡魔	
100176001	大逃亡	
100176002	要走走嗎？	
100176003	指揮官的資質	
100177001	我回來了	
100177002	宅急便到了	
100177003	談判專家	
100178001	血拚的荷米斯	
100178002	多采多姿	
100178003	渴望的內因	
100179001	糾纏不休	
100179002	小孩的做法	
100179003	帝王的提案	
100181001	她的謊言	
100181002	她的誤解	
100181003	她真正的意思	
100182001	正義的沙瑪什	
100182002	再給我一次機會…	
100182003	主人的規則	
100183001	Peace Breaker	
100183002	女王的警告	
100183003	蛇的真實心情	
100185001	這就是大人	
100185002	前去美國	
100185003	家族什麼的做一個就好	
100186001	行雲流水	
100186002	艱難辛苦	
100186003	同床異夢	
100187001	最後還是非亞莉亞莫屬！	
100187002	主人的偶像	
100187003	主人是亞莉亞的喜悅	
100188001	難以取悅的赫斯提亞	
100188002	混熟了的赫斯提亞	
100188003	變得溫柔的赫斯提亞	
100189001	純真又拙劣的復仇	
100189002	Say My Name	
100189003	各自的規則	
100190001	惡魔的休息	
100190002	為休息的祈禱	
100190003	Truth Seeker	
100191001	起始	
100191002	壞小子弗雷	
100191003	理由	
100192001	下一位魔王	
100192002	新世界	
100192003	表現得像大人物一樣	
100193001	摸不透	
100193002	我能看透你的心	
100193003	開展心靈	
100194001	月亮、主人、戰友	
100194002	能依靠的朋友	
100194003	新的太陽	
100196001	聖女貞德	
100196002	Run Demon Run	
100196003	救贖惡魔	
100197001	不認識的客人	
100197002	黑羊	
100197003	勝負	
100198001	禁欲	
100198002	修練	
100198003	因果報應	
100199001	Miss緹西福涅	
100199002	緹西福涅的復仇	
100199003	男人的必需品	
100200001	十字路口的惡魔	
100200002	周六夜瘋狂	
100200003	會見賽蓮	
100201001	那個電影，難道是…	
100201002	猛毒	
100201003	雨後誓約	
100202001	其實她是…	
100202002	信的內容	
100202003	總有一天會把這封信…	
100203001	傳說的怪物	
100203002	調教	
100203003	君臨	
100204001	可愛的主人	
100204002	甜美的女性	
100204003	甜心的忠告	
100205001	笑裡藏刀	
100205002	口蜜腹劍	
100205003	羊頭狗肉	
100206001	安魂曲	
100206002	尋死的Child	
100206003	死神的誕生	
100207001	我想傳達的是…	
100207002	那傢伙的真實身分是…！	
100207003	她唯一的才能	
100208001	做得更好吧	
100208002	比現在更強	
100208003	現在開始認真	
100211001	小心啊，少年！	
100211002	芬里爾的苦惱	
100211003	充滿熱情的芬里爾	
100212001	孤獨與悲觀主義者	
100212002	舞蹈之夢	
100212003	尋找夢想	
100213001	充滿活力的應援	
100213002	早晨訓練	
100213003	少女的悸動	
100218001	直覺	
100218002	緣	
100218003	認真	
100219001	陰謀要好好藏…	
100219002	尊重惡魔	
100219003	愛情	
100221001	料理的才能	
100221002	女巫的魔藥	
100221003	預料外的浪費	
100225001	誰是主人？	
100225002	少年的野心	
100225003	布偶犬	
100226001	1.任性的主人	
100226002	2.擁有魔王身材的方法	
100226003	3.兩個願望	
100230001	復仇血戰！	
100230002	我想要知道！	
100230003	跟自己的戰鬥！	
100232001	重金屬搖滾的精神！	
100232002	真正的金屬樂迷	
100232003	重金屬是充滿憤怒的！	
100234001	令人警戒的故事	
100234002	真誠坦白的故事	
100234003	值得信賴的故事	
100235001	被壓力壓垮的女人	
100235002	欺負人的理由	
100235003	我真正想要的人偶	
100236001	斑比與獵人	
100236002	沙中寶石	
100236003	太陽永不沉	
100238001	堅強之心	
100238002	女王是第一名	
100238003	就算我們分離……	
100239001	孤獨的鍊金術師	
100239002	鍊金術師的苦惱	
100239003	親切的惡魔	
100241001	憂鬱的幽靈	
100241002	音樂家的誕生	
100241003	悲傷的安慰	
100243001	女巫的掃把	
100243002	無法逃離的關係	
100243003	無法相容的惡魔與女巫	
100244001	花之少女	
100244002	請不要戰鬥	
100244003	美麗的花壇	
100245001	為了惡魔的世界	
100245002	歌手的沉默	
100245003	惡之讚頌	
100247001	總是恣意妄為的女人！	
100247002	總是不滿的女人！	
100247003	我只想被人接受…	
100248001	隨意而為	
100248002	原罪	
100248003	失樂園	
100250001	麗莎的愛？	
100250002	請別放棄	
100250003	請別感到寂寞	
100251001	隱密的視線	
100251002	貓的建議	
100251003	好好躲起來！	
100254001	家中靜謐	
100254002	作曲家之夜	
100254003	獻給惡魔的交響曲	
100256001	Carpe Diem	
100256002	請不要逃	
100256003	親切的干涉	
100257001	提泰妮亞正在適應	
100257002	提泰妮亞適應完成！	
100257003	有活力的提泰妮亞！	
100259001	我們加油吧！	
100259002	女戰士瓦爾基麗	
100259003	讓我來保護你吧	
100262001	記憶中的場所	
100262002	少女哲學	
100262003	有蝴蝶的風景	
100264001	愛	
100264002	浪漫	
100264003	阿莫爾的誤解	
100265001	夢中的睡姬	
100265002	青鳥在此	
100265003	許普諾斯的陰謀？	
100267001	旁若無人	
100267002	檯面下的交易	
100267003	相互扶助	
100268001	我要成為魔王！	
100268002	咦？我要成為魔王了？	
100268003	換你當魔王	
100269001	寡言閒談	
100269002	聽不見的歌	
100269003	兩人之心	
100271001	不出門的主人	
100271002	勇氣培養計畫	
100271003	我想去魔界！	
100272001	上位者的哲學	
100272002	寶貴的事物和寶貴的事物	
100272003	無法逃離的羈絆	
100273001	1.我的主人就是我的經紀人	
100273002	2.歡樂之星的歌	
100273003	3.童話歌曲	
100274001	古代的Child	
100274002	舊友的回憶	
100274003	守護世界	
100275001	理想的釣魚方法	
100275002	愛的課程	
100275003	理想果然是…	
100276001	1.如神所願	
100276002	2.孤寂之中	
100276003	3.福音	
100280001	不知為何而冷淡的伊絲塔	
100280002	更為冷淡的伊絲塔	
100280003	伊絲塔真實的心情…	
100283001	人類的春天	
100283002	已逝之春	
100283003	惡魔的春天	
100285001	飯要好好嚼	
