// key	DUNGEON_NAME_	DUNGEON_SECOND_NAME_	DUNGEON_LOCATION_DESC_
1006	1-7	ย่านกลางเมือง	พื้นที่ย่านกลางเมืองที่เต็มไปด้วยความปรารถนาของมนุษย์
100601	ด่าน 1	ย่านกลางเมือง	
100602	ด่าน 2	ย่านกลางเมือง	
100603	ด่าน 3	ย่านกลางเมือง	
100604	ด่าน 4	ย่านกลางเมือง	
1007	1-8	แมมมอน	อะไรคือสิ่งที่ทุกคนต้องการน่ะหรอ กระเป๋าไง\โดยเฉพาะกระเป๋าคลัตช์ ยังไม่มีงั้นหรือ รีบไปหามาซะ!
100701	ด่าน 1	เปิดตัวราชันย์สีทอง	
100702	ด่าน 2	ทุกอย่างไปได้สวย	
100703	ด่าน 3	ผู้กุมอำนาจเบ็ดเสร็จ	
100704	ด่าน 4	ท่องเที่ยวอย่างราชา	
1010	1-1	เดบิวต์	ระวังจะเกิดอาการGestaltzerfallที่ทำให้จำอะไรไม่ได้ \เพราะทำงานประจำมากเกินไปนะ
101001	ด่าน 1	ยาก	
1011	1-2	ดาฟเน่	ชีวิตคือการต่อสู้ครั้งแล้วครั้งเล่า\ฮีโร่! จงลุกขึ้นแล้วเป็นผู้ชนะ!
101101	ด่าน 1	ยาก - การทดสอบของฮีโร่	
1012	1-3	ย่านกลางเมือง	ความปรารถนาอันฉ้อฉล! ความปรารถนาอันเปี่ยมสุข! ความปรารถนาอันน่าถวิลหา!
101201	ด่าน 1	ยาก - ย่านกลางเมือง	
1013	1-4	ฟรีเซีย	ความรัก คือ สิ่งผูกมัด \เสียงฝีเท้าของเธอยังคงติดตามข้าไปทุกที่ แม้แต่ตอนนี้...
101301	ด่าน 1	ยาก - จดหมายรักสีแดง	
1014	1-5	ย่านกลางเมือง	ความหลงใหลและความกระตือรือร้นที่หมุนเวียนวนไปมา
101401	ด่าน 1	ยาก - ย่านกลางเมือง	
1015	1-6	อาหารแสนอร่อย	บุคคลผู้ประพฤติบาปแห่งความตะกละหลับใหลอยู่ ณ ที่นี้
101501	ด่าน 1	ยาก - ปีศาจอุตสาหะ	
1016	1-7	ย่านกลางเมือง	ความกระหายที่ถูกเก็บกดและความเร่าร้อนที่คุกรุ่น
101601	ด่าน 1	ยาก - ย่านกลางเมือง	
1017	1-8	มายาฮวล	เจ้าไม่ได้เลือกข้า ข้าเป็นฝ่ายเลือกเจ้าต่างหาก
101701	ด่าน 1	ยาก - นักสะสมวิปลาส	
1100	2-1	นอกตัวเมือง	แวะไปนอกตัวเมืองกันเถอะ
110001	ด่าน 1	นอกตัวเมือง	
110002	ด่าน 2	นอกตัวเมือง	
110003	ด่าน 3	นอกตัวเมือง	
110004	ด่าน 4	นอกตัวเมือง	
1101	2-2	ไฟโร	การเปิดตัวสุดเลอเลิศเป็นครั้งแรก: เรือนร่างของข้า!
110101	ด่าน 1	เด็กชายธรรมดา	
110102	ด่าน 2	เลือดร้อน VS สันหลังยาว	
110103	ด่าน 3	ความมีน้ำใจของแชมเปี้ยน	
110104	ด่าน 4	ไฟโรที่ลุกไหม้	
1102	2-3	นอกตัวเมือง	ที่นอกตัวเมือง ในตรอกเล็กๆ ที่ลับตาคน...
110201	ด่าน 1	นอกตัวเมือง	
110202	ด่าน 2	นอกตัวเมือง	
110203	ด่าน 3	นอกตัวเมือง	
110204	ด่าน 4	นอกตัวเมือง	
1103	2-4	คูสิธ	ณ ที่ที่.....มีนกประหลาดที่คอยไล่ตามหางอาศัยอยู่
110301	ด่าน 1	นักล่าปีศาจ	
110302	ด่าน 2	เขี้ยวแห่งความภาคภูมิ	
110303	ด่าน 3	สงครามผู้อัญเชิญ	
110304	ด่าน 4	ศัตรูในละแวกบ้าน	
1104	2-5	เมืองเงียบสงบ	เมืองอันเงียบสงบ ใกล้กับทางแยกที่นำไปสู่โลกปีศาจ
110401	ด่าน 1	เมืองเงียบสงบ	
110402	ด่าน 2	เมืองเงียบสงบ	
110403	ด่าน 3	เมืองเงียบสงบ	
110404	ด่าน 4	เมืองเงียบสงบ	
1105	2-6	เมืองเงียบสงบ	เมืองอันเงียบสงบ ใกล้กับทางแยกที่นำไปสู่โลกปีศาจอย่างมาก
110501	ด่าน 1	เมืองเงียบสงบ	
110502	ด่าน 2	เมืองเงียบสงบ	
110503	ด่าน 3	เมืองเงียบสงบ	
110504	ด่าน 4	เมืองเงียบสงบ	
1106	2-7	เฟรยา I	แมวน้อยน่ารักตัวหนึ่งหนีหายไป!\ทัณฑ์สวรรค์จะลงโทษเจ้า! เตรียมสัมผัสนรกได้เลย!
110601	ด่าน 1	แมวบาดเจ็บ	
110602	ด่าน 2	คนประหลาด	
110603	ด่าน 3	แขกที่ไม่ได้รับเชิญ	
110604	ด่าน 4	แมวที่หนีไป	
1107	2-8	เฟรยา II	เฟรยา ทั้งหมดนี้เป็นความผิดพลาดของมาสเตอร์\ว่าแต่ เจ้าเป็นใครกัน? เฟรย์ งั้นหรือ?
110701	ด่าน 1	แมวขี้ขลาด	
110702	ด่าน 2	แมวป่า	
110703	ด่าน 3	แมวคราง	
110704	ด่าน 4	ความรู้สึกของแมว	
1110	2-1	นอกตัวเมือง	บริเวณนอกตัวเมือง ณ จุดที่เท้าของข้าหยุดลง
111001	ด่าน 1	ยาก - นอกตัวเมือง	
1111	2-2	มิวส์	ท่ามกลางความมืดมิดของเมืองยามรัตติกาล \บทเพลงแห่งปีศาจกึกก้องอยู่บนอากาศ
111101	ด่าน 1	ยาก - ศิลปินร็อคผู้โดดเดี่ยว	
1112	2-3	นอกตัวเมือง	บริเวณนอกตัวเมือง ตรอกหลังอาคารที่ข้าพบกับปีศาจ
111201	ด่าน 1	ยาก - นอกตัวเมือง	
1113	2-4	เนธ	ระวังหัวนะ! ระวังระเบิดด้วย!
111301	ด่าน 1	ยาก - สนามรบ	
1114	2-5	เมืองเงียบสงบ	ก้าวผ่านประตูแห่งโลกปีศาจ ใกล้เมืองอันเงียบสงบ
111401	ด่าน 1	ยาก - เมืองเงียบสงบ	
1115	2-6	เมืองเงียบสงบ	ข้าเคาะประตูแห่งโลกปีศาจ ใกล้เมืองอันเงียบสงบ
111501	ด่าน 1	ยาก - เมืองเงียบสงบ	
1116	2-7	เฮกเตอร์	ทำไมค่าผ่านประตูแพงขนาดนี้!
111601	ด่าน 1	ยาก - กลยุทธ์ของทหารรับจ้าง	
1117	2-8	เลด้า	เจ้าเองน่ะหรือ เจ้าหญิง?
111701	ด่าน 1	ยาก - เจ้าหญิงของฉัน	
1200	3-1	ถนนมหาวิทยาลัย	บริเวณถนนมหาวิทยาลัย ที่นี่คือที่ไหนกัน? ข้าไม่รู้จักที่นี่
120001	ด่าน 1	ถนนมหาวิทยาลัย	
120002	ด่าน 2	ถนนมหาวิทยาลัย	
120003	ด่าน 3	ถนนมหาวิทยาลัย	
120004	ด่าน 4	ถนนมหาวิทยาลัย	
1201	3-2	เฮคาที	การตัดสินผู้อื่นจากลักษณะภายนอกของพวกเขา\ไม่ว่ามนุษย์หรือปีศาจ ...เป็นเรื่องที่ไม่ฉลาด
120101	ด่าน 1	ปีศาจชั้นต่ำ	
120102	ด่าน 2	ปีศาจผู้มีมารยาทปานกลาง	
120103	ด่าน 3	ความพึงพอใจของผู้ช่วย	
120104	ด่าน 4	ดวงใจแม่มด	
1202	3-3	ถนนมหาวิทยาลัย	ณ ที่แห่งหนึ่งใกล้ถนนมหาวิทยาลัย มีคนรอคอยที่จะได้พบกับคนพิเศษ ♥
120201	ด่าน 1	ถนนมหาวิทยาลัย	
120202	ด่าน 2	ถนนมหาวิทยาลัย	
120203	ด่าน 3	ถนนมหาวิทยาลัย	
120204	ด่าน 4	ถนนมหาวิทยาลัย	
1203	3-4	ร้านสะดวกซื้อ	พื้นที่เล็กๆ ในตัวเมือง ซึ่งถูกเรียกว่า "ร้านสะดวกซื้อ"
120301	ด่าน 1	ปีศาจร้านสะดวกซื้อ	
120302	ด่าน 2	ข้าวปั้น	
120303	ด่าน 3	ความหมายของการเป็นมาสเตอร์	
120304	ด่าน 4	หนึ่งวันในร้านสะดวกซื้อ	
1204	3-5	ถนนมหาวิทยาลัย	ณ ที่แห่งหนึ่งใกล้ถนนมหาวิทยาลัย ข้าได้ยินใครบางคนกรีดร้อง...
120401	ด่าน 1	ถนนมหาวิทยาลัย	
120402	ด่าน 2	ถนนมหาวิทยาลัย	
120403	ด่าน 3	ถนนมหาวิทยาลัย	
120404	ด่าน 4	ถนนมหาวิทยาลัย	
1205	3-6	ถนนมหาวิทยาลัย	ณ ที่แห่งหนึ่งใกล้ถนนมหาวิทยาลัย\ข้าไม่รู้ว่าบุคคลที่ข้าต้องไปพบมีหน้าตาอย่างไร...
120501	ด่าน 1	ถนนมหาวิทยาลัย	
120502	ด่าน 2	ถนนมหาวิทยาลัย	
120503	ด่าน 3	ถนนมหาวิทยาลัย	
120504	ด่าน 4	ถนนมหาวิทยาลัย	
1206	3-7	โจนออฟอาร์ค I	นั่นคือ ภาพสะท้อนของพระเจ้าที่อยู่ในดวงตาของนักบวช \...หรือว่าเป็นปีศาจ
120601	ด่าน 1	การโต้กลับของเฟรย์	
120602	ด่าน 2	เพราะเหมือนกันจึงต่อต้านกัน	
120603	ด่าน 3	สายเลือดเทพี	
120604	ด่าน 4	โจมตีด้วยเอกสาร	
1207	3-8	โจนออฟอาร์ค II	ต่อหน้าของปีศาจ ...บทสวดใดก็ไม่อาจส่งถึงพระเจ้าได้
120701	ด่าน 1	การจู่โจมจากด้านหน้า	
120702	ด่าน 2	คำใบ้ของพันธสัญญา	
120703	ด่าน 3	หลักคำสอนเปี่ยมทักษะ	
120704	ด่าน 4	ปีศาจผู้ขี้ขลาด	
1210	3-1	ถนนมหาวิทยาลัย	ณ ที่แห่งหนึ่งใกล้ถนนมหาวิทยาลัย เอาล่ะ อัญเชิญปีศาจออกมาได้แล้ว!
121001	ด่าน 1	ยาก - ถนนมหาวิทยาลัย	
1211	3-2	เฟนรีร์	นักรบผู้เงียบขรึมที่ต่อสู้เพื่อความรัก
121101	ด่าน 1	ยาก - ปีศาจชั้นต่ำ	
1212	3-3	ถนนมหาวิทยาลัย	ณ ที่แห่งหนึ่งใกล้ถนนมหาวิทยาลัย การพบปะครั้งนี้คงต้องเป็นโชคชะตาแน่ๆ
121201	ด่าน 1	ยาก - ถนนมหาวิทยาลัย	
1213	3-4	ร้านสะดวกซื้อ	ร้านสะดวกซื้อ... โรงมหรสพแห่งชีวิต
121301	ด่าน 1	ยาก - ปีศาจร้านสะดวกซื้อ	
1214	3-5	ถนนมหาวิทยาลัย	บางสิ่งที่ถูกทิ้งกำลังล่องลอยไปมาใกล้ถนนมหาวิทยาลัย
121401	ด่าน 1	ยาก - ถนนมหาวิทยาลัย	
1215	3-6	ถนนมหาวิทยาลัย	ผู้คนกำลังเดินไปมาและค้นหาอะไรบางอย่างใกล้ถนนมหาวิทยาลัยแบบเอาเป็นเอาตาย...
121501	ด่าน 1	ยาก - ถนนมหาวิทยาลัย	
1216	3-7	อินันนะ	เป้าหมายของชีวิต: จอมวายร้ายที่ขลาดเขลาที่สุดในโลก!
121601	ด่าน 1	ยาก - การโจมตีของอินันนะ	
1217	3-8	เพอร์ซีโฟเน่	นักเจรจาต่อรองเยี่ยมเยือนผู้ที่จากไปในนรก
121701	ด่าน 1	ยาก - การจู่โจมจากด้านหน้า	
1300	4-1	ย่านกลางเมือง	สถานที่แปลกๆ ใกล้ย่านกลางเมือง
130001	ด่าน 1	ย่านกลางเมือง	
130002	ด่าน 2	ย่านกลางเมือง	
130003	ด่าน 3	ย่านกลางเมือง	
130004	ด่าน 4	ย่านกลางเมือง	
1301	4-2	อพอลโล	ในภาษาดอกไม้ ทานตะวันหมายความว่า "ความหลงใหลได้ปลื้ม"
130101	ด่าน 1	การก่อกำเนิด	
130102	ด่าน 2	ผู้ได้รับการบูชา I	
130103	ด่าน 3	ผู้ได้รับการบูชา II	
130104	ด่าน 4	ความเชื่อใจต่อกัน	
1302	4-3	ย่านกลางเมือง	ย่านกลางเมือง สถานที่ซึ่งอยู่นอกเหนือขอบเขตการมองเห็น
130201	ด่าน 1	ย่านกลางเมือง	
130202	ด่าน 2	ย่านกลางเมือง	
130203	ด่าน 3	ย่านกลางเมือง	
130204	ด่าน 4	ย่านกลางเมือง	
1303	4-4	สูตินรีเวช	เด็กๆ คือความหวังแห่งอนาคต!
130301	ด่าน 1	ความสุข	
130302	ด่าน 2	คำแก้ตัวของปีศาจ	
130303	ด่าน 3	หยุดนะ!	
130304	ด่าน 4	ภาชนะที่ยังไม่สมบูรณ์	
1304	4-5	เมืองใหม่	สถานที่ที่ตกต่ำที่สุดในโลก ตั้งอยู่ที่ไหนสักแห่งใกล้ๆเมืองใหม่
130401	ด่าน 1	เมืองใหม่	
130402	ด่าน 2	เมืองใหม่	
130403	ด่าน 3	เมืองใหม่	
130404	ด่าน 4	เมืองใหม่	
1305	4-6	นีมเฮน I	ข้าคิดว่า จริงๆแล้วเฟรย์อาจจะเป็นคนดีก็ได้...\แต่ข้าคงจะคิดผิด
130501	ด่าน 1	ความรู้สึกที่แท้จริง	
130502	ด่าน 2	ความผิดพลาดซ้ำๆ	
130503	ด่าน 3	ความลับของการหลับลึก	
130504	ด่าน 4	พิธีไล่ผีของปีศาจ	
1306	4-7	นีมเฮน II	เฟรย์ เด็กๆของเจ้าสบายดีไหม?
130601	ด่าน 1	การต่อรองที่ล้มเหลว	
130602	ด่าน 2	ปัญหาผู้หญิงๆ ในโลกปีศาจ	
130603	ด่าน 3	ลำดับความเดือดดาล	
130604	ด่าน 4	เข้าหูซ้ายทะลุหูขวา	
1307	4-8	นีมเฮน III	ถ้าจะให้สรุปสั้นๆ…\เขาก็คือ เจ้าคนชั่วที่ข้าไม่อยากเจอหน้าอีกต่อไป!
130701	ด่าน 1	เต็มพิกัด	
130702	ด่าน 2	หลอกหรือลวง	
130703	ด่าน 3	ถูกโอบล้อม	
130704	ด่าน 4	การเริ่มต้นที่แท้จริง	
1310	4-1	ย่านกลางเมือง	ไม่ใช่ที่เล่นสำหรับเด็ก
131001	ด่าน 1	ยาก - ย่านกลางเมือง	
1311	4-2	อีเรโต	กลิ่นน้ำหอมทำให้ข้าคลื่นเหียน
131101	ด่าน 1	ยาก - น้ำหอม	
1312	4-3	ย่านกลางเมือง	ข้าเห็นผู้หญิงที่ถูกหน่วงเหนี่ยวเอาไว้
131201	ด่าน 1	ยาก - ย่านกลางเมือง	
1313	4-4	สูตินรีเวช	สนใจจะพูดเกี่ยวกับวิธีการจัดการกับปัญหาประชากรที่กำลังลดลงไหมล่ะ
131301	ด่าน 1	ยาก - หมาป่าที่สวมหนังแกะ	
1314	4-5	เมืองใหม่	ข้าได้ยินเสียงกระซิบที่บริเวณใกล้กับหัวมุมโครงการอพาร์ตเมนต์
131401	ด่าน 1	ยาก - เมืองใหม่	
1315	4-6	ยากะ	นั่นเป็นวิญญาณมนุษย์จริงๆ หรือเปล่า ไม่ใช่เอฟเฟกต์พิเศษที่สร้างขึ้นใช่ไหม
131501	ด่าน 1	ยาก - ผู้เลื่อมใสในศาสตร์มืด	
1316	4-7	อีออส	ข้าพบกับไชลด์ที่ตรงไปตรงมาและเป็นอิสระ
131601	ด่าน 1	ยาก - เด็กสาวแห่งการทำลายล้าง	
1317	4-8	อิชตาร์	ไม่รู้สึกเจ็บปวดหรอกเหรอที่ถูกผูกมัดกับอะไรอย่างแน่นหนาน่ะ
131701	ด่าน 1	ยาก - ข้อผูกมัด	
1400	5-1	ชานเมือง	ตรอกแคบๆ ใกล้ชานเมือง
140001	ด่าน 1	ชานเมือง	
140002	ด่าน 2	ชานเมือง	
140003	ด่าน 3	ชานเมือง	
140004	ด่าน 4	ชานเมือง	
1401	5-2	ไดอาน่า	ซัคคิวบัสตนที่สองแข็งแกร่งมาก...\โมนา ช่วยข้าหน่อย...
140101	ด่าน 1	รักแรกของสาวน้อย	
140102	ด่าน 2	วิธีการที่มีเหตุผล	
140103	ด่าน 3	วันเวย์ทริป	
140104	ด่าน 4	คะแนนความพยายาม	
1402	5-3	โรงเรียนประถม	ตอนสอนปฏิบัติ ข้าไม่กังวลเรื่องเด็กๆหรอก
140201	ด่าน 1	ดาวรุ่งพุ่งแรง	
140202	ด่าน 2	เจ้าสาวตัวน้อย	
140203	ด่าน 3	เรื่องราวความกังวล	
140204	ด่าน 4	คำศัพท์ของปีศาจ	
1403	5-4	เมืองใหม่	สถานที่ที่ไม่น่าอยู่อาศัย บางแห่งก็อยู่ใกล้ๆกับเมืองใหม่
140301	ด่าน 1	เมืองใหม่	
140302	ด่าน 2	เมืองใหม่	
140303	ด่าน 3	เมืองใหม่	
140304	ด่าน 4	เมืองใหม่	
1404	5-5	ยูโรป้า I	มีกลิ่นจางๆออกมาจากทางเข้า\ข้าอยู่ที่ไหนกัน?
140401	ด่าน 1	จอมโดดเรียน	
140402	ด่าน 2	เด็กเกเร	
140403	ด่าน 3	เด็กผู้ถูกทอดทิ้ง	
140404	ด่าน 4	สมการของสาวรุ่น	
1405	5-6	เมืองใหม่	สถานที่เงียบสงบใกล้เมืองใหม่
140501	ด่าน 1	เมืองใหม่	
140502	ด่าน 2	เมืองใหม่	
140503	ด่าน 3	เมืองใหม่	
140504	ด่าน 4	เมืองใหม่	
1406	5-7	เมืองใหม่	สถานที่ที่ปราศจากปีศาจใกล้ๆกับเมืองใหม่
140601	ด่าน 1	เมืองใหม่	
140602	ด่าน 2	เมืองใหม่	
140603	ด่าน 3	เมืองใหม่	
140604	ด่าน 4	เมืองใหม่	
1407	5-8	เนธ	ข้ารู้สึกได้ว่ามีใครบางคนกำลังจ้องมองข้า...\ว่าแต่ว่า เจ้าต้องการอะไรล่ะ
140701	ด่าน 1	ชั่วโมงเรียน	
140702	ด่าน 2	เงาตามตัว	
140703	ด่าน 3	เยาวชนจอมกบฏ	
140704	ด่าน 4	สายใยแห่งครอบครัว	
1410	5-1	ชานเมือง	ดวงดีชะมัด! ข้าเจอแบงก์ 10,000 เยน!
141001	ด่าน 1	มองกี มังเกอร์ (ยาก)	
1411	5-2	คาลคัส	หมอดูผู้ทำนายเรื่องต่างๆ
141101	ด่าน 1	คิดเค คนทรงเจ้า (ยาก)	
1412	5-3	โรงเรียนประถม	หมองูตายเพราะงู
141201	ด่าน 1	คนไข้ที่ปวดหัว (ยาก)	
1413	5-4	เมืองใหม่	เมืองนั้นดูเหมือนกระดานหมากรุก
141301	ด่าน 1	รุกฆาต (ยาก)	
1414	5-5	อีไลเซียม	แต่งเป็นโจรสลัดนั่งบนห่วงยางเหรอ? ซี้ซั้วน่า
141401	ด่าน 1	ความตายในวารี (ยาก)	
1415	5-6	เมืองใหม่	เด็กสาวและสิงโตปรากฏตัวในย่านที่เงียบสงบ
141501	ด่าน 1	เธรอน (ยาก)	
1416	5-7	เมืองใหม่	มีอะไรบางอย่างส่องแสงแวววับบนดาดฟ้าในเวลากลางคืน
141601	ด่าน 1	แสงจันทร์ (ยาก)	
1417	5-8	เมลโพมีนี	เพลงฮาร์ดร็อกกับเฮฟวีเมทัลต่างกันตรงไหนเนี่ย?
141701	ด่าน 1	โครูนา (ยาก)	
1500	6-1	นอกตัวเมือง	สถานที่ที่มีลมพัด ในบริเวณนอกตัวเมือง
150001	ด่าน 1	นอกตัวเมือง	
150002	ด่าน 2	นอกตัวเมือง	
150003	ด่าน 3	นอกตัวเมือง	
150004	ด่าน 4	นอกตัวเมือง	
1501	6-2	ลีเจนด์ I	ผู้ตามล่าและผู้ถูกล่า
150101	ด่าน 1	สาวน้อยผู้ถูกทอดทิ้ง	
150102	ด่าน 2	ยอดฝีมือใหม่ปริศนา	
150103	ด่าน 3	แบดบอยและทรราช	
150104	ด่าน 4	ดาบิมาแล้ว!	
1502	6-3	ลีเจนด์ II	โซลดันเจี้ยนของนินจา พูดง่ายๆ ก็คือ\คฤหาสน์ที่เต็มไปด้วยกับดักใช่ไหมล่ะ?
150201	ด่าน 1	เทคนิคการล่อลวงของดาบิ	
150202	ด่าน 2	เป็นนินจาต้องอดทน	
150203	ด่าน 3	ธรรมเนียมโบราณ	
150204	ด่าน 4	ตำนานวีรบุรุษ	
1503	6-4	เมืองเงียบสงบ	สถานที่ที่ใครบางคนเคยอยู่ ใกล้กับเมืองอันเงียบสงบ
150301	ด่าน 1	เมืองเงียบสงบ	
150302	ด่าน 2	เมืองเงียบสงบ	
150303	ด่าน 3	เมืองเงียบสงบ	
150304	ด่าน 4	เมืองเงียบสงบ	
1504	6-5	บริษัทกฎหมาย	คงดีกว่า ถ้าศาลยุติธรรมและโรงพยาบาล จะไม่รับรู้เรื่องนี้
150401	ด่าน 1	ปีศาจผู้ไร้กฎเกณฑ์	
150402	ด่าน 2	ผู้พิทักษ์จอมดราม่า	
150403	ด่าน 3	ความกังวลของปีศาจ	
150404	ด่าน 4	ห้ามถามอะไรทั้งสิ้น	
1505	6-6	มหาวิหาร	ระวังสายฝนศักดิ์สิทธิ์ล่ะ
150501	ด่าน 1	เล่นคำ	
150502	ด่าน 2	สัมผัสถึงอันตราย	
150503	ด่าน 3	ความปลอดภัยต้องมาก่อน	
150504	ด่าน 4	ความกังวลเล็กๆ	
1506	6-7	เมืองเงียบสงบ	สถานที่ที่รอยเท้าหยุดลง ใกล้กับเมืองอันเงียบสงบ
150601	ด่าน 1	เมืองเงียบสงบ	
150602	ด่าน 2	เมืองเงียบสงบ	
150603	ด่าน 3	เมืองเงียบสงบ	
150604	ด่าน 4	เมืองเงียบสงบ	
1507	6-8	ยูโรป้า II	ความรักเข้ามาเหมือนสตอคเกอร์ที่มองเข้ามาผ่านหน้าต่าง\ความรักและสันติภาพ!
150701	ด่าน 1	ความกระวนกระวาย	
150702	ด่าน 2	เส้นทางสู่ปีศาจมืออาชีพ	
150703	ด่าน 3	ผู้เข้าร่วม	
150704	ด่าน 4	บุปผาและภมร	
1510	6-1	นอกตัวเมือง	มันไม่ใช่ยูโทเปียที่เจ้าใฝ่ฝันหรอกนะ
151001	ด่าน 1	แบ็คสตรีท (ยาก)	
1511	6-2	ไอซิส	ถูกหลอกซะสนิทโดยการแสดงที่สมจริง
151101	ด่าน 1	นักแสดงสาวดาวเด่น (ยาก)	
1512	6-3	ควิรินัส	ได้เสียงเชียร์ตอนกินอยู่นี่มันทำให้ข้าตกที่นั่งลำบากซะแล้ว
151201	ด่าน 1	กองเชียร์ปีศาจ (ยาก)	
1513	6-4	เมืองเงียบสงบ	นี่เจ้าจะไปไหนในชุดบิกินีกับห่วงยางเนี่ย?
151301	ด่าน 1	งานอดิเรกพเนจร (ยาก)	
1514	6-5	บริษัทกฎหมาย	นี่เจ้าจะไปคุยกับทนายเรื่องครองโลกเหรอ?
151401	ด่าน 1	คำปรึกษาทางกฎหมาย (ยาก)	
1515	6-6	มหาวิหาร	นี่เจ้ามาเล่นไพ่นกระจอกอย่างเอาเป็นเอาตายอยู่ที่นี่เองเหรอ?
151501	ด่าน 1	โต๊ะไพ่นกระจอกอัตโนมัติ (ยาก)	
1516	6-7	เมืองเงียบสงบ	เจ้าบอกไม่ให้เข้าไปใกล้กว่านี้ แต่เจ้าบอกระยะห่างด้วยรึเปล่า?
151601	ด่าน 1	รัศมี 500 ม. (ยาก)	
1517	6-8	นักสืบสาว	ตามเจ้าปีศาจนั่นไป!\นั่นมันเหมือนนักสืบเซ็นสึกาวะเลย!
151701	ด่าน 1	ตรวจสอบประวัติ (ยาก)	
1600	7-1	ใจกลางเมือง	หากเจ้าวิ่งด้วยความเร็วสูงสุดที่นี่ ตำรวจจะให้ใบสั่งกับเจ้า
160001	ด่าน 1	ใจกลางเมือง	
160002	ด่าน 2	ใจกลางเมือง	
160003	ด่าน 3	ใจกลางเมือง	
160004	ด่าน 4	ใจกลางเมือง	
1601	7-2	นักฆ่าต่อเนื่อง	ใครกันนะที่พูดว่า ไม่มีอะไรกินเลยในงานปาร์ตี้ที่เลื่องลือนั่น
160101	ด่าน 1	ปีศาจพเนจร	
160102	ด่าน 2	นักล่า	
160103	ด่าน 3	ตามล่าความเป็นเลิศ	
160104	ด่าน 4	บุคคลที่เหมาะสม	
1602	7-3	ใจกลางเมือง	สถานที่ใกล้ใจกลางเมือง ที่มองเห็นดวงจันทร์ดวงใหญ่อยู่บนท้องฟ้า
160201	ด่าน 1	ใจกลางเมือง	
160202	ด่าน 2	ใจกลางเมือง	
160203	ด่าน 3	ใจกลางเมือง	
160204	ด่าน 4	ใจกลางเมือง	
1603	7-4	อพาร์ตเมนต์ย่านกลางเมือง	สถานที่ที่เอ่อล้นไปด้วยเรื่องรักๆใคร่ๆ  และ ความปรารถนาของมนุษย์
160301	ด่าน 1	ปีศาจจอมหลงใหล	
160302	ด่าน 2	ปีศาจผู้สอบตก	
160303	ด่าน 3	การวางแผนชีวิต	
160304	ด่าน 4	ราชาปีศาจผู้เรืองปัญญา	
1604	7-5	ใจกลางเมือง	สถานที่ใกล้ใจกลางเมือง ที่สามารถสัมผัสถึงความผิดปกติบางอย่างได้อย่างชัดเจน
160401	ด่าน 1	ใจกลางเมือง	
160402	ด่าน 2	ใจกลางเมือง	
160403	ด่าน 3	ใจกลางเมือง	
160404	ด่าน 4	ใจกลางเมือง	
1605	7-6	คาลคัส I	ข้าคิดวิธีการที่ชั่วร้ายที่สุดในการพลิกโชคชะตาได้แล้ว
160501	ด่าน 1	ราชาปีศาจหมายเลข 666	
160502	ด่าน 2	ประกาศลี้ภัย	
160503	ด่าน 3	วินาทีสำคัญ	
