// key	RECIPE_NAME_	RECIPE_DESC_
50005	ヘパイストスチャイルド選択ボックス	ヘパイストスの鍛冶屋追加記念イベントレシピです。\イベント期間中に製作可能です。
50006	ヘパイストス温泉スキン選択ボックス	ヘパイストスの鍛冶屋追加記念イベントレシピです。\イベント期間中に製作可能です。
50007	ヘパイストススキン選択ボックス	ヘパイストスの鍛冶屋追加記念イベントレシピです。\イベント期間中に製作可能です。
50010	アウロラの王冠_3	ヘパイストスの鍛冶屋追加記念イベントレシピです。\イベント期間中に製作可能です。
50011	アウロラの翼_3	ヘパイストスの鍛冶屋追加記念イベントレシピです。\イベント期間中に製作可能です。
50012	アウロラのベル_3	ヘパイストスの鍛冶屋追加記念イベントレシピです。\イベント期間中に製作可能です。
50013	オニキス	ヘパイストスの鍛冶屋追加記念イベントレシピです。\イベント期間中に製作可能です。
50014	鍛冶名人の印章	ヘパイストスの鍛冶屋追加記念イベントレシピです。\イベント期間中に製作可能です。
50201	イグニコア製作	イベントレシピです。\イベント期間中に製作可能です。
50202	ヘパイストス温泉スキンラッキーボックス	イベントレシピです。\イベント期間中に製作可能です。
50203	コア素材ラッキーボックス	イベントレシピです。\イベント期間中に製作可能です。
50204	ヘパイストススキン選択ボックス	イベントレシピです。\イベント期間中に製作可能です。
50205	オニキス	イベントレシピです。\イベント期間中に製作可能です。
50206	10連召喚チケット	イベントレシピです。\イベント期間中に製作可能です。
50301	モーモーカークス	イベントレシピです。\イベント期間中に製作可能です。
50302	クインテッセンスのフラスコ	イベントレシピです。\イベント期間中に製作可能です。
50303	錬金術師の手袋	イベントレシピです。\イベント期間中に製作可能です。
50304	錬金術キット	イベントレシピです。\イベント期間中に製作可能です。
50308	武器細工石	イベントレシピです。\イベント期間中に製作可能です。
50309	防具細工石	イベントレシピです。\イベント期間中に製作可能です。
50310	装飾細工石	イベントレシピです。\イベント期間中に製作可能です。
50311	3周年記念チャイルド選択ボックス	イベントレシピです。\イベント期間中に製作可能です。
50312	武器細工石	イベントレシピです。\イベント期間中に製作可能です。
50313	防具細工石	イベントレシピです。\イベント期間中に製作可能です。
50314	装飾細工石	イベントレシピです。\イベント期間中に製作可能です。
50315	武器細工器具	イベントレシピです。\イベント期間中に製作可能です。
50316	防具細工器具	イベントレシピです。\イベント期間中に製作可能です。
50317	装飾細工器具	イベントレシピです。\イベント期間中に製作可能です。
50318	3周年記念ソウルカルタ選択ボックス	イベントレシピです。\イベント期間中に製作可能です。
50319	3周年プリズムカルタ選択ボックス	イベントレシピです。\イベント期間中に製作可能です。
50320	3周年記念温泉スキン選択ボックス	イベントレシピです。\イベント期間中に製作可能です。
50321	増幅攻撃力コアラッキーボックス	イベントレシピです。\イベント期間中に製作可能です。
50322	増幅防御力コアラッキーボックス	イベントレシピです。\イベント期間中に製作可能です。
50323	増幅機敏性コアラッキーボックス	イベントレシピです。\イベント期間中に製作可能です。
50324	増幅クリコアラッキーボックス	イベントレシピです。\イベント期間中に製作可能です。
50325	増幅攻撃力コア素材	イベントレシピです。\イベント期間中に製作可能です。
50326	増幅防御力コア素材	イベントレシピです。\イベント期間中に製作可能です。
50327	増幅機敏性コア素材	イベントレシピです。\イベント期間中に製作可能です。
50328	増幅クリコア素材	イベントレシピです。\イベント期間中に製作可能です。
50329	オニキス	イベントレシピです。\イベント期間中に製作可能です。
50330	増幅攻撃力コア素材	イベントレシピです。\イベント期間中に製作可能です。
50331	増幅防御力コア素材	イベントレシピです。\イベント期間中に製作可能です。
50332	増幅機敏性コア素材	イベントレシピです。\イベント期間中に製作可能です。
50333	増幅クリコア素材	イベントレシピです。\イベント期間中に製作可能です。
50334	オニキスレシピI	イベントレシピです。\イベント期間中に製作可能です。
50335	オニキスレシピII	イベントレシピです。\イベント期間中に製作可能です。
50336	オニキスレシピIII	イベントレシピです。\イベント期間中に製作可能です。
50337	夏のチャイルド選択ボックス	イベントレシピです。\イベント期間中に製作可能です。
50338	★5チャイルド召喚チケット製作	イベントレシピです。\イベント期間中に製作可能です。
50339	★5プリズムカルタ召喚チケット製作	イベントレシピです。\イベント期間中に製作可能です。
50340	★5ソウルカルタ召喚チケット製作	イベントレシピです。\イベント期間中に製作可能です。
50341	ザインコア素材Ⅰ	イベントレシピです。\イベント期間中に製作可能です。
50342	ヘットコア素材Ⅰ	イベントレシピです。\イベント期間中に製作可能です。
50343	テットコア素材Ⅰ	イベントレシピです。\イベント期間中に製作可能です。
50344	タヴコア素材Ⅰ	イベントレシピです。\イベント期間中に製作可能です。
50345	ザインコア素材Ⅱ	イベントレシピです。\イベント期間中に製作可能です。
50346	ヘットコア素材Ⅱ	イベントレシピです。\イベント期間中に製作可能です。
50347	テットコア素材Ⅱ	イベントレシピです。\イベント期間中に製作可能です。
50348	タヴコア素材Ⅱ	イベントレシピです。\イベント期間中に製作可能です。
50349	夏の温泉スキン選択ボックス	イベントレシピです。\イベント期間中に製作可能です。
50350	オニキス	イベントレシピです。\イベント期間中に製作可能です。
50351	フルーツココナッツジュース	イベントレシピです。\イベント期間中に製作可能です。
50352	羞花閉月イブ	イベントレシピです。\イベント期間中に製作可能です。
50353	紅き刀花 イブ	イベントレシピです。\イベント期間中に製作可能です。
50354	★5チャイルド召喚チケット製作	イベントレシピです。\イベント期間中に製作可能です。
50355	★5プリズムカルタ召喚チケット製作	イベントレシピです。\イベント期間中に製作可能です。
50356	★5ソウルカルタ召喚チケット製作	イベントレシピです。\イベント期間中に製作可能です。
50357	蒼色の提灯	イベントレシピです。\イベント期間中に製作可能です。
50358	紅色の提灯	イベントレシピです。\イベント期間中に製作可能です。
50359	翠色の提灯	イベントレシピです。\イベント期間中に製作可能です。
50360	松花色の提灯	イベントレシピです。\イベント期間中に製作可能です。
50361	茶紫色の提灯	イベントレシピです。\イベント期間中に製作可能です。
50362	+15武器研磨剤	イベントレシピです。\イベント期間中に製作可能です。
50363	+15防具研磨剤	イベントレシピです。\イベント期間中に製作可能です。
50364	+15装飾研磨剤	イベントレシピです。\イベント期間中に製作可能です。
50365	蒼色の提灯	イベントレシピです。\イベント期間中に製作可能です。
50366	紅色の提灯	イベントレシピです。\イベント期間中に製作可能です。
50367	翠色の提灯	イベントレシピです。\イベント期間中に製作可能です。
50368	松花色の提灯	イベントレシピです。\イベント期間中に製作可能です。
50369	茶紫色の提灯	イベントレシピです。\イベント期間中に製作可能です。
50370	夏のスイカ	イベントレシピです。\イベント期間中に製作可能です。
50371	4周年記念増幅コア選択ボックス	イベントレシピです。\イベント期間中に製作可能です。
50372	4周年記念チャイルド選択ボックス	イベントレシピです。\イベント期間中に製作可能です。
50373	4周年記念温泉スキン選択ボックス	イベントレシピです。\イベント期間中に製作可能です。
50374	4周年プリズムカルタ選択ボックス	イベントレシピです。\イベント期間中に製作可能です。
50375	4周年記念増幅コアラッキーボックス	イベントレシピです。\イベント期間中に製作可能です。
50376	4周年記念限定コアラッキーボックス	イベントレシピです。\イベント期間中に製作可能です。
50377	エピックパペット\召喚チケット	イベントレシピです。\イベント期間中に製作可能です。
50378	プレミアムパペット\召喚チケット	イベントレシピです。\イベント期間中に製作可能です。
50379	パペット召喚チケット	イベントレシピです。\イベント期間中に製作可能です。
50380	誰かの爪	イベントレシピです。\イベント期間中に製作可能です。
50381	赤く染まった糸	イベントレシピです。\イベント期間中に製作可能です。
50382	錆びた釘	イベントレシピです。\イベント期間中に製作可能です。
50383	落とした髪の毛	イベントレシピです。\イベント期間中に製作可能です。
50384	★5チャイルド召喚チケット	イベントレシピです。\イベント期間中に製作可能です。
50385	★5プリズムソウルカルタ召喚チケット	イベントレシピです。\イベント期間中に製作可能です。
50386	★5ソウルカルタ召喚チケット	イベントレシピです。\イベント期間中に製作可能です。
50387	増幅攻撃力コア素材	イベントレシピです。\イベント期間中に製作可能です。
50388	増幅防御力コア素材	イベントレシピです。\イベント期間中に製作可能です。
50389	増幅機敏性コア素材	イベントレシピです。\イベント期間中に製作可能です。
50390	増幅クリコア素材	イベントレシピです。\イベント期間中に製作可能です。
50391	セレブレーションゴールドコイン	イベントレシピです。\イベント期間中に製作可能です。
50392	宝物交換	イベントレシピです。\イベント期間中に製作可能です。
50393	アメジストの結婚指輪を交換する	イベントレシピです。\イベント期間中に製作可能です。
50394	エメラルドの結婚指輪を交換する	イベントレシピです。\イベント期間中に製作可能です。
50395	ガーネットの結婚指輪を交換する	イベントレシピです。\イベント期間中に製作可能です。
50396	トパーズの結婚指輪を交換する	イベントレシピです。\イベント期間中に製作可能です。
50397	応募券A	イベントレシピです。\イベント期間中に製作可能です。
50398	応募券B	イベントレシピです。\イベント期間中に製作可能です。
50399	応募券C	イベントレシピです。\イベント期間中に製作可能です。
50400	応募券D	イベントレシピです。\イベント期間中に製作可能です。
50401	エピックパペット\召喚チケット	イベントレシピです。\イベント期間中に製作可能です。
50402	★5チャイルド召喚チケット	イベントレシピです。\イベント期間中に製作可能です。
50403	★5プリズムカルタ召喚チケット製作	イベントレシピです。\イベント期間中に製作可能です。
50404	プレミアムパペット\召喚チケット	イベントレシピです。\イベント期間中に製作可能です。
50405	ソウルカルタ召喚チケット	イベントレシピです。\イベント期間中に製作可能です。
50406	ザインコア素材	イベントレシピです。\イベント期間中に製作可能です。
50407	ヘットコア素材	イベントレシピです。\イベント期間中に製作可能です。
50408	テットコア素材	イベントレシピです。\イベント期間中に製作可能です。
50409	タヴコア素材	イベントレシピです。\イベント期間中に製作可能です。
50410	オニキス	イベントレシピです。\イベント期間中に製作可能です。
60201	一般パペット製作	落とした髪の毛で高級パペットまたは一般パペットを製作します。
60202	高級パペット製作	錆びた釘でレアパペットまたは高級パペットを製作します。
60203	レアパペット製作	赤く染まった糸でエピックパペットまたはレアパペットを製作します。
60204	エピックパペット製作	誰かの爪でレジェンダリーパペットまたはエピックパペットを製作します。
60205	レジェンダリーパペット製作	焦げた塩でレジェンダリーパペットを製作します。
60301	一般パペットの解体	一般パペットを解体して高級パペットまたは一般パペットを製作します。
60302	高級パペットの解体	高級パペットを解体してレアパペットまたは高級パペットを製作します。
60303	レアパペットの解体	レアパペットを解体してエピックパペットまたはレアパペットを製作します。
60304	エピックパペットの解体	エピックパペットを解体してレジェンダリーパペットまたはエピックパペットを製作します。
60401	綿屑製作	パペット用洗剤とオニキスを消費してパペットの経験値素材である綿屑を製作します。
60402	綿のかたまり製作	パペット用洗剤とオニキスを消費してパペットの経験値素材である綿のかたまりを製作します。
60403	古綿製作	パペット用洗剤とオニキスを消費してパペットの経験値素材である古綿を製作します。
70001	クラスターⅠロード挑戦券製作	クラスターⅠロード挑戦チケットを10枚製作します。
70002	クラスターⅡロード挑戦券製作	クラスターⅡロード挑戦チケットを10枚製作します。
70003	クラスターⅠロード挑戦チケットの分解	クラスターⅠロード挑戦チケットを分解して落とした髪の毛を獲得します。
70004	クラスターⅡロード挑戦チケットの分解	クラスターⅡロード挑戦チケットを分解して錆びた釘を獲得します。
