// key	SKILL_NAME_	SKILL_VISUAL_	SKILL_DESCRIPTION_
17000014	Skill充能加速	buff/17000014/buff_set	加速Skill量表充能速度；可與增加Skill量表充能量的效果疊加
17000015	即時回復量↑	buff/17000015/buff_set	增加回復技能的效果
17000016	Skill防禦力↑	buff/17000016/buff_set	增加所有類型的技能防禦力
17000017	Skill強化II	buff/17000017/buff_set	增加技能的最終傷害；不適用於自動攻擊、Drive或持續效果
17000018	最大HP↑	buff/17000018/buff_set	設置屏障，賦予額外HP
17000019	自動攻擊強化Ⅱ	buff/17000019/buff_set	增加自動攻擊的最終傷害
17000020	Tap Skill強化II	buff/17000020/buff_set	增加Tap Skill的最終傷害
17000021	Slide Skill強化II	buff/17000021/buff_set	增加Slide Skill的最終傷害
17000022	Drive Skill強化II	buff/17000022/buff_set	增加Drive Skill的最終傷害
17000023	Drive持續時間↑	buff/17000023/buff_set	增加Drive Skill所賦予的增益效果持續時間
17000024	暴擊率↑	buff/17000024/buff_set	增加暴擊率
17000025	Skill強化	buff/17000025/buff_set	增加普通/Slide Skill傷害。無法套用至自動攻擊或Drive上。
17000026	Drive充能↑	buff/17000026/buff_set	增加Drive量表充能量
17000027	迴避率↑	buff/17000027/buff_set	增加技能迴避率
17000028	減益效果迴避率↑	buff/17000028/buff_set	增加減益效果迴避率
17000029	反射	buff/17000029/buff_set	向敵人反射部分傷害；不會反射Drive Skill或持續傷害
17000030	弱點防禦力↑	buff/17000030/buff_set	增加弱點攻擊防禦力
17000031	暴擊攻擊力↑	buff/17000031/buff_set	增加暴擊的最終傷害
17000032	弱點攻擊力↑	buff/17000032/buff_set	增加弱點攻擊的傷害
17000033	持續回復量↑	buff/17000033/buff_set	增加持續回復技能的效果
17000034	自動攻擊強化	buff/17000034/buff_set	強化自動攻擊
17000035	Tap Skill強化	buff/17000035/buff_set	強化Tap Skill
17000036	Slide Skill強化	buff/17000036/buff_set	強化Slide Skill
17000037	激怒	buff/17000037/buff_set	儲存持續時間內受到的傷害，下一次使用技能時以儲存的傷害進行攻擊
17000038	Drive Skill強化	buff/17000038/buff_set	強化Drive Skill的效果
17000039	自動攻擊防禦力↑	buff/17000039/buff_set	增加對自動攻擊的防禦力
17000040	Tap Skill防禦力↑	buff/17000040/buff_set	增加對Tap Skill的防禦力
17000041	Slide Skill防禦力↑	buff/17000041/buff_set	增加對Slide Skill的防禦力
17000042	暴擊防禦力↑	buff/17000042/buff_set	增加對暴擊的防禦力
17000043	減益效果時間縮短	buff/17000043/buff_set	減少減益持續時間。最終持續時間會依套用減益時的剩餘時間進行計算。
17000044	挑釁	buff/17000044/buff_set	挑釁敵人並承受所有針對友方的攻擊，全體攻擊除外
17000045	HP轉移	buff/17000045/buff_set	分配一部分HP給盟友
17000048	加成傷害	none	造成追加傷害
17000049	無視防禦傷害	none	無視防禦力造成傷害
17000050	HP吸收	buff/17000050/buff_set	攻擊所造成傷害的一部分會轉為HP
17000051	Skill充能增幅	buff/17000051/buff_set	立即補充自身除外的目標Skill量表至特定量值。
17000052	Drive Skill增幅	buff/17000052/buff_set	Drive量表立即再次充能部分能量
17000053	狂暴	buff/17000053/buff_set	增加攻擊力並無視所有攻擊和減益效果。效果結束後受到所有無視的傷害，最低傷害為對象全體HP的50%
17000054	雙刃劍	buff/17000054/buff_set	增加攻擊力的同時減少防禦力
17000055	Skill防禦力↑	buff/17000055/buff_set	增加對所有技能的防禦力
17000056	無敵(次數)	buff/17000056/buff_set	無視所有攻擊和減益效果
17000057	減益效果無效	buff/17000057/buff_set	立即移除所有減益效果
17000058	Drive Skill防禦力↑	buff/17000058/buff_set	增加對Drive Skill的防禦力
17000059	幻影召喚	none	(僅限副本怪物)復活所有已死亡隊友的HP至100%
17000060	攻守互換	buff/17000060/buff_set	效果持續時間內轉換目標的攻擊力和防禦力
17000061	完全充能	buff/17000061/buff_set	立即完全補充自身除外的目標Skill量表。
17000062	冷卻時間減少	buff/17000062/buff_set	在一定時間內減少目標的Slide Skill冷卻時間
17000063	攻擊力疊加	buff/17000063/buff_set	根據增益數增加攻擊力
17000064	防禦力疊加	buff/17000064/buff_set	根據增益數增加防禦力
17000065	專注	buff/17000065/buff_set	效果持續時間內，攻擊會轉為暴擊且必中；免疫失明和所有會影響暴擊的負面效果
17000066	生命連結	buff/17000066/buff_set	將部分受到的傷害轉化為回復量，並轉移給2名最低HP的盟友。
17000067	吶喊	buff/17000067/buff_set	根據增益數依比例增加攻擊力(最多疊加3次)
17000068	暴走	buff/17000068/buff_set	每經過固定的戰鬥時間即增加攻擊力
17000069	沉默耐性↑	none	增加沉默減益效果迴避率。
17000070	混亂耐性↑	none	增加混亂減益效果迴避率。
17000071	暈眩耐性↑	none	增加暈眩減益效果迴避率。
17000072	睡眠耐性↑	none	增加睡眠減益效果迴避率。
17000073	禁止回復耐性↑	none	增加禁止回復減益效果迴避率。
17000074	失明耐性↑	none	增加失明減益效果迴避率。
17000075	石化耐性↑	none	增加石化減益效果迴避率。
17000076	冰凍耐性↑	none	增加冰凍減益效果迴避率。
17000077	流血傷害↓	none	減少受到的流血傷害。
17000078	中毒傷害↓	buff/17000078/buff_set	減少受到的中毒傷害。
17000084	遠距離攻擊	buff/17000084/buff_set	無視敵人代替傷害或反射效果造成傷害
17000087	移除減益效果	buff/17000087/buff_set	移除一個減益效果
17000088	Skill充能疊加	buff/17000088/buff_set	根據增益數依比例增加Skill量表充能量
17000089	反擊姿態	buff/17000089/buff_set	無視敵人的反射，並在迴避時增加Skill攻擊力
17000090	雙刃劍	buff/17000090/buff_set	根據增益數依比例增加攻擊力，但同時降低防禦力
17000091	能量疊加	buff/17000091/buff_set	增加Skill量表的獲得速度和攻擊力
17000093	暴擊抑制	none	減少暴擊Skill的發動機率，由增益種類而定
17000111	忍耐	buff/17000111/buff_set	使傷害無效並減少造成傷害減益的頻率
17000112	狂暴	buff/17000112/buff_set	增加攻擊力並無視所有攻擊和減益。效果結束後有100%機率暈眩5秒
17000113	睡眠減益無效化	buff/17000113/buff_set	在此技能持續時間中，移除睡眠減益並令其無效。
17000114	沉默無效化	buff/17000114/buff_set	在此技能持續時間中，移除沉默減益並令其無效。
17000115	移除混亂減益	none	在此技能持續時間中，移除混亂減益並令其無效。
17000116	暈眩無效化	buff/17000116/buff_set	在此技能持續時間中，移除暈眩及重擊減益並令其無效。
17000117	無效石化	buff/17000117/buff_set	在此技能持續時間中，移除石化減益並令其無效。
17000118	移除冰凍減益	none	在此技能持續時間中，移除冰凍減益並令其無效。
17000119	弱化減益無效	buff/17000119/buff_set	在此技能持續時間中，移除弱化減益(石化、冰凍、混亂、沉默、暈眩、重擊、睡眠)並令其無效。
17000120	持續傷害減益無效化	buff/17000120/buff_set	在此技能持續時間中，移除持續傷害減益並令其無效。
17000121	回復減益無效化	none	在此技能持續時間中，移除回復減益並令其無效。
17000122	保護減益無效化	none	在此技能持續時間中，移除保護減益並令其無效。
17000123	移除Skill傷害減益	none	在此技能持續時間中，移除Skill傷害減益並令其無效。
17000124	Skill防禦力減益無效	none	在此技能持續時間中，移除Skill防禦力減益並令其無效。
17000125	成長減益無效化	none	在此技能持續時間中，移除成長減益並令其無效。
17000127	轉換減益無效化	none	在此技能持續時間中，移除轉換減益並令其無效。
17000128	時間系減益無效化	none	在此技能持續時間中，移除時間系減益並令其無效。
17000129	機率系減益無效化	none	在此技能持續時間中，移除機率系減益並令其無效。
17000130	屬性減益無效化	none	在此技能持續時間中，移除元素系減益並令其無效。
17000131	睡眠和沉默無效化	none	在此技能持續時間中，移除睡眠及沉默減益並令其無效。
17000132	石化和冰凍無效化	none	在此技能持續時間中，移除石化及冰凍減益並令其無效。
17000133	屏障	buff/17000133/buff_set	產生屏障並為其他目標承受傷害
17000134	移除屬性效果	none	取消屬性優勢戰場增益
17000140	雙刃劍		依增益數量增加攻擊力及Drive/Skill量表充能量，同時減少防禦力。(最多疊加3次)無法移除。
17000141	淨化	buff/17000001/buff_set	將流血轉為持續回復。回復量為流血傷害的50%。
17000142	支援	buff/17000142/buff_set	使用此技能時，增加15%弱點Skill傷害，並且依增益數量(最多6項)額外增加10%攻擊力。
17000145	流血傷害↑	none	對敵人增加流血傷害
17000147	重生	buff/17000147/buff_set	當HP降為0時，回復50%最大HP，完整充能回復及Skill量表，並最多疊加5次+100攻擊力。
17000148	減益屏障	buff/17000148/buff_set	施放一個吸收除魔力傷害外之減益傷害的獨立護盾。無法與其他屏障共用。
17000149	連擊	buff/17000149/buff_set	在增益效果持續時間中擊殺一名敵人，並對隨機1名剩餘敵人造成1500加成傷害。
17000151	超載	buff/17000151/buff_set	增加普通/Slide Skill傷害30%，及技能冷卻時間3秒，並減少Skill量表充能速度50%。
17000152	失明減益耐性	none	失明減益耐性
17000153	直擊	buff/17000153/buff_set	無視敵人忍耐
17000154	Drive疊加	buff/17000154/buff_set	根據增益效果頻率依比例增加Drive量表充能量
17000155	覺醒	buff/17000155/buff_set	使用此技能時，增加30%暴擊最終傷害，並依增益數量(最多6項)額外增加10% Slide Skill攻擊力。
17000156	移除詛咒	none	在此技能持續時間中，移除詛咒減益並令其無效。
17000157	秘癒	buff/17000157/buff_set	每當自身行動或受到傷害時，回復自身HP。
17000158	禁止回復無效化	none	在此技能持續時間中，移除禁止回復減益並令其無效。
17000159	中毒無效化	none	在此技能持續時間中，移除中毒減益並令其無效。
17000160	石化之觸	buff/17000160/buff_set	一定機率使攻擊自身的敵人石化。(無法縮減或延長減益)
17000161	銳利之刃	buff/17000161/buff_set	根據光屬性盟友數量，增加弱點技能傷害。(最多10名)
17000165	解毒	buff/17000001/buff_set	移除中毒，並立即回復一回合的中毒傷害。
17000167	勸善懲惡II	buff/17000167/buff_set	根據盟友增益數回復HP。
17000169	減益效果時間縮短		減少減益持續時間。(石化、冰凍、分解、猛毒、水球、永炎除外)最終持續時間會依套用減益時的剩餘時間進行計算。
17000170	移除灼燒和熱傷	none	在此技能持續時間中，移除灼燒及熱傷減益並令其無效。
17000171	移除流血	none	在此技能持續時間中，移除流血減益並令其無效。
17000172	移除熱傷	none	在此技能持續時間中，移除熱傷減益並令其無效。
17000173	移除水球	none	在此技能持續時間中，移除水球減益並令其無效。(Skill量表重置無效)
17000174	雙刃劍疊加	buff/17000174/buff_set	根據增益數依比例增加攻擊力，但同時降低防禦力。
17000175	耐心	buff/17000111/buff_set	賦予目前減益數量+1的忍耐
17000176	適應痛苦	buff/17000176/buff_set	提升一定量的防禦力。全體盟友每失去2%HP就提升4%防禦力(最多160%，只增加適應痛苦所賦予的防禦力)
17000177	昇華痛苦	buff/17000177/buff_set	提升一定量的攻擊力。全體盟友每失去2%HP就提升60%攻擊力(最多2400%，只增加昇華痛苦所賦予的攻擊力)
17000178	激怒	buff/17000037/buff_set	儲存在效果持續時間內所受到的傷害，下一次使用技能時給予一名隨機目標所儲存的傷害
17000179	減益挑釁		承受1個減益來取代1次敵人的減益攻擊。
17000180	移除致命回復	none	在此技能持續時間中，移除致命回復減益並令其無效。
17000182	增加持續傷害迴避率	buff/17000182/buff_set	增加持續傷害減益迴避率
17000183	魔力專注		疊加Skill量表充能速度。啟動一個能傷害敵人，最多疊加50次的系統技能。需要連結系統技能。
17000185	攻擊態勢	buff/17000185/buff_set	只有攻擊態勢的Child能在Fever模式中使用Fever攻擊
17000186	Fever Time	buff/17000092/buff_set	使用Fever攻擊敵人(僅限怪物)
17000187	無視反射	buff/17000187/buff_set	效果持續時間內無視敵人的反射進行攻擊
17000188	移除雪球炸彈	none	在此技能持續時間中，移除雪球炸彈減益並令其無效。
17000190	最大HP↑	buff/17000190/buff_set	產生一道屏障並獲得額外最大HP。
17000191	增加減益命中率	buff/17000191/buff_set	增加目標的減益命中率
17000192	起死回生	buff/17000192/buff_set	獲得起死回生的盟友中，復活第一個陣亡的盟友並回復HP(限一次)
17000193	減益挑釁	buff/17000179/buff_set	承受2個減益取代敵人1次的減益攻擊
17000198	迴避率疊加		根據增益數增加迴避率
17000199	時間扭曲	buff/17000199/buff_set	移除目標全部的時間系減益，並增加Skill量表的充能速度40%。
17000200	增加中毒傷害	buff/17000200/buff_set	增加目標使用的中毒傷害
17000201	Tap Skill防禦力疊加		根據增益數增加Tap Skill防禦力疊加
17000202	Slide Skill防禦力疊加	buff/17000202/buff_set	根據增益數增加Slide Skill防禦力疊加
17000203	急速成長	buff/17000203/buff_set	增加攻擊力與防禦力，效果結束後減少自身Skill最終傷害及Skill防禦力(無法取消且持續時間無法減少或延長)
17000205	感電無效化		在此技能持續時間中，移除感電減益並令其無效。
17000206	冰盾		受到攻擊時，增加防禦力並減少攻擊者的Skill量表充能速度
17000207	冰盾		受到攻擊時，增加防禦力並減少攻擊者的Skill量表充能速度
17000208	命中率增加		Skill命中率增加
17000209	冰盾		受到攻擊時，增加防禦力並減少攻擊者的Skill量表充能速度
17000210	冰盾		受到攻擊時，增加防禦力並減少攻擊者的Skill量表充能速度
17000211	移除並無效化誘惑	buff/17000211/buff_set	在此技能持續時間中，移除誘惑減益並令其無效。
17000212	結束冷卻時間		將除自身之外的一個目標的技能冷卻時間設為0秒。
17000213	增加詛咒傷害	buff/18000081/buff_set	增加目標使用的詛咒傷害
17000214	穿透		無視一定量的敵方防禦力
17000215	連擊		在增益效果持續時間中擊殺一名敵人，並對剩餘敵人造成加成傷害。
17000216	Skill防禦力↑(弱點除外)	none	增加除弱點屬性外所有Skill防禦力
17000222	減益反射屏障增幅		增加減益反射屏障最終的保護量。
17000223	減少持續傷害		減少目標受到的持續傷害減益傷害
17000227	光屬性比例防禦力↑		在戰鬥中根據光屬性盟友數量，增加防禦力。
17000230	荊棘之盾		增加防禦力，並在受到Skill傷害時造成流血。 (流血不會疊加)。
17000231	吶喊		根據增益數依比例增加攻擊力(最多疊加3次)
17000232	反擊姿態		無視敵人的反射，並增加Skill傷害。最多疊加3次
17000233	暗黑之盾		受到技能攻擊時，增加防禦力，增加攻擊者的技能冷卻時間。
17000235	光之盾		增加防禦力，並在受到技能攻擊時，造成失明。
17000236	增益爆發增幅		增加增益爆發傷害。
17000237	石化之觸		一定機率使攻擊自身的敵人石化。
17000239	荊棘之盾		增加防禦力，並在受到Skill傷害時造成流血。 (流血不會疊加)。
17000240	荊棘之盾		增加防禦力，並在受到Skill傷害時對目標造成流血。(流血不會疊加)。
17000241	暗黑之盾		受到技能攻擊時，增加防禦力，增加攻擊者的技能冷卻時間。
17000242	增加持續傷害		增加持續傷害減益的傷害
17000243	光之盾		受到Skill傷害時，增加防禦力，減少目標的防禦力，並造成熱傷。
17000244	炎之盾		受到技能攻擊時，增加防禦力，減少相應攻擊者的防禦力，並造成熱傷。
17000245	炎之盾		受到技能攻擊時，增加防禦力，減少相應攻擊者的防禦力，並造成熱傷。
17000246	Skill充能增幅		Skill量表立即再次充能部分能量
18000001	最大HP↓	buff/18000001/buff_set	減少最大HP
18000002	攻擊力↓	buff/18000002/buff_set	減少攻擊力
18000003	防禦力↓	buff/18000003/buff_set	減少防禦力
18000004	敏捷度↓	buff/18000004/buff_set	減少敏捷度
18000005	暴擊↓	buff/18000005/buff_set	減少暴擊
18000006	流血	buff/18000006/buff_set	對一名敵人造成持續傷害
18000007	沉默	buff/18000007/buff_set	重置目標的Skill量表。所有除自動攻擊以外的技能皆無法使用。
18000008	混亂	buff/18000008/buff_set	普通/Slide Skill會隨機攻擊自己的盟友而不是敵人。增益與減益同時也會切換，但Drive的持續效果與復活效果不變。
18000009	Skill充能↓	buff/18000009/buff_set	減少Skill量表充能量；可與Skill量表充能減速疊加
18000010	暈眩	buff/18000010/buff_set	依目標的行動重置目標的Skill量表。
18000011	睡眠	buff/18000011/buff_set	無法行動且防禦力降為0；效果會在受到自動攻擊以外的技能傷害時移除
18000012	暴擊率↓	buff/18000012/buff_set	減少暴擊率
18000013	Drive充能↓	buff/18000013/buff_set	減少Drive量表充能量
18000014	Skill充能速度↓	buff/18000014/buff_set	減少Skill量表充能速度；可與減少Skill量表充能量的效果疊加
18000015	Skill弱化II	buff/18000015/buff_set	減少技能的最終傷害；不適用於自動攻擊、Drive Skill或持續效果
18000016	Drive持續時間↓	buff/18000016/buff_set	減少Drive Skill所賦予的增益效果持續時間
18000017	即時回復量↓	buff/18000017/buff_set	減少回復技能的效果
18000018	基本攻擊弱化II	buff/18000018/buff_set	減少自動攻擊的最終傷害
18000019	Drive Skill弱化II	buff/18000019/buff_set	減少Drive Skill的最終傷害
18000020	Skill弱化	buff/18000020/buff_set	減少技能傷害；不適用於自動攻擊和Drive Skill
18000021	迴避率↓	buff/18000021/buff_set	減少對技能的迴避率
18000022	減益效果迴避率↓	buff/18000022/buff_set	減少對減益效果的迴避率
18000023	Tap Skill弱化II	buff/18000023/buff_set	減少Tap Skill的最終傷害
18000024	Slide Skill弱化II	buff/18000024/buff_set	減少Slide Skill的最終傷害
18000025	弱點攻擊力弱化II	buff/18000025/buff_set	減少弱點攻擊的傷害
18000026	暴擊弱化II	buff/18000026/buff_set	減少暴擊的最終傷害
18000027	持續回復量↓	buff/18000027/buff_set	減少持續回復技能的效果
18000028	自動攻擊弱化	buff/18000028/buff_set	弱化自動攻擊
18000029	Tap Skill弱化	buff/18000029/buff_set	弱化Tap Skill
18000030	Slide Skill弱化	buff/18000030/buff_set	弱化Slide Skill
18000032	Drive Skill弱化	buff/18000032/buff_set	弱化Drive Skill
18000033	弱點防禦力↓	buff/18000033/buff_set	減少弱點攻擊防禦力
18000034	自動攻擊防禦力↓	buff/18000034/buff_set	減少自動攻擊防禦力
18000035	Tap Skill防禦力↓	buff/18000035/buff_set	減少Tap Skill防禦力
18000036	Slide Skill防禦力↓	buff/18000036/buff_set	減少Slide Skill防禦力
18000037	暴擊防禦力↓	buff/18000037/buff_set	減少暴擊防禦力
18000038	延長減益效果	buff/18000038/buff_set	延長減益持續時間
18000040	移除所有增益效果	buff/18000040/buff_set	移除所有增益效果
18000041	中毒	buff/18000041/buff_set	每次行動都會受到傷害
18000042	Skill充能↓	buff/18000042/buff_set	Skill量表立即減少部分能量
18000043	Drive Skill↓	buff/18000043/buff_set	Drive量表立即減少部分能量
18000044	定時炸彈	buff/18000044/buff_set	經過固定時間即受到傷害(無法縮減或延長減益)
18000045	即死	buff/18000045/buff_set	造成即死
18000046	禁止回復	buff/18000046/buff_set	無法以任何回復技能回復
18000047	致命回復	buff/18000047/buff_set	將回復和持續回復的HP回復效果反轉為立即傷害或持續傷害；吸血效果和吸收效果都無法造成傷害，也無法回復
18000048	失明	buff/18000048/buff_set	減少技能命中率
18000049	石化	buff/18000049/buff_set	在受到一定次數的攻擊前無法行動(無法縮減或延長減益)
18000050	Drive Skill防禦力↓	buff/18000050/buff_set	減少Drive Skill防禦力
18000051	冰凍	buff/18000051/buff_set	移除被攻擊者所有增益、減益和無法行動狀態；效果持續時間內無視所有傷害
18000052	攻守互換	buff/18000052/buff_set	效果持續時間內轉換目標的攻擊力和防禦力
18000053	減益爆發	buff/18000053/buff_set	移除一個被攻擊者的減益並造成傷害
18000054	Skill防禦力↓	buff/18000054/buff_set	減少對所有技能的防禦力
18000056	冷卻時間增加	buff/18000056/buff_set	在一定時間內增加目標的Slide Skill冷卻時間
18000057	沉默耐性↓	none	減少沉默迴避率。
18000058	混亂耐性↓	none	減少混亂迴避率。
18000059	暈眩耐性↓	none	減少暈眩迴避率。
18000060	睡眠耐性↓	none	減少睡眠迴避率。
18000061	禁止回復耐性↓	none	減少禁止回復迴避率。
18000062	失明耐性↓	none	減少失明迴避率。
18000063	石化耐性↓	none	減少石化迴避率。
18000064	冰凍耐性↓	none	減少冰凍迴避率。
18000065	分解	buff/18000065/buff_set	造成持續傷害。(無法縮減或延長減益)
18000066	無敵解除	buff/18000066/buff_set	無視次數，移除無敵增益
18000067	分解	buff/18000067/buff_set	造成持續傷害
18000068	重擊	buff/18000068/buff_set	使目標暈眩，並減少Skill傷害防禦力20%。
18000069	亂舞之刃	buff/18000069/buff_set	減少目標的防禦力20%並造成持續傷害。無法移除或延長減益。
18000070	切斷	none	對目標造成傷害；若目標流血或中毒則造成加成傷害
18000071	感電		造成持續傷害，並有機率移除Skill量表，對在受到攻擊時對隨機1名盟友造成20%持續傷害的加成傷害。
18000072	暈眩	buff/18000072/buff_set	當已暈眩目標受到攻擊時，增加暈眩持續時間(受到攻擊時暈眩1秒，5秒為上限)
18000073	沉默	buff/18000073/buff_set	沉默時，Skill量表會暫停而冷卻計時器則會停止倒數
18000074	冰凍	buff/18000074/buff_set	流血和中毒新增減益效果的同時，減少Skill量表充能速度和充能量
18000075	過敏反應		在技能持續時間中，令減益抗性增益無效，並造成最大HP一定比例的傷害。(無法縮減或延長減益)
18000076	猛毒	buff/18000076/buff_set	持續傷害，回復量(回復、持續回復)-50%，無法縮減或延長減益效果
18000077	擦傷	buff/18000077/buff_set	增加流血持續時間4秒，及200持續傷害量。
18000078	減少成長增益	none	對目標疊加成長增益次數減少一定的次數
18000079	減少時間疊加	none	對目標疊加時間增益次數減少一定的量
18000080	詛咒	buff/18000080/buff_set	造成持續傷害。在結束或取消時，造成250%基礎詛咒傷害的加成傷害。
18000081	詛咒增幅	buff/18000081/buff_set	增加詛咒持續時間4秒，及200持續傷害量。
18000082	時間竄改	buff/18000082/buff_set	移除全部敵人的時間系增益，並減少Skill量表的充能速度40%。
18000083	猛毒	buff/18000083/buff_set	持續傷害，回復量(回復、持續回復)-50%
18000084	潮浪	none	根據水屬性盟友數量，給予敵人傷害。
18000085	屏障反制	none	移除屏障，並根據屏障殘餘數值給予傷害。
18000086	忍耐爆發	none	移除忍耐，並根據忍耐剩餘回合數給予傷害。
18000087	縮短不死效果		縮短不死持續時間
18000088	石化	buff/18000088/buff_set	在受到一定次數的攻擊前無法行動。(美杜莎、世界王專用)
18000089	無盡之炎		造成持續傷害，如果目標死亡，將轉移至另一名敵人身上(最多1次)，減益無法移除、縮短或延長
18000090	烙印	buff/18000090/buff_set	根據敵人增益數(最多6項)造成持續傷害
18000092	勸善懲惡I	buff/18000092/buff_set	根據敵人減益數量，造成持續傷害。
18000093	切斷	none	對目標造成傷害；若目標流血或中毒則造成額外傷害。
18000094	灼燒	buff/18000094/buff_set	每當目標受到攻擊，或防禦力降低時，造成流血。
18000095	水球	buff/18000095/buff_set	每次受到攻擊時都會受到傷害，並在持續時間結束或用盡回數時，重置Skill量表。(無法縮減或延長減益)
18000097	亂舞之刃	buff/18000069/buff_set	減少目標的防禦力20%並造成持續傷害。
18000098	灼傷	buff/18000098/buff_set	造成持續傷害(不可疊加)。
18000099	誘惑	buff/18000099/buff_set	令最新套用的增益無效。只能透過誘惑移除。
18000100	標記	buff/18000100/buff_set	如果沒有受挑釁的敵人，將傷害技能的目標改成標記的Child。
18000102	地獄火	none	根據火屬性盟友數量，給予敵人傷害。
18000103	減少持續傷害	none	降低敵人持續傷害減益的傷害
18000104	移除忍耐	none	移除敵人忍耐
18000105	Skill重置	buff/18000055/buff_set	立即將Skill量表歸零
18000106	雪球炸彈	buff/18000106/buff_set	當減益持續時間結束時，將造成一定程度的傷害，並重置敵人的Skill量表
18000108	減少減益命中率	buff/18000108/buff_set	減少目標的減益命中率
18000109	猛毒增幅	buff/18000109/buff_set	增加猛毒持續傷害300，回復量-30%
18000111	冥臨	none	根據闇屬性盟友數量，給予敵人傷害。
18000112	增益爆發	buff/18000112/buff_set	移除目標的1項增益，並根據其效果造成傷害
18000113	回復增益爆發	buff/18000112/buff_set	移除目標的1項回復增益(持續回復、增加回復量、生命連結、秘癒及重生)，並造成傷害。
18000114	保護增益爆發		移除目標的1項保護增益(不死、屏障、所有挑釁及所有增加的防禦力)，並造成傷害。
18000115	Skill傷害增加爆發		移除目標的1項傷害增益，並造成傷害
18000116	防禦力增益爆發		移除目標的1個防禦力增益，並根據其效果種類造成傷害
18000117	能力增加爆發		移除目標的1項成長增益，並造成傷害
18000119	轉換增益爆發		移除目標的1項轉換增益，並造成傷害
18000120	時間系增益爆發		移除目標的1個時間系增益，並根據其效果種類造成傷害
18000122	傷害共振	buff/18000122/buff_set	對2名最低HP的敵人造成一定量傷害。
18000123	減少增益率	buff/18000123/buff_set	減少目標獲得機率系增益的成功率
