// key	PUPPET_ICON_	PUPPET_TARGET_VISUAL_	PUPPET_SKILL_DESC_
41520022			Effet 1 :\Confère Renvoi (renvoie {p_value_1} des dégâts subis) à l'utilisateur pendant {duration_1} s.
41540027			Effet 1 :\ATQ {value_1} pour la cible attaquée pendant {duration_1} s.
42110047			Effet 1 :\Inflige Poison (inflige {p_value_1} points de dégâts chaque fois que la cible agit et des dégâts bonus quand elle subit des dégâts) à la cible attaquée pendant {duration_1} tours.
42110051			Effet 1 :\{p_value_1} de chances de retirer 1 affaiblissement à 2 alliés (affaibli).
42110055			Effet 1 :\{p_value_1} de chances de retirer 1 renforcement à la cible attaquée.
42210037			Effet 1 :\Inflige Saignement ({p_value_1} points de dégâts continus toutes les 2 s) à la cible attaquée pendant {duration_1} s.
42210068			Effet 1 :\Dégâts de compétence de base {value_1} pour tous les alliés de type Feu pendant {duration_1} s.
42240073			Effet 1 :\DÉF {value_1} pour la cible attaquée pendant {duration_1} s.
42310083			Effet 1 :\{p_value_1} points de dégâts fixes aux ennemis de type Eau parmi les cibles attaquées.
42330058			Effet 1 :\DÉF d'ATQ de point faible {value_1} pour 2 alliés de type Bois pendant {duration_1} s.
42350045			Effet 1 :\Confère Barrière {value_1} (ne peut pas être utilisé avec des barrières d'affaiblissement, consommé avant les PV pour toutes les attaques ennemies) à 2 alliés de type Bois pendant {duration_1} s.
42410084			Effet 1 :\AGI {value_1} pour les ennemis de type Ombre parmi les cibles attaquées pendant {duration_1} s.
42450086			Effet 1 :\Régénération de {puppet_h_value_1} PV (une fois toutes les 2 s) pour 2 alliés (affaibli) pendant {duration_1} s.
42540085			Effet 1 :\ATQ {value_1} pour les ennemis de type Lumière parmi les cibles attaquées pendant {duration_1} s.
43120118			Effet 1 :\DÉF {value_1} pour 2 alliés de type Eau pendant {duration_1} s.
43140142			Effet 1 :\Charge de la jauge de compétence {value_1} pour 2 ennemis aléatoires parmi les cibles attaquées pendant {duration_1} s.
43250120			Effet 1 :\ATQ {value_1} pour 2 alliés (ATQ la plus élevée) pendant {duration_1} s.
43320140			Effet 1 :\Confère Vampirisme (restaure {p_value_1} PV en attaquant) à tous les alliés de type Bois pendant {duration_1} s.
43340126			Effet 1 :\Charge de la jauge de compétence {value_1} pour la cible attaquée pendant {duration_1} s.
43340151			Effet 1 :\Jauge d'assaut {value_1} pour la cible attaquée.
43410096			Effet 1 :\Soins {value_1} pour la cible attaquée pendant {duration_1} s.
43430115			Effet 1 :\Régénération de {puppet_h_value_1} PV (une fois toutes les 2 s) pour 2 alliés (affaibli) pendant {duration_1} s.
43530136			Effet 1 :\Soigne {puppet_h_value_1} PV à 2 alliés (PV les plus bas).
